,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
4403,2007-07-03T11:00:00,2007-07-03T12:00:00,2007-07-03T17:00:00Z,3.031,0.458,1.47,0.0,0.0,0.0,0.0,0.0,0.175,0.006,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.226,0.0,1.47,0.30748,0.30748,0.09101,0.09101,0.21647,0.0,0.0,0.0,0.0,0.0,0.03485,0.00123,0.0,0.00914,0.0,0.0,0.0,0.0,0.00081,0.04498,0.0,0.21647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.0,0.0,73.186,73.907,72.0,75.0,124.958,0.0,0.0,68.0,65.511,88.0,13.869,79.25,0.0
4404,2007-07-03T12:00:00,2007-07-03T13:00:00,2007-07-03T18:00:00Z,1.555,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.005,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.229,0.0,0.0,0.09276,0.09276,0.09276,0.09276,0.0,0.0,0.0,0.0,0.0,0.0,0.03455,0.00101,0.0,0.00982,0.0,0.0,0.0,0.0,0.00081,0.04657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.0,0.0,73.139,73.96,72.0,75.0,161.652,0.0,0.0,68.0,65.511,88.0,17.224,84.956,0.0
4405,2007-07-03T13:00:00,2007-07-03T14:00:00,2007-07-03T19:00:00Z,1.552,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.005,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.229,0.0,0.0,0.09356,0.09356,0.09356,0.09356,0.0,0.0,0.0,0.0,0.0,0.0,0.03474,0.00094,0.0,0.00992,0.0,0.0,0.0,0.0,0.00089,0.04708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403,0.0,0.0,75.018,74.361,72.0,75.0,122.554,0.0,0.0,69.8,66.144,83.0,13.869,86.224,0.0
4406,2007-07-03T14:00:00,2007-07-03T15:00:00,2007-07-03T20:00:00Z,2.53,0.311,1.469,0.0,0.0,0.0,0.0,0.0,0.045,0.005,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.469,0.27854,0.27854,0.06209,0.06209,0.21644,0.0,0.0,0.0,0.0,0.0,0.00901,0.00091,0.0,0.00964,0.0,0.0,0.0,0.0,0.00086,0.04168,0.0,0.21644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399,0.0,0.0,76.762,74.6,72.0,75.0,120.19,0.0,0.0,71.6,66.694,78.0,13.869,83.054,0.0
4407,2007-07-03T15:00:00,2007-07-03T16:00:00,2007-07-03T21:00:00Z,6.078,0.31,5.019,0.0,0.0,0.0,0.0,0.0,0.045,0.005,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.209,0.0,5.019,0.79953,0.79953,0.06017,0.06017,0.73936,0.0,0.0,0.0,0.0,0.0,0.00875,0.00096,0.0,0.00914,0.0,0.0,0.0,0.0,0.00084,0.04048,0.0,0.73936,0.0,0.0,5.58,2.199,0.0,0.0,0.0,4.35,0.401,0.0,0.0,78.662,74.681,72.0,75.0,92.085,0.0,0.0,73.4,67.154,73.0,11.408,75.763,0.0
4408,2007-07-03T16:00:00,2007-07-03T17:00:00,2007-07-03T22:00:00Z,6.999,0.482,5.356,0.0,0.0,0.0,0.012,0.0,0.169,0.008,0.0,0.051,0.0,0.0,0.0,0.0,0.005,0.237,0.0,5.356,0.88792,0.88792,0.09905,0.09905,0.78887,0.0,0.0,0.0,0.00247,4.0e-05,0.03474,0.00162,0.0,0.0104,0.0,0.0,0.0,0.0,0.00106,0.04874,0.0,0.78887,0.0,0.0,4.603,1.814,0.0,0.0,0.199,3.584,0.399,0.0,0.0,79.654,74.998,72.0,75.0,117.126,0.0,0.0,75.2,70.055,78.0,13.869,64.351,0.0
4409,2007-07-03T17:00:00,2007-07-03T18:00:00,2007-07-03T23:00:00Z,7.052,1.283,2.672,0.0,0.0,0.0,0.072,0.001,0.299,0.015,0.03,0.055,0.0,0.0,0.0,0.514,0.008,0.288,0.0,2.672,0.67742,0.67742,0.2838,0.2838,0.39362,0.0,0.0,0.0,0.01601,0.00029,0.0662,0.00338,0.00663,0.01219,0.0,0.0,0.0,0.11367,0.0018,0.06361,0.0,0.39362,0.0,0.0,2.42,0.954,0.0,0.0,1.335,1.888,0.398,0.0,0.0,78.379,75.0,72.0,75.0,64.231,99.99,0.0,73.4,69.564,83.0,13.869,49.769,0.0
4410,2007-07-03T18:00:00,2007-07-03T19:00:00,2007-07-04T00:00:00Z,6.364,0.958,3.095,0.0,0.0,0.0,0.05,0.001,0.321,0.02,0.0,0.057,0.0,0.0,0.0,0.205,0.01,0.293,0.0,3.095,0.75668,0.75668,0.30085,0.30085,0.45583,0.0,0.0,0.0,0.0158,0.00028,0.10087,0.00636,0.0,0.01803,0.0,0.0,0.0,0.06446,0.00304,0.092,0.0,0.45583,0.0,0.0,2.3,0.907,0.0,0.0,0.912,1.795,0.398,0.0,0.0,76.463,75.0,72.0,75.0,121.24,0.0,0.0,71.6,67.854,83.0,13.869,32.968,0.0
4411,2007-07-03T19:00:00,2007-07-03T20:00:00,2007-07-04T01:00:00Z,4.382,0.794,1.672,0.0,0.0,0.0,0.05,0.001,0.374,0.027,0.0,0.055,0.0,0.0,0.0,0.0,0.01,0.276,0.0,1.672,0.59192,0.59192,0.34559,0.34559,0.24633,0.0,0.0,0.0,0.02184,0.00039,0.16287,0.0117,0.0,0.024,0.0,0.0,0.0,0.0,0.00448,0.1203,0.0,0.24633,0.0,0.0,1.397,0.551,0.0,0.0,0.9,1.086,0.395,0.0,0.0,75.183,75.0,72.0,75.0,107.38,0.0,0.0,71.6,67.854,83.0,12.527,16.484,0.0
4412,2007-07-03T20:00:00,2007-07-03T21:00:00,2007-07-04T02:00:00Z,7.644,0.893,4.598,0.0,0.0,0.0,0.056,0.001,0.473,0.038,0.0,0.054,0.0,0.0,0.0,0.0,0.011,0.26,0.0,4.598,1.09327,1.09327,0.41606,0.41606,0.67722,0.0,0.0,0.0,0.02633,0.00047,0.22037,0.01754,0.0,0.02516,0.0,0.0,0.0,0.0,0.00509,0.1211,0.0,0.67722,0.0,0.0,3.389,1.336,0.0,0.0,1.015,2.647,0.399,0.0,0.0,73.975,75.0,72.0,75.0,96.295,0.0,0.0,71.6,67.854,83.0,11.408,4.755,0.0
4413,2007-07-03T21:00:00,2007-07-03T22:00:00,2007-07-04T03:00:00Z,9.617,0.67,7.33,0.0,0.0,0.0,0.016,0.0,0.321,0.043,0.0,0.053,0.0,0.0,0.0,0.0,0.007,0.229,0.0,7.33,1.3779,1.3779,0.29818,0.29818,1.07972,0.0,0.0,0.0,0.00713,0.00013,0.14295,0.01932,0.0,0.02351,0.0,0.0,0.0,0.0,0.00332,0.10182,0.0,1.07972,0.0,0.0,7.32,2.885,0.0,0.0,0.287,5.698,0.397,0.0,0.0,70.933,75.0,72.0,75.0,104.576,0.0,0.0,68.0,66.772,94.0,11.408,0.0,0.0
4414,2007-07-03T22:00:00,2007-07-03T23:00:00,2007-07-04T04:00:00Z,3.245,0.599,1.2,0.0,0.0,0.0,0.022,0.0,0.267,0.038,0.0,0.051,0.0,0.0,0.0,0.0,0.007,0.215,0.0,1.2,0.45745,0.45745,0.2807,0.2807,0.17675,0.0,0.0,0.0,0.01019,0.00019,0.12524,0.01762,0.0,0.02367,0.0,0.0,0.0,0.0,0.00313,0.10066,0.0,0.17675,0.0,0.0,0.427,0.168,0.0,0.0,0.401,0.334,0.402,0.0,0.0,68.913,75.0,72.0,75.0,91.275,0.0,0.0,66.2,66.2,100.0,9.171,0.0,0.0
4415,2007-07-03T23:00:00,2007-07-04T00:00:00,2007-07-04T05:00:00Z,2.716,0.361,1.483,0.0,0.0,0.0,0.0,0.0,0.045,0.026,0.03,0.047,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.483,0.38918,0.38918,0.17075,0.17075,0.21844,0.0,0.0,0.0,0.0,0.0,0.02131,0.01232,0.01418,0.02226,0.0,0.0,0.0,0.0,0.00204,0.09863,0.0,0.21844,0.0,0.0,0.428,0.169,0.0,0.0,0.0,0.334,0.396,0.0,0.0,68.848,75.008,72.0,75.0,35.105,99.99,0.0,68.0,66.772,94.0,8.277,0.0,0.0
4416,2007-07-04T00:00:00,2007-07-04T01:00:00,2007-07-04T06:00:00Z,1.189,0.348,0.0,0.0,0.0,0.0,0.025,0.0,0.045,0.019,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.16178,0.16178,0.16178,0.16178,0.0,0.0,0.0,0.0,0.01158,0.00021,0.02094,0.00883,0.0,0.02134,0.0,0.0,0.0,0.0,0.002,0.09689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441,0.0,0.399,0.0,0.0,68.457,75.0,72.0,75.0,71.972,0.0,0.0,68.0,65.511,88.0,7.158,0.0,0.0
4417,2007-07-04T01:00:00,2007-07-04T02:00:00,2007-07-04T07:00:00Z,1.144,0.335,0.0,0.0,0.0,0.0,0.013,0.0,0.045,0.019,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.16994,0.16994,0.16994,0.16994,0.0,0.0,0.0,0.0,0.00659,0.00012,0.02286,0.00965,0.0,0.02272,0.0,0.0,0.0,0.0,0.00219,0.10581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.0,0.389,0.0,0.0,67.223,75.0,72.0,75.0,73.528,0.0,0.0,66.2,63.774,88.0,6.263,0.0,0.0
4418,2007-07-04T02:00:00,2007-07-04T03:00:00,2007-07-04T08:00:00Z,2.686,0.356,1.469,0.0,0.0,0.0,0.035,0.001,0.045,0.019,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.469,0.40562,0.40562,0.18917,0.18917,0.21644,0.0,0.0,0.0,0.01863,0.00033,0.02393,0.0101,0.0,0.02317,0.0,0.0,0.0,0.0,0.00229,0.11073,0.0,0.21644,0.0,0.0,0.0,0.0,0.0,0.0,0.606,0.0,0.405,0.0,0.0,68.217,75.0,72.0,75.0,53.793,0.0,0.0,69.8,65.014,78.0,5.145,0.0,0.0
4419,2007-07-04T03:00:00,2007-07-04T04:00:00,2007-07-04T09:00:00Z,1.215,0.356,0.0,0.0,0.0,0.0,0.036,0.001,0.045,0.019,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.18806,0.18806,0.18806,0.18806,0.0,0.0,0.0,0.0,0.01896,0.00034,0.02381,0.01005,0.0,0.02244,0.0,0.0,0.0,0.0,0.00228,0.11018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.398,0.0,0.0,68.539,75.0,72.0,75.0,49.887,0.0,0.0,69.8,63.856,73.0,4.25,0.0,0.0
4420,2007-07-04T04:00:00,2007-07-04T05:00:00,2007-07-04T10:00:00Z,2.646,0.345,1.469,0.0,0.0,0.0,0.026,0.0,0.045,0.019,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.469,0.40707,0.40707,0.19067,0.19067,0.2164,0.0,0.0,0.0,0.01434,0.00025,0.02493,0.01052,0.0,0.02287,0.0,0.0,0.0,0.0,0.00238,0.11538,0.0,0.2164,0.0,0.0,0.0,0.0,0.0,0.0,0.441,0.0,0.388,0.0,0.0,68.426,75.0,72.0,75.0,46.301,0.0,31.824,69.8,62.91,69.0,3.132,0.0,0.0
4421,2007-07-04T05:00:00,2007-07-04T06:00:00,2007-07-04T11:00:00Z,2.686,0.336,1.538,0.0,0.0,0.0,0.021,0.0,0.045,0.015,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.538,0.40339,0.40339,0.17685,0.17685,0.22654,0.0,0.0,0.0,0.01123,0.0002,0.0237,0.00804,0.0,0.02174,0.0,0.0,0.0,0.0,0.00227,0.10967,0.0,0.22654,0.0,0.0,2.069,0.815,0.0,0.0,0.361,1.613,0.399,0.0,0.0,67.992,75.0,72.0,75.0,44.474,0.0,29.912,69.8,61.701,64.0,2.237,0.0,0.0
4422,2007-07-04T06:00:00,2007-07-04T07:00:00,2007-07-04T12:00:00Z,4.637,0.462,3.062,0.0,0.0,0.0,0.029,0.001,0.162,0.014,0.0,0.044,0.0,0.0,0.0,0.0,0.005,0.207,0.0,3.062,0.58379,0.58379,0.13278,0.13278,0.45101,0.0,0.0,0.0,0.00833,0.00015,0.04648,0.00416,0.0,0.01256,0.0,0.0,0.0,0.0,0.00157,0.05952,0.0,0.45101,0.0,0.0,1.846,0.728,0.0,0.0,0.496,1.436,0.397,0.0,0.0,68.694,75.0,72.0,75.0,43.345,0.0,28.329,69.8,62.91,69.0,1.118,9.827,0.0
4423,2007-07-04T07:00:00,2007-07-04T08:00:00,2007-07-04T13:00:00Z,1.138,0.333,0.0,0.0,0.0,0.0,0.015,0.0,0.045,0.014,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.07666,0.07666,0.07666,0.07666,0.0,0.0,0.0,0.0,0.00346,6.0e-05,0.01037,0.00323,0.0,0.01057,0.0,0.0,0.0,0.0,0.00099,0.04798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.0,0.399,0.0,0.0,70.035,75.0,72.0,75.0,51.728,0.0,36.25,69.8,61.701,64.0,4.698,20.605,0.0
4424,2007-07-04T08:00:00,2007-07-04T09:00:00,2007-07-04T14:00:00Z,1.789,0.524,0.0,0.0,0.0,0.0,0.038,0.001,0.196,0.014,0.0,0.047,0.0,0.0,0.0,0.0,0.005,0.223,0.0,0.0,0.11038,0.11038,0.11038,0.11038,0.0,0.0,0.0,0.0,0.00807,0.00014,0.04132,0.00287,0.0,0.00992,0.0,0.0,0.0,0.0,0.001,0.04705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629,0.0,0.389,0.0,0.0,73.214,75.0,72.0,75.0,51.491,0.0,122.032,73.4,63.027,57.0,6.935,37.406,0.0
4425,2007-07-04T09:00:00,2007-07-04T10:00:00,2007-07-04T15:00:00Z,3.302,0.537,1.469,0.0,0.0,0.0,0.062,0.001,0.188,0.012,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.223,0.0,1.469,0.32313,0.32313,0.10669,0.10669,0.21644,0.0,0.0,0.0,0.01229,0.00021,0.03735,0.0023,0.0,0.00936,0.0,0.0,0.0,0.0,0.00078,0.04439,0.0,0.21644,0.0,0.0,0.0,0.0,0.0,0.0,1.029,0.0,0.404,0.0,0.0,77.3,75.0,72.0,75.0,47.678,0.0,0.0,75.2,63.725,54.0,6.935,67.204,0.0
4426,2007-07-04T10:00:00,2007-07-04T11:00:00,2007-07-04T16:00:00Z,1.828,0.536,0.0,0.0,0.0,0.0,0.069,0.001,0.183,0.009,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.223,0.0,0.0,0.10674,0.10674,0.10674,0.10674,0.0,0.0,0.0,0.0,0.01381,0.00024,0.03638,0.00181,0.0,0.00916,0.0,0.0,0.0,0.0,0.0008,0.04454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.172,0.0,0.398,0.0,0.0,82.583,75.0,72.0,75.0,79.353,0.0,0.0,75.2,63.725,54.0,10.29,86.541,96.684
4427,2007-07-04T11:00:00,2007-07-04T12:00:00,2007-07-04T17:00:00Z,1.925,0.564,0.0,0.0,0.0,0.0,0.105,0.002,0.175,0.006,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.226,0.0,0.0,0.11216,0.11216,0.11216,0.11216,0.0,0.0,0.0,0.0,0.02079,0.00036,0.03485,0.00123,0.0,0.00914,0.0,0.0,0.0,0.0,0.00081,0.04498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.738,0.0,0.388,0.0,0.0,86.309,75.0,72.0,75.0,110.373,0.0,0.0,78.8,64.928,48.0,12.751,115.704,19.337
4428,2007-07-04T12:00:00,2007-07-04T13:00:00,2007-07-04T18:00:00Z,3.407,0.564,1.483,0.0,0.0,0.0,0.106,0.002,0.17,0.005,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.229,0.0,1.483,0.33323,0.33323,0.11475,0.11475,0.21849,0.0,0.0,0.0,0.02161,0.00038,0.03455,0.00101,0.0,0.00982,0.0,0.0,0.0,0.0,0.00081,0.04657,0.0,0.21849,0.0,0.0,0.427,0.168,0.0,0.0,1.784,0.333,0.402,0.0,0.0,86.905,75.0,72.0,75.0,97.119,0.0,0.0,78.8,64.928,48.0,11.408,104.609,0.0
4429,2007-07-04T13:00:00,2007-07-04T14:00:00,2007-07-04T19:00:00Z,3.438,0.569,1.497,0.0,0.0,0.0,0.112,0.002,0.169,0.005,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.229,0.0,1.497,0.33753,0.33753,0.11702,0.11702,0.22051,0.0,0.0,0.0,0.02305,0.00041,0.03474,0.00094,0.0,0.00992,0.0,0.0,0.0,0.0,0.00089,0.04708,0.0,0.22051,0.0,0.0,0.855,0.337,0.0,0.0,1.916,0.666,0.398,0.0,0.0,88.547,75.0,72.0,75.0,97.119,0.0,0.0,78.8,64.928,48.0,11.408,113.485,34.236
4430,2007-07-04T14:00:00,2007-07-04T15:00:00,2007-07-04T20:00:00Z,3.458,0.575,1.497,0.0,0.0,0.0,0.121,0.002,0.168,0.005,0.0,0.048,0.0,0.0,0.0,0.0,0.005,0.226,0.0,1.497,0.33527,0.33527,0.11477,0.11477,0.22051,0.0,0.0,0.0,0.02416,0.00043,0.03355,0.00091,0.0,0.00964,0.0,0.0,0.0,0.0,0.0009,0.04518,0.0,0.22051,0.0,0.0,0.857,0.338,0.0,0.0,2.115,0.666,0.397,0.0,0.0,88.574,75.0,72.0,75.0,121.895,0.0,0.0,78.8,63.99,45.0,13.869,109.047,18.703
4431,2007-07-04T15:00:00,2007-07-04T16:00:00,2007-07-04T21:00:00Z,4.984,0.557,3.082,0.0,0.0,0.0,0.117,0.002,0.045,0.005,0.0,0.047,0.0,0.0,0.0,0.129,0.004,0.209,0.0,3.082,0.56209,0.56209,0.10813,0.10813,0.45397,0.0,0.0,0.0,0.02261,0.0004,0.00875,0.00096,0.0,0.00914,0.0,0.0,0.0,0.02495,0.00084,0.04048,0.0,0.45397,0.0,0.0,2.141,0.844,0.0,0.0,2.035,1.662,0.396,0.0,0.0,89.752,75.0,72.0,75.0,122.208,0.0,0.0,78.98,64.763,47.0,13.869,118.557,56.743
4432,2007-07-04T16:00:00,2007-07-04T17:00:00,2007-07-04T22:00:00Z,4.379,0.839,1.516,0.0,0.0,0.0,0.135,0.002,0.169,0.008,0.0,0.051,0.0,0.0,0.0,0.232,0.005,0.237,0.0,1.516,0.3959,0.3959,0.17253,0.17253,0.22337,0.0,0.0,0.0,0.02785,0.00051,0.03474,0.00162,0.0,0.0104,0.0,0.0,0.0,0.04763,0.00106,0.04874,0.0,0.22337,0.0,0.0,1.444,0.569,0.0,0.0,2.47,1.125,0.398,0.0,0.0,89.96,75.0,72.0,75.0,97.119,0.0,0.0,78.8,65.849,51.0,11.408,106.511,25.994
4433,2007-07-04T17:00:00,2007-07-04T18:00:00,2007-07-04T23:00:00Z,4.394,0.853,1.483,0.0,0.0,0.0,0.155,0.003,0.299,0.015,0.03,0.055,0.0,0.0,0.0,0.0,0.008,0.288,0.0,1.483,0.40706,0.40706,0.18865,0.18865,0.21842,0.0,0.0,0.0,0.03417,0.00065,0.0662,0.00338,0.00663,0.01219,0.0,0.0,0.0,0.0,0.0018,0.06361,0.0,0.21842,0.0,0.0,0.429,0.169,0.0,0.0,2.933,0.333,0.394,0.0,0.0,89.162,75.0,72.0,75.0,47.852,99.99,0.0,78.8,64.928,48.0,11.408,72.91,56.426
4434,2007-07-04T18:00:00,2007-07-04T19:00:00,2007-07-05T00:00:00Z,2.205,0.646,0.0,0.0,0.0,0.0,0.125,0.002,0.183,0.02,0.0,0.057,0.0,0.0,0.0,0.0,0.007,0.251,0.0,0.0,0.20289,0.20289,0.20289,0.20289,0.0,0.0,0.0,0.0,0.03923,0.00071,0.0576,0.00636,0.0,0.01803,0.0,0.0,0.0,0.0,0.0022,0.07875,0.0,0.0,0.0,0.0,0.429,0.169,0.0,0.0,2.278,0.333,0.399,0.0,0.0,87.686,75.0,72.0,75.0,58.978,0.0,0.0,78.8,64.928,48.0,6.935,40.576,30.432
4435,2007-07-04T19:00:00,2007-07-04T20:00:00,2007-07-05T01:00:00Z,6.035,0.874,3.052,0.0,0.0,0.0,0.129,0.002,0.374,0.027,0.0,0.055,0.0,0.0,0.0,0.0,0.01,0.276,0.0,3.052,0.83001,0.83001,0.38038,0.38038,0.44963,0.0,0.0,0.0,0.05597,0.00106,0.16287,0.0117,0.0,0.024,0.0,0.0,0.0,0.0,0.00448,0.1203,0.0,0.44963,0.0,0.0,1.71,0.674,0.0,0.0,2.48,1.33,0.397,0.0,0.0,84.262,75.0,72.0,75.0,52.732,0.0,0.0,77.0,64.064,50.0,6.935,21.556,9.51
4436,2007-07-04T20:00:00,2007-07-04T21:00:00,2007-07-05T02:00:00Z,4.808,0.962,1.526,0.0,0.0,0.0,0.124,0.002,0.473,0.038,0.0,0.054,0.0,0.0,0.0,0.0,0.011,0.26,0.0,1.526,0.67305,0.67305,0.44834,0.44834,0.22471,0.0,0.0,0.0,0.05796,0.00113,0.22037,0.01754,0.0,0.02516,0.0,0.0,0.0,0.0,0.00509,0.1211,0.0,0.22471,0.0,0.0,1.709,0.673,0.0,0.0,2.498,1.33,0.398,0.0,0.0,80.725,75.0,72.0,75.0,47.678,0.0,0.0,75.2,63.725,54.0,6.935,6.974,0.951
4437,2007-07-04T21:00:00,2007-07-04T22:00:00,2007-07-05T03:00:00Z,4.11,0.774,1.469,0.0,0.0,0.0,0.118,0.002,0.321,0.043,0.0,0.053,0.0,0.0,0.0,0.0,0.007,0.229,0.0,1.469,0.56067,0.56067,0.34428,0.34428,0.2164,0.0,0.0,0.0,0.05235,0.00101,0.14295,0.01932,0.0,0.02351,0.0,0.0,0.0,0.0,0.00332,0.10182,0.0,0.2164,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.389,0.0,0.0,78.475,75.0,72.0,75.0,29.016,0.0,0.0,75.2,63.725,54.0,4.698,0.0,0.0
4438,2007-07-04T22:00:00,2007-07-04T23:00:00,2007-07-05T04:00:00Z,6.818,0.669,4.537,0.0,0.0,0.0,0.09,0.002,0.267,0.038,0.0,0.051,0.0,0.0,0.0,0.0,0.007,0.215,0.0,4.537,0.98131,0.98131,0.31306,0.31306,0.66826,0.0,0.0,0.0,0.04195,0.00079,0.12524,0.01762,0.0,0.02367,0.0,0.0,0.0,0.0,0.00313,0.10066,0.0,0.66826,0.0,0.0,4.285,1.689,0.0,0.0,1.772,3.332,0.397,0.0,0.0,75.61,75.0,72.0,75.0,34.93,0.0,90.478,73.4,61.939,53.0,4.698,0.0,0.0
4439,2007-07-04T23:00:00,2007-07-05T00:00:00,2007-07-05T05:00:00Z,1.743,0.424,0.296,0.0,0.0,0.0,0.062,0.001,0.045,0.026,0.03,0.047,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.296,0.24406,0.24406,0.20053,0.20053,0.04353,0.0,0.0,0.0,0.02925,0.00054,0.02131,0.01232,0.01418,0.02226,0.0,0.0,0.0,0.0,0.00204,0.09863,0.0,0.04353,0.0,0.0,0.427,0.168,0.0,0.0,1.214,0.333,0.402,0.0,0.0,72.911,75.0,72.0,75.0,11.077,99.99,44.824,71.6,62.27,60.0,3.803,0.0,0.0
4440,2007-07-05T00:00:00,2007-07-05T01:00:00,2007-07-05T06:00:00Z,1.362,0.399,0.0,0.0,0.0,0.0,0.075,0.001,0.045,0.019,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.18539,0.18539,0.18539,0.18539,0.0,0.0,0.0,0.0,0.03475,0.00065,0.02094,0.00883,0.0,0.02134,0.0,0.0,0.0,0.0,0.002,0.09689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507,0.0,0.388,0.0,0.0,70.979,75.0,72.0,75.0,35.524,0.0,0.0,71.6,61.492,57.0,2.684,0.0,0.0
4441,2007-07-05T01:00:00,2007-07-05T02:00:00,2007-07-05T07:00:00Z,2.81,0.393,1.469,0.0,0.0,0.0,0.07,0.001,0.045,0.019,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.469,0.41561,0.41561,0.19916,0.19916,0.21645,0.0,0.0,0.0,0.03527,0.00066,0.02286,0.00965,0.0,0.02272,0.0,0.0,0.0,0.0,0.00219,0.10581,0.0,0.21645,0.0,0.0,0.0,0.0,0.0,0.0,1.394,0.0,0.406,0.0,0.0,68.783,75.0,72.0,75.0,32.811,0.0,0.0,71.6,61.492,57.0,0.671,0.0,0.0
