Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-02-09T02:00:00,2007-02-09T02:00:00,2007-02-09T07:00:00Z,8.536,0.352,7.334,0.047,0.05,0.0,0.035,0.025,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.153,6.231,1.103,1.46785,1.46785,0.38758,0.38758,1.08027,0.05124,0.05502,0.0,0.03804,0.02735,0.0,0.04246,0.0,0.0,0.0,0.0,0.00474,0.16874,0.91779,0.16248,0.0,0.0,0.0,0.0,5.143,0.0,0.0,0.435,0.0,0.0,70.0,70.0,72.0,78.891,0.0,0.0,35.6,32.521,73.0,0.0,0.0,0.0
2007-02-09T03:00:00,2007-02-09T03:00:00,2007-02-09T08:00:00Z,8.288,0.358,7.068,0.053,0.05,0.0,0.035,0.025,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.153,7.068,0.0,1.434,1.434,0.3929,0.3929,1.04109,0.05805,0.05495,0.0,0.03799,0.02731,0.0,0.04132,0.0,0.0,0.0,0.0,0.00474,0.16853,1.04109,0.0,0.0,0.0,0.0,0.0,5.835,0.0,0.0,0.439,0.0,0.0,70.0,70.0,72.0,82.455,0.0,0.0,33.8,31.392,79.0,3.355,0.0,0.0
2007-02-09T04:00:00,2007-02-09T04:00:00,2007-02-09T09:00:00Z,9.902,0.36,8.673,0.057,0.05,0.0,0.035,0.025,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.153,7.57,1.103,1.67461,1.67461,0.39705,0.39705,1.27756,0.06235,0.0551,0.0,0.0381,0.02739,0.0,0.04035,0.0,0.0,0.0,0.0,0.00475,0.16901,1.11508,0.16248,0.0,0.0,0.0,0.0,6.249,0.0,0.0,0.436,0.0,0.0,70.0,70.0,72.0,85.266,0.0,0.0,33.8,31.392,79.0,5.816,0.0,0.0
2007-02-09T05:00:00,2007-02-09T05:00:00,2007-02-09T10:00:00Z,8.881,0.36,7.653,0.057,0.05,0.0,0.035,0.025,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.153,7.653,0.0,1.52742,1.52742,0.40014,0.40014,1.12729,0.06359,0.05559,0.0,0.03844,0.02763,0.0,0.0396,0.0,0.0,0.0,0.0,0.00479,0.17049,1.12729,0.0,0.0,0.0,0.0,0.0,6.318,0.0,0.0,0.438,0.0,0.0,70.0,70.0,72.0,82.455,0.0,0.0,33.8,32.292,86.0,3.355,0.0,0.0
2007-02-09T06:00:00,2007-02-09T06:00:00,2007-02-09T11:00:00Z,11.614,0.358,10.393,0.06,0.05,0.0,0.035,0.02,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.153,8.038,2.355,1.93382,1.93382,0.40298,0.40298,1.53084,0.06763,0.0563,0.0,0.03892,0.02251,0.0,0.04011,0.0,0.0,0.0,0.0,0.00485,0.17266,1.18397,0.34687,0.0,0.0,1.772,0.698,6.635,0.0,1.587,0.436,0.0,0.0,70.0,70.0,72.0,83.703,0.0,0.0,33.8,32.292,86.0,4.698,0.0,0.0
2007-02-09T07:00:00,2007-02-09T07:00:00,2007-02-09T12:00:00Z,13.089,0.505,11.367,0.059,0.05,0.0,0.14,0.019,0.0,0.038,0.0,0.0,0.0,0.0,0.007,0.192,7.94,3.427,2.23717,2.23717,0.56279,0.56279,1.67438,0.06617,0.05575,0.0,0.15577,0.02109,0.0,0.04193,0.0,0.0,0.0,0.0,0.00805,0.21403,1.16959,0.50479,0.0,0.0,1.853,0.73,6.555,0.0,1.666,0.438,0.0,0.0,70.0,70.0,72.0,83.703,0.0,0.0,33.8,32.293,86.0,4.698,0.0,0.0
2007-02-09T08:00:00,2007-02-09T08:00:00,2007-02-09T13:00:00Z,14.274,0.561,12.36,0.066,0.05,0.0,0.172,0.018,0.0,0.04,0.0,0.0,0.0,0.0,0.008,0.207,8.776,3.585,2.39758,2.39758,0.57689,0.57689,1.82069,0.06747,0.05143,0.0,0.17708,0.0189,0.0,0.04071,0.0,0.0,0.0,0.0,0.00791,0.21339,1.29269,0.528,0.0,0.0,3.051,1.203,7.245,0.0,2.739,0.437,0.0,0.0,70.0,70.0,72.0,88.762,0.0,0.0,30.2,29.408,92.0,4.698,0.0,0.0
2007-02-09T09:00:00,2007-02-09T09:00:00,2007-02-09T14:00:00Z,8.409,0.346,7.227,0.046,0.05,0.0,0.035,0.018,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.153,6.124,1.103,1.30781,1.30781,0.24323,0.24323,1.06458,0.03214,0.03511,0.0,0.02427,0.01252,0.0,0.02849,0.0,0.0,0.0,0.0,0.00303,0.10768,0.90208,0.16249,0.0,0.0,0.0,0.0,5.055,0.0,0.0,0.438,0.0,0.0,70.0,70.0,72.0,78.483,0.0,0.0,37.4,35.155,81.0,4.698,24.726,101.439
2007-02-09T10:00:00,2007-02-09T10:00:00,2007-02-09T15:00:00Z,5.083,0.53,3.274,0.024,0.05,0.0,0.185,0.015,0.0,0.041,0.0,0.0,0.0,0.0,0.005,0.21,3.274,0.0,0.80992,0.80992,0.32769,0.32769,0.48223,0.01512,0.0309,0.0,0.11423,0.00935,0.0,0.02507,0.0,0.0,0.0,0.0,0.00301,0.13002,0.48223,0.0,0.0,0.0,0.0,0.0,2.703,0.0,0.0,0.436,0.0,0.0,70.0,70.0,72.0,68.808,0.0,0.0,42.8,38.738,70.0,3.355,30.749,192.418
2007-02-09T11:00:00,2007-02-09T11:00:00,2007-02-09T16:00:00Z,6.534,0.516,4.773,0.019,0.05,0.0,0.181,0.012,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.21,2.486,2.287,1.01547,1.01547,0.31241,0.31241,0.70306,0.01125,0.03027,0.0,0.10934,0.0072,0.0,0.02396,0.0,0.0,0.0,0.0,0.00302,0.12738,0.36625,0.3368,0.0,0.0,1.389,0.547,2.053,0.0,1.247,0.437,0.0,0.0,70.0,70.0,72.0,76.413,0.0,0.0,46.4,40.621,61.0,9.171,34.553,231.409
2007-02-09T12:00:00,2007-02-09T12:00:00,2007-02-09T17:00:00Z,4.176,0.452,2.633,0.011,0.0,0.0,0.174,0.008,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.214,1.53,1.103,0.65596,0.65596,0.26807,0.26807,0.38789,0.00678,0.0,0.0,0.10331,0.0048,0.0,0.02346,0.0,0.0,0.0,0.0,0.00302,0.12669,0.22541,0.16248,0.0,0.0,0.0,0.0,1.263,0.0,0.0,0.436,0.0,0.0,70.0,70.0,72.0,79.328,0.0,0.0,51.8,44.094,54.0,11.408,35.187,255.501
2007-02-09T13:00:00,2007-02-09T13:00:00,2007-02-09T18:00:00Z,4.188,0.45,2.652,0.011,0.0,0.0,0.169,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.005,0.217,1.523,1.129,0.65708,0.65708,0.26651,0.26651,0.39057,0.00673,0.0,0.0,0.10019,0.00384,0.0,0.02459,0.0,0.0,0.0,0.0,0.00295,0.12821,0.22426,0.16631,0.0,0.0,0.924,0.364,1.257,0.0,0.83,0.438,0.0,0.0,70.0,70.0,72.0,91.173,0.0,0.0,53.6,44.285,47.0,13.869,43.112,242.187
2007-02-09T14:00:00,2007-02-09T14:00:00,2007-02-09T19:00:00Z,5.418,0.44,3.916,0.003,0.0,0.0,0.168,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.005,0.217,0.357,3.559,0.83713,0.83713,0.26028,0.26028,0.57685,0.00158,0.0,0.0,0.09928,0.00351,0.0,0.02457,0.0,0.0,0.0,0.0,0.00322,0.12811,0.05259,0.52426,0.0,0.0,2.781,1.096,0.295,0.0,2.495,0.437,0.0,0.0,70.0,70.0,72.0,61.211,0.0,0.0,57.2,45.314,38.0,9.171,35.187,261.524
2007-02-09T15:00:00,2007-02-09T15:00:00,2007-02-09T20:00:00Z,2.197,0.242,1.372,0.002,0.0,0.0,0.035,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.153,0.269,1.103,0.34766,0.34766,0.14555,0.14555,0.20211,0.00121,0.0,0.0,0.02081,0.00358,0.0,0.02502,0.0,0.0,0.0,0.0,0.0026,0.09233,0.03961,0.1625,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.441,0.0,0.0,70.0,70.0,72.0,78.64,0.0,0.0,59.0,44.877,30.0,12.751,32.968,250.112
2007-02-09T16:00:00,2007-02-09T16:00:00,2007-02-09T21:00:00Z,2.217,0.65,0.0,0.0,0.0,0.0,0.309,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.008,0.286,0.0,0.0,0.41047,0.41047,0.41047,0.41047,0.0,0.0,0.0,0.0,0.19518,0.0041,0.0,0.02562,0.0,0.0,0.0,0.0,0.00476,0.18081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.0,0.0,71.049,70.0,72.0,56.089,0.0,0.0,60.8,45.206,26.0,9.171,27.896,227.922
2007-02-09T17:00:00,2007-02-09T17:00:00,2007-02-09T22:00:00Z,5.122,0.471,3.514,0.0,0.0,0.0,0.185,0.01,0.0,0.044,0.0,0.0,0.0,0.0,0.007,0.226,0.0,3.514,0.89665,0.89665,0.37905,0.37905,0.5176,0.0,0.0,0.0,0.14866,0.00826,0.0,0.03501,0.0,0.0,0.0,0.0,0.00543,0.18168,0.0,0.5176,0.0,0.0,2.311,0.911,0.0,0.0,2.076,0.429,0.0,0.0,70.993,70.0,72.0,71.86,0.0,0.0,59.0,44.87,30.0,11.408,21.556,176.568
2007-02-09T18:00:00,2007-02-09T18:00:00,2007-02-09T23:00:00Z,4.614,0.567,2.678,0.003,0.0,0.0,0.22,0.02,0.03,0.047,0.0,0.0,0.0,0.0,0.008,0.238,0.392,2.286,1.01645,1.01645,0.62204,0.62204,0.39442,0.00321,0.0,0.0,0.24133,0.02192,0.03289,0.05207,0.0,0.0,0.0,0.0,0.0092,0.26141,0.05773,0.33669,0.0,0.0,1.389,0.547,0.33,0.0,1.247,0.429,0.0,0.0,70.006,70.0,72.0,20.46,99.99,0.0,55.4,42.658,32.0,6.935,7.925,74.812
2007-02-09T19:00:00,2007-02-09T19:00:00,2007-02-10T00:00:00Z,4.528,0.996,1.129,0.0,0.0,0.0,0.283,0.026,0.0,0.049,0.0,0.0,0.0,0.386,0.01,0.242,0.0,1.129,1.28743,1.28743,1.12107,1.12107,0.16636,0.0,0.0,0.0,0.31841,0.0298,0.0,0.05568,0.0,0.0,0.0,0.43434,0.01078,0.27206,0.0,0.16636,0.0,0.0,0.927,0.366,0.0,0.0,0.83,0.435,0.0,0.0,70.4,70.0,72.0,60.831,0.0,0.0,51.8,40.741,36.0,6.935,0.0,0.0
2007-02-09T20:00:00,2007-02-09T20:00:00,2007-02-10T01:00:00Z,4.742,1.063,1.116,0.0,0.0,0.0,0.653,0.035,0.0,0.047,0.0,0.0,0.0,0.0,0.016,0.311,0.0,1.116,1.341,1.341,1.17658,1.17658,0.16443,0.0,0.0,0.0,0.72333,0.03888,0.0,0.05259,0.0,0.0,0.0,0.0,0.01747,0.34432,0.0,0.16443,0.0,0.0,0.463,0.183,0.0,0.0,0.415,0.434,0.0,0.0,70.696,70.0,72.0,64.298,0.0,0.0,50.0,39.356,36.0,6.935,0.0,0.0
2007-02-09T21:00:00,2007-02-09T21:00:00,2007-02-10T02:00:00Z,7.182,1.084,3.484,0.0,0.0,0.0,0.679,0.049,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.293,0.0,3.484,1.70941,1.70941,1.19616,1.19616,0.51325,0.0,0.0,0.0,0.7492,0.05427,0.0,0.05134,0.0,0.0,0.0,0.0,0.01845,0.3229,0.0,0.51325,0.0,0.0,1.989,0.784,0.0,0.0,1.788,0.433,0.0,0.0,70.543,70.0,72.0,66.782,0.0,0.0,50.0,38.799,33.0,7.606,0.0,0.0
2007-02-09T22:00:00,2007-02-09T22:00:00,2007-02-10T03:00:00Z,4.469,0.983,1.116,0.0,0.0,0.0,0.584,0.057,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.28,0.0,1.116,1.25447,1.25447,1.09013,1.09013,0.16435,0.0,0.0,0.0,0.64806,0.06294,0.0,0.05049,0.0,0.0,0.0,0.0,0.01802,0.31061,0.0,0.16435,0.0,0.0,0.462,0.182,0.0,0.0,0.415,0.433,0.0,0.0,70.323,70.0,72.0,68.032,0.0,0.0,50.0,38.243,30.0,8.053,0.0,0.0
2007-02-09T23:00:00,2007-02-09T23:00:00,2007-02-10T04:00:00Z,3.361,0.502,1.65,0.004,0.0,0.0,0.195,0.049,0.0,0.044,0.0,0.0,0.0,0.0,0.009,0.201,0.52,1.129,0.80396,0.80396,0.56097,0.56097,0.24299,0.00435,0.0,0.0,0.21778,0.05499,0.0,0.04869,0.0,0.0,0.0,0.0,0.01017,0.22499,0.07667,0.16632,0.0,0.0,0.926,0.365,0.432,0.0,0.83,0.433,0.0,0.0,70.002,70.0,72.0,74.264,0.0,0.0,51.8,39.18,28.0,10.29,0.0,0.0
2007-02-10T00:00:00,2007-02-10T00:00:00,2007-02-10T05:00:00Z,5.667,0.406,4.283,0.015,0.0,0.0,0.104,0.034,0.015,0.041,0.0,0.0,0.0,0.0,0.008,0.189,1.986,2.297,1.08332,1.08332,0.4524,0.4524,0.63092,0.01656,0.0,0.0,0.11648,0.03797,0.01673,0.04526,0.0,0.0,0.0,0.0,0.00897,0.21043,0.29254,0.33838,0.0,0.0,1.566,0.617,1.64,0.0,1.404,0.437,0.0,0.0,70.0,70.0,72.0,54.859,50.006,0.0,51.8,40.153,33.0,12.751,0.0,0.0
2007-02-10T01:00:00,2007-02-10T01:00:00,2007-02-10T06:00:00Z,3.883,0.271,2.96,0.014,0.0,0.0,0.035,0.025,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.153,1.857,1.103,0.73437,0.73437,0.29834,0.29834,0.43603,0.0153,0.0,0.0,0.03812,0.02741,0.0,0.04365,0.0,0.0,0.0,0.0,0.00476,0.16911,0.27352,0.16251,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.442,0.0,0.0,70.0,70.0,72.0,80.652,0.0,0.0,50.72,39.899,36.0,11.408,0.0,0.0
2007-02-10T02:00:00,2007-02-10T02:00:00,2007-02-10T07:00:00Z,3.138,0.272,2.21,0.017,0.0,0.0,0.035,0.025,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.153,2.21,0.0,0.62499,0.62499,0.2995,0.2995,0.32549,0.01817,0.0,0.0,0.03804,0.02735,0.0,0.04246,0.0,0.0,0.0,0.0,0.00474,0.16874,0.32549,0.0,0.0,0.0,0.0,0.0,1.824,0.0,0.0,0.432,0.0,0.0,70.0,70.0,72.0,76.204,0.0,0.0,50.0,39.897,39.0,10.29,0.0,0.0
2007-02-10T03:00:00,2007-02-10T03:00:00,2007-02-10T08:00:00Z,4.394,0.272,3.467,0.018,0.0,0.0,0.035,0.024,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.153,2.364,1.103,0.80942,0.80942,0.29872,0.29872,0.51069,0.01941,0.0,0.0,0.03799,0.02672,0.0,0.04132,0.0,0.0,0.0,0.0,0.00474,0.16853,0.34818,0.16251,0.0,0.0,0.0,0.0,1.951,0.0,0.0,0.442,0.0,0.0,70.0,70.0,72.0,79.328,0.0,0.0,51.8,40.729,36.0,11.408,0.0,0.0
2007-02-10T04:00:00,2007-02-10T04:00:00,2007-02-10T09:00:00Z,3.684,0.274,2.75,0.021,0.0,0.0,0.035,0.024,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.153,2.75,0.0,0.70671,0.70671,0.30165,0.30165,0.40506,0.02265,0.0,0.0,0.0381,0.0268,0.0,0.04035,0.0,0.0,0.0,0.0,0.00475,0.16901,0.40506,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.431,0.0,0.0,70.0,70.0,72.0,86.551,0.0,0.0,51.8,41.294,39.0,12.751,0.0,0.0
2007-02-10T05:00:00,2007-02-10T05:00:00,2007-02-10T10:00:00Z,4.959,0.275,4.022,0.022,0.0,0.0,0.035,0.025,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.153,2.919,1.103,0.89767,0.89767,0.30521,0.30521,0.59246,0.02425,0.0,0.0,0.03844,0.02763,0.0,0.0396,0.0,0.0,0.0,0.0,0.00479,0.17049,0.42994,0.16251,0.0,0.0,0.0,0.0,2.409,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,86.551,0.0,0.0,51.8,41.294,39.0,12.751,0.0,0.0
2007-02-10T06:00:00,2007-02-10T06:00:00,2007-02-10T11:00:00Z,3.93,0.275,2.993,0.022,0.0,0.0,0.035,0.024,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.153,2.993,0.0,0.74998,0.74998,0.3091,0.3091,0.44087,0.02518,0.0,0.0,0.03892,0.02737,0.0,0.04011,0.0,0.0,0.0,0.0,0.00485,0.17266,0.44087,0.0,0.0,0.0,0.0,0.0,2.471,0.0,0.0,0.43,0.0,0.0,70.0,70.0,72.0,76.204,0.0,0.0,50.0,41.142,46.0,10.29,0.0,0.0
2007-02-10T07:00:00,2007-02-10T07:00:00,2007-02-10T12:00:00Z,6.031,0.332,4.899,0.028,0.05,0.0,0.035,0.024,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.153,3.795,1.103,1.09175,1.09175,0.37018,0.37018,0.72157,0.03163,0.05575,0.0,0.03855,0.02651,0.0,0.04193,0.0,0.0,0.0,0.0,0.00481,0.171,0.55905,0.16252,0.0,0.0,0.0,0.0,3.133,0.0,0.0,0.444,0.0,0.0,70.0,70.0,72.0,90.612,0.0,0.0,48.2,40.179,49.0,12.751,0.0,0.0
2007-02-10T08:00:00,2007-02-10T08:00:00,2007-02-10T13:00:00Z,6.109,0.333,4.973,0.029,0.05,0.0,0.035,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.153,3.87,1.103,1.07493,1.07493,0.34243,0.34243,0.73249,0.02975,0.05143,0.0,0.03556,0.02279,0.0,0.04071,0.0,0.0,0.0,0.0,0.00444,0.15775,0.57003,0.16246,0.0,0.0,0.0,0.0,3.195,0.0,0.0,0.43,0.0,0.0,70.0,70.0,72.0,90.612,0.0,0.0,48.2,40.179,49.0,12.751,0.0,0.0
2007-02-10T09:00:00,2007-02-10T09:00:00,2007-02-10T14:00:00Z,3.757,0.273,2.824,0.021,0.0,0.0,0.035,0.019,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.153,2.824,0.0,0.60799,0.60799,0.19195,0.19195,0.41604,0.01482,0.0,0.0,0.02427,0.01366,0.0,0.02849,0.0,0.0,0.0,0.0,0.00303,0.10768,0.41604,0.0,0.0,0.0,0.0,0.0,2.332,0.0,0.0,0.444,0.0,0.0,70.0,70.0,72.0,81.534,0.0,0.0,50.0,41.844,50.0,11.408,25.36,34.236
2007-02-10T10:00:00,2007-02-10T10:00:00,2007-02-10T15:00:00Z,6.602,0.448,5.072,0.021,0.05,0.0,0.035,0.016,0.0,0.041,0.0,0.0,0.0,0.129,0.004,0.153,2.787,2.285,1.02423,1.02423,0.27711,0.27711,0.74712,0.01287,0.0309,0.0,0.02136,0.01002,0.0,0.02507,0.0,0.0,0.0,0.07946,0.00266,0.09476,0.41055,0.33657,0.0,0.0,1.37,0.54,2.301,0.0,1.23,0.437,0.0,0.0,70.0,70.0,72.0,72.51,0.0,0.0,46.4,42.141,71.0,8.053,41.844,10.144
2007-02-10T11:00:00,2007-02-10T11:00:00,2007-02-10T16:00:00Z,7.228,0.972,3.911,0.012,0.05,0.0,0.327,0.013,0.0,0.04,0.0,0.0,0.0,0.258,0.006,0.267,1.639,2.272,1.16469,1.16469,0.58865,0.58865,0.57603,0.00742,0.03027,0.0,0.19776,0.00785,0.0,0.02396,0.0,0.0,0.0,0.15607,0.00342,0.16192,0.24143,0.3346,0.0,0.0,1.149,0.453,1.353,0.0,1.029,0.436,0.0,0.0,70.0,70.0,72.0,62.941,0.0,0.0,46.4,42.899,76.0,3.355,29.164,0.0
2007-02-10T12:00:00,2007-02-10T12:00:00,2007-02-10T17:00:00Z,4.642,0.513,2.891,0.022,0.05,0.0,0.174,0.009,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.214,2.891,0.0,0.72997,0.72997,0.30406,0.30406,0.42591,0.01281,0.02964,0.0,0.10331,0.00512,0.0,0.02346,0.0,0.0,0.0,0.0,0.00302,0.12669,0.42591,0.0,0.0,0.0,0.391,0.154,2.387,0.0,0.351,0.436,0.0,0.0,70.0,70.0,72.0,71.936,0.0,0.0,44.6,42.798,87.0,6.935,27.896,0.0
2007-02-10T13:00:00,2007-02-10T13:00:00,2007-02-10T18:00:00Z,6.34,0.71,3.919,0.021,0.05,0.0,0.305,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.006,0.28,2.815,1.103,0.99706,0.99706,0.41983,0.41983,0.57723,0.01245,0.02959,0.0,0.18035,0.00384,0.0,0.02459,0.0,0.0,0.0,0.0,0.00334,0.16568,0.41471,0.16252,0.0,0.0,0.0,0.0,2.324,0.0,0.0,0.444,0.0,0.0,70.0,70.0,72.0,83.233,0.0,0.0,44.6,43.636,93.0,10.29,30.749,0.0
2007-02-10T14:00:00,2007-02-10T14:00:00,2007-02-10T19:00:00Z,5.768,0.629,3.623,0.019,0.05,0.0,0.168,0.006,0.0,0.042,0.122,0.0,0.0,0.0,0.005,0.217,2.5,1.124,0.90536,0.90536,0.37162,0.37162,0.53374,0.01105,0.02956,0.0,0.09928,0.00351,0.0,0.02457,0.07231,0.0,0.0,0.0,0.00322,0.12811,0.36824,0.16549,0.0,1.012,0.0,0.0,2.064,0.0,0.651,0.436,0.0,0.0,70.0,70.0,72.0,69.228,0.0,0.0,46.4,45.399,93.0,6.935,29.798,0.0
2007-02-10T15:00:00,2007-02-10T15:00:00,2007-02-10T20:00:00Z,10.182,0.824,7.372,0.019,0.05,0.0,0.169,0.006,0.0,0.042,0.319,0.0,0.0,0.0,0.006,0.214,2.495,4.876,1.58169,1.58169,0.49585,0.49585,1.08584,0.01123,0.0301,0.0,0.10152,0.00358,0.0,0.02502,0.19224,0.0,0.0,0.0,0.00349,0.12867,0.36753,0.7183,0.0,2.028,2.313,0.912,2.06,0.0,3.381,0.437,0.0,0.0,70.0,70.0,72.0,73.927,0.0,0.0,48.2,47.163,93.0,9.171,32.651,0.0
2007-02-10T16:00:00,2007-02-10T16:00:00,2007-02-10T21:00:00Z,6.917,0.655,4.682,0.018,0.0,0.0,0.171,0.006,0.0,0.041,0.064,0.0,0.0,0.129,0.006,0.22,2.435,2.247,1.10334,1.10334,0.41373,0.41373,0.68961,0.01149,0.0,0.0,0.10829,0.0041,0.0,0.02562,0.04033,0.0,0.0,0.08122,0.00374,0.13894,0.35869,0.33092,0.0,0.989,0.0,0.0,2.01,0.0,0.636,0.435,0.0,0.0,70.0,70.0,72.0,88.577,0.0,0.0,50.0,47.988,87.0,12.751,42.478,1.902
2007-02-10T17:00:00,2007-02-10T17:00:00,2007-02-10T22:00:00Z,5.282,0.962,1.999,0.007,0.0,0.0,0.335,0.01,0.0,0.044,0.0,0.0,0.0,0.258,0.009,0.299,0.977,1.023,1.06818,1.06818,0.77367,0.77367,0.29451,0.00587,0.0,0.0,0.26952,0.00826,0.0,0.03501,0.0,0.0,0.0,0.20733,0.00738,0.2403,0.14387,0.15063,0.0,0.0,0.463,0.183,0.806,0.0,0.415,0.437,0.0,0.0,70.0,70.0,72.0,76.204,0.0,0.0,50.0,47.192,82.0,10.29,36.772,121.41
2007-02-10T18:00:00,2007-02-10T18:00:00,2007-02-10T23:00:00Z,8.94,0.916,5.816,0.025,0.05,0.0,0.406,0.021,0.03,0.047,0.0,0.0,0.0,0.0,0.012,0.324,3.376,2.439,1.86053,1.86053,1.00386,1.00386,0.85667,0.02766,0.05482,0.0,0.44554,0.02251,0.03289,0.05207,0.0,0.0,0.0,0.0,0.01367,0.3547,0.49734,0.35933,0.0,0.0,2.31,0.911,2.787,0.0,2.076,0.438,0.0,0.0,70.0,70.0,72.0,28.321,99.99,0.0,46.4,44.525,87.0,6.935,6.974,7.291
2007-02-10T19:00:00,2007-02-10T19:00:00,2007-02-11T00:00:00Z,11.5,1.025,8.002,0.024,0.05,0.0,0.531,0.026,0.0,0.049,0.0,0.0,0.0,0.0,0.015,0.33,3.197,4.805,2.33249,2.33249,1.15379,1.15379,1.1787,0.02689,0.05627,0.0,0.59791,0.02919,0.0,0.05568,0.0,0.0,0.0,0.0,0.01668,0.37116,0.47091,0.7078,0.0,0.0,3.234,1.275,2.639,0.0,2.905,0.437,0.0,0.0,70.0,70.0,72.0,113.814,0.0,0.0,44.6,42.793,87.0,16.106,0.0,0.0
