,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
3858,2007-06-10T18:00:00,2007-06-10T19:00:00,2007-06-11T00:00:00Z,4.045,1.185,0.0,0.0,0.0,0.119,0.0,0.626,0.196,0.014,0.0,0.065,0.0,0.01,0.155,0.28357,0.28357,0.28357,0.28357,0.0,0.0,0.0,0.02844,8.0e-05,0.14967,0.047,0.00341,0.0,0.01553,0.0,0.00237,0.03706,2.506,0.895,0.0,0.0,3.008,2.014,0.121,0.0,0.0,70.0,65.0,70.0,19.201,0.0,0.0,66.2,65.002,94.0,6.935,25.36,114.119
3859,2007-06-10T19:00:00,2007-06-10T20:00:00,2007-06-11T01:00:00Z,2.848,0.835,0.0,0.0,0.0,0.122,0.0,0.248,0.228,0.018,0.0,0.062,0.0,0.011,0.146,0.28889,0.28889,0.28889,0.28889,0.0,0.0,0.0,0.04218,0.00012,0.08574,0.07884,0.00617,0.0,0.02158,0.0,0.00365,0.05062,0.416,0.149,0.0,0.0,3.082,0.336,0.122,0.0,0.0,70.0,65.0,70.0,24.968,0.0,0.0,66.2,65.002,94.0,9.171,25.043,79.884
3860,2007-06-10T20:00:00,2007-06-10T21:00:00,2007-06-11T02:00:00Z,2.164,0.634,0.0,0.0,0.0,0.114,0.0,0.0,0.285,0.025,0.0,0.061,0.0,0.011,0.137,0.23899,0.23899,0.23899,0.23899,0.0,0.0,0.0,0.04311,0.00012,0.0,0.10753,0.00929,0.0,0.023,0.0,0.00421,0.05173,0.0,0.0,0.0,0.0,2.916,0.0,0.121,0.0,0.0,70.0,65.0,70.0,21.312,0.0,0.0,64.4,61.018,83.0,6.935,5.706,23.775
3861,2007-06-10T21:00:00,2007-06-10T22:00:00,2007-06-11T03:00:00Z,2.38,0.697,0.0,0.0,0.0,0.105,0.0,0.0,0.361,0.029,0.0,0.06,0.0,0.011,0.132,0.26337,0.26337,0.26337,0.26337,0.0,0.0,0.0,0.0397,0.00011,0.0,0.13618,0.011,0.0,0.02256,0.0,0.0041,0.04971,0.0,0.0,0.0,0.0,2.704,0.0,0.12,0.0,0.0,70.0,65.0,70.0,19.919,0.0,0.0,62.6,59.109,82.0,4.698,0.0,0.0
3862,2007-06-10T22:00:00,2007-06-10T23:00:00,2007-06-11T04:00:00Z,2.044,0.599,0.0,0.0,0.0,0.095,0.0,0.0,0.295,0.025,0.0,0.057,0.0,0.009,0.117,0.2294,0.2294,0.2294,0.2294,0.0,0.0,0.0,0.03629,0.0001,0.0,0.11308,0.00967,0.0,0.02188,0.0,0.00356,0.04482,0.0,0.0,0.0,0.0,2.395,0.0,0.119,0.0,0.0,70.0,65.0,70.0,20.165,0.0,0.0,62.42,59.139,83.0,4.698,0.0,0.0
3863,2007-06-10T23:00:00,2007-06-11T00:00:00,2007-06-11T05:00:00Z,3.298,0.967,0.0,0.0,0.0,0.065,0.0,0.566,0.137,0.018,0.015,0.053,0.0,0.008,0.105,0.36376,0.36376,0.36376,0.36376,0.0,0.0,0.0,0.02443,6.0e-05,0.21298,0.05143,0.0066,0.00564,0.02004,0.0,0.00296,0.03961,1.667,0.595,0.0,0.0,1.53,1.343,0.121,0.0,0.0,70.0,65.0,70.0,5.221,50.006,0.0,62.6,59.109,82.0,3.803,0.0,0.0
3864,2007-06-11T00:00:00,2007-06-11T01:00:00,2007-06-11T06:00:00Z,1.047,0.307,0.0,0.0,0.0,0.065,0.0,0.0,0.068,0.014,0.0,0.052,0.0,0.006,0.102,0.12025,0.12025,0.12025,0.12025,0.0,0.0,0.0,0.02531,6.0e-05,0.0,0.02666,0.00535,0.0,0.02035,0.0,0.00247,0.04004,0.0,0.0,0.0,0.0,1.518,0.0,0.122,0.0,0.0,70.0,65.0,70.0,18.305,0.0,0.0,62.6,59.109,82.0,2.908,0.0,0.0
3865,2007-06-11T01:00:00,2007-06-11T02:00:00,2007-06-11T07:00:00Z,0.868,0.254,0.0,0.0,0.0,0.049,0.0,0.0,0.027,0.014,0.0,0.051,0.0,0.004,0.11,0.09912,0.09912,0.09912,0.09912,0.0,0.0,0.0,0.01904,5.0e-05,0.0,0.01057,0.00533,0.0,0.01974,0.0,0.00171,0.04268,0.0,0.0,0.0,0.0,1.136,0.0,0.121,0.0,0.0,70.0,65.0,70.0,20.319,0.0,0.0,60.8,57.408,82.0,0.895,0.0,0.0
3866,2007-06-11T02:00:00,2007-06-11T03:00:00,2007-06-11T08:00:00Z,0.833,0.244,0.0,0.0,0.0,0.04,0.0,0.0,0.027,0.014,0.0,0.049,0.0,0.004,0.11,0.09529,0.09529,0.09529,0.09529,0.0,0.0,0.0,0.01564,4.0e-05,0.0,0.01058,0.00533,0.0,0.01926,0.0,0.00171,0.04273,0.0,0.0,0.0,0.0,0.913,0.0,0.12,0.0,0.0,70.0,65.0,70.0,20.295,0.0,0.0,60.8,56.423,77.0,0.447,0.0,0.0
3867,2007-06-11T03:00:00,2007-06-11T04:00:00,2007-06-11T09:00:00Z,0.803,0.235,0.0,0.0,0.0,0.033,0.0,0.0,0.027,0.014,0.0,0.048,0.0,0.004,0.11,0.09504,0.09504,0.09504,0.09504,0.0,0.0,0.0,0.01313,3.0e-05,0.0,0.01095,0.00552,0.0,0.01941,0.0,0.00177,0.04423,0.0,0.0,0.0,0.0,0.728,0.0,0.119,0.0,0.0,70.0,65.0,70.0,20.295,0.0,0.0,60.8,55.42,72.0,0.447,0.0,0.0
3868,2007-06-11T04:00:00,2007-06-11T05:00:00,2007-06-11T10:00:00Z,1.53,0.448,0.0,0.0,0.0,0.014,0.0,0.248,0.028,0.014,0.0,0.047,0.0,0.005,0.093,0.17382,0.17382,0.17382,0.17382,0.0,0.0,0.0,0.00529,1.0e-05,0.096,0.01085,0.0053,0.0,0.01812,0.0,0.00202,0.03623,0.416,0.148,0.0,0.0,0.285,0.334,0.122,0.0,0.0,70.0,65.0,70.0,18.305,0.0,43.61,62.6,53.372,55.0,2.908,0.0,0.0
3869,2007-06-11T05:00:00,2007-06-11T06:00:00,2007-06-11T11:00:00Z,0.837,0.245,0.0,0.0,0.0,0.013,0.0,0.0,0.072,0.011,0.0,0.047,0.0,0.006,0.097,0.08565,0.08565,0.08565,0.08565,0.0,0.0,0.0,0.00467,1.0e-05,0.0,0.02511,0.00384,0.0,0.01633,0.0,0.00198,0.03372,0.0,0.0,0.0,0.0,0.28,0.0,0.121,0.0,0.0,70.0,65.0,70.0,17.811,0.0,40.517,62.6,54.264,59.0,1.79,0.0,0.0
3870,2007-06-11T06:00:00,2007-06-11T07:00:00,2007-06-11T12:00:00Z,1.258,0.369,0.0,0.0,0.0,0.025,0.0,0.0,0.169,0.01,0.0,0.049,0.0,0.007,0.108,0.08338,0.08338,0.08338,0.08338,0.0,0.0,0.0,0.00564,1.0e-05,0.0,0.03824,0.00235,0.0,0.01116,0.0,0.00153,0.02445,0.0,0.0,0.0,0.0,0.536,0.0,0.12,0.0,0.0,70.0,65.0,70.0,19.658,0.0,49.743,62.6,54.264,59.0,4.474,14.899,92.247
3871,2007-06-11T07:00:00,2007-06-11T08:00:00,2007-06-11T13:00:00Z,1.684,0.494,0.0,0.0,0.0,0.087,0.0,0.0,0.214,0.01,0.0,0.052,0.0,0.007,0.123,0.10608,0.10608,0.10608,0.10608,0.0,0.0,0.0,0.01871,5.0e-05,0.0,0.04601,0.00217,0.0,0.01117,0.0,0.00159,0.02637,0.0,0.0,0.0,0.0,2.23,0.0,0.119,0.0,0.0,70.0,65.0,70.0,20.291,0.0,34.537,60.8,53.562,63.0,0.0,18.069,182.274
3872,2007-06-11T08:00:00,2007-06-11T09:00:00,2007-06-11T14:00:00Z,4.619,1.354,0.0,0.0,0.0,0.16,0.002,0.786,0.212,0.01,0.0,0.053,0.0,0.005,0.126,0.27278,0.27278,0.27278,0.27278,0.0,0.0,0.0,0.03225,0.00039,0.15832,0.04269,0.00198,0.0,0.01073,0.0,0.00108,0.02534,2.967,1.06,0.0,0.0,3.772,2.376,0.121,0.0,0.0,70.0,65.0,70.0,17.612,0.0,38.51,62.6,54.264,59.0,0.0,30.749,230.458
3873,2007-06-11T09:00:00,2007-06-11T10:00:00,2007-06-11T15:00:00Z,7.719,2.262,0.0,0.0,0.0,0.16,0.002,1.707,0.203,0.008,0.0,0.053,0.0,0.004,0.126,0.44041,0.44041,0.44041,0.44041,0.0,0.0,0.0,0.03108,0.00038,0.33224,0.03953,0.00162,0.0,0.01037,0.0,0.0007,0.02448,6.626,2.366,0.0,0.0,3.806,5.323,0.122,0.0,0.0,70.0,65.0,70.0,21.472,0.0,56.199,62.6,56.215,68.0,5.816,43.112,211.755
3874,2007-06-11T10:00:00,2007-06-11T11:00:00,2007-06-11T16:00:00Z,4.182,1.226,0.0,0.0,0.0,0.179,0.002,0.66,0.196,0.007,0.0,0.052,0.0,0.004,0.126,0.22888,0.22888,0.22888,0.22888,0.0,0.0,0.0,0.03346,0.00046,0.12316,0.03669,0.00122,0.0,0.0097,0.0,0.0007,0.02348,2.926,1.045,0.0,0.0,4.037,2.348,0.121,0.0,0.0,70.0,65.0,70.0,16.769,0.0,96.168,66.2,57.598,60.0,5.816,86.224,159.767
3875,2007-06-11T11:00:00,2007-06-11T12:00:00,2007-06-11T17:00:00Z,4.409,1.292,0.0,0.0,0.0,0.151,0.001,0.764,0.188,0.004,0.0,0.052,0.0,0.004,0.129,0.23333,0.23333,0.23333,0.23333,0.0,0.0,0.0,0.02722,0.00021,0.13789,0.03389,0.0008,0.0,0.00938,0.0,0.00071,0.02322,3.544,1.266,0.0,0.0,3.492,2.836,0.121,0.0,0.0,70.0,65.0,70.0,23.443,0.0,199.921,68.0,60.115,64.0,9.171,48.184,236.164
3876,2007-06-11T12:00:00,2007-06-11T13:00:00,2007-06-11T18:00:00Z,2.945,0.863,0.0,0.0,0.0,0.15,0.001,0.513,0.027,0.004,0.0,0.055,0.0,0.004,0.11,0.15528,0.15528,0.15528,0.15528,0.0,0.0,0.0,0.02692,0.00017,0.09237,0.00488,0.00064,0.0,0.00981,0.0,0.00079,0.0197,1.388,0.496,0.0,0.0,3.369,1.115,0.122,0.0,0.0,70.0,65.0,70.0,15.528,0.0,145.571,69.8,60.712,60.0,6.935,86.541,158.182
3877,2007-06-11T13:00:00,2007-06-11T14:00:00,2007-06-11T19:00:00Z,1.252,0.367,0.0,0.0,0.0,0.167,0.001,0.0,0.027,0.003,0.0,0.055,0.0,0.004,0.11,0.06618,0.06618,0.06618,0.06618,0.0,0.0,0.0,0.03007,0.00026,0.0,0.00489,0.00059,0.0,0.00984,0.0,0.00079,0.01975,0.0,0.0,0.0,0.0,3.532,0.0,0.123,0.0,0.0,70.0,65.0,70.0,16.759,0.0,0.0,71.6,61.492,57.0,6.935,129.969,25.994
3878,2007-06-11T14:00:00,2007-06-11T15:00:00,2007-06-11T20:00:00Z,1.106,0.324,0.0,0.0,0.0,0.125,0.0,0.0,0.027,0.003,0.0,0.055,0.0,0.004,0.11,0.06032,0.06032,0.06032,0.06032,0.0,0.0,0.0,0.02326,7.0e-05,0.0,0.00504,0.00061,0.0,0.01015,0.0,0.00082,0.02038,0.418,0.149,0.0,0.0,3.25,0.334,0.12,0.0,0.0,70.0,65.0,70.0,19.201,0.0,0.0,66.2,60.561,73.0,6.935,119.508,39.308
3879,2007-06-11T15:00:00,2007-06-11T16:00:00,2007-06-11T21:00:00Z,2.965,0.869,0.0,0.0,0.0,0.13,0.0,0.54,0.027,0.004,0.0,0.053,0.0,0.004,0.11,0.16244,0.16244,0.16244,0.16244,0.0,0.0,0.0,0.02438,7.0e-05,0.10101,0.00507,0.00067,0.0,0.00996,0.0,0.00082,0.02047,1.253,0.448,0.0,0.0,3.215,1.003,0.121,0.0,0.0,70.0,65.0,70.0,15.528,0.0,145.571,69.8,61.701,64.0,6.935,103.975,41.21
3880,2007-06-11T16:00:00,2007-06-11T17:00:00,2007-06-11T22:00:00Z,1.076,0.315,0.0,0.0,0.0,0.111,0.0,0.0,0.027,0.006,0.0,0.057,0.0,0.004,0.11,0.0627,0.0627,0.0627,0.0627,0.0,0.0,0.0,0.02211,6.0e-05,0.0,0.00539,0.00112,0.0,0.01136,0.0,0.00087,0.02178,0.0,0.0,0.0,0.0,2.701,0.0,0.124,0.0,0.0,70.0,65.0,70.0,17.172,0.0,156.045,68.0,59.155,60.0,6.935,66.887,19.654
3881,2007-06-11T17:00:00,2007-06-11T18:00:00,2007-06-11T23:00:00Z,1.905,0.558,0.0,0.0,0.0,0.11,0.0,0.0,0.184,0.011,0.03,0.062,0.0,0.008,0.152,0.11151,0.11151,0.11151,0.11151,0.0,0.0,0.0,0.02203,6.0e-05,0.0,0.03672,0.0022,0.00599,0.01245,0.0,0.00167,0.03039,0.0,0.0,0.0,0.0,2.653,0.0,0.123,0.0,0.0,70.0,65.0,70.0,7.101,99.99,244.796,68.0,61.056,68.0,11.408,57.377,26.945
3882,2007-06-11T18:00:00,2007-06-11T19:00:00,2007-06-12T00:00:00Z,1.903,0.558,0.0,0.0,0.0,0.117,0.0,0.0,0.196,0.015,0.0,0.065,0.0,0.01,0.155,0.1334,0.1334,0.1334,0.1334,0.0,0.0,0.0,0.02787,7.0e-05,0.0,0.047,0.00348,0.0,0.01553,0.0,0.00237,0.03706,0.0,0.0,0.0,0.0,2.759,0.0,0.122,0.0,0.0,70.0,65.0,70.0,30.433,0.0,244.796,68.0,61.056,68.0,11.408,41.527,33.285
3883,2007-06-11T19:00:00,2007-06-11T20:00:00,2007-06-12T01:00:00Z,2.11,0.618,0.0,0.0,0.0,0.151,0.001,0.0,0.228,0.019,0.0,0.062,0.0,0.011,0.146,0.214,0.214,0.214,0.214,0.0,0.0,0.0,0.0522,0.00043,0.0,0.07884,0.00668,0.0,0.02158,0.0,0.00365,0.05062,0.0,0.0,0.0,0.0,3.28,0.0,0.121,0.0,0.0,70.0,65.0,70.0,23.734,0.0,0.0,66.2,60.561,73.0,8.724,30.432,111.9
3884,2007-06-11T20:00:00,2007-06-11T21:00:00,2007-06-12T02:00:00Z,2.163,0.634,0.0,0.0,0.0,0.112,0.0,0.0,0.285,0.027,0.0,0.061,0.0,0.011,0.137,0.23888,0.23888,0.23888,0.23888,0.0,0.0,0.0,0.0421,0.00012,0.0,0.10753,0.01019,0.0,0.023,0.0,0.00421,0.05173,0.0,0.0,0.0,0.0,2.852,0.0,0.119,0.0,0.0,70.0,65.0,70.0,23.719,0.0,0.0,60.8,58.564,88.0,5.816,5.706,34.236
3885,2007-06-11T21:00:00,2007-06-11T22:00:00,2007-06-12T03:00:00Z,1.086,0.318,0.0,0.0,0.0,0.086,0.0,0.0,0.027,0.031,0.0,0.06,0.0,0.004,0.11,0.12016,0.12016,0.12016,0.12016,0.0,0.0,0.0,0.03247,9.0e-05,0.0,0.01024,0.01178,0.0,0.02256,0.0,0.00166,0.04135,0.0,0.0,0.0,0.0,2.072,0.0,0.118,0.0,0.0,70.0,65.0,70.0,22.322,0.0,0.0,60.8,58.564,88.0,4.698,0.0,0.0
3886,2007-06-11T22:00:00,2007-06-11T23:00:00,2007-06-12T04:00:00Z,3.029,0.888,0.0,0.0,0.0,0.069,0.0,0.594,0.027,0.027,0.0,0.057,0.0,0.004,0.11,0.33992,0.33992,0.33992,0.33992,0.0,0.0,0.0,0.02629,7.0e-05,0.22733,0.01038,0.01035,0.0,0.02188,0.0,0.00168,0.04193,2.082,0.744,0.0,0.0,1.6,1.672,0.122,0.0,0.0,70.0,65.0,70.0,20.291,0.0,0.0,60.8,58.564,88.0,0.0,0.0,0.0
3887,2007-06-11T23:00:00,2007-06-12T00:00:00,2007-06-12T05:00:00Z,2.794,0.819,0.0,0.0,0.0,0.025,0.0,0.566,0.027,0.019,0.015,0.053,0.0,0.004,0.11,0.30812,0.30812,0.30812,0.30812,0.0,0.0,0.0,0.00937,2.0e-05,0.21294,0.0102,0.00704,0.00564,0.02004,0.0,0.00165,0.04121,1.671,0.597,0.0,0.0,0.558,1.338,0.121,0.0,0.0,70.0,65.0,70.0,11.609,50.006,0.0,57.2,56.157,94.0,7.606,0.0,0.0
3888,2007-06-12T00:00:00,2007-06-12T01:00:00,2007-06-12T06:00:00Z,0.836,0.245,0.0,0.0,0.0,0.038,0.0,0.0,0.027,0.014,0.0,0.052,0.0,0.004,0.11,0.09596,0.09596,0.09596,0.09596,0.0,0.0,0.0,0.01498,4.0e-05,0.0,0.01062,0.00535,0.0,0.02035,0.0,0.00172,0.0429,0.0,0.0,0.0,0.0,0.879,0.0,0.124,0.0,0.0,70.0,65.0,70.0,27.99,0.0,0.0,57.2,56.157,94.0,5.816,0.0,0.0
3889,2007-06-12T01:00:00,2007-06-12T02:00:00,2007-06-12T07:00:00Z,0.802,0.235,0.0,0.0,0.0,0.03,0.0,0.0,0.027,0.014,0.0,0.051,0.0,0.004,0.11,0.09156,0.09156,0.09156,0.09156,0.0,0.0,0.0,0.0115,3.0e-05,0.0,0.01057,0.00533,0.0,0.01974,0.0,0.00171,0.04268,0.0,0.0,0.0,0.0,0.662,0.0,0.123,0.0,0.0,70.0,65.0,70.0,28.861,0.0,0.0,57.2,56.157,94.0,6.487,0.0,0.0
3890,2007-06-12T02:00:00,2007-06-12T03:00:00,2007-06-12T08:00:00Z,0.736,0.216,0.0,0.0,0.0,0.012,0.0,0.0,0.027,0.014,0.0,0.049,0.0,0.004,0.11,0.08415,0.08415,0.08415,0.08415,0.0,0.0,0.0,0.00453,1.0e-05,0.0,0.01058,0.00533,0.0,0.01926,0.0,0.00171,0.04273,0.0,0.0,0.0,0.0,0.258,0.0,0.122,0.0,0.0,70.0,65.0,70.0,30.153,0.0,0.0,53.6,52.619,94.0,3.355,0.0,0.0
3891,2007-06-12T03:00:00,2007-06-12T04:00:00,2007-06-12T09:00:00Z,0.692,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.014,0.0,0.048,0.0,0.004,0.11,0.08188,0.08188,0.08188,0.08188,0.0,0.0,0.0,0.0,0.0,0.0,0.01095,0.00552,0.0,0.01941,0.0,0.00177,0.04423,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,69.988,65.0,70.0,34.295,0.0,0.0,53.6,52.619,94.0,7.606,0.0,0.0
3892,2007-06-12T04:00:00,2007-06-12T05:00:00,2007-06-12T10:00:00Z,3.714,1.088,0.0,0.0,0.0,0.0,0.0,0.901,0.028,0.014,0.0,0.047,0.0,0.005,0.093,0.42183,0.42183,0.42183,0.42183,0.0,0.0,0.0,0.0,0.0,0.34931,0.01085,0.0053,0.0,0.01812,0.0,0.00202,0.03623,3.464,1.237,0.0,0.0,0.0,2.763,0.121,0.0,0.0,69.303,65.0,70.0,33.908,0.0,0.0,51.8,51.8,100.0,5.816,0.0,0.0
3893,2007-06-12T05:00:00,2007-06-12T06:00:00,2007-06-12T11:00:00Z,3.903,1.144,0.0,0.0,0.0,0.0,0.0,0.912,0.072,0.011,0.0,0.047,0.0,0.006,0.097,0.39948,0.39948,0.39948,0.39948,0.0,0.0,0.0,0.0,0.0,0.3185,0.02511,0.00384,0.0,0.01633,0.0,0.00198,0.03372,3.768,1.346,0.0,0.0,0.0,3.019,0.123,0.0,0.0,69.066,65.0,70.0,32.025,0.0,0.0,53.6,52.619,94.0,6.487,0.0,0.0
3894,2007-06-12T06:00:00,2007-06-12T07:00:00,2007-06-12T12:00:00Z,1.173,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.01,0.0,0.049,0.0,0.007,0.108,0.07773,0.07773,0.07773,0.07773,0.0,0.0,0.0,0.0,0.0,0.0,0.03824,0.00235,0.0,0.01116,0.0,0.00153,0.02445,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,69.688,65.0,70.0,39.477,0.0,0.0,55.4,54.388,94.0,11.408,18.069,69.423
3895,2007-06-12T07:00:00,2007-06-12T08:00:00,2007-06-12T13:00:00Z,0.818,0.24,0.0,0.0,0.0,0.037,0.0,0.0,0.027,0.01,0.0,0.052,0.0,0.004,0.11,0.05152,0.05152,0.05152,0.05152,0.0,0.0,0.0,0.00785,2.0e-05,0.0,0.00583,0.00217,0.0,0.01117,0.0,0.00094,0.02354,0.0,0.0,0.0,0.0,0.815,0.0,0.12,0.0,0.0,69.985,65.0,70.0,24.75,0.0,0.0,57.2,56.157,94.0,0.0,29.481,96.367
3896,2007-06-12T08:00:00,2007-06-12T09:00:00,2007-06-12T14:00:00Z,4.075,1.194,0.0,0.0,0.0,0.069,0.0,0.921,0.027,0.01,0.0,0.053,0.0,0.004,0.11,0.24065,0.24065,0.24065,0.24065,0.0,0.0,0.0,0.01381,4.0e-05,0.18568,0.00546,0.00198,0.0,0.01073,0.0,0.00088,0.02207,3.339,1.193,0.0,0.0,1.589,2.665,0.121,0.0,0.0,69.999,65.0,70.0,22.77,0.0,0.0,59.0,57.926,94.0,0.0,46.282,142.649
3897,2007-06-12T09:00:00,2007-06-12T10:00:00,2007-06-12T15:00:00Z,1.996,0.585,0.0,0.0,0.0,0.107,0.0,0.084,0.203,0.008,0.0,0.053,0.0,0.004,0.126,0.11386,0.11386,0.11386,0.11386,0.0,0.0,0.0,0.02074,6.0e-05,0.01637,0.03953,0.00162,0.0,0.01037,0.0,0.0007,0.02448,0.0,0.0,0.0,0.0,2.639,0.0,0.125,0.0,0.0,70.0,65.0,70.0,22.321,0.0,0.0,60.8,58.564,88.0,4.698,84.005,99.22
3898,2007-06-12T10:00:00,2007-06-12T11:00:00,2007-06-12T16:00:00Z,1.898,0.556,0.0,0.0,0.0,0.087,0.0,0.27,0.027,0.007,0.0,0.052,0.0,0.004,0.11,0.10387,0.10387,0.10387,0.10387,0.0,0.0,0.0,0.0162,4.0e-05,0.05038,0.00506,0.00122,0.0,0.0097,0.0,0.00082,0.02045,1.249,0.446,0.0,0.0,1.999,1.0,0.122,0.0,0.0,70.0,65.0,70.0,21.472,0.0,0.0,62.6,59.109,82.0,5.816,80.518,33.285
3899,2007-06-12T11:00:00,2007-06-12T12:00:00,2007-06-12T17:00:00Z,1.024,0.3,0.0,0.0,0.0,0.102,0.0,0.0,0.027,0.004,0.0,0.052,0.0,0.004,0.11,0.05419,0.05419,0.05419,0.05419,0.0,0.0,0.0,0.0185,5.0e-05,0.0,0.0049,0.0008,0.0,0.00938,0.0,0.00079,0.01977,0.0,0.0,0.0,0.0,2.337,0.0,0.121,0.0,0.0,70.0,65.0,70.0,19.201,0.0,0.0,66.2,61.656,78.0,6.935,79.884,195.588
3900,2007-06-12T12:00:00,2007-06-12T13:00:00,2007-06-12T18:00:00Z,1.026,0.301,0.0,0.0,0.0,0.101,0.0,0.0,0.027,0.004,0.0,0.055,0.0,0.004,0.11,0.05407,0.05407,0.05407,0.05407,0.0,0.0,0.0,0.0182,5.0e-05,0.0,0.00488,0.00064,0.0,0.00981,0.0,0.00079,0.0197,0.0,0.0,0.0,0.0,2.321,0.0,0.12,0.0,0.0,70.0,65.0,70.0,19.201,0.0,0.0,66.2,62.726,83.0,6.935,110.632,96.367
3901,2007-06-12T13:00:00,2007-06-12T14:00:00,2007-06-12T19:00:00Z,2.955,0.866,0.0,0.0,0.0,0.101,0.0,0.565,0.027,0.003,0.0,0.055,0.0,0.004,0.11,0.15616,0.15616,0.15616,0.15616,0.0,0.0,0.0,0.01829,5.0e-05,0.10196,0.00489,0.00059,0.0,0.00984,0.0,0.00079,0.01975,1.669,0.596,0.0,0.0,2.302,1.333,0.121,0.0,0.0,70.0,65.0,70.0,17.964,0.0,0.0,67.28,63.101,80.0,6.935,77.031,204.464
3902,2007-06-12T14:00:00,2007-06-12T15:00:00,2007-06-12T20:00:00Z,1.051,0.308,0.0,0.0,0.0,0.109,0.0,0.0,0.027,0.003,0.0,0.055,0.0,0.004,0.11,0.05732,0.05732,0.05732,0.05732,0.0,0.0,0.0,0.02027,5.0e-05,0.0,0.00504,0.00061,0.0,0.01015,0.0,0.00082,0.02038,0.0,0.0,0.0,0.0,2.495,0.0,0.124,0.0,0.0,70.0,65.0,70.0,11.963,0.0,0.0,68.0,63.334,78.0,4.698,95.733,17.435
3903,2007-06-12T15:00:00,2007-06-12T16:00:00,2007-06-12T21:00:00Z,1.012,0.297,0.0,0.0,0.0,0.099,0.0,0.0,0.027,0.004,0.0,0.053,0.0,0.004,0.11,0.05547,0.05547,0.05547,0.05547,0.0,0.0,0.0,0.01844,5.0e-05,0.0,0.00507,0.00067,0.0,0.00996,0.0,0.00082,0.02047,0.0,0.0,0.0,0.0,2.365,0.0,0.123,0.0,0.0,70.0,65.0,70.0,21.312,0.0,0.0,64.4,63.233,94.0,6.935,92.247,17.435
3904,2007-06-12T16:00:00,2007-06-12T17:00:00,2007-06-12T22:00:00Z,1.077,0.316,0.0,0.0,0.0,0.112,0.0,0.0,0.027,0.006,0.0,0.057,0.0,0.004,0.11,0.06279,0.06279,0.06279,0.06279,0.0,0.0,0.0,0.02221,6.0e-05,0.0,0.00539,0.00112,0.0,0.01136,0.0,0.00087,0.02178,0.0,0.0,0.0,0.0,2.515,0.0,0.121,0.0,0.0,70.0,65.0,70.0,15.528,0.0,0.0,69.8,65.014,78.0,6.935,61.815,20.605
