Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-05-29T11:00:00,2007-05-29T12:00:00,2007-05-29T16:00:00Z,7.462,1.288,3.066,0.0,0.0,0.0,0.0,0.0,0.185,0.004,0.003,0.0,0.045,0.0,0.169,0.565,0.0,0.005,0.312,0.0,3.066,0.0,0.91086,0.91086,0.45928,0.45928,0.45158,0.0,0.0,0.0,0.0,0.0,0.06583,0.00155,0.00097,0.0,0.0162,0.0,0.06031,0.20138,0.0,0.00166,0.11139,0.0,0.45158,0.0,2.921,0.0,0.0,0.0,0.0,0.0,0.0,1.498,0.445,0.0,0.0,85.026,69.222,68.231,68.0,72.0,37.183,27.031,0.0,68.0,55.644,46.0,9.171,69.106,237.115
2007-05-29T12:00:00,2007-05-29T13:00:00,2007-05-29T17:00:00Z,15.159,3.99,1.544,0.0,0.0,0.0,0.0,0.0,0.178,0.004,0.002,0.0,0.048,0.0,0.051,3.383,0.0,0.004,0.32,0.0,1.544,0.0,1.64285,1.64285,1.41539,1.41539,0.22746,0.0,0.0,0.0,0.0,0.0,0.06332,0.00149,0.00077,0.0,0.01693,0.0,0.018,1.19993,0.0,0.00158,0.11338,0.0,0.22746,0.0,3.466,0.0,0.0,0.0,0.0,0.0,0.0,1.782,0.441,0.0,0.0,88.396,70.014,69.164,68.0,72.0,18.215,161.861,0.0,69.8,57.087,46.0,10.29,117.923,171.496
2007-05-29T13:00:00,2007-05-29T14:00:00,2007-05-29T18:00:00Z,11.052,2.346,3.046,0.0,0.0,0.0,0.0,0.0,0.101,0.002,0.002,0.0,0.048,0.0,0.0,1.918,0.0,0.005,0.271,0.0,3.046,0.0,1.27637,1.27637,0.82768,0.82768,0.44869,0.0,0.0,0.0,0.0,0.0,0.03564,0.00084,0.0007,0.0,0.01683,0.0,0.0,0.67655,0.0,0.00168,0.09544,0.0,0.44869,0.0,2.465,0.0,0.0,0.0,0.0,0.0,0.0,1.272,0.437,0.0,0.0,86.03,70.388,69.614,68.0,72.0,33.377,91.775,0.0,71.6,57.691,43.0,11.408,113.485,22.824
2007-05-29T14:00:00,2007-05-29T15:00:00,2007-05-29T19:00:00Z,5.608,0.425,4.157,0.0,0.0,0.0,0.0,0.0,0.101,0.002,0.002,0.0,0.048,0.0,0.0,0.0,0.0,0.005,0.267,0.0,4.157,0.0,0.76103,0.76103,0.14873,0.14873,0.61229,0.0,0.0,0.0,0.0,0.0,0.03533,0.00083,0.00069,0.0,0.01669,0.0,0.0,0.0,0.0,0.00176,0.09344,0.0,0.61229,0.0,3.433,0.0,1.446,0.555,0.0,0.0,0.0,2.789,0.431,0.0,0.0,87.76,70.581,69.735,68.0,72.0,64.196,0.0,0.0,69.8,55.45,40.0,10.29,92.881,218.412
2007-05-29T15:00:00,2007-05-29T16:00:00,2007-05-29T20:00:00Z,3.574,0.431,2.102,0.0,0.0,0.0,0.0,0.0,0.101,0.002,0.002,0.0,0.047,0.0,0.0,0.0,0.0,0.005,0.274,0.0,2.102,0.0,0.4612,0.4612,0.15153,0.15153,0.30967,0.0,0.0,0.0,0.0,0.0,0.03551,0.00083,0.00076,0.0,0.01637,0.0,0.0,0.0,0.0,0.0018,0.09625,0.0,0.30967,0.0,0.99,0.0,0.957,0.368,0.0,0.0,0.0,1.195,0.433,0.0,0.0,88.586,71.054,70.091,68.0,72.0,87.233,0.0,0.0,73.4,57.628,38.0,12.751,123.312,73.861
2007-05-29T16:00:00,2007-05-29T17:00:00,2007-05-29T21:00:00Z,13.141,2.936,3.123,0.0,0.0,0.0,0.0,0.0,0.178,0.004,0.003,0.0,0.05,0.0,0.042,2.31,0.0,0.007,0.341,0.0,3.123,0.0,1.56691,1.56691,1.10688,1.10688,0.46003,0.0,0.0,0.0,0.0,0.0,0.0671,0.00157,0.00129,0.0,0.01885,0.0,0.01594,0.87099,0.0,0.00273,0.12839,0.0,0.46003,0.0,0.256,0.0,2.884,1.108,0.0,0.0,0.0,2.186,0.427,0.0,0.0,88.271,71.81,70.408,68.0,72.0,18.475,110.551,0.0,71.6,56.26,38.0,9.171,70.057,205.415
2007-05-29T17:00:00,2007-05-29T18:00:00,2007-05-29T22:00:00Z,21.014,3.997,7.375,0.0,0.0,0.0,0.088,0.001,0.104,0.002,0.007,0.03,0.055,0.0,0.0,3.383,0.026,0.007,0.295,0.0,4.812,2.563,2.90879,2.90879,1.82238,1.82238,1.08641,0.0,0.0,0.0,0.04006,0.0006,0.04724,0.00111,0.00305,0.01368,0.02487,0.0,0.0,1.54223,0.01169,0.00323,0.13464,0.0,0.70885,0.37756,0.0,0.0,4.39,1.686,0.0,0.0,1.178,3.124,0.421,0.0,0.0,86.76,71.997,70.664,68.0,72.0,15.877,261.851,0.0,71.6,56.26,38.0,11.408,47.233,213.34
2007-05-29T18:00:00,2007-05-29T19:00:00,2007-05-29T23:00:00Z,14.719,3.39,3.152,0.0,0.0,0.0,0.086,0.001,0.196,0.005,0.009,0.0,0.057,0.0,0.0,2.649,0.0,0.012,0.376,0.0,3.152,0.0,2.44258,2.44258,1.97828,1.97828,0.46429,0.0,0.0,0.0,0.0501,0.00075,0.11434,0.00268,0.00516,0.0,0.03315,0.0,0.0,1.54566,0.0,0.00684,0.2196,0.0,0.46429,0.0,0.0,0.0,3.535,1.358,0.0,0.0,1.15,2.514,0.419,0.0,0.0,83.456,72.0,70.725,68.0,72.0,16.741,126.737,0.0,71.6,56.26,38.0,9.171,55.475,101.122
2007-05-29T19:00:00,2007-05-29T20:00:00,2007-05-30T00:00:00Z,5.527,0.717,3.082,0.0,0.0,0.0,0.045,0.001,0.232,0.005,0.012,0.0,0.055,0.0,0.0,0.0,0.0,0.012,0.355,0.0,3.082,0.0,1.06448,1.06448,0.61053,0.61053,0.45396,0.0,0.0,0.0,0.03843,0.0006,0.1975,0.00464,0.01,0.0,0.04646,0.0,0.0,0.0,0.0,0.01061,0.3023,0.0,0.45396,0.0,0.0,0.0,2.399,0.921,0.0,0.0,0.636,1.709,0.42,0.0,0.0,76.418,72.0,70.449,68.0,72.0,62.093,0.0,0.0,68.0,54.858,43.0,9.171,25.677,3.487
2007-05-29T20:00:00,2007-05-29T21:00:00,2007-05-30T01:00:00Z,5.742,0.762,3.142,0.0,0.0,0.0,0.042,0.001,0.296,0.007,0.016,0.0,0.053,0.0,0.0,0.0,0.0,0.013,0.334,0.0,3.142,0.0,1.21542,1.21542,0.75264,0.75264,0.46277,0.0,0.0,0.0,0.04102,0.00065,0.2923,0.00686,0.01623,0.0,0.05274,0.0,0.0,0.0,0.0,0.01304,0.32979,0.0,0.46277,0.0,0.0,0.0,3.367,1.293,0.0,0.0,0.604,2.392,0.418,0.0,0.0,70.824,72.0,69.959,68.0,72.0,37.175,0.0,0.0,66.2,54.194,46.0,0.0,3.804,0.0
2007-05-29T21:00:00,2007-05-29T22:00:00,2007-05-30T02:00:00Z,4.22,0.806,1.471,0.0,0.0,0.0,0.021,0.0,0.372,0.009,0.019,0.0,0.052,0.0,0.0,0.0,0.0,0.013,0.32,0.0,1.471,0.0,0.93861,0.93861,0.72193,0.72193,0.21668,0.0,0.0,0.0,0.01894,0.00031,0.33318,0.00782,0.01699,0.0,0.04683,0.0,0.0,0.0,0.0,0.0115,0.28637,0.0,0.21668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.0,0.425,0.0,0.0,65.813,72.0,69.366,68.0,72.0,50.864,0.0,0.0,62.6,54.261,59.0,0.0,0.0,0.0
2007-05-29T22:00:00,2007-05-29T23:00:00,2007-05-30T03:00:00Z,3.78,0.669,1.498,0.0,0.0,0.0,0.01,0.0,0.291,0.007,0.016,0.0,0.05,0.0,0.0,0.0,0.0,0.011,0.284,0.0,1.498,0.0,0.80108,0.80108,0.58048,0.58048,0.2206,0.0,0.0,0.0,0.00842,0.00013,0.25242,0.00592,0.01426,0.0,0.04339,0.0,0.0,0.0,0.0,0.00952,0.24641,0.0,0.2206,0.0,0.0,0.0,0.962,0.369,0.0,0.0,0.142,0.684,0.419,0.0,0.0,64.533,72.0,69.025,68.0,72.0,46.721,0.0,0.0,64.4,55.81,59.0,3.355,0.0,0.0
2007-05-29T23:00:00,2007-05-30T00:00:00,2007-05-30T04:00:00Z,1.403,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.002,0.011,0.03,0.047,0.0,0.0,0.0,0.0,0.007,0.239,0.0,0.0,0.0,0.36697,0.36697,0.36697,0.36697,0.0,0.0,0.0,0.0,0.0,0.0,0.06776,0.00159,0.01015,0.02678,0.04158,0.0,0.0,0.0,0.0,0.00607,0.21302,0.0,0.0,0.0,0.0,0.0,0.482,0.185,0.0,0.0,0.0,0.342,0.416,0.0,0.0,62.258,71.495,68.774,68.0,72.0,17.15,99.99,0.0,62.6,53.368,55.0,0.0,0.0,0.0
2007-05-30T00:00:00,2007-05-30T01:00:00,2007-05-30T05:00:00Z,2.513,0.305,1.471,0.0,0.0,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.471,0.0,0.49002,0.49002,0.27332,0.27332,0.2167,0.0,0.0,0.0,0.0,0.0,0.0225,0.00053,0.00744,0.0,0.04069,0.0,0.0,0.0,0.0,0.00386,0.1983,0.0,0.2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.0,60.172,71.012,68.553,68.0,72.0,49.071,0.0,83.147,62.6,53.368,55.0,0.0,0.0,0.0
2007-05-30T01:00:00,2007-05-30T02:00:00,2007-05-30T06:00:00Z,1.038,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.221,0.0,0.0,0.0,0.26902,0.26902,0.26902,0.26902,0.0,0.0,0.0,0.0,0.0,0.0,0.02223,0.00052,0.00735,0.0,0.03919,0.0,0.0,0.0,0.0,0.00381,0.19591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.0,58.683,70.787,68.293,68.0,72.0,53.677,0.0,52.551,60.8,53.556,63.0,0.0,0.0,0.0
2007-05-30T02:00:00,2007-05-30T03:00:00,2007-05-30T07:00:00Z,2.505,0.303,1.471,0.0,0.0,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.471,0.0,0.48477,0.48477,0.26808,0.26808,0.21669,0.0,0.0,0.0,0.0,0.0,0.02224,0.00052,0.00735,0.0,0.0382,0.0,0.0,0.0,0.0,0.00381,0.19596,0.0,0.21669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.0,0.0,55.956,70.635,67.908,68.0,72.0,64.614,0.0,0.0,57.2,53.077,77.0,0.0,0.0,0.0
2007-05-30T03:00:00,2007-05-30T04:00:00,2007-05-30T08:00:00Z,1.03,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.221,0.0,0.0,0.0,0.26794,0.26794,0.26794,0.26794,0.0,0.0,0.0,0.0,0.0,0.0,0.02231,0.00052,0.00737,0.0,0.03731,0.0,0.0,0.0,0.0,0.00383,0.19659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437,0.0,0.0,53.847,70.304,67.48,68.0,72.0,71.167,0.0,0.0,55.4,53.354,88.0,3.355,0.0,0.0
2007-05-30T04:00:00,2007-05-30T05:00:00,2007-05-30T09:00:00Z,1.026,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.221,0.0,0.0,0.0,0.26739,0.26739,0.26739,0.26739,0.0,0.0,0.0,0.0,0.0,0.0,0.02235,0.00052,0.00738,0.0,0.03637,0.0,0.0,0.0,0.0,0.00383,0.19694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.0,54.518,70.113,67.219,68.0,72.0,64.831,0.0,0.0,57.2,53.077,77.0,3.355,0.0,0.0
2007-05-30T05:00:00,2007-05-30T06:00:00,2007-05-30T10:00:00Z,2.492,0.299,1.471,0.0,0.0,0.0,0.0,0.0,0.025,0.001,0.007,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.471,0.0,0.48375,0.48375,0.26701,0.26701,0.21674,0.0,0.0,0.0,0.0,0.0,0.02243,0.00053,0.00596,0.0,0.03651,0.0,0.0,0.0,0.0,0.00385,0.19772,0.0,0.21674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434,0.0,0.0,54.475,69.776,66.888,68.0,72.0,77.985,0.0,0.0,55.4,52.302,82.0,6.935,0.0,0.0
2007-05-30T06:00:00,2007-05-30T07:00:00,2007-05-30T11:00:00Z,3.188,0.393,1.846,0.0,0.0,0.0,0.0,0.0,0.093,0.002,0.006,0.0,0.043,0.0,0.0,0.0,0.0,0.006,0.242,0.0,1.846,0.0,0.58217,0.58217,0.31022,0.31022,0.27195,0.0,0.0,0.0,0.0,0.0,0.07366,0.00173,0.00499,0.0,0.03407,0.0,0.0,0.0,0.0,0.00485,0.19093,0.0,0.27195,0.0,0.0,0.0,2.364,0.908,0.0,0.0,0.0,1.673,0.436,0.0,0.0,55.562,69.602,66.724,68.0,72.0,72.301,0.0,0.0,57.2,52.138,72.0,6.935,0.0,0.0
2007-05-30T07:00:00,2007-05-30T08:00:00,2007-05-30T12:00:00Z,2.663,0.435,1.178,0.0,0.0,0.0,0.0,0.0,0.114,0.003,0.006,0.0,0.045,0.0,0.0,0.0,0.0,0.007,0.26,0.0,1.178,0.0,0.40203,0.40203,0.22847,0.22847,0.17356,0.0,0.0,0.0,0.0,0.0,0.06004,0.00141,0.00322,0.0,0.02386,0.0,0.0,0.0,0.0,0.00342,0.13652,0.0,0.17356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.0,0.0,56.831,69.466,66.625,68.0,72.0,71.83,0.0,0.0,57.2,53.081,77.0,6.935,15.85,0.0
2007-05-30T08:00:00,2007-05-30T09:00:00,2007-05-30T13:00:00Z,2.998,0.439,1.5,0.0,0.0,0.0,0.0,0.0,0.115,0.003,0.006,0.0,0.047,0.0,0.0,0.0,0.0,0.005,0.263,0.0,1.5,0.0,0.41025,0.41025,0.18925,0.18925,0.221,0.0,0.0,0.0,0.0,0.0,0.04954,0.00116,0.00257,0.0,0.02009,0.0,0.0,0.0,0.0,0.00229,0.11359,0.0,0.221,0.0,0.0,0.0,1.028,0.395,0.0,0.0,0.0,0.729,0.439,0.0,0.0,58.976,69.379,66.611,68.0,72.0,64.676,0.0,0.0,57.2,54.005,82.0,4.698,35.504,0.0
2007-05-30T09:00:00,2007-05-30T10:00:00,2007-05-30T14:00:00Z,1.482,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.003,0.005,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.263,0.0,0.0,0.0,0.16957,0.16957,0.16957,0.16957,0.0,0.0,0.0,0.0,0.0,0.0,0.04386,0.00103,0.00197,0.0,0.01819,0.0,0.0,0.0,0.0,0.00168,0.10285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438,0.0,0.0,60.142,69.299,66.639,68.0,72.0,64.414,0.0,0.0,57.2,54.005,82.0,4.698,26.945,0.0
2007-05-30T10:00:00,2007-05-30T11:00:00,2007-05-30T15:00:00Z,4.577,0.429,3.113,0.0,0.0,0.0,0.0,0.0,0.109,0.003,0.004,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.263,0.0,3.113,0.0,0.61451,0.61451,0.15597,0.15597,0.45854,0.0,0.0,0.0,0.0,0.0,0.03972,0.00093,0.00144,0.0,0.01652,0.0,0.0,0.0,0.0,0.00159,0.09576,0.0,0.45854,0.0,0.0,0.0,2.883,1.107,0.0,0.0,0.0,2.044,0.44,0.0,0.0,62.384,69.293,66.736,68.0,72.0,58.654,0.0,0.0,59.0,54.754,77.0,4.698,46.282,0.0
2007-05-30T11:00:00,2007-05-30T12:00:00,2007-05-30T16:00:00Z,4.049,0.3,3.026,0.0,0.0,0.0,0.0,0.0,0.025,0.001,0.003,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.221,0.0,3.026,0.0,0.55256,0.55256,0.10683,0.10683,0.44573,0.0,0.0,0.0,0.0,0.0,0.00896,0.00021,0.00097,0.0,0.0162,0.0,0.0,0.0,0.0,0.00154,0.07896,0.0,0.44573,0.0,0.0,0.0,1.443,0.554,0.0,0.0,0.0,1.022,0.44,0.0,0.0,65.729,69.288,66.924,68.0,72.0,56.449,0.0,0.0,60.8,56.425,77.0,5.816,61.498,1.902
2007-05-30T12:00:00,2007-05-30T13:00:00,2007-05-30T17:00:00Z,1.028,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.001,0.002,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.221,0.0,0.0,0.0,0.10692,0.10692,0.10692,0.10692,0.0,0.0,0.0,0.0,0.0,0.0,0.00892,0.00021,0.00077,0.0,0.01693,0.0,0.0,0.0,0.0,0.00153,0.07857,0.0,0.0,0.0,0.0,0.0,0.479,0.184,0.0,0.0,0.0,0.34,0.443,0.0,0.0,70.968,69.471,67.299,68.0,72.0,56.99,0.0,0.0,64.4,57.829,68.0,8.053,103.658,13.314
2007-05-30T13:00:00,2007-05-30T14:00:00,2007-05-30T18:00:00Z,2.947,0.428,1.485,0.0,0.0,0.0,0.0,0.0,0.101,0.002,0.002,0.0,0.048,0.0,0.0,0.0,0.0,0.005,0.271,0.0,1.485,0.0,0.36987,0.36987,0.15113,0.15113,0.21874,0.0,0.0,0.0,0.0,0.0,0.03564,0.00084,0.0007,0.0,0.01683,0.0,0.0,0.0,0.0,0.00168,0.09544,0.0,0.21874,0.0,0.0,0.0,0.478,0.184,0.0,0.0,0.0,0.34,0.441,0.0,0.0,84.735,69.957,67.913,68.0,72.0,34.416,0.0,0.0,66.2,58.529,64.0,4.698,91.296,220.631
2007-05-30T14:00:00,2007-05-30T15:00:00,2007-05-30T19:00:00Z,2.95,0.425,1.498,0.0,0.0,0.0,0.0,0.0,0.101,0.002,0.002,0.0,0.048,0.0,0.0,0.0,0.0,0.005,0.267,0.0,1.498,0.0,0.36942,0.36942,0.14873,0.14873,0.22069,0.0,0.0,0.0,0.0,0.0,0.03533,0.00083,0.00069,0.0,0.01669,0.0,0.0,0.0,0.0,0.00176,0.09344,0.0,0.22069,0.0,0.0,0.0,0.959,0.368,0.0,0.0,0.0,0.681,0.435,0.0,0.0,92.995,70.42,68.921,68.0,72.0,3.667,0.0,0.0,69.8,58.932,53.0,0.0,107.462,157.548
2007-05-30T15:00:00,2007-05-30T16:00:00,2007-05-30T20:00:00Z,1.471,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.002,0.002,0.0,0.047,0.0,0.0,0.0,0.0,0.005,0.274,0.0,0.0,0.0,0.15153,0.15153,0.15153,0.15153,0.0,0.0,0.0,0.0,0.0,0.0,0.03551,0.00083,0.00076,0.0,0.01637,0.0,0.0,0.0,0.0,0.0018,0.09625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.0,94.309,70.906,70.093,68.0,72.0,26.455,0.0,0.0,71.6,59.628,50.0,4.698,100.171,174.032
2007-05-30T16:00:00,2007-05-30T17:00:00,2007-05-30T21:00:00Z,2.987,0.444,1.471,0.0,0.0,0.0,0.0,0.0,0.102,0.002,0.003,0.0,0.05,0.0,0.0,0.0,0.0,0.006,0.281,0.0,1.471,0.0,0.38415,0.38415,0.16745,0.16745,0.2167,0.0,0.0,0.0,0.0,0.0,0.03829,0.0009,0.00129,0.0,0.01885,0.0,0.0,0.0,0.0,0.00218,0.10595,0.0,0.2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.0,0.0,94.255,71.488,70.829,68.0,72.0,37.112,0.0,0.0,73.4,60.259,47.0,5.816,62.132,211.121
2007-05-30T17:00:00,2007-05-30T18:00:00,2007-05-30T22:00:00Z,5.563,0.5,3.858,0.0,0.0,0.0,0.0,0.0,0.104,0.002,0.007,0.03,0.055,0.0,0.0,0.0,0.0,0.007,0.295,0.0,3.858,0.0,0.7961,0.7961,0.22781,0.22781,0.56829,0.0,0.0,0.0,0.0,0.0,0.04724,0.00111,0.00305,0.01368,0.02487,0.0,0.0,0.0,0.0,0.00323,0.13464,0.0,0.56829,0.0,0.0,0.0,4.318,1.658,0.0,0.0,0.0,3.059,0.423,0.0,0.0,89.654,71.78,71.141,68.0,72.0,19.437,99.99,0.0,71.6,61.488,57.0,9.171,49.135,194.637
2007-05-30T18:00:00,2007-05-30T19:00:00,2007-05-30T23:00:00Z,8.572,0.753,6.004,0.0,0.0,0.0,0.046,0.001,0.196,0.005,0.009,0.0,0.057,0.0,0.0,0.0,0.051,0.012,0.376,0.0,0.867,5.137,1.32357,1.32357,0.43914,0.43914,0.88443,0.0,0.0,0.0,0.02697,0.00042,0.11434,0.00268,0.00516,0.0,0.03315,0.0,0.0,0.0,0.02998,0.00684,0.2196,0.0,0.12769,0.75673,0.0,0.0,0.0,0.0,0.0,0.0,0.652,0.0,0.43,0.0,0.0,83.293,71.998,71.022,68.0,72.0,61.605,0.0,328.5,68.0,60.112,64.0,9.171,35.821,171.179
2007-05-30T19:00:00,2007-05-30T20:00:00,2007-05-31T00:00:00Z,3.87,0.695,1.498,0.0,0.0,0.0,0.024,0.0,0.232,0.005,0.012,0.0,0.055,0.0,0.0,0.0,0.0,0.012,0.355,0.0,1.498,0.0,0.81285,0.81285,0.59227,0.59227,0.22059,0.0,0.0,0.0,0.02042,0.00035,0.1975,0.00464,0.01,0.0,0.04646,0.0,0.0,0.0,0.0,0.01061,0.3023,0.0,0.22059,0.0,0.0,0.0,0.96,0.369,0.0,0.0,0.379,0.681,0.419,0.0,0.0,73.931,72.0,70.364,68.0,72.0,66.85,0.0,0.0,59.0,57.926,94.0,4.698,30.115,82.42
2007-05-30T20:00:00,2007-05-30T21:00:00,2007-05-31T01:00:00Z,3.954,0.72,1.497,0.0,0.0,0.0,0.0,0.0,0.296,0.007,0.016,0.0,0.053,0.0,0.0,0.0,0.0,0.013,0.334,0.0,1.497,0.0,0.93155,0.93155,0.71097,0.71097,0.22058,0.0,0.0,0.0,0.0,0.0,0.2923,0.00686,0.01623,0.0,0.05274,0.0,0.0,0.0,0.0,0.01304,0.32979,0.0,0.22058,0.0,0.0,0.0,0.96,0.369,0.0,0.0,0.0,0.681,0.419,0.0,0.0,66.724,71.931,69.406,68.0,72.0,74.73,0.0,0.0,57.2,56.157,94.0,5.816,1.585,0.0
2007-05-30T21:00:00,2007-05-30T22:00:00,2007-05-31T02:00:00Z,6.853,0.814,4.074,0.0,0.0,0.0,0.004,0.0,0.372,0.009,0.019,0.0,0.052,0.0,0.0,0.0,0.026,0.013,0.32,0.0,1.511,2.563,1.3298,1.3298,0.72966,0.72966,0.60014,0.0,0.0,0.0,0.00395,7.0e-05,0.33318,0.00782,0.01699,0.0,0.04683,0.0,0.0,0.0,0.02297,0.0115,0.28637,0.0,0.22258,0.37756,0.0,0.0,1.429,0.549,0.0,0.0,0.073,1.015,0.42,0.0,0.0,60.77,72.0,68.652,68.0,72.0,79.409,0.0,0.0,55.4,55.4,100.0,5.816,0.0,0.0
2007-05-30T22:00:00,2007-05-30T23:00:00,2007-05-31T03:00:00Z,3.732,0.659,1.484,0.0,0.0,0.0,0.0,0.0,0.291,0.007,0.016,0.0,0.05,0.0,0.0,0.0,0.0,0.011,0.284,0.0,1.484,0.0,0.79052,0.79052,0.57193,0.57193,0.21859,0.0,0.0,0.0,0.0,0.0,0.25242,0.00592,0.01426,0.0,0.04339,0.0,0.0,0.0,0.0,0.00952,0.24641,0.0,0.21859,0.0,0.0,0.0,0.481,0.185,0.0,0.0,0.0,0.34,0.417,0.0,0.0,57.146,71.614,68.141,68.0,72.0,75.074,0.0,0.0,55.4,54.389,94.0,3.355,0.0,0.0
