,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2453,2007-04-13T05:00:00,2007-04-13T06:00:00,2007-04-13T11:00:00Z,2.187,0.318,1.103,0.031,0.004,0.0,0.0,0.0,0.0,0.092,0.014,0.0,0.046,0.0,0.0,0.0,0.0,0.007,0.123,1.103,0.24823,0.24823,0.08571,0.08571,0.16252,0.00837,0.00118,0.0,0.0,0.0,0.0,0.02475,0.00386,0.0,0.01248,0.0,0.0,0.0,0.0,0.00183,0.03325,0.16252,0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,59.039,0.0,0.0,46.4,39.97,57.0,16.106,0.0,0.0
2454,2007-04-13T06:00:00,2007-04-13T07:00:00,2007-04-13T12:00:00Z,0.948,0.278,0.0,0.054,0.008,0.0,0.0,0.0,0.0,0.032,0.014,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.06309,0.06309,0.06309,0.06309,0.0,0.01229,0.00175,0.0,0.0,0.0,0.0,0.00735,0.00307,0.0,0.01108,0.0,0.0,0.0,0.0,0.001,0.02655,0.0,0.0,0.0,0.0,0.0,0.758,0.0,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,53.004,0.0,0.0,44.6,39.771,66.0,13.869,0.0,0.0
2455,2007-04-13T07:00:00,2007-04-13T08:00:00,2007-04-13T13:00:00Z,2.041,0.275,1.103,0.05,0.007,0.0,0.0,0.0,0.0,0.032,0.013,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.2122,0.2122,0.04968,0.04968,0.16252,0.00895,0.00128,0.0,0.0,0.0,0.0,0.00585,0.00238,0.0,0.00929,0.0,0.0,0.0,0.0,0.00079,0.02114,0.16252,0.0,0.0,0.0,0.0,0.689,0.0,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,55.418,0.0,0.0,46.4,40.602,61.0,14.987,27.579,90.979
2456,2007-04-13T08:00:00,2007-04-13T09:00:00,2007-04-13T14:00:00Z,5.868,0.313,4.799,0.082,0.012,0.0,0.0,0.0,0.0,0.032,0.013,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,4.799,0.75983,0.75983,0.053,0.053,0.70682,0.01395,0.00201,0.0,0.0,0.0,0.0,0.00547,0.00216,0.0,0.00891,0.0,0.0,0.0,0.0,0.00074,0.01977,0.70682,0.0,0.0,3.082,1.101,1.158,0.0,0.0,2.862,0.436,0.0,0.0,70.0,70.0,70.0,75.348,0.0,0.0,48.2,41.521,57.0,20.804,44.38,135.041
2457,2007-04-13T09:00:00,2007-04-13T10:00:00,2007-04-13T15:00:00Z,1.429,0.247,0.587,0.026,0.004,0.0,0.0,0.0,0.0,0.032,0.011,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.587,0.12845,0.12845,0.042,0.042,0.08645,0.00441,0.00063,0.0,0.0,0.0,0.0,0.00551,0.00184,0.0,0.00896,0.0,0.0,0.0,0.0,0.00075,0.0199,0.08645,0.0,0.0,0.44,0.157,0.356,0.0,0.0,0.409,0.437,0.0,0.0,70.0,70.0,70.0,60.377,0.0,0.0,51.8,43.345,50.0,17.224,42.161,210.487
2458,2007-04-13T10:00:00,2007-04-13T11:00:00,2007-04-13T16:00:00Z,1.291,0.225,0.523,0.01,0.001,0.0,0.0,0.0,0.0,0.032,0.009,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.523,0.11497,0.11497,0.03801,0.03801,0.07696,0.00174,0.00025,0.0,0.0,0.0,0.0,0.00546,0.00143,0.0,0.00867,0.0,0.0,0.0,0.0,0.00074,0.01972,0.07696,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,81.469,0.0,0.0,57.2,46.556,44.0,23.04,61.815,198.441
2459,2007-04-13T11:00:00,2007-04-13T12:00:00,2007-04-13T17:00:00Z,1.909,0.236,1.103,0.0,0.0,0.0,0.0,0.023,0.003,0.032,0.006,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.20201,0.20201,0.03955,0.03955,0.16246,0.0,0.0,0.0,0.0,0.00378,0.00048,0.00542,0.00097,0.0,0.0086,0.0,0.0,0.0,0.0,0.00073,0.01956,0.16246,0.0,0.0,0.0,0.0,0.0,0.0,0.567,0.0,0.431,0.0,0.0,70.0,70.0,70.0,70.408,0.0,0.0,62.6,48.935,36.0,20.804,61.815,239.334
2460,2007-04-13T12:00:00,2007-04-13T13:00:00,2007-04-13T18:00:00Z,0.87,0.255,0.0,0.0,0.0,0.0,0.0,0.038,0.005,0.032,0.005,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.04288,0.04288,0.04288,0.04288,0.0,0.0,0.0,0.0,0.0,0.00638,0.0008,0.00544,0.00078,0.0,0.00908,0.0,0.0,0.0,0.0,0.00074,0.01967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927,0.0,0.443,0.0,0.0,70.0,70.0,70.0,74.234,0.0,0.0,66.2,51.103,34.0,21.922,52.939,244.089
2461,2007-04-13T13:00:00,2007-04-13T14:00:00,2007-04-13T19:00:00Z,2.052,0.278,1.103,0.0,0.0,0.0,0.0,0.059,0.007,0.032,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.20908,0.20908,0.04661,0.04661,0.16246,0.0,0.0,0.0,0.0,0.00987,0.00124,0.00542,0.00071,0.0,0.00904,0.0,0.0,0.0,0.0,0.00073,0.01959,0.16246,0.0,0.0,0.0,0.0,0.0,0.0,1.444,0.0,0.431,0.0,0.0,70.0,70.0,70.0,54.07,0.0,0.0,71.6,54.194,31.0,17.224,54.841,258.671
2462,2007-04-13T14:00:00,2007-04-13T15:00:00,2007-04-13T20:00:00Z,0.983,0.288,0.0,0.0,0.0,0.0,0.0,0.068,0.008,0.032,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.04939,0.04939,0.04939,0.04939,0.0,0.0,0.0,0.0,0.0,0.01159,0.00145,0.00555,0.00073,0.0,0.00925,0.0,0.0,0.0,0.0,0.00075,0.02005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.653,0.0,0.443,0.0,0.0,70.0,70.0,70.0,63.697,0.0,0.0,73.4,54.851,29.0,19.461,53.89,246.308
2463,2007-04-13T15:00:00,2007-04-13T16:00:00,2007-04-13T21:00:00Z,5.476,1.282,1.103,0.0,0.0,0.0,0.0,0.134,0.017,0.248,0.005,0.0,0.053,0.0,0.0,0.0,0.647,0.006,0.172,1.103,0.37833,0.37833,0.21587,0.21587,0.16247,0.0,0.0,0.0,0.0,0.02262,0.00289,0.04172,0.00078,0.0,0.00887,0.0,0.0,0.0,0.10905,0.00102,0.02893,0.16247,0.0,0.0,0.0,0.0,0.0,0.0,3.322,0.0,0.432,0.0,0.0,70.0,70.0,70.0,55.135,0.0,0.0,75.2,56.114,29.0,17.224,57.694,222.533
2464,2007-04-13T16:00:00,2007-04-13T17:00:00,2007-04-13T22:00:00Z,3.471,1.017,0.0,0.0,0.0,0.0,0.0,0.138,0.018,0.25,0.007,0.0,0.057,0.0,0.0,0.0,0.36,0.007,0.179,0.0,0.16796,0.16796,0.16796,0.16796,0.0,0.0,0.0,0.0,0.0,0.02286,0.00289,0.04133,0.00121,0.0,0.00933,0.0,0.0,0.0,0.05951,0.00121,0.0296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.385,0.0,0.442,0.0,0.0,70.0,70.0,70.0,64.188,0.0,0.0,75.2,56.106,29.0,19.461,45.014,209.853
2465,2007-04-13T17:00:00,2007-04-13T18:00:00,2007-04-13T23:00:00Z,3.582,0.726,1.103,0.0,0.0,0.0,0.0,0.138,0.017,0.261,0.014,0.03,0.062,0.0,0.0,0.0,0.0,0.01,0.194,1.103,0.28547,0.28547,0.123,0.123,0.16247,0.0,0.0,0.0,0.0,0.02331,0.00293,0.04427,0.00242,0.00508,0.01044,0.0,0.0,0.0,0.0,0.00169,0.03287,0.16247,0.0,0.0,0.0,0.0,0.0,0.0,3.345,0.0,0.433,0.0,0.0,70.0,70.0,70.0,22.266,99.99,0.0,75.2,56.106,29.0,18.343,48.184,162.303
2466,2007-04-13T18:00:00,2007-04-13T19:00:00,2007-04-14T00:00:00Z,2.461,0.721,0.0,0.0,0.0,0.0,0.0,0.118,0.015,0.296,0.019,0.0,0.064,0.0,0.0,0.0,0.0,0.012,0.198,0.0,0.15584,0.15584,0.15584,0.15584,0.0,0.0,0.0,0.0,0.0,0.02553,0.00318,0.06385,0.00409,0.0,0.01388,0.0,0.0,0.0,0.0,0.00256,0.04275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.844,0.0,0.441,0.0,0.0,70.0,70.0,70.0,50.138,0.0,0.0,73.4,56.083,33.0,16.106,32.017,58.328
2467,2007-04-13T19:00:00,2007-04-13T20:00:00,2007-04-14T01:00:00Z,4.933,0.784,2.258,0.0,0.0,0.0,0.0,0.115,0.014,0.369,0.025,0.0,0.062,0.0,0.0,0.0,0.0,0.013,0.187,2.258,0.56123,0.56123,0.22862,0.22862,0.33261,0.0,0.0,0.0,0.0,0.03347,0.00415,0.1076,0.00733,0.0,0.01798,0.0,0.0,0.0,0.0,0.00368,0.05442,0.33261,0.0,0.0,0.881,0.315,0.0,0.0,2.755,0.817,0.435,0.0,0.0,70.0,70.0,70.0,58.63,0.0,0.0,71.6,54.767,33.0,18.343,7.291,38.04
2468,2007-04-13T20:00:00,2007-04-13T21:00:00,2007-04-14T02:00:00Z,5.345,0.883,2.331,0.0,0.0,0.0,0.0,0.11,0.014,0.475,0.035,0.0,0.06,0.0,0.0,0.0,0.0,0.013,0.176,2.331,0.58011,0.58011,0.23681,0.23681,0.3433,0.0,0.0,0.0,0.0,0.02956,0.00365,0.12735,0.00943,0.0,0.01619,0.0,0.0,0.0,0.0,0.00359,0.04705,0.3433,0.0,0.0,2.06,0.736,0.0,0.0,2.64,1.916,0.438,0.0,0.0,70.0,70.0,70.0,49.296,0.0,0.0,69.8,54.024,35.0,16.106,0.0,0.0
2469,2007-04-13T21:00:00,2007-04-13T22:00:00,2007-04-14T03:00:00Z,2.268,0.339,1.11,0.0,0.0,0.0,0.0,0.077,0.009,0.032,0.041,0.0,0.059,0.0,0.0,0.0,0.0,0.004,0.117,1.11,0.2513,0.2513,0.08781,0.08781,0.16349,0.0,0.0,0.0,0.0,0.01981,0.00243,0.00838,0.01051,0.0,0.01529,0.0,0.0,0.0,0.0,0.00114,0.03026,0.16349,0.0,0.0,0.237,0.085,0.0,0.0,1.826,0.221,0.438,0.0,0.0,70.0,70.0,70.0,36.949,0.0,0.0,68.0,54.044,40.0,12.751,0.0,0.0
2470,2007-04-13T22:00:00,2007-04-13T23:00:00,2007-04-14T04:00:00Z,1.085,0.318,0.0,0.0,0.0,0.0,0.0,0.065,0.008,0.032,0.035,0.0,0.057,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.08368,0.08368,0.08368,0.08368,0.0,0.0,0.0,0.0,0.0,0.017,0.00208,0.00852,0.00926,0.0,0.01488,0.0,0.0,0.0,0.0,0.00115,0.03078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.547,0.0,0.432,0.0,0.0,70.0,70.0,70.0,63.356,0.0,0.0,68.0,54.044,40.0,19.461,0.0,0.0
2471,2007-04-13T23:00:00,2007-04-14T00:00:00,2007-04-14T05:00:00Z,3.279,0.299,2.258,0.0,0.0,0.0,0.0,0.048,0.006,0.032,0.024,0.015,0.053,0.0,0.0,0.0,0.0,0.004,0.117,2.258,0.41426,0.41426,0.08161,0.08161,0.33265,0.0,0.0,0.0,0.0,0.01302,0.00159,0.00883,0.00664,0.00409,0.01436,0.0,0.0,0.0,0.0,0.0012,0.03189,0.33265,0.0,0.0,0.877,0.313,0.0,0.0,1.142,0.817,0.439,0.0,0.0,70.0,70.0,70.0,32.082,50.006,0.0,66.2,53.419,43.0,18.343,0.0,0.0
2472,2007-04-14T00:00:00,2007-04-14T01:00:00,2007-04-14T06:00:00Z,2.052,0.275,1.116,0.0,0.0,0.0,0.0,0.046,0.006,0.032,0.018,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,1.116,0.24005,0.24005,0.07572,0.07572,0.16433,0.0,0.0,0.0,0.0,0.01271,0.00155,0.00893,0.00491,0.0,0.01417,0.0,0.0,0.0,0.0,0.00121,0.03225,0.16433,0.0,0.0,0.439,0.157,0.0,0.0,1.106,0.408,0.437,0.0,0.0,70.0,70.0,70.0,46.652,0.0,0.0,64.4,52.491,45.0,14.987,0.0,0.0
2473,2007-04-14T01:00:00,2007-04-14T02:00:00,2007-04-14T07:00:00Z,0.939,0.275,0.0,0.0,0.0,0.0,0.0,0.048,0.006,0.032,0.018,0.0,0.05,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.07477,0.07477,0.07477,0.07477,0.0,0.0,0.0,0.0,0.0,0.013,0.00159,0.00879,0.00483,0.0,0.01361,0.0,0.0,0.0,0.0,0.00119,0.03176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153,0.0,0.434,0.0,0.0,70.0,70.0,70.0,45.955,0.0,0.0,66.2,54.18,46.0,14.987,0.0,0.0
2474,2007-04-14T02:00:00,2007-04-14T03:00:00,2007-04-14T08:00:00Z,2.01,0.266,1.103,0.0,0.0,0.0,0.0,0.041,0.005,0.032,0.017,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.23424,0.23424,0.07174,0.07174,0.1625,0.0,0.0,0.0,0.0,0.01106,0.00135,0.00873,0.00469,0.0,0.01317,0.0,0.0,0.0,0.0,0.00118,0.03155,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.0,0.44,0.0,0.0,70.0,70.0,70.0,74.234,0.0,0.0,66.2,53.414,43.0,21.922,0.0,0.0
2475,2007-04-14T03:00:00,2007-04-14T04:00:00,2007-04-14T09:00:00Z,0.892,0.261,0.0,0.0,0.0,0.0,0.0,0.038,0.005,0.032,0.017,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.06944,0.06944,0.06944,0.06944,0.0,0.0,0.0,0.0,0.0,0.01014,0.00124,0.0086,0.00462,0.0,0.01263,0.0,0.0,0.0,0.0,0.00117,0.03106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.0,0.434,0.0,0.0,70.0,70.0,70.0,60.47,0.0,0.0,64.94,53.163,46.0,18.567,0.0,0.0
2476,2007-04-14T04:00:00,2007-04-14T05:00:00,2007-04-14T10:00:00Z,1.992,0.26,1.103,0.0,0.0,0.0,0.0,0.038,0.005,0.032,0.018,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.23381,0.23381,0.07131,0.07131,0.1625,0.0,0.0,0.0,0.0,0.01043,0.00127,0.00886,0.00487,0.0,0.01266,0.0,0.0,0.0,0.0,0.0012,0.03201,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.916,0.0,0.441,0.0,0.0,70.0,70.0,70.0,46.652,0.0,0.0,64.4,53.449,49.0,14.987,0.0,0.0
2477,2007-04-14T05:00:00,2007-04-14T06:00:00,2007-04-14T11:00:00Z,0.879,0.258,0.0,0.0,0.0,0.0,0.0,0.036,0.004,0.032,0.017,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.06949,0.06949,0.06949,0.06949,0.0,0.0,0.0,0.0,0.0,0.00967,0.00118,0.00873,0.00469,0.0,0.01248,0.0,0.0,0.0,0.0,0.00118,0.03155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,0.433,0.0,0.0,70.0,70.0,70.0,50.9,0.0,0.0,64.4,53.449,49.0,16.106,0.0,0.0
2478,2007-04-14T06:00:00,2007-04-14T07:00:00,2007-04-14T12:00:00Z,4.357,0.253,3.495,0.0,0.0,0.0,0.0,0.03,0.004,0.032,0.017,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,3.495,0.57218,0.57218,0.05737,0.05737,0.5148,0.0,0.0,0.0,0.0,0.00672,0.00081,0.00735,0.00386,0.0,0.01108,0.0,0.0,0.0,0.0,0.001,0.02655,0.5148,0.0,0.0,2.03,0.725,0.0,0.0,0.708,1.886,0.438,0.0,0.0,70.0,70.0,70.0,39.453,0.0,0.0,62.6,52.668,52.0,12.751,0.0,0.0
2479,2007-04-14T07:00:00,2007-04-14T08:00:00,2007-04-14T13:00:00Z,4.222,0.563,2.302,0.0,0.0,0.0,0.0,0.051,0.006,0.273,0.016,0.0,0.051,0.0,0.0,0.0,0.0,0.009,0.157,2.302,0.44083,0.44083,0.10174,0.10174,0.33908,0.0,0.0,0.0,0.0,0.00915,0.00112,0.04939,0.00287,0.0,0.00929,0.0,0.0,0.0,0.0,0.0016,0.02832,0.33908,0.0,0.0,1.602,0.572,0.0,0.0,1.23,1.487,0.437,0.0,0.0,70.0,70.0,70.0,46.652,0.0,0.0,64.4,54.163,52.0,14.987,22.507,16.167
2480,2007-04-14T08:00:00,2007-04-14T09:00:00,2007-04-14T14:00:00Z,7.969,1.668,2.278,0.0,0.0,0.0,0.0,0.13,0.016,0.28,0.014,0.0,0.053,0.0,0.0,0.0,1.008,0.006,0.16,2.278,0.6176,0.6176,0.28198,0.28198,0.33561,0.0,0.0,0.0,0.0,0.02201,0.00277,0.04731,0.00235,0.0,0.00891,0.0,0.0,0.0,0.17042,0.00108,0.02713,0.33561,0.0,0.0,1.218,0.435,0.0,0.0,3.143,1.13,0.437,0.0,0.0,70.0,70.0,70.0,45.345,0.0,0.0,68.0,55.878,47.0,14.987,45.648,108.73
2481,2007-04-14T09:00:00,2007-04-14T10:00:00,2007-04-14T15:00:00Z,2.133,0.625,0.0,0.0,0.0,0.0,0.0,0.106,0.013,0.277,0.012,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.16,0.0,0.1064,0.1064,0.1064,0.1064,0.0,0.0,0.0,0.0,0.0,0.01802,0.00223,0.04717,0.00197,0.0,0.00896,0.0,0.0,0.0,0.0,0.00074,0.0273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.519,0.0,0.433,0.0,0.0,70.0,70.0,70.0,45.234,0.0,0.0,71.6,57.664,43.0,14.987,46.599,216.193
2482,2007-04-14T10:00:00,2007-04-14T11:00:00,2007-04-14T16:00:00Z,3.241,0.627,1.103,0.0,0.0,0.0,0.0,0.117,0.015,0.269,0.009,0.0,0.051,0.0,0.0,0.0,0.0,0.005,0.16,1.103,0.26819,0.26819,0.10568,0.10568,0.16251,0.0,0.0,0.0,0.0,0.01977,0.00245,0.04542,0.00156,0.0,0.00867,0.0,0.0,0.0,0.0,0.00076,0.02706,0.16251,0.0,0.0,0.0,0.0,0.0,0.0,2.768,0.0,0.441,0.0,0.0,70.0,70.0,70.0,50.762,0.0,0.0,75.2,60.791,44.0,16.106,44.38,242.821
2483,2007-04-14T11:00:00,2007-04-14T12:00:00,2007-04-14T17:00:00Z,2.228,0.326,1.116,0.0,0.0,0.0,0.0,0.102,0.013,0.032,0.006,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,1.116,0.21888,0.21888,0.05455,0.05455,0.16433,0.0,0.0,0.0,0.0,0.0171,0.0021,0.00542,0.00104,0.0,0.0086,0.0,0.0,0.0,0.0,0.00073,0.01956,0.16433,0.0,0.0,0.44,0.157,0.0,0.0,2.395,0.408,0.437,0.0,0.0,70.0,70.0,70.0,44.046,0.0,0.0,78.8,62.021,39.0,13.869,60.547,231.726
2484,2007-04-14T12:00:00,2007-04-14T13:00:00,2007-04-14T18:00:00Z,4.609,0.322,3.51,0.0,0.0,0.0,0.0,0.098,0.012,0.032,0.005,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,3.51,0.57119,0.57119,0.05417,0.05417,0.51702,0.0,0.0,0.0,0.0,0.01645,0.00201,0.00544,0.00078,0.0,0.00908,0.0,0.0,0.0,0.0,0.00074,0.01967,0.51702,0.0,0.0,2.2,0.786,0.0,0.0,2.281,2.039,0.436,0.0,0.0,70.0,70.0,70.0,41.197,0.0,0.0,80.6,63.399,39.0,12.751,52.305,245.991
2485,2007-04-14T13:00:00,2007-04-14T14:00:00,2007-04-14T19:00:00Z,3.283,0.631,1.128,0.0,0.0,0.0,0.0,0.136,0.017,0.248,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.005,0.168,1.128,0.27202,0.27202,0.10581,0.10581,0.16621,0.0,0.0,0.0,0.0,0.02272,0.00282,0.0415,0.00071,0.0,0.00904,0.0,0.0,0.0,0.0,0.00088,0.02814,0.16621,0.0,0.0,0.877,0.313,0.0,0.0,3.143,0.815,0.439,0.0,0.0,70.0,70.0,70.0,49.727,0.0,0.0,82.4,64.065,37.0,14.987,57.06,254.867
2486,2007-04-14T14:00:00,2007-04-14T15:00:00,2007-04-14T20:00:00Z,3.311,0.643,1.116,0.0,0.0,0.0,0.0,0.15,0.019,0.247,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.006,0.164,1.116,0.27471,0.27471,0.11036,0.11036,0.16435,0.0,0.0,0.0,0.0,0.02566,0.00318,0.04237,0.00073,0.0,0.00925,0.0,0.0,0.0,0.0,0.001,0.02816,0.16435,0.0,0.0,0.439,0.157,0.0,0.0,3.431,0.408,0.437,0.0,0.0,70.0,70.0,70.0,44.293,0.0,0.0,86.0,65.248,33.0,12.751,48.818,261.524
2487,2007-04-14T15:00:00,2007-04-14T16:00:00,2007-04-14T21:00:00Z,3.403,0.674,1.103,0.0,0.0,0.0,0.0,0.17,0.021,0.248,0.005,0.0,0.053,0.0,0.0,0.0,0.0,0.006,0.172,1.103,0.27598,0.27598,0.11352,0.11352,0.16246,0.0,0.0,0.0,0.0,0.02865,0.00355,0.04172,0.00078,0.0,0.00887,0.0,0.0,0.0,0.0,0.00102,0.02893,0.16246,0.0,0.0,0.0,0.0,0.0,0.0,3.858,0.0,0.43,0.0,0.0,70.0,70.0,70.0,56.233,0.0,0.0,87.8,64.922,29.0,16.106,50.72,239.651
2488,2007-04-14T16:00:00,2007-04-14T17:00:00,2007-04-14T22:00:00Z,2.378,0.697,0.0,0.0,0.0,0.0,0.0,0.175,0.022,0.25,0.007,0.0,0.057,0.0,0.0,0.0,0.0,0.007,0.179,0.0,0.11509,0.11509,0.11509,0.11509,0.0,0.0,0.0,0.0,0.0,0.02884,0.00356,0.04133,0.00121,0.0,0.00933,0.0,0.0,0.0,0.0,0.00121,0.0296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.444,0.0,0.0,70.0,70.0,70.0,56.233,0.0,0.0,87.8,64.915,29.0,16.106,43.112,220.948
2489,2007-04-14T17:00:00,2007-04-14T18:00:00,2007-04-14T23:00:00Z,10.063,1.921,3.51,0.0,0.0,0.0,0.0,0.302,0.039,0.261,0.015,0.03,0.062,0.0,0.0,0.0,1.008,0.01,0.194,3.51,0.84223,0.84223,0.32517,0.32517,0.51706,0.0,0.0,0.0,0.0,0.05115,0.00655,0.04427,0.00249,0.00508,0.01044,0.0,0.0,0.0,0.17065,0.00169,0.03287,0.51706,0.0,0.0,2.198,0.785,0.0,0.0,6.733,2.039,0.437,0.0,0.0,70.0,70.0,70.0,20.753,99.99,0.0,89.6,64.878,26.0,16.106,37.723,186.395
2490,2007-04-14T18:00:00,2007-04-14T19:00:00,2007-04-15T00:00:00Z,2.738,0.802,0.0,0.0,0.0,0.0,0.0,0.191,0.023,0.296,0.019,0.0,0.064,0.0,0.0,0.0,0.0,0.012,0.198,0.0,0.17338,0.17338,0.17338,0.17338,0.0,0.0,0.0,0.0,0.0,0.04133,0.005,0.06385,0.00401,0.0,0.01388,0.0,0.0,0.0,0.0,0.00256,0.04275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.141,0.0,0.437,0.0,0.0,70.0,70.0,70.0,45.352,0.0,0.0,87.8,64.076,27.0,12.751,30.115,120.142
2491,2007-04-14T19:00:00,2007-04-14T20:00:00,2007-04-15T01:00:00Z,3.99,0.842,1.116,0.0,0.0,0.0,0.0,0.169,0.02,0.369,0.023,0.0,0.062,0.0,0.0,0.0,0.0,0.013,0.187,1.116,0.41002,0.41002,0.24564,0.24564,0.16438,0.0,0.0,0.0,0.0,0.04923,0.00597,0.1076,0.00677,0.0,0.01798,0.0,0.0,0.0,0.0,0.00368,0.05442,0.16438,0.0,0.0,0.44,0.157,0.0,0.0,3.681,0.408,0.437,0.0,0.0,70.0,70.0,70.0,42.211,0.0,0.0,82.4,62.24,32.0,12.751,6.023,21.873
