,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
1548,2007-03-06T12:00:00,2007-03-06T12:00:00,2007-03-06T18:00:00Z,9.175,2.689,1.387,0.033,0.05,0.0,1.008,0.032,0.006,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.49261,0.49261,0.49261,0.49261,0.25412,0.00608,0.00916,0.0,0.18462,0.00593,0.00107,0.0,0.00941,0.0,0.0,0.0,0.0,0.0008,0.02142,0.0,0.0,3.57,1.275,4.846,0.0,3.49,0.121,0.0,0.0,70.0,70.0,70.0,49.899,0.0,0.0,21.2,18.408,64.0,20.804,55.475,1.902
1549,2007-03-06T13:00:00,2007-03-06T13:00:00,2007-03-06T19:00:00Z,5.098,1.494,1.203,0.029,0.05,0.0,0.0,0.032,0.005,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.27273,0.27273,0.27273,0.27273,0.2196,0.00525,0.00913,0.0,0.0,0.00591,0.00085,0.0,0.00985,0.0,0.0,0.0,0.0,0.0008,0.02134,0.0,0.0,0.0,0.0,4.203,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,47.145,0.0,0.0,23.0,20.624,71.0,19.461,76.397,161.669
1550,2007-03-06T14:00:00,2007-03-06T14:00:00,2007-03-06T20:00:00Z,4.754,1.393,1.105,0.026,0.05,0.0,0.0,0.032,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.2611,0.2611,0.2611,0.2611,0.20706,0.00495,0.00937,0.0,0.0,0.00607,0.0008,0.0,0.01011,0.0,0.0,0.0,0.0,0.00082,0.02191,0.0,0.0,0.0,0.0,3.861,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,44.814,0.0,0.0,24.8,21.749,65.0,18.343,71.642,7.608
1551,2007-03-06T15:00:00,2007-03-06T15:00:00,2007-03-06T21:00:00Z,4.686,1.373,1.086,0.026,0.05,0.0,0.0,0.032,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.25374,0.25374,0.25374,0.25374,0.20056,0.0048,0.00924,0.0,0.0,0.00598,0.00079,0.0,0.00997,0.0,0.0,0.0,0.0,0.00081,0.0216,0.0,0.0,0.0,0.0,3.793,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,44.814,0.0,0.0,24.8,21.749,65.0,18.343,60.23,1.902
1552,2007-03-06T16:00:00,2007-03-06T16:00:00,2007-03-06T22:00:00Z,4.474,1.311,1.026,0.025,0.05,0.0,0.0,0.032,0.005,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.25205,0.25205,0.25205,0.25205,0.19715,0.00472,0.00961,0.0,0.0,0.00622,0.0009,0.0,0.01012,0.0,0.0,0.0,0.0,0.00084,0.02248,0.0,0.0,0.0,0.0,3.583,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,41.627,0.0,0.0,24.8,22.281,71.0,16.106,43.112,0.0
1553,2007-03-06T17:00:00,2007-03-06T17:00:00,2007-03-06T23:00:00Z,4.611,1.351,0.738,0.018,0.05,0.0,0.0,0.295,0.007,0.0,0.057,0.0,0.0,0.0,0.0,0.007,0.18,0.30748,0.30748,0.30748,0.30748,0.16788,0.00402,0.01138,0.0,0.0,0.06708,0.00168,0.0,0.01286,0.0,0.0,0.0,0.0,0.00168,0.0409,0.0,0.0,0.0,0.0,2.578,0.0,0.0,0.118,0.0,0.0,70.0,70.0,70.0,38.187,0.0,0.0,26.6,23.373,65.0,13.869,35.821,87.809
1554,2007-03-06T18:00:00,2007-03-06T18:00:00,2007-03-07T00:00:00Z,9.263,2.715,1.713,0.041,0.05,0.0,0.248,0.352,0.014,0.03,0.062,0.0,0.0,0.0,0.0,0.01,0.195,0.90198,0.90198,0.90198,0.90198,0.56918,0.01362,0.01661,0.0,0.08236,0.1169,0.00477,0.00997,0.02049,0.0,0.0,0.0,0.0,0.00333,0.06474,0.0,0.729,0.0,0.0,5.985,0.0,0.526,0.122,0.0,0.0,70.0,70.0,70.0,12.695,99.99,0.0,26.6,23.373,65.0,17.224,9.51,42.161
1555,2007-03-06T19:00:00,2007-03-06T19:00:00,2007-03-07T01:00:00Z,9.342,2.738,0.501,0.012,0.05,0.0,0.942,0.455,0.019,0.0,0.064,0.484,0.0,0.0,0.0,0.012,0.199,0.98567,0.98567,0.98567,0.98567,0.18025,0.00431,0.018,0.0,0.33929,0.16395,0.00685,0.0,0.02312,0.17409,0.0,0.0,0.0,0.00429,0.07151,0.0,4.038,0.0,0.0,1.749,0.0,2.909,0.121,0.0,0.0,70.0,70.0,70.0,35.519,0.0,0.0,24.8,22.283,71.0,10.29,0.0,0.0
1556,2007-03-06T20:00:00,2007-03-06T20:00:00,2007-03-07T02:00:00Z,6.487,1.901,0.431,0.01,0.05,0.0,0.555,0.567,0.025,0.0,0.062,0.0,0.0,0.0,0.0,0.013,0.187,0.6258,0.6258,0.6258,0.6258,0.14202,0.0034,0.01646,0.0,0.18273,0.18677,0.00831,0.0,0.0203,0.0,0.0,0.0,0.0,0.00417,0.06166,0.0,2.41,0.0,0.0,1.507,0.0,1.735,0.121,0.0,0.0,70.0,70.0,70.0,33.271,0.0,0.0,26.6,23.942,71.0,8.053,0.0,0.0
1557,2007-03-06T21:00:00,2007-03-06T21:00:00,2007-03-07T03:00:00Z,4.769,1.398,0.44,0.011,0.05,0.0,0.0,0.612,0.035,0.0,0.06,0.0,0.0,0.0,0.0,0.013,0.176,0.45569,0.45569,0.45569,0.45569,0.14336,0.00343,0.0163,0.0,0.0,0.19955,0.01152,0.0,0.01969,0.0,0.0,0.0,0.0,0.00438,0.05747,0.0,0.0,0.0,0.0,1.536,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,34.733,0.0,0.0,24.8,23.424,84.0,9.171,0.0,0.0
1558,2007-03-06T22:00:00,2007-03-06T22:00:00,2007-03-07T04:00:00Z,3.31,0.97,0.651,0.016,0.05,0.0,0.0,0.032,0.041,0.0,0.059,0.0,0.0,0.0,0.0,0.004,0.117,0.321,0.321,0.321,0.321,0.21541,0.00515,0.01655,0.0,0.0,0.01071,0.01349,0.0,0.01955,0.0,0.0,0.0,0.0,0.00145,0.03869,0.0,0.0,0.0,0.0,2.274,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,34.733,0.0,0.0,24.8,23.424,84.0,9.171,0.0,0.0
1559,2007-03-06T23:00:00,2007-03-06T23:00:00,2007-03-07T05:00:00Z,6.778,1.987,0.76,0.018,0.05,0.0,0.913,0.032,0.035,0.0,0.057,0.0,0.0,0.0,0.0,0.004,0.117,0.69547,0.69547,0.69547,0.69547,0.26608,0.00637,0.0175,0.0,0.31956,0.01133,0.01237,0.0,0.01979,0.0,0.0,0.0,0.0,0.00154,0.04093,0.0,0.0,2.679,0.957,2.655,0.0,2.618,0.121,0.0,0.0,70.0,70.0,70.0,34.072,0.0,0.0,24.8,23.424,84.0,8.053,0.0,0.0
1560,2007-03-07T00:00:00,2007-03-07T00:00:00,2007-03-07T06:00:00Z,5.215,1.528,1.204,0.029,0.05,0.0,0.0,0.032,0.024,0.015,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.54417,0.54417,0.54417,0.54417,0.42859,0.01025,0.0178,0.0,0.0,0.01152,0.00871,0.00534,0.01875,0.0,0.0,0.0,0.0,0.00156,0.04163,0.0,0.0,0.0,0.0,4.206,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,13.461,50.006,0.0,24.8,23.424,84.0,6.935,0.0,0.0
1561,2007-03-07T01:00:00,2007-03-07T01:00:00,2007-03-07T07:00:00Z,4.528,1.327,0.78,0.019,0.05,0.0,0.256,0.032,0.018,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.46835,0.46835,0.46835,0.46835,0.2752,0.00658,0.01765,0.0,0.09024,0.01142,0.0063,0.0,0.01814,0.0,0.0,0.0,0.0,0.00155,0.04127,0.0,0.0,0.892,0.319,2.724,0.0,0.871,0.121,0.0,0.0,70.0,70.0,70.0,33.271,0.0,0.0,26.6,25.148,84.0,8.053,0.0,0.0
1562,2007-03-07T02:00:00,2007-03-07T02:00:00,2007-03-07T08:00:00Z,3.643,1.068,0.778,0.019,0.05,0.0,0.0,0.032,0.018,0.0,0.05,0.0,0.0,0.0,0.0,0.004,0.117,0.38017,0.38017,0.38017,0.38017,0.27683,0.00662,0.0178,0.0,0.0,0.01152,0.00636,0.0,0.01784,0.0,0.0,0.0,0.0,0.00156,0.04163,0.0,0.0,0.0,0.0,2.716,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,32.288,0.0,0.0,26.6,25.149,84.0,5.816,0.0,0.0
1563,2007-03-07T03:00:00,2007-03-07T03:00:00,2007-03-07T09:00:00Z,3.895,1.142,0.851,0.02,0.05,0.0,0.0,0.032,0.018,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.41677,0.41677,0.41677,0.41677,0.31064,0.00743,0.01825,0.0,0.0,0.01182,0.00652,0.0,0.01782,0.0,0.0,0.0,0.0,0.0016,0.04269,0.0,0.0,0.0,0.0,2.973,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,35.685,0.0,0.0,26.6,25.879,92.0,11.408,0.0,0.0
1564,2007-03-07T04:00:00,2007-03-07T04:00:00,2007-03-07T10:00:00Z,5.042,1.478,0.949,0.023,0.05,0.0,0.237,0.032,0.018,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.117,0.54564,0.54564,0.54564,0.54564,0.35042,0.00838,0.01846,0.0,0.08747,0.01195,0.00659,0.0,0.01755,0.0,0.0,0.0,0.0,0.00162,0.04318,0.0,0.0,0.0,0.0,3.315,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,40.974,0.0,0.0,26.6,25.15,84.0,16.106,0.0,0.0
1565,2007-03-07T05:00:00,2007-03-07T05:00:00,2007-03-07T11:00:00Z,4.496,1.318,0.92,0.022,0.05,0.0,0.0,0.032,0.018,0.0,0.046,0.0,0.0,0.0,0.108,0.004,0.117,0.51501,0.51501,0.51501,0.51501,0.35956,0.0086,0.01954,0.0,0.0,0.01265,0.00698,0.0,0.01808,0.0,0.0,0.0,0.04218,0.00171,0.0457,0.0,0.0,0.0,0.0,3.214,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,38.887,0.0,0.0,24.8,22.816,77.0,13.869,0.0,0.0
1566,2007-03-07T06:00:00,2007-03-07T06:00:00,2007-03-07T12:00:00Z,6.925,2.03,0.741,0.018,0.05,0.0,0.0,0.095,0.014,0.0,0.046,0.0,0.0,0.0,0.934,0.007,0.124,0.73692,0.73692,0.73692,0.73692,0.26911,0.00644,0.01816,0.0,0.0,0.0345,0.00522,0.0,0.01679,0.0,0.0,0.0,0.33931,0.00248,0.04492,0.0,0.0,0.0,0.0,2.589,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,41.644,0.0,0.0,17.6,16.035,77.0,13.869,0.0,0.0
1567,2007-03-07T07:00:00,2007-03-07T07:00:00,2007-03-07T13:00:00Z,4.973,1.458,1.164,0.028,0.05,0.0,0.0,0.032,0.014,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.43574,0.43574,0.43574,0.43574,0.34787,0.00832,0.01495,0.0,0.0,0.00968,0.00406,0.0,0.01459,0.0,0.0,0.0,0.0,0.00131,0.03495,0.0,0.0,0.0,0.0,4.066,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,40.792,0.0,0.0,14.0,12.566,76.0,11.408,0.0,0.0
1568,2007-03-07T08:00:00,2007-03-07T08:00:00,2007-03-07T14:00:00Z,5.451,1.598,1.298,0.031,0.05,0.0,0.0,0.032,0.013,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.34869,0.34869,0.34869,0.34869,0.28337,0.00678,0.01091,0.0,0.0,0.00706,0.00288,0.0,0.01121,0.0,0.0,0.0,0.0,0.00096,0.02552,0.0,0.0,0.0,0.0,4.536,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,43.669,0.0,0.0,12.2,10.859,76.0,13.869,20.922,61.498
1569,2007-03-07T09:00:00,2007-03-07T09:00:00,2007-03-07T15:00:00Z,7.657,2.244,1.386,0.033,0.05,0.0,0.556,0.032,0.013,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.43785,0.43785,0.43785,0.43785,0.27045,0.00647,0.00976,0.0,0.10842,0.00632,0.0025,0.0,0.01028,0.0,0.0,0.0,0.0,0.00086,0.02281,0.0,0.0,1.786,0.638,4.843,0.0,1.744,0.121,0.0,0.0,70.0,70.0,70.0,44.335,0.0,0.0,10.4,8.782,69.0,13.869,41.21,141.698
1570,2007-03-07T10:00:00,2007-03-07T10:00:00,2007-03-07T16:00:00Z,6.27,1.838,1.284,0.031,0.05,0.0,0.256,0.032,0.011,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.34517,0.34517,0.34517,0.34517,0.24118,0.00577,0.00939,0.0,0.04803,0.00608,0.00204,0.0,0.00989,0.0,0.0,0.0,0.0,0.00082,0.02196,0.0,0.0,0.893,0.319,4.486,0.0,0.871,0.121,0.0,0.0,70.0,70.0,70.0,41.498,0.0,0.0,12.2,10.127,63.0,11.408,55.792,121.093
1571,2007-03-07T11:00:00,2007-03-07T11:00:00,2007-03-07T17:00:00Z,4.929,1.445,1.153,0.028,0.05,0.0,0.0,0.032,0.009,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.26308,0.26308,0.26308,0.26308,0.21005,0.00503,0.00911,0.0,0.0,0.00589,0.00156,0.0,0.00936,0.0,0.0,0.0,0.0,0.0008,0.02129,0.0,0.0,0.0,0.0,4.03,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,38.225,0.0,0.0,14.0,11.479,58.0,6.935,69.106,136.626
1572,2007-03-07T12:00:00,2007-03-07T12:00:00,2007-03-07T18:00:00Z,5.599,1.641,1.116,0.027,0.05,0.0,0.237,0.032,0.006,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.30061,0.30061,0.30061,0.30061,0.20453,0.00489,0.00916,0.0,0.0434,0.00593,0.00107,0.0,0.00941,0.0,0.0,0.0,0.0,0.0008,0.02142,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,38.541,0.0,0.0,15.8,13.106,58.0,9.171,55.158,219.997
1573,2007-03-07T13:00:00,2007-03-07T13:00:00,2007-03-07T19:00:00Z,4.456,1.306,1.019,0.024,0.05,0.0,0.0,0.032,0.005,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.2384,0.2384,0.2384,0.2384,0.18607,0.00445,0.00913,0.0,0.0,0.00591,0.00085,0.0,0.00985,0.0,0.0,0.0,0.0,0.0008,0.02134,0.0,0.0,0.0,0.0,3.561,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,36.696,0.0,0.0,17.6,14.093,49.0,6.935,66.887,190.199
1574,2007-03-07T14:00:00,2007-03-07T14:00:00,2007-03-07T20:00:00Z,4.203,1.232,0.947,0.023,0.05,0.0,0.0,0.032,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.23085,0.23085,0.23085,0.23085,0.17752,0.00425,0.00937,0.0,0.0,0.00607,0.0008,0.0,0.01011,0.0,0.0,0.0,0.0,0.00082,0.02191,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,35.919,0.0,0.0,19.4,15.664,49.0,6.935,46.916,251.697
1575,2007-03-07T15:00:00,2007-03-07T15:00:00,2007-03-07T21:00:00Z,4.109,1.204,0.92,0.022,0.05,0.0,0.0,0.032,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.2225,0.2225,0.2225,0.2225,0.17004,0.00407,0.00924,0.0,0.0,0.00598,0.00079,0.0,0.00997,0.0,0.0,0.0,0.0,0.00081,0.0216,0.0,0.0,0.0,0.0,3.216,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,35.919,0.0,0.0,19.4,15.362,45.0,6.935,34.236,255.818
1576,2007-03-07T16:00:00,2007-03-07T16:00:00,2007-03-07T22:00:00Z,4.216,1.236,0.952,0.023,0.05,0.0,0.0,0.032,0.005,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.23754,0.23754,0.23754,0.23754,0.18299,0.00438,0.00961,0.0,0.0,0.00622,0.0009,0.0,0.01012,0.0,0.0,0.0,0.0,0.00084,0.02248,0.0,0.0,0.0,0.0,3.326,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,38.639,0.0,0.0,19.4,15.362,45.0,11.408,31.066,220.948
1577,2007-03-07T17:00:00,2007-03-07T17:00:00,2007-03-07T23:00:00Z,4.256,1.247,0.878,0.021,0.05,0.0,0.0,0.032,0.007,0.0,0.057,0.0,0.08,0.0,0.0,0.004,0.117,0.28378,0.28378,0.28378,0.28378,0.19982,0.00478,0.01138,0.0,0.0,0.00736,0.00168,0.0,0.01286,0.0,0.01831,0.0,0.0,0.001,0.0266,0.0,0.0,0.0,0.0,3.068,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,36.422,0.0,0.0,19.4,15.06,41.0,8.053,24.092,191.784
1578,2007-03-07T18:00:00,2007-03-07T18:00:00,2007-03-08T00:00:00Z,37.397,10.96,2.947,0.071,0.05,0.0,0.967,0.352,0.014,0.03,0.062,0.0,0.08,6.183,0.0,0.01,0.195,3.64133,3.64133,3.64133,3.64133,0.97895,0.02342,0.01661,0.0,0.32136,0.1169,0.00477,0.00997,0.02049,0.0,0.02673,2.05405,0.0,0.00333,0.06474,4.358,0.0,0.0,0.0,13.375,0.0,3.135,0.121,1.0,0.0,54.432,70.0,70.0,2.37,508.544,0.0,19.4,14.759,37.0,6.935,9.827,80.835
1579,2007-03-07T19:00:00,2007-03-07T19:00:00,2007-03-08T01:00:00Z,16.483,4.831,2.947,0.071,0.05,0.0,1.015,0.455,0.019,0.0,0.064,0.0,0.0,0.0,0.0,0.012,0.199,1.73913,1.73913,1.73913,1.73913,1.0608,0.02538,0.018,0.0,0.36524,0.16395,0.00685,0.0,0.02312,0.0,0.0,0.0,0.0,0.00429,0.07151,4.872,0.0,0.0,0.0,8.307,0.0,3.502,0.155,1.0,0.0,64.476,70.0,70.0,30.266,0.0,0.0,17.6,13.457,40.0,8.053,0.0,0.0
1580,2007-03-07T20:00:00,2007-03-07T20:00:00,2007-03-08T02:00:00Z,10.211,2.993,1.172,0.028,0.05,0.0,0.888,0.567,0.025,0.0,0.062,0.0,0.0,0.0,0.0,0.013,0.187,0.98499,0.98499,0.98499,0.98499,0.38579,0.00923,0.01646,0.0,0.29232,0.18677,0.00831,0.0,0.0203,0.0,0.0,0.0,0.0,0.00417,0.06166,3.264,0.0,0.0,0.0,3.692,0.0,2.351,0.134,1.0,0.0,69.593,70.0,70.0,35.457,0.0,0.0,17.6,13.457,40.0,9.171,0.0,0.0
1581,2007-03-07T21:00:00,2007-03-07T21:00:00,2007-03-08T03:00:00Z,12.553,3.679,1.389,0.033,0.05,0.0,1.31,0.612,0.035,0.0,0.06,0.0,0.0,0.0,0.0,0.013,0.176,1.19955,1.19955,1.19955,1.19955,0.45276,0.01083,0.0163,0.0,0.42704,0.19955,0.01152,0.0,0.01969,0.0,0.0,0.0,0.0,0.00438,0.05747,6.378,0.0,0.0,0.0,4.816,0.0,4.583,0.122,0.0,0.0,69.974,70.0,70.0,36.134,0.0,0.0,17.6,13.46,40.0,5.816,0.0,0.0
1582,2007-03-07T22:00:00,2007-03-07T22:00:00,2007-03-08T04:00:00Z,14.29,4.188,1.266,0.03,0.05,0.0,2.009,0.552,0.041,0.0,0.059,0.0,0.0,0.0,0.0,0.013,0.169,1.38588,1.38588,1.38588,1.38588,0.41885,0.01002,0.01655,0.0,0.66471,0.18257,0.01349,0.0,0.01955,0.0,0.0,0.0,0.0,0.00432,0.05583,4.115,0.0,3.902,1.394,4.42,0.0,6.778,0.122,0.0,0.0,69.998,70.0,70.0,37.177,0.0,0.0,17.6,13.746,44.0,8.053,0.0,0.0
1583,2007-03-07T23:00:00,2007-03-07T23:00:00,2007-03-08T05:00:00Z,6.259,1.834,1.252,0.03,0.05,0.0,0.257,0.032,0.035,0.0,0.057,0.0,0.0,0.0,0.0,0.004,0.117,0.64222,0.64222,0.64222,0.64222,0.43837,0.01049,0.0175,0.0,0.0899,0.01133,0.01237,0.0,0.01979,0.0,0.0,0.0,0.0,0.00154,0.04093,0.0,0.0,0.94,0.336,4.375,0.0,0.917,0.121,0.0,0.0,70.0,70.0,70.0,37.187,0.0,0.0,17.6,13.46,40.0,8.053,0.0,0.0
1584,2007-03-08T00:00:00,2007-03-08T00:00:00,2007-03-08T06:00:00Z,8.071,2.365,1.781,0.043,0.05,0.0,0.246,0.032,0.024,0.015,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.84214,0.84214,0.84214,0.84214,0.63408,0.01517,0.0178,0.0,0.08757,0.01152,0.00871,0.00534,0.01875,0.0,0.0,0.0,0.0,0.00156,0.04163,0.0,0.0,0.446,0.159,6.222,0.0,0.436,0.122,0.0,0.0,70.0,70.0,70.0,16.604,50.006,0.0,15.8,11.922,40.0,8.724,0.0,0.0
1585,2007-03-08T01:00:00,2007-03-08T01:00:00,2007-03-08T07:00:00Z,5.437,1.594,1.29,0.031,0.05,0.0,0.0,0.032,0.018,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.56246,0.56246,0.56246,0.56246,0.45524,0.01089,0.01765,0.0,0.0,0.01142,0.0063,0.0,0.01814,0.0,0.0,0.0,0.0,0.00155,0.04127,0.0,0.0,0.0,0.0,4.506,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,39.281,0.0,0.0,14.0,11.479,58.0,9.171,0.0,0.0
1586,2007-03-08T02:00:00,2007-03-08T02:00:00,2007-03-08T08:00:00Z,5.571,1.633,1.329,0.032,0.05,0.0,0.0,0.032,0.018,0.0,0.05,0.0,0.0,0.0,0.0,0.004,0.117,0.58133,0.58133,0.58133,0.58133,0.47329,0.01132,0.0178,0.0,0.0,0.01152,0.00636,0.0,0.01784,0.0,0.0,0.0,0.0,0.00156,0.04163,0.0,0.0,0.0,0.0,4.644,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,40.014,0.0,0.0,12.2,10.862,76.0,9.171,0.0,0.0
1587,2007-03-08T03:00:00,2007-03-08T03:00:00,2007-03-08T09:00:00Z,5.948,1.743,1.438,0.034,0.05,0.0,0.0,0.032,0.018,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.63643,0.63643,0.63643,0.63643,0.52517,0.01257,0.01825,0.0,0.0,0.01182,0.00652,0.0,0.01782,0.0,0.0,0.0,0.0,0.0016,0.04269,0.0,0.0,0.0,0.0,5.026,0.0,0.0,0.118,0.0,0.0,70.0,70.0,70.0,43.295,0.0,0.0,10.4,9.517,83.0,12.751,0.0,0.0
1588,2007-03-08T04:00:00,2007-03-08T04:00:00,2007-03-08T10:00:00Z,6.954,2.038,1.496,0.036,0.05,0.0,0.237,0.032,0.018,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.117,0.75254,0.75254,0.75254,0.75254,0.55249,0.01322,0.01846,0.0,0.08748,0.01195,0.00659,0.0,0.01755,0.0,0.0,0.0,0.0,0.00162,0.04318,0.0,0.0,0.0,0.0,5.227,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,45.49,0.0,0.0,10.4,9.151,76.0,14.987,0.0,0.0
1589,2007-03-08T05:00:00,2007-03-08T05:00:00,2007-03-08T11:00:00Z,5.927,1.737,1.435,0.034,0.05,0.0,0.0,0.032,0.018,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.117,0.67903,0.67903,0.67903,0.67903,0.56094,0.01342,0.01954,0.0,0.0,0.01265,0.00698,0.0,0.01808,0.0,0.0,0.0,0.0,0.00171,0.0457,0.0,0.0,0.0,0.0,5.014,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,41.317,0.0,0.0,8.96,7.829,77.0,9.171,0.0,0.0
1590,2007-03-08T06:00:00,2007-03-08T06:00:00,2007-03-08T12:00:00Z,6.256,1.833,1.533,0.037,0.05,0.0,0.0,0.032,0.014,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.117,0.66574,0.66574,0.66574,0.66574,0.55647,0.01331,0.01816,0.0,0.0,0.01175,0.00522,0.0,0.01679,0.0,0.0,0.0,0.0,0.00159,0.04245,0.0,0.0,0.0,0.0,5.354,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,43.448,0.0,0.0,7.16,6.2,79.0,11.408,0.0,0.0
1591,2007-03-08T07:00:00,2007-03-08T07:00:00,2007-03-08T13:00:00Z,10.082,2.955,1.513,0.036,0.05,0.0,0.922,0.224,0.014,0.0,0.049,0.0,0.0,0.0,0.0,0.008,0.139,0.88335,0.88335,0.88335,0.88335,0.45233,0.01082,0.01495,0.0,0.27576,0.06699,0.00406,0.0,0.01459,0.0,0.0,0.0,0.0,0.00243,0.04142,0.0,0.0,2.783,0.994,5.286,0.0,2.713,0.121,0.0,0.0,70.0,70.0,70.0,43.175,0.0,0.0,5.9,4.988,79.0,10.29,0.0,0.0
