,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2257,2007-04-05T01:00:00,2007-04-05T02:00:00,2007-04-05T07:00:00Z,5.789,0.297,4.776,0.05,0.0,0.025,0.0,0.0,0.032,0.018,0.0,0.05,0.0,0.0,0.0,0.0,0.004,0.117,3.646,1.129,0.78416,0.78416,0.08068,0.08068,0.70348,0.01358,0.0,0.00692,0.0,0.0,0.00879,0.00483,0.0,0.01361,0.0,0.0,0.0,0.0,0.00119,0.03176,0.53711,0.16637,0.0,0.0,0.886,0.316,3.004,3.004,0.0,0.833,0.435,0.0,0.0,70.0,70.0,70.0,62.553,0.0,0.0,23.0,20.635,71.0,12.751,0.0,0.0
2258,2007-04-05T02:00:00,2007-04-05T03:00:00,2007-04-05T08:00:00Z,5.722,0.296,4.713,0.05,0.0,0.025,0.0,0.0,0.032,0.018,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,3.609,1.103,0.774,0.774,0.07981,0.07981,0.6942,0.01349,0.0,0.00687,0.0,0.0,0.00873,0.0048,0.0,0.01317,0.0,0.0,0.0,0.0,0.00118,0.03155,0.53168,0.16252,0.0,0.0,0.0,0.0,2.975,2.975,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,58.969,0.0,0.0,21.2,19.437,77.0,10.29,0.0,0.0
2259,2007-04-05T03:00:00,2007-04-05T04:00:00,2007-04-05T09:00:00Z,5.765,0.294,4.76,0.05,0.0,0.025,0.0,0.0,0.032,0.018,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.117,3.657,1.103,0.77938,0.77938,0.07823,0.07823,0.70116,0.01328,0.0,0.00677,0.0,0.0,0.0086,0.00472,0.0,0.01263,0.0,0.0,0.0,0.0,0.00117,0.03106,0.5387,0.16246,0.0,0.0,0.0,0.0,3.013,3.013,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,58.969,0.0,0.0,21.2,19.98,84.0,10.29,0.0,0.0
2260,2007-04-05T04:00:00,2007-04-05T05:00:00,2007-04-05T10:00:00Z,4.497,0.293,3.497,0.05,0.0,0.025,0.0,0.0,0.032,0.018,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.117,3.497,0.0,0.59537,0.59537,0.08028,0.08028,0.51509,0.01369,0.0,0.00698,0.0,0.0,0.00886,0.00487,0.0,0.01266,0.0,0.0,0.0,0.0,0.0012,0.03201,0.51509,0.0,0.0,0.0,0.0,0.0,2.884,2.884,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,55.86,0.0,0.0,21.2,19.98,84.0,8.053,0.0,0.0
2261,2007-04-05T05:00:00,2007-04-05T06:00:00,2007-04-05T11:00:00Z,8.589,0.358,7.369,0.05,0.0,0.025,0.0,0.0,0.092,0.014,0.0,0.046,0.0,0.0,0.0,0.0,0.007,0.123,3.828,3.541,1.18193,1.18193,0.09654,0.09654,1.08539,0.01349,0.0,0.00687,0.0,0.0,0.02475,0.00386,0.0,0.01248,0.0,0.0,0.0,0.0,0.00183,0.03325,0.56385,0.52155,0.0,0.0,2.468,0.881,3.149,3.149,0.0,2.327,0.437,0.0,0.0,70.0,70.0,70.0,58.969,0.0,0.0,21.2,19.44,77.0,10.29,0.0,0.0
2262,2007-04-05T06:00:00,2007-04-05T07:00:00,2007-04-05T12:00:00Z,9.157,0.5,7.452,0.05,0.0,0.025,0.0,0.0,0.216,0.014,0.0,0.049,0.0,0.0,0.0,0.0,0.008,0.138,3.91,3.542,1.21112,1.21112,0.11343,0.11343,1.09769,0.01135,0.0,0.00579,0.0,0.0,0.04895,0.00307,0.0,0.01108,0.0,0.0,0.0,0.0,0.00184,0.03135,0.57601,0.52168,0.0,0.0,2.476,0.884,3.215,3.215,0.0,2.336,0.437,0.0,0.0,70.0,70.0,70.0,60.071,0.0,0.0,19.4,18.252,84.0,10.29,0.0,0.0
2263,2007-04-05T07:00:00,2007-04-05T08:00:00,2007-04-05T13:00:00Z,7.788,0.579,5.813,0.05,0.0,0.025,0.0,0.0,0.273,0.013,0.0,0.051,0.0,0.0,0.0,0.0,0.009,0.157,3.509,2.305,0.96094,0.96094,0.10462,0.10462,0.85631,0.00904,0.0,0.00461,0.0,0.0,0.04939,0.00238,0.0,0.00929,0.0,0.0,0.0,0.0,0.0016,0.02832,0.51685,0.33946,0.0,0.0,1.612,0.576,2.894,2.894,0.0,1.519,0.437,0.0,0.0,70.0,70.0,70.0,58.418,0.0,0.0,19.4,18.253,84.0,9.171,21.873,62.766
2264,2007-04-05T08:00:00,2007-04-05T09:00:00,2007-04-05T14:00:00Z,11.481,0.588,9.476,0.05,0.0,0.025,0.0,0.0,0.28,0.013,0.0,0.053,0.0,0.0,0.0,0.0,0.006,0.16,3.281,6.195,1.49521,1.49521,0.09935,0.09935,1.39587,0.00845,0.0,0.00431,0.0,0.0,0.04731,0.00216,0.0,0.00891,0.0,0.0,0.0,0.0,0.00108,0.02713,0.48331,0.91255,0.0,0.0,4.133,1.476,2.712,2.712,0.0,3.899,0.437,0.0,0.0,70.0,70.0,70.0,57.284,0.0,0.0,21.2,19.443,77.0,9.171,38.991,126.799
2265,2007-04-05T09:00:00,2007-04-05T10:00:00,2007-04-05T15:00:00Z,12.32,0.581,10.338,0.05,0.0,0.025,0.0,0.0,0.277,0.011,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.16,2.418,7.92,1.62169,1.62169,0.09886,0.09886,1.52283,0.00851,0.0,0.00434,0.0,0.0,0.04717,0.00184,0.0,0.00896,0.0,0.0,0.0,0.0,0.00074,0.0273,0.3562,1.16663,0.0,0.0,6.203,2.215,2.021,1.935,0.0,5.852,0.437,0.0,0.0,70.0,70.0,70.0,50.602,0.0,0.0,24.8,22.306,71.0,4.698,51.354,166.424
2266,2007-04-05T10:00:00,2007-04-05T11:00:00,2007-04-05T16:00:00Z,4.412,0.617,2.307,0.122,0.001,0.0,0.0,0.0,0.269,0.009,0.0,0.051,0.0,0.0,0.0,0.0,0.005,0.16,0.0,2.307,0.44384,0.44384,0.10409,0.10409,0.33976,0.02066,9.0e-05,0.0,0.0,0.0,0.04542,0.00143,0.0,0.00867,0.0,0.0,0.0,0.0,0.00076,0.02706,0.0,0.33976,0.0,0.0,1.648,0.589,1.311,0.0,0.0,1.554,0.437,0.0,0.0,70.0,70.0,70.0,48.804,0.0,0.0,28.4,25.027,65.0,5.816,69.74,158.182
2267,2007-04-05T11:00:00,2007-04-05T12:00:00,2007-04-05T17:00:00Z,3.476,0.349,2.287,0.137,0.001,0.0,0.0,0.0,0.032,0.006,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.0,2.287,0.39516,0.39516,0.05835,0.05835,0.3368,0.02296,0.00011,0.0,0.0,0.0,0.00542,0.00097,0.0,0.0086,0.0,0.0,0.0,0.0,0.00073,0.01956,0.0,0.3368,0.0,0.0,1.325,0.473,1.676,0.0,0.0,1.25,0.437,0.0,0.0,70.0,70.0,70.0,48.804,0.0,0.0,28.4,24.529,60.0,5.816,105.243,109.364
2268,2007-04-05T12:00:00,2007-04-05T13:00:00,2007-04-05T18:00:00Z,2.276,0.34,1.116,0.127,0.001,0.0,0.0,0.0,0.032,0.005,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.116,0.22158,0.22158,0.05718,0.05718,0.16439,0.02138,0.0001,0.0,0.0,0.0,0.00544,0.00078,0.0,0.00908,0.0,0.0,0.0,0.0,0.00074,0.01967,0.0,0.16439,0.0,0.0,0.442,0.158,1.532,0.0,0.0,0.417,0.437,0.0,0.0,70.0,70.0,70.0,48.559,0.0,0.0,30.2,25.05,50.0,6.935,104.292,22.824
2269,2007-04-05T13:00:00,2007-04-05T14:00:00,2007-04-05T19:00:00Z,2.229,0.326,1.116,0.114,0.0,0.0,0.0,0.0,0.032,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.116,0.21904,0.21904,0.05465,0.05465,0.16439,0.01907,8.0e-05,0.0,0.0,0.0,0.00542,0.00071,0.0,0.00904,0.0,0.0,0.0,0.0,0.00073,0.01959,0.0,0.16439,0.0,0.0,0.442,0.158,1.276,0.0,0.0,0.417,0.437,0.0,0.0,70.0,70.0,70.0,45.423,0.0,0.0,32.0,26.117,46.0,4.698,95.733,3.804
2270,2007-04-05T14:00:00,2007-04-05T15:00:00,2007-04-05T20:00:00Z,2.205,0.323,1.103,0.111,0.0,0.0,0.0,0.0,0.032,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.21787,0.21787,0.05541,0.05541,0.16246,0.01899,8.0e-05,0.0,0.0,0.0,0.00555,0.00073,0.0,0.00925,0.0,0.0,0.0,0.0,0.00075,0.02005,0.0,0.16246,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,44.324,0.0,0.0,32.0,26.117,46.0,0.0,87.175,5.706
2271,2007-04-05T15:00:00,2007-04-05T16:00:00,2007-04-05T21:00:00Z,1.099,0.322,0.0,0.111,0.0,0.0,0.0,0.0,0.032,0.005,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.05424,0.05424,0.05424,0.05424,0.0,0.01863,8.0e-05,0.0,0.0,0.0,0.00545,0.00078,0.0,0.00887,0.0,0.0,0.0,0.0,0.00074,0.01969,0.0,0.0,0.0,0.0,0.0,0.0,1.198,0.0,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,44.786,0.0,0.0,32.0,26.117,46.0,3.355,98.903,32.017
2272,2007-04-05T16:00:00,2007-04-05T17:00:00,2007-04-05T22:00:00Z,2.207,0.324,1.103,0.106,0.0,0.0,0.0,0.0,0.032,0.007,0.0,0.057,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.21589,0.21589,0.05343,0.05343,0.16247,0.01743,7.0e-05,0.0,0.0,0.0,0.00534,0.00121,0.0,0.00933,0.0,0.0,0.0,0.0,0.00072,0.01931,0.0,0.16247,0.0,0.0,0.0,0.0,1.139,0.0,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,46.0,0.0,0.0,33.8,27.676,47.0,6.935,63.4,175.934
2273,2007-04-05T17:00:00,2007-04-05T18:00:00,2007-04-05T23:00:00Z,1.85,0.542,0.0,0.268,0.014,0.0,0.0,0.0,0.032,0.014,0.03,0.062,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.09178,0.09178,0.09178,0.09178,0.0,0.04544,0.00238,0.0,0.0,0.0,0.00548,0.00242,0.00508,0.01044,0.0,0.0,0.0,0.0,0.00074,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,3.728,0.0,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,13.807,99.99,0.0,35.6,28.73,44.0,6.935,35.821,172.764
2274,2007-04-05T18:00:00,2007-04-05T19:00:00,2007-04-06T00:00:00Z,2.293,0.349,1.103,0.111,0.001,0.0,0.0,0.0,0.032,0.019,0.0,0.064,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.23783,0.23783,0.07536,0.07536,0.16247,0.02408,0.00011,0.0,0.0,0.0,0.00699,0.00409,0.0,0.01388,0.0,0.0,0.0,0.0,0.00095,0.02526,0.0,0.16247,0.0,0.0,0.0,0.0,1.288,0.0,0.0,0.0,0.433,0.0,0.0,70.0,70.0,70.0,46.0,0.0,0.0,33.8,27.676,47.0,6.935,20.922,135.358
2275,2007-04-05T19:00:00,2007-04-05T20:00:00,2007-04-06T01:00:00Z,2.9,0.85,0.0,0.106,0.0,0.0,0.0,0.0,0.032,0.025,0.0,0.062,0.0,0.0,0.0,0.503,0.004,0.117,0.0,0.0,0.24791,0.24791,0.24791,0.24791,0.0,0.03098,0.00012,0.0,0.0,0.0,0.00944,0.00733,0.0,0.01798,0.0,0.0,0.0,0.14667,0.00128,0.0341,0.0,0.0,0.0,0.0,0.0,0.0,1.028,0.0,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,47.522,0.0,0.0,30.2,25.59,55.0,5.816,2.853,39.308
2276,2007-04-05T20:00:00,2007-04-05T21:00:00,2007-04-06T02:00:00Z,4.043,0.862,1.103,0.102,0.0,0.0,0.0,0.0,0.475,0.035,0.0,0.06,0.0,0.0,0.0,0.0,0.013,0.176,0.0,1.103,0.39349,0.39349,0.23101,0.23101,0.16247,0.02731,9.0e-05,0.0,0.0,0.0,0.12735,0.00943,0.0,0.01619,0.0,0.0,0.0,0.0,0.00359,0.04705,0.0,0.16247,0.0,0.0,0.0,0.0,0.88,0.087,0.0,0.0,0.433,0.0,0.0,70.0,70.0,70.0,47.446,0.0,0.0,28.4,24.531,60.0,3.355,0.0,0.0
2277,2007-04-05T21:00:00,2007-04-05T22:00:00,2007-04-06T03:00:00Z,4.243,0.918,1.11,0.05,0.0,0.025,0.0,0.0,0.562,0.041,0.0,0.059,0.0,0.0,0.0,0.0,0.013,0.168,1.11,0.0,0.40116,0.40116,0.23768,0.23768,0.16348,0.01294,0.0,0.00659,0.0,0.0,0.14551,0.01051,0.0,0.01529,0.0,0.0,0.0,0.0,0.00337,0.04347,0.16348,0.0,0.0,0.0,0.0,0.0,0.975,0.975,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,49.618,0.0,0.0,24.8,22.31,71.0,0.0,0.0,0.0
2278,2007-04-05T22:00:00,2007-04-05T23:00:00,2007-04-06T04:00:00Z,4.285,0.321,3.191,0.05,0.0,0.025,0.0,0.0,0.032,0.035,0.0,0.057,0.0,0.0,0.0,0.0,0.004,0.117,2.088,1.103,0.55444,0.55444,0.08446,0.08446,0.46998,0.01316,0.0,0.00671,0.0,0.0,0.00852,0.00926,0.0,0.01488,0.0,0.0,0.0,0.0,0.00115,0.03078,0.30751,0.16247,0.0,0.0,0.0,0.0,1.757,1.757,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,49.618,0.0,0.0,24.8,22.31,71.0,0.0,0.0,0.0
2279,2007-04-05T23:00:00,2007-04-06T00:00:00,2007-04-06T05:00:00Z,6.292,0.321,5.196,0.05,0.0,0.025,0.0,0.0,0.032,0.024,0.015,0.053,0.0,0.0,0.0,0.0,0.004,0.117,4.067,1.129,0.85296,0.85296,0.08759,0.08759,0.76537,0.01364,0.0,0.00695,0.0,0.0,0.00883,0.00664,0.00409,0.01436,0.0,0.0,0.0,0.0,0.0012,0.03189,0.59907,0.16631,0.0,0.0,0.882,0.315,3.341,3.341,0.0,0.833,0.438,0.0,0.0,70.0,70.0,70.0,25.021,50.006,0.0,24.8,22.834,77.0,3.355,0.0,0.0
2280,2007-04-06T00:00:00,2007-04-06T01:00:00,2007-04-06T06:00:00Z,4.846,0.298,3.828,0.05,0.0,0.025,0.0,0.0,0.032,0.018,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,2.725,1.103,0.64613,0.64613,0.08228,0.08228,0.56385,0.01379,0.0,0.00703,0.0,0.0,0.00893,0.00491,0.0,0.01417,0.0,0.0,0.0,0.0,0.00121,0.03225,0.40138,0.16247,0.0,0.0,0.0,0.0,2.267,2.267,0.0,0.0,0.433,0.0,0.0,70.0,70.0,70.0,50.893,0.0,0.0,23.0,21.713,84.0,0.0,0.0,0.0
2281,2007-04-06T01:00:00,2007-04-06T02:00:00,2007-04-06T07:00:00Z,4.094,0.297,3.08,0.05,0.0,0.025,0.0,0.0,0.032,0.018,0.0,0.05,0.0,0.0,0.0,0.0,0.004,0.117,3.08,0.0,0.53439,0.53439,0.08068,0.08068,0.45372,0.01358,0.0,0.00692,0.0,0.0,0.00879,0.00483,0.0,0.01361,0.0,0.0,0.0,0.0,0.00119,0.03176,0.45372,0.0,0.0,0.0,0.0,0.0,2.551,2.551,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,52.152,0.0,0.0,21.2,20.596,92.0,0.0,0.0,0.0
2282,2007-04-06T02:00:00,2007-04-06T03:00:00,2007-04-06T08:00:00Z,5.204,0.296,4.195,0.05,0.0,0.025,0.0,0.0,0.032,0.018,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,3.092,1.103,0.6977,0.6977,0.07981,0.07981,0.61789,0.01349,0.0,0.00687,0.0,0.0,0.00873,0.0048,0.0,0.01317,0.0,0.0,0.0,0.0,0.00118,0.03155,0.45542,0.16247,0.0,0.0,0.0,0.0,2.56,2.56,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,51.902,0.0,0.0,21.56,20.564,87.0,0.0,0.0,0.0
2283,2007-04-06T03:00:00,2007-04-06T04:00:00,2007-04-06T09:00:00Z,4.199,0.294,3.194,0.05,0.0,0.025,0.0,0.0,0.032,0.018,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.117,3.194,0.0,0.54875,0.54875,0.07823,0.07823,0.47052,0.01328,0.0,0.00677,0.0,0.0,0.0086,0.00472,0.0,0.01263,0.0,0.0,0.0,0.0,0.00117,0.03106,0.47052,0.0,0.0,0.0,0.0,0.0,2.642,2.642,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,52.152,0.0,0.0,21.2,19.986,84.0,0.0,0.0,0.0
2284,2007-04-06T04:00:00,2007-04-06T05:00:00,2007-04-06T10:00:00Z,5.824,0.293,4.824,0.05,0.0,0.025,0.0,0.0,0.032,0.018,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.117,3.721,1.103,0.7908,0.7908,0.08028,0.08028,0.71052,0.01369,0.0,0.00698,0.0,0.0,0.00886,0.00487,0.0,0.01266,0.0,0.0,0.0,0.0,0.0012,0.03201,0.54804,0.16248,0.0,0.0,0.0,0.0,3.063,3.063,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,53.395,0.0,0.0,19.4,18.831,92.0,0.0,0.0,0.0
2285,2007-04-06T05:00:00,2007-04-06T06:00:00,2007-04-06T11:00:00Z,4.873,0.29,3.884,0.05,0.0,0.025,0.0,0.0,0.032,0.014,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.117,3.884,0.0,0.65035,0.65035,0.07817,0.07817,0.57218,0.01349,0.0,0.00687,0.0,0.0,0.00873,0.00386,0.0,0.01248,0.0,0.0,0.0,0.0,0.00118,0.03155,0.57218,0.0,0.0,0.0,0.0,0.0,3.194,3.194,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,54.311,0.0,0.0,19.4,18.831,92.0,4.698,0.0,0.0
2286,2007-04-06T06:00:00,2007-04-06T07:00:00,2007-04-06T12:00:00Z,5.778,0.291,4.784,0.05,0.0,0.025,0.0,0.0,0.032,0.014,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,3.681,1.103,0.77084,0.77084,0.06619,0.06619,0.70465,0.01135,0.0,0.00579,0.0,0.0,0.00735,0.00307,0.0,0.01108,0.0,0.0,0.0,0.0,0.001,0.02655,0.54217,0.16248,0.0,0.0,0.0,0.0,3.032,3.032,0.0,0.0,0.435,0.0,0.0,70.0,70.0,70.0,53.089,0.0,0.0,21.2,20.596,92.0,4.698,0.0,0.0
2287,2007-04-06T07:00:00,2007-04-06T08:00:00,2007-04-06T13:00:00Z,4.138,0.294,3.136,0.05,0.0,0.025,0.0,0.0,0.032,0.013,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,3.136,0.0,0.51502,0.51502,0.05309,0.05309,0.46193,0.00904,0.0,0.00461,0.0,0.0,0.00585,0.00238,0.0,0.00929,0.0,0.0,0.0,0.0,0.00079,0.02114,0.46193,0.0,0.0,0.0,0.0,0.0,2.596,2.509,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,50.602,0.0,0.0,24.8,22.835,77.0,4.698,23.141,71.642
2288,2007-04-06T08:00:00,2007-04-06T09:00:00,2007-04-06T14:00:00Z,2.593,0.437,1.103,0.21,0.008,0.0,0.0,0.0,0.032,0.013,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.23631,0.23631,0.07383,0.07383,0.16248,0.0355,0.00128,0.0,0.0,0.0,0.00547,0.00216,0.0,0.00891,0.0,0.0,0.0,0.0,0.00074,0.01977,0.0,0.16248,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.436,0.0,0.0,70.0,70.0,70.0,56.574,0.0,0.0,28.4,25.036,65.0,11.408,32.968,167.375
2289,2007-04-06T09:00:00,2007-04-06T10:00:00,2007-04-06T15:00:00Z,1.175,0.344,0.0,0.126,0.001,0.0,0.0,0.0,0.032,0.011,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.05859,0.05859,0.05859,0.05859,0.0,0.02152,0.00011,0.0,0.0,0.0,0.00551,0.00184,0.0,0.00896,0.0,0.0,0.0,0.0,0.00075,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,1.693,0.0,0.0,0.0,0.438,0.0,0.0,70.0,70.0,70.0,47.381,0.0,0.0,33.8,28.168,51.0,8.053,39.942,211.438
2290,2007-04-06T10:00:00,2007-04-06T11:00:00,2007-04-06T16:00:00Z,2.291,0.348,1.103,0.133,0.001,0.0,0.0,0.0,0.032,0.009,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.22122,0.22122,0.05874,0.05874,0.16248,0.02251,0.00021,0.0,0.0,0.0,0.00546,0.00143,0.0,0.00867,0.0,0.0,0.0,0.0,0.00074,0.01972,0.0,0.16248,0.0,0.0,0.0,0.0,1.924,0.0,0.0,0.0,0.436,0.0,0.0,70.0,70.0,70.0,58.07,0.0,0.0,35.6,28.746,44.0,13.869,55.792,196.856
2291,2007-04-06T11:00:00,2007-04-06T12:00:00,2007-04-06T17:00:00Z,1.129,0.331,0.0,0.119,0.001,0.0,0.0,0.0,0.032,0.006,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.05539,0.05539,0.05539,0.05539,0.0,0.01999,0.00011,0.0,0.0,0.0,0.00542,0.00097,0.0,0.0086,0.0,0.0,0.0,0.0,0.00073,0.01956,0.0,0.0,0.0,0.0,0.0,0.0,1.677,0.0,0.0,0.0,0.438,0.0,0.0,70.0,70.0,70.0,57.058,0.0,0.0,37.4,29.748,41.0,13.869,68.472,199.392
2292,2007-04-06T12:00:00,2007-04-06T13:00:00,2007-04-06T18:00:00Z,2.196,0.32,1.103,0.107,0.001,0.0,0.0,0.0,0.032,0.005,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.21634,0.21634,0.05386,0.05386,0.16249,0.01806,9.0e-05,0.0,0.0,0.0,0.00544,0.00078,0.0,0.00908,0.0,0.0,0.0,0.0,0.00074,0.01967,0.0,0.16249,0.0,0.0,0.0,0.0,1.388,0.0,0.0,0.0,0.437,0.0,0.0,70.0,70.0,70.0,56.044,0.0,0.0,39.2,30.703,38.0,13.869,90.345,154.378
2293,2007-04-06T13:00:00,2007-04-06T14:00:00,2007-04-06T19:00:00Z,1.064,0.312,0.0,0.1,0.0,0.0,0.0,0.0,0.032,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.05225,0.05225,0.05225,0.05225,0.0,0.01668,8.0e-05,0.0,0.0,0.0,0.00542,0.00071,0.0,0.00904,0.0,0.0,0.0,0.0,0.00073,0.01959,0.0,0.0,0.0,0.0,0.0,0.0,1.158,0.0,0.0,0.0,0.437,0.0,0.0,70.0,70.0,70.0,53.083,0.0,0.0,39.2,30.275,35.0,12.751,109.364,127.433
2294,2007-04-06T14:00:00,2007-04-06T15:00:00,2007-04-06T20:00:00Z,2.184,0.317,1.103,0.104,0.001,0.0,0.0,0.0,0.032,0.004,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.21682,0.21682,0.05433,0.05433,0.16249,0.0179,9.0e-05,0.0,0.0,0.0,0.00555,0.00073,0.0,0.00925,0.0,0.0,0.0,0.0,0.00075,0.02005,0.0,0.16249,0.0,0.0,0.0,0.0,1.298,0.0,0.0,0.0,0.437,0.0,0.0,70.0,70.0,70.0,59.235,0.0,0.0,39.2,29.843,32.0,14.987,115.07,85.273
2295,2007-04-06T15:00:00,2007-04-06T16:00:00,2007-04-06T21:00:00Z,1.09,0.319,0.0,0.108,0.001,0.0,0.0,0.0,0.032,0.005,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.05381,0.05381,0.05381,0.05381,0.0,0.01818,9.0e-05,0.0,0.0,0.0,0.00545,0.00078,0.0,0.00887,0.0,0.0,0.0,0.0,0.00074,0.01969,0.0,0.0,0.0,0.0,0.0,0.0,1.406,0.0,0.0,0.0,0.436,0.0,0.0,70.0,70.0,70.0,62.635,0.0,0.0,39.2,30.27,35.0,16.106,96.684,13.314
