,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Clothes Dryer,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
7847,2007-11-23T23:00:00,2007-11-23T23:00:00,2007-11-24T05:00:00Z,9.255,1.307,4.795,0.521,0.08,0.0,0.0,0.0,0.0,0.304,0.013,0.051,0.0,0.048,0.036,0.0,0.0,0.0,0.0,0.008,0.247,4.795,0.0,1.26454,1.26454,0.55818,0.55818,0.70636,0.22242,0.03425,0.0,0.0,0.0,0.0,0.12967,0.0055,0.02196,0.0,0.0206,0.01521,0.0,0.0,0.0,0.0,0.00325,0.10534,0.70636,0.0,0.0,0.0,3.236,1.243,7.864,0.0,0.0,2.824,0.453,0.0,0.0,26.053,68.0,37.407,68.0,72.0,74.522,0.0,0.0,23.0,18.431,45.0,8.948,0.0,0.0
7848,2007-11-24T00:00:00,2007-11-24T00:00:00,2007-11-24T06:00:00Z,9.873,1.462,4.883,0.78,0.126,0.0,0.0,0.0,0.0,0.166,0.007,0.036,0.03,0.045,0.033,0.0,0.0,0.0,0.0,0.007,0.233,4.883,0.0,1.40091,1.40091,0.6816,0.6816,0.71931,0.36368,0.05853,0.0,0.0,0.0,0.0,0.07752,0.00329,0.01659,0.01398,0.02095,0.01547,0.0,0.0,0.0,0.0,0.00315,0.10844,0.71931,0.0,0.0,0.0,3.921,1.506,12.005,0.0,0.0,3.42,0.453,0.0,0.0,23.325,68.0,36.276,68.0,72.0,32.685,99.99,0.0,19.4,15.053,41.0,7.606,0.0,0.0
7849,2007-11-24T01:00:00,2007-11-24T01:00:00,2007-11-24T07:00:00Z,5.413,1.15,1.49,0.615,0.097,0.0,0.0,0.0,0.0,0.097,0.004,0.026,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.006,0.229,1.49,0.0,0.73224,0.73224,0.51277,0.51277,0.21947,0.27431,0.04305,0.0,0.0,0.0,0.0,0.04307,0.00183,0.01159,0.0,0.01955,0.01444,0.0,0.0,0.0,0.0,0.00261,0.10232,0.21947,0.0,0.0,0.0,0.513,0.197,9.304,0.0,0.0,0.448,0.452,0.0,0.0,21.089,68.0,35.128,68.0,72.0,77.16,0.0,0.0,17.6,13.237,37.0,7.382,0.0,0.0
7850,2007-11-24T02:00:00,2007-11-24T02:00:00,2007-11-24T08:00:00Z,5.506,1.166,1.529,0.679,0.108,0.0,0.0,0.0,0.0,0.055,0.002,0.026,0.0,0.043,0.032,0.0,0.0,0.0,0.0,0.004,0.217,1.529,0.0,0.75476,0.75476,0.5296,0.5296,0.22516,0.30849,0.04893,0.0,0.0,0.0,0.0,0.02506,0.00106,0.01181,0.0,0.01942,0.01434,0.0,0.0,0.0,0.0,0.00196,0.09852,0.22516,0.0,0.0,0.0,1.533,0.589,10.321,0.0,0.0,1.341,0.453,0.0,0.0,19.013,68.0,33.956,68.0,72.0,83.692,0.0,0.0,15.8,11.246,30.0,10.514,0.0,0.0
7851,2007-11-24T03:00:00,2007-11-24T03:00:00,2007-11-24T09:00:00Z,5.459,1.169,1.471,0.684,0.109,0.0,0.0,0.0,0.0,0.055,0.002,0.025,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.004,0.217,1.471,0.0,0.76706,0.76706,0.55031,0.55031,0.21675,0.32188,0.05115,0.0,0.0,0.0,0.0,0.02597,0.0011,0.01197,0.0,0.01961,0.01449,0.0,0.0,0.0,0.0,0.00203,0.10211,0.21675,0.0,0.0,0.0,0.0,0.0,10.379,0.0,0.0,0.0,0.451,0.0,0.0,18.109,68.0,32.983,68.0,72.0,81.289,0.0,0.0,15.8,10.911,25.0,9.171,0.0,0.0
7852,2007-11-24T04:00:00,2007-11-24T04:00:00,2007-11-24T10:00:00Z,4.071,1.193,0.0,0.706,0.113,0.0,0.0,0.0,0.0,0.055,0.002,0.025,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.58603,0.58603,0.58603,0.58603,0.0,0.34672,0.05534,0.0,0.0,0.0,0.0,0.02709,0.00115,0.01249,0.0,0.01992,0.01471,0.0,0.0,0.0,0.0,0.00212,0.1065,0.0,0.0,0.0,0.0,0.0,0.0,10.727,0.0,0.0,0.0,0.457,0.0,0.0,17.6,68.0,32.206,68.0,72.0,83.26,0.0,0.0,15.8,11.447,33.0,10.29,0.0,0.0
7853,2007-11-24T05:00:00,2007-11-24T05:00:00,2007-11-24T11:00:00Z,4.352,1.275,0.0,0.777,0.126,0.0,0.0,0.0,0.0,0.055,0.002,0.026,0.0,0.039,0.029,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.64529,0.64529,0.64529,0.64529,0.0,0.39293,0.06352,0.0,0.0,0.0,0.0,0.0279,0.00118,0.01315,0.0,0.01997,0.01474,0.0,0.0,0.0,0.0,0.00218,0.10971,0.0,0.0,0.0,0.0,0.0,0.0,11.853,0.0,0.0,0.0,0.446,0.0,0.0,15.588,68.0,31.43,68.0,72.0,90.489,0.0,0.0,12.2,8.749,39.0,12.303,0.0,0.0
7854,2007-11-24T06:00:00,2007-11-24T06:00:00,2007-11-24T12:00:00Z,5.763,1.258,1.472,0.762,0.123,0.0,0.0,0.0,0.0,0.055,0.002,0.025,0.0,0.039,0.029,0.0,0.0,0.0,0.0,0.004,0.217,1.472,0.0,0.82405,0.82405,0.60727,0.60727,0.21678,0.36794,0.05941,0.0,0.0,0.0,0.0,0.02663,0.00113,0.01227,0.0,0.01905,0.01407,0.0,0.0,0.0,0.0,0.00208,0.10469,0.21678,0.0,0.0,0.0,0.0,0.0,11.595,0.0,0.0,0.0,0.459,0.0,0.0,14.945,68.0,30.727,68.0,72.0,83.72,0.0,0.0,12.2,8.749,39.0,8.724,0.0,0.0
7855,2007-11-24T07:00:00,2007-11-24T07:00:00,2007-11-24T13:00:00Z,4.416,1.294,0.0,0.79,0.128,0.0,0.0,0.0,0.0,0.055,0.002,0.025,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.61538,0.61538,0.61538,0.61538,0.0,0.37565,0.06098,0.0,0.0,0.0,0.0,0.02622,0.00111,0.01182,0.0,0.01981,0.01463,0.0,0.0,0.0,0.0,0.00205,0.10311,0.0,0.0,0.0,0.0,0.0,0.0,12.037,0.0,0.0,0.0,0.452,0.0,0.0,13.679,68.0,30.005,68.0,72.0,84.649,0.0,0.0,10.4,7.878,52.0,8.277,0.0,0.0
7856,2007-11-24T08:00:00,2007-11-24T08:00:00,2007-11-24T14:00:00Z,9.243,1.284,4.863,0.779,0.126,0.0,0.0,0.0,0.0,0.055,0.002,0.023,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.004,0.217,4.863,0.0,1.12333,1.12333,0.40694,0.40694,0.71639,0.24704,0.04006,0.0,0.0,0.0,0.0,0.01748,0.00074,0.00734,0.0,0.0139,0.01027,0.0,0.0,0.0,0.0,0.00137,0.06874,0.71639,0.0,0.0,0.0,3.751,1.441,11.849,0.0,0.0,3.281,0.453,0.0,0.0,13.905,68.0,29.46,68.0,72.0,80.48,0.0,0.0,12.2,9.267,48.0,5.816,1.268,0.0
7857,2007-11-24T09:00:00,2007-11-24T09:00:00,2007-11-24T15:00:00Z,7.61,1.787,1.513,0.741,0.119,0.0,0.0,0.0,0.0,0.503,0.021,0.02,0.0,0.045,0.033,0.0,0.0,0.0,0.0,0.006,0.297,1.513,0.0,0.67629,0.67629,0.45339,0.45339,0.2229,0.18798,0.03029,0.0,0.0,0.0,0.0,0.12776,0.00542,0.00516,0.0,0.0114,0.00842,0.0,0.0,0.0,0.0,0.00159,0.07537,0.2229,0.0,0.0,0.0,1.122,0.431,11.227,0.0,0.0,0.979,0.451,0.0,0.0,14.473,68.0,29.135,68.0,72.0,82.244,0.0,0.0,12.2,9.553,53.0,7.606,12.363,0.0
7858,2007-11-24T10:00:00,2007-11-24T10:00:00,2007-11-24T16:00:00Z,6.577,1.496,1.472,0.729,0.117,0.0,0.0,0.0,0.0,0.281,0.012,0.017,0.0,0.045,0.033,0.0,0.0,0.0,0.0,0.004,0.257,1.472,0.0,0.57665,0.57665,0.35987,0.35987,0.21678,0.17544,0.02821,0.0,0.0,0.0,0.0,0.06766,0.00287,0.00408,0.0,0.01081,0.00798,0.0,0.0,0.0,0.0,0.00103,0.0618,0.21678,0.0,0.0,0.0,0.0,0.0,11.047,0.0,0.0,0.0,0.459,0.0,0.0,16.896,68.0,29.197,68.0,72.0,81.289,0.0,0.0,15.8,12.179,44.0,9.171,24.726,0.0
7859,2007-11-24T11:00:00,2007-11-24T11:00:00,2007-11-24T17:00:00Z,4.286,1.256,0.0,0.764,0.124,0.0,0.0,0.0,0.0,0.055,0.002,0.014,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.30045,0.30045,0.30045,0.30045,0.0,0.18276,0.02956,0.0,0.0,0.0,0.0,0.01319,0.00056,0.00324,0.0,0.01049,0.00775,0.0,0.0,0.0,0.0,0.00103,0.05187,0.0,0.0,0.0,0.0,0.0,0.0,11.602,0.0,0.0,0.0,0.452,0.0,0.0,18.538,68.0,29.524,68.0,72.0,81.289,0.0,0.0,15.8,11.045,27.0,9.171,28.213,0.0
7860,2007-11-24T12:00:00,2007-11-24T12:00:00,2007-11-24T18:00:00Z,7.244,1.681,1.51,0.683,0.109,0.0,0.0,0.0,0.0,0.474,0.02,0.009,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.005,0.304,1.51,0.0,0.62696,0.62696,0.4046,0.4046,0.22237,0.16446,0.02624,0.0,0.0,0.0,0.0,0.11422,0.00484,0.00218,0.0,0.01056,0.0078,0.0,0.0,0.0,0.0,0.00111,0.07319,0.22237,0.0,0.0,0.0,1.027,0.394,10.305,0.0,0.0,0.896,0.452,0.0,0.0,20.709,68.0,30.136,68.0,72.0,79.716,0.0,0.0,17.6,12.232,23.0,9.171,42.161,19.654
7861,2007-11-24T13:00:00,2007-11-24T13:00:00,2007-11-24T19:00:00Z,9.62,1.439,4.711,0.702,0.112,0.0,0.0,0.0,0.0,0.258,0.011,0.007,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.004,0.264,4.711,0.0,1.04478,1.04478,0.35079,0.35079,0.694,0.17126,0.0274,0.0,0.0,0.0,0.0,0.06288,0.00267,0.00165,0.0,0.01123,0.00829,0.0,0.0,0.0,0.0,0.00107,0.06435,0.694,0.0,0.0,0.0,2.557,0.982,10.62,0.0,0.0,2.235,0.453,0.0,0.0,23.185,68.0,31.009,68.0,72.0,84.053,0.0,0.0,17.6,12.232,23.0,11.408,53.89,97.001
7862,2007-11-24T14:00:00,2007-11-24T14:00:00,2007-11-24T20:00:00Z,4.766,1.397,0.0,0.669,0.106,0.0,0.0,0.0,0.0,0.256,0.011,0.006,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.005,0.264,0.0,0.0,0.33933,0.33933,0.33933,0.33933,0.0,0.16251,0.02585,0.0,0.0,0.0,0.0,0.06211,0.00263,0.00151,0.0,0.01118,0.00826,0.0,0.0,0.0,0.0,0.00115,0.06412,0.0,0.0,0.0,0.0,0.512,0.196,10.088,0.0,0.0,0.448,0.455,0.0,0.0,25.243,68.0,32.122,68.0,72.0,84.053,0.0,0.0,17.6,12.015,20.0,11.408,21.873,217.778
7863,2007-11-24T15:00:00,2007-11-24T15:00:00,2007-11-24T21:00:00Z,6.077,1.35,1.472,0.626,0.099,0.0,0.0,0.0,0.0,0.262,0.011,0.006,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.005,0.261,1.472,0.0,0.56046,0.56046,0.3437,0.3437,0.21676,0.15931,0.02514,0.0,0.0,0.0,0.0,0.0668,0.00283,0.00158,0.0,0.01172,0.00866,0.0,0.0,0.0,0.0,0.00128,0.06637,0.21676,0.0,0.0,0.0,0.0,0.0,9.411,0.0,0.0,0.0,0.455,0.0,0.0,26.644,68.0,33.232,68.0,72.0,82.549,0.0,0.0,19.4,13.518,21.0,11.408,11.095,242.821
7864,2007-11-24T16:00:00,2007-11-24T16:00:00,2007-11-24T22:00:00Z,4.72,1.383,0.0,0.621,0.098,0.0,0.0,0.0,0.0,0.295,0.012,0.007,0.0,0.045,0.033,0.0,0.0,0.0,0.0,0.005,0.267,0.0,0.0,0.48916,0.48916,0.48916,0.48916,0.0,0.21959,0.03461,0.0,0.0,0.0,0.0,0.10422,0.00442,0.0024,0.0,0.01589,0.01174,0.0,0.0,0.0,0.0,0.00181,0.09448,0.0,0.0,0.0,0.0,0.0,0.0,9.344,0.0,0.0,0.0,0.455,0.0,0.0,25.232,68.0,33.95,68.0,72.0,76.644,0.0,0.0,17.6,12.736,30.0,6.935,12.046,146.77
7865,2007-11-24T17:00:00,2007-11-24T17:00:00,2007-11-24T23:00:00Z,5.766,1.259,1.471,0.649,0.103,0.0,0.0,0.0,0.0,0.055,0.002,0.011,0.0,0.048,0.036,0.0,0.0,0.0,0.134,0.004,0.217,1.471,0.0,0.8574,0.8574,0.64067,0.64067,0.21673,0.33025,0.05229,0.0,0.0,0.0,0.0,0.02807,0.00119,0.00546,0.0,0.02455,0.01813,0.0,0.0,0.0,0.06815,0.00219,0.11038,0.21673,0.0,0.0,0.0,0.0,0.0,9.785,0.0,0.0,0.0,0.446,0.0,0.0,22.763,68.0,33.665,68.0,72.0,76.404,0.0,0.0,17.6,12.951,33.0,6.711,1.902,41.844
7866,2007-11-24T18:00:00,2007-11-24T18:00:00,2007-11-25T00:00:00Z,12.235,3.138,1.528,0.725,0.116,0.0,0.0,0.0,0.0,0.891,0.038,0.021,0.03,0.053,0.039,0.0,0.0,0.0,0.857,0.01,0.359,1.528,0.0,1.7671,1.7671,1.54199,1.54199,0.2251,0.3561,0.05713,0.0,0.0,0.0,0.0,0.43777,0.01856,0.01055,0.01474,0.02586,0.01909,0.0,0.0,0.0,0.42093,0.00481,0.17644,0.2251,0.0,0.0,0.0,1.528,0.587,10.987,0.0,0.0,1.341,0.455,0.0,0.0,20.479,68.0,32.68,68.0,72.0,32.939,99.99,0.0,17.6,12.736,30.0,6.487,0.0,0.0
7867,2007-11-24T19:00:00,2007-11-24T19:00:00,2007-11-25T01:00:00Z,12.965,2.879,3.14,0.484,0.075,0.0,0.0,0.0,0.0,1.053,0.045,0.027,0.0,0.055,0.04,0.0,0.0,0.0,0.723,0.012,0.366,3.14,0.0,1.80702,1.80702,1.34447,1.34447,0.46255,0.22606,0.03481,0.0,0.0,0.0,0.0,0.49156,0.02084,0.01266,0.0,0.02559,0.0189,0.0,0.0,0.0,0.33769,0.00544,0.17092,0.46255,0.0,0.0,0.0,2.556,0.982,7.218,0.0,0.0,2.235,0.452,0.0,0.0,18.859,68.0,31.697,68.0,72.0,75.754,0.0,0.0,17.6,12.951,33.0,6.04,0.0,0.0
7868,2007-11-24T20:00:00,2007-11-24T20:00:00,2007-11-25T02:00:00Z,14.082,2.181,6.64,0.543,0.084,0.0,0.0,0.0,0.0,1.027,0.044,0.034,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.012,0.346,6.64,0.0,1.95463,1.95463,0.97661,0.97661,0.97802,0.24308,0.03777,0.0,0.0,0.0,0.0,0.45987,0.0195,0.01518,0.0,0.02356,0.0174,0.0,0.0,0.0,0.0,0.00555,0.15471,0.97802,0.0,0.0,0.0,4.61,1.771,8.138,0.0,0.0,4.032,0.453,0.0,0.0,17.717,68.0,30.869,68.0,72.0,75.56,0.0,0.0,17.6,12.951,33.0,5.816,0.0,0.0
7869,2007-11-24T21:00:00,2007-11-24T21:00:00,2007-11-25T03:00:00Z,7.227,1.965,0.521,0.534,0.083,0.0,0.0,0.0,0.0,0.838,0.036,0.047,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.013,0.325,0.521,0.0,0.97928,0.97928,0.90248,0.90248,0.0768,0.24537,0.03806,0.0,0.0,0.0,0.0,0.385,0.01632,0.02153,0.0,0.02366,0.01747,0.0,0.0,0.0,0.0,0.00602,0.14904,0.0768,0.0,0.0,0.0,0.514,0.197,8.008,0.0,0.0,0.448,0.45,0.0,0.0,17.384,68.0,30.278,68.0,72.0,73.059,0.0,0.0,19.4,14.29,31.0,4.698,0.0,0.0
7870,2007-11-24T22:00:00,2007-11-24T22:00:00,2007-11-25T04:00:00Z,7.091,1.798,0.956,0.58,0.091,0.0,0.0,0.0,0.0,0.634,0.027,0.055,0.0,0.05,0.037,0.0,0.0,0.0,0.0,0.013,0.311,0.956,0.0,0.96098,0.96098,0.82012,0.82012,0.14086,0.26439,0.04131,0.0,0.0,0.0,0.0,0.28923,0.01226,0.02526,0.0,0.023,0.01699,0.0,0.0,0.0,0.0,0.00582,0.14187,0.14086,0.0,0.0,0.0,0.0,0.0,8.718,0.0,0.0,0.0,0.462,0.0,0.0,16.691,68.0,29.807,68.0,72.0,74.894,0.0,0.0,17.6,13.237,37.0,4.921,0.0,0.0
7871,2007-11-24T23:00:00,2007-11-24T23:00:00,2007-11-25T05:00:00Z,6.467,1.453,1.509,0.648,0.102,0.0,0.0,0.0,0.0,0.304,0.013,0.048,0.0,0.048,0.036,0.0,0.0,0.0,0.0,0.008,0.247,1.509,0.0,0.84281,0.84281,0.62051,0.62051,0.2223,0.27669,0.04375,0.0,0.0,0.0,0.0,0.12967,0.0055,0.02051,0.0,0.0206,0.01521,0.0,0.0,0.0,0.0,0.00325,0.10534,0.2223,0.0,0.0,0.0,1.025,0.394,9.789,0.0,0.0,0.896,0.453,0.0,0.0,15.855,68.0,29.341,68.0,72.0,76.566,0.0,0.0,15.8,11.913,40.0,4.921,0.0,0.0
7872,2007-11-25T00:00:00,2007-11-25T00:00:00,2007-11-25T06:00:00Z,6.999,1.615,1.49,0.91,0.151,0.0,0.0,0.0,0.0,0.166,0.007,0.033,0.03,0.045,0.033,0.0,0.0,0.0,0.0,0.007,0.233,1.49,0.0,0.97201,0.97201,0.75252,0.75252,0.21949,0.42402,0.07016,0.0,0.0,0.0,0.0,0.07752,0.00329,0.01554,0.01398,0.02095,0.01547,0.0,0.0,0.0,0.0,0.00315,0.10844,0.21949,0.0,0.0,0.0,0.512,0.197,14.022,0.0,0.0,0.448,0.453,0.0,0.0,14.983,68.0,28.841,68.0,72.0,33.981,99.99,0.0,14.72,11.494,48.0,5.145,0.0,0.0
7873,2007-11-25T01:00:00,2007-11-25T01:00:00,2007-11-25T07:00:00Z,5.745,1.236,1.529,0.736,0.119,0.0,0.0,0.0,0.0,0.055,0.002,0.026,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.004,0.217,1.529,0.0,0.77631,0.77631,0.55108,0.55108,0.22522,0.32831,0.05292,0.0,0.0,0.0,0.0,0.0246,0.00104,0.01159,0.0,0.01955,0.01444,0.0,0.0,0.0,0.0,0.00192,0.0967,0.22522,0.0,0.0,0.0,1.537,0.59,11.125,0.0,0.0,1.346,0.452,0.0,0.0,14.167,68.0,28.332,68.0,72.0,78.364,0.0,0.0,14.0,11.473,58.0,5.145,0.0,0.0
7874,2007-11-25T02:00:00,2007-11-25T02:00:00,2007-11-25T08:00:00Z,8.848,1.212,4.713,0.718,0.115,0.0,0.0,0.0,0.0,0.055,0.002,0.026,0.0,0.043,0.032,0.0,0.0,0.0,0.0,0.004,0.217,4.713,0.0,1.2449,1.2449,0.55074,0.55074,0.69417,0.3262,0.05236,0.0,0.0,0.0,0.0,0.02506,0.00106,0.01181,0.0,0.01942,0.01434,0.0,0.0,0.0,0.0,0.00196,0.09852,0.69417,0.0,0.0,0.0,2.56,0.983,10.85,0.0,0.0,2.243,0.453,0.0,0.0,15.158,68.0,28.027,68.0,72.0,75.378,0.0,0.0,17.6,14.088,49.0,5.592,0.0,0.0
7875,2007-11-25T03:00:00,2007-11-25T03:00:00,2007-11-25T09:00:00Z,4.143,1.214,0.0,0.722,0.116,0.0,0.0,0.0,0.0,0.055,0.002,0.025,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.57174,0.57174,0.57174,0.57174,0.0,0.33987,0.0546,0.0,0.0,0.0,0.0,0.02597,0.0011,0.01197,0.0,0.01961,0.01449,0.0,0.0,0.0,0.0,0.00203,0.10211,0.0,0.0,0.0,0.0,0.0,0.0,10.91,0.0,0.0,0.0,0.461,0.0,0.0,15.668,68.0,27.933,68.0,72.0,75.378,0.0,0.0,17.6,13.735,44.0,5.592,0.0,0.0
7876,2007-11-25T04:00:00,2007-11-25T04:00:00,2007-11-25T10:00:00Z,4.17,1.222,0.0,0.73,0.117,0.0,0.0,0.0,0.0,0.055,0.002,0.025,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.60028,0.60028,0.60028,0.60028,0.0,0.3586,0.0577,0.0,0.0,0.0,0.0,0.02709,0.00115,0.01249,0.0,0.01992,0.01471,0.0,0.0,0.0,0.0,0.00212,0.1065,0.0,0.0,0.0,0.0,0.0,0.0,11.04,0.0,0.0,0.0,0.449,0.0,0.0,15.979,68.0,27.934,68.0,72.0,75.56,0.0,0.0,17.6,14.088,49.0,5.816,0.0,0.0
7877,2007-11-25T05:00:00,2007-11-25T05:00:00,2007-11-25T11:00:00Z,5.661,1.228,1.472,0.736,0.119,0.0,0.0,0.0,0.0,0.055,0.002,0.026,0.0,0.039,0.029,0.0,0.0,0.0,0.0,0.004,0.217,1.472,0.0,0.83796,0.83796,0.6212,0.6212,0.21676,0.37238,0.05999,0.0,0.0,0.0,0.0,0.0279,0.00118,0.01315,0.0,0.01997,0.01474,0.0,0.0,0.0,0.0,0.00218,0.10971,0.21676,0.0,0.0,0.0,0.0,0.0,11.131,0.0,0.0,0.0,0.454,0.0,0.0,16.264,68.0,27.932,68.0,72.0,75.56,0.0,0.0,17.6,14.72,58.0,5.816,0.0,0.0
7878,2007-11-25T06:00:00,2007-11-25T06:00:00,2007-11-25T12:00:00Z,4.282,1.255,0.0,0.759,0.123,0.0,0.0,0.0,0.0,0.055,0.002,0.025,0.0,0.039,0.029,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.60588,0.60588,0.60588,0.60588,0.0,0.36664,0.05932,0.0,0.0,0.0,0.0,0.02663,0.00113,0.01227,0.0,0.01905,0.01407,0.0,0.0,0.0,0.0,0.00208,0.10469,0.0,0.0,0.0,0.0,0.0,0.0,11.501,0.0,0.0,0.0,0.455,0.0,0.0,15.939,68.0,27.854,68.0,72.0,77.408,0.0,0.0,15.8,14.333,77.0,6.04,0.0,0.0
7879,2007-11-25T07:00:00,2007-11-25T07:00:00,2007-11-25T13:00:00Z,5.705,1.241,1.471,0.745,0.12,0.0,0.0,0.0,0.0,0.055,0.002,0.025,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.004,0.217,1.471,0.0,0.80678,0.80678,0.59005,0.59005,0.21673,0.35413,0.05717,0.0,0.0,0.0,0.0,0.02622,0.00111,0.01182,0.0,0.01981,0.01463,0.0,0.0,0.0,0.0,0.00205,0.10311,0.21673,0.0,0.0,0.0,0.0,0.0,11.258,0.0,0.0,0.0,0.445,0.0,0.0,16.501,68.0,27.808,68.0,72.0,75.754,0.0,0.0,17.6,16.037,77.0,6.04,0.0,0.0
7880,2007-11-25T08:00:00,2007-11-25T08:00:00,2007-11-25T14:00:00Z,4.289,1.257,0.0,0.757,0.122,0.0,0.0,0.0,0.0,0.055,0.002,0.023,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.3985,0.3985,0.3985,0.3985,0.0,0.23985,0.0388,0.0,0.0,0.0,0.0,0.01748,0.00074,0.00734,0.0,0.0139,0.01027,0.0,0.0,0.0,0.0,0.00137,0.06874,0.0,0.0,0.0,0.0,0.0,0.0,11.447,0.0,0.0,0.0,0.461,0.0,0.0,17.033,68.0,27.834,68.0,72.0,75.56,0.0,0.0,17.6,16.037,77.0,5.816,1.585,0.951
7881,2007-11-25T09:00:00,2007-11-25T09:00:00,2007-11-25T15:00:00Z,4.357,1.277,0.0,0.774,0.126,0.0,0.0,0.0,0.0,0.055,0.002,0.02,0.0,0.045,0.033,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.32404,0.32404,0.32404,0.32404,0.0,0.19646,0.03189,0.0,0.0,0.0,0.0,0.01399,0.00059,0.00516,0.0,0.0114,0.00842,0.0,0.0,0.0,0.0,0.00109,0.05502,0.0,0.0,0.0,0.0,0.0,0.0,11.725,0.0,0.0,0.0,0.449,0.0,0.0,17.526,68.0,27.928,68.0,72.0,77.218,0.0,0.0,15.8,14.783,84.0,5.816,12.997,6.974
