,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
1591,2007-03-08T07:00:00,2007-03-08T07:00:00,2007-03-08T13:00:00Z,13.383,3.922,2.6,0.0,0.0,0.936,0.188,0.012,0.0,0.049,0.0,0.008,0.13,1.17256,1.17256,1.17256,1.17256,0.77715,0.0,0.0,0.27974,0.05611,0.00373,0.0,0.01459,0.0,0.00243,0.03879,2.784,0.994,8.87,0.0,2.713,0.132,0.0,0.0,65.0,65.0,70.0,72.718,0.0,0.0,5.9,4.988,79.0,10.29,0.0,0.0
1592,2007-03-08T08:00:00,2007-03-08T08:00:00,2007-03-08T14:00:00Z,10.875,3.187,2.644,0.0,0.0,0.086,0.237,0.012,0.0,0.051,0.0,0.009,0.147,0.69561,0.69561,0.69561,0.69561,0.57713,0.0,0.0,0.01876,0.05175,0.00265,0.0,0.01121,0.0,0.00194,0.03217,0.488,0.174,9.023,0.0,0.477,0.133,0.0,0.0,65.0,65.0,70.0,79.369,0.0,0.0,6.8,5.719,76.0,14.987,13.948,0.0
1593,2007-03-08T09:00:00,2007-03-08T09:00:00,2007-03-08T15:00:00Z,9.703,2.844,2.638,0.0,0.0,0.0,0.027,0.012,0.0,0.053,0.0,0.004,0.11,0.5548,0.5548,0.5548,0.5548,0.51471,0.0,0.0,0.0,0.00529,0.0023,0.0,0.01028,0.0,0.00086,0.02137,0.0,0.0,9.002,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,73.346,0.0,0.0,5.0,4.29,83.0,10.29,37.089,0.0
1594,2007-03-08T10:00:00,2007-03-08T10:00:00,2007-03-08T16:00:00Z,10.602,3.107,2.665,0.0,0.0,0.238,0.027,0.01,0.0,0.053,0.0,0.004,0.11,0.58364,0.58364,0.58364,0.58364,0.50065,0.0,0.0,0.04474,0.00509,0.00188,0.0,0.00989,0.0,0.00082,0.02057,0.0,0.0,9.095,0.0,0.0,0.131,0.0,0.0,65.0,65.0,70.0,77.309,0.0,0.0,6.8,5.13,63.0,13.869,50.403,0.0
1595,2007-03-08T11:00:00,2007-03-08T11:00:00,2007-03-08T17:00:00Z,11.94,3.499,2.657,0.0,0.0,0.643,0.027,0.008,0.0,0.051,0.0,0.004,0.11,0.63723,0.63723,0.63723,0.63723,0.48376,0.0,0.0,0.11702,0.00494,0.00143,0.0,0.00936,0.0,0.0008,0.01994,2.229,0.796,9.064,0.0,2.178,0.132,0.0,0.0,65.0,65.0,70.0,75.451,0.0,0.0,6.8,5.13,63.0,12.751,54.207,0.0
1596,2007-03-08T12:00:00,2007-03-08T12:00:00,2007-03-08T18:00:00Z,13.292,3.896,2.58,0.0,0.0,1.118,0.027,0.005,0.0,0.051,0.0,0.004,0.11,0.7137,0.7137,0.7137,0.7137,0.47266,0.0,0.0,0.20481,0.00497,0.00098,0.0,0.00941,0.0,0.0008,0.02006,4.023,1.437,8.803,0.0,3.92,0.132,0.0,0.0,65.0,65.0,70.0,75.09,0.0,0.0,8.42,6.198,54.0,13.198,79.567,3.804
1597,2007-03-08T13:00:00,2007-03-08T13:00:00,2007-03-08T19:00:00Z,9.313,2.729,2.412,0.0,0.0,0.118,0.027,0.004,0.0,0.054,0.0,0.004,0.11,0.49821,0.49821,0.49821,0.49821,0.4403,0.0,0.0,0.02155,0.00495,0.00078,0.0,0.00985,0.0,0.0008,0.01999,0.0,0.0,8.23,0.0,0.0,0.136,0.0,0.0,65.0,65.0,70.0,74.507,0.0,0.0,9.86,7.039,45.0,13.422,88.443,7.608
1598,2007-03-08T14:00:00,2007-03-08T14:00:00,2007-03-08T20:00:00Z,8.699,2.549,2.35,0.0,0.0,0.0,0.027,0.004,0.0,0.054,0.0,0.004,0.11,0.47772,0.47772,0.47772,0.47772,0.44045,0.0,0.0,0.0,0.00508,0.00074,0.0,0.01011,0.0,0.00082,0.02052,0.0,0.0,8.02,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,74.938,0.0,0.0,10.4,7.195,39.0,13.869,92.247,28.53
1599,2007-03-08T15:00:00,2007-03-08T15:00:00,2007-03-08T21:00:00Z,8.827,2.587,2.388,0.0,0.0,0.0,0.027,0.004,0.0,0.054,0.0,0.004,0.11,0.47791,0.47791,0.47791,0.47791,0.44117,0.0,0.0,0.0,0.00501,0.00073,0.0,0.00997,0.0,0.00081,0.02023,0.0,0.0,8.148,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,74.239,0.0,0.0,8.6,5.421,35.0,12.751,80.201,14.899
1600,2007-03-08T16:00:00,2007-03-08T16:00:00,2007-03-08T22:00:00Z,9.543,2.797,2.599,0.0,0.0,0.0,0.027,0.004,0.0,0.053,0.0,0.004,0.11,0.53763,0.53763,0.53763,0.53763,0.49958,0.0,0.0,0.0,0.00521,0.00082,0.0,0.01012,0.0,0.00084,0.02105,0.0,0.0,8.867,0.0,0.0,0.132,0.0,0.0,65.0,65.0,70.0,82.997,0.0,0.0,8.6,5.821,43.0,17.224,58.645,24.092
1601,2007-03-08T17:00:00,2007-03-08T17:00:00,2007-03-08T23:00:00Z,9.474,2.777,2.572,0.0,0.0,0.0,0.027,0.007,0.0,0.057,0.0,0.004,0.11,0.63172,0.63172,0.63172,0.63172,0.58524,0.0,0.0,0.0,0.00617,0.00154,0.0,0.01286,0.0,0.001,0.02491,0.0,0.0,8.777,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,80.51,0.0,0.0,8.6,5.125,29.0,16.106,36.138,118.557
1602,2007-03-08T18:00:00,2007-03-08T18:00:00,2007-03-09T00:00:00Z,13.469,3.948,3.702,0.0,0.0,0.0,0.027,0.013,0.03,0.062,0.0,0.004,0.11,1.3115,1.3115,1.3115,1.3115,1.22982,0.0,0.0,0.0,0.00901,0.00439,0.00997,0.02049,0.0,0.00146,0.03638,0.0,0.0,12.631,0.0,0.0,0.129,0.0,0.0,65.0,65.0,70.0,30.199,99.99,0.0,6.8,4.034,39.0,10.29,10.144,69.106
1603,2007-03-08T19:00:00,2007-03-08T19:00:00,2007-03-09T01:00:00Z,14.095,4.131,2.408,0.0,0.0,0.558,0.381,0.017,0.0,0.064,0.503,0.012,0.186,1.48712,1.48712,1.48712,1.48712,0.86707,0.0,0.0,0.20101,0.13733,0.00629,0.0,0.02312,0.18103,0.00429,0.06698,1.263,0.451,8.218,0.0,1.234,0.133,0.0,0.0,65.0,65.0,70.0,77.85,0.0,0.0,3.2,0.944,42.0,12.751,0.0,0.0
1604,2007-03-08T20:00:00,2007-03-08T20:00:00,2007-03-09T02:00:00Z,12.879,3.774,2.379,0.0,0.0,0.0,0.475,0.023,0.0,0.062,0.647,0.013,0.175,1.24236,1.24236,1.24236,1.24236,0.78297,0.0,0.0,0.0,0.15645,0.00763,0.0,0.0203,0.21311,0.00417,0.05775,0.0,0.0,8.117,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,80.813,0.0,0.0,1.4,-0.687,42.0,13.869,0.0,0.0
1605,2007-03-08T21:00:00,2007-03-08T21:00:00,2007-03-09T03:00:00Z,14.609,4.281,2.058,0.0,0.0,0.0,0.513,0.032,0.0,0.06,1.439,0.013,0.165,1.39602,1.39602,1.39602,1.39602,0.67103,0.0,0.0,0.0,0.16715,0.01059,0.0,0.01969,0.46937,0.00438,0.05383,0.0,0.0,7.022,0.0,0.0,0.132,0.0,0.0,65.0,65.0,70.0,80.217,0.0,0.0,-0.4,-2.191,46.0,12.751,0.0,0.0
1606,2007-03-08T22:00:00,2007-03-08T22:00:00,2007-03-09T04:00:00Z,11.855,3.474,2.744,0.0,0.0,0.0,0.462,0.037,0.0,0.059,0.0,0.013,0.158,1.14967,1.14967,1.14967,1.14967,0.90819,0.0,0.0,0.0,0.15293,0.0124,0.0,0.01955,0.0,0.00432,0.05229,0.0,0.0,9.365,0.0,0.0,0.131,0.0,0.0,65.0,65.0,70.0,83.115,0.0,0.0,-2.2,-3.728,50.0,13.869,0.0,0.0
1607,2007-03-08T23:00:00,2007-03-08T23:00:00,2007-03-09T05:00:00Z,13.003,3.811,3.02,0.0,0.0,0.266,0.285,0.032,0.0,0.057,0.0,0.011,0.14,1.33415,1.33415,1.33415,1.33415,1.0572,0.0,0.0,0.09302,0.09972,0.01137,0.0,0.01979,0.0,0.0039,0.04914,0.892,0.319,10.304,0.0,0.87,0.132,0.0,0.0,65.0,65.0,70.0,82.555,0.0,0.0,-4.0,-5.407,50.0,12.751,0.0,0.0
1608,2007-03-09T00:00:00,2007-03-09T00:00:00,2007-03-09T06:00:00Z,17.997,5.274,3.703,0.0,0.0,1.34,0.027,0.022,0.015,0.053,0.0,0.004,0.11,1.8779,1.8779,1.8779,1.8779,1.31845,0.0,0.0,0.47715,0.00965,0.008,0.00534,0.01875,0.0,0.00156,0.03899,4.016,1.434,12.635,0.0,3.92,0.132,0.0,0.0,65.0,65.0,70.0,48.796,50.006,0.0,-4.0,-5.265,55.0,10.29,0.0,0.0
1609,2007-03-09T01:00:00,2007-03-09T01:00:00,2007-03-09T07:00:00Z,12.449,3.649,3.44,0.0,0.0,0.0,0.027,0.016,0.0,0.051,0.0,0.004,0.11,1.2878,1.2878,1.2878,1.2878,1.2141,0.0,0.0,0.0,0.00957,0.00579,0.0,0.01814,0.0,0.00155,0.03865,0.447,0.16,11.737,0.0,0.435,0.131,0.0,0.0,65.0,65.0,70.0,84.256,0.0,0.0,-4.0,-5.095,61.0,13.869,0.0,0.0
1610,2007-03-09T02:00:00,2007-03-09T02:00:00,2007-03-09T08:00:00Z,13.317,3.903,3.457,0.0,0.0,0.238,0.027,0.016,0.0,0.05,0.0,0.004,0.11,1.38954,1.38954,1.38954,1.38954,1.23085,0.0,0.0,0.08481,0.00965,0.00584,0.0,0.01784,0.0,0.00156,0.03899,0.0,0.0,11.796,0.0,0.0,0.135,0.0,0.0,65.0,65.0,70.0,82.555,0.0,0.0,-4.0,-5.406,50.0,12.751,0.0,0.0
1611,2007-03-09T03:00:00,2007-03-09T03:00:00,2007-03-09T09:00:00Z,13.246,3.882,3.676,0.0,0.0,0.0,0.027,0.016,0.0,0.049,0.0,0.004,0.11,1.41731,1.41731,1.41731,1.41731,1.34202,0.0,0.0,0.0,0.0099,0.00599,0.0,0.01782,0.0,0.0016,0.03998,0.0,0.0,12.543,0.0,0.0,0.135,0.0,0.0,65.0,65.0,70.0,85.391,0.0,0.0,-5.8,-7.092,50.0,13.869,0.0,0.0
1612,2007-03-09T04:00:00,2007-03-09T04:00:00,2007-03-09T10:00:00Z,13.227,3.877,3.672,0.0,0.0,0.0,0.027,0.016,0.0,0.048,0.0,0.004,0.11,1.43152,1.43152,1.43152,1.43152,1.35584,0.0,0.0,0.0,0.01001,0.00606,0.0,0.01755,0.0,0.00162,0.04044,0.0,0.0,12.528,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,83.713,0.0,0.0,-5.8,-6.962,55.0,12.751,0.0,0.0
1613,2007-03-09T05:00:00,2007-03-09T05:00:00,2007-03-09T11:00:00Z,13.381,3.921,3.718,0.0,0.0,0.0,0.027,0.016,0.0,0.046,0.0,0.004,0.11,1.53282,1.53282,1.53282,1.53282,1.45322,0.0,0.0,0.0,0.0106,0.00641,0.0,0.01808,0.0,0.00171,0.0428,0.0,0.0,12.686,0.0,0.0,0.132,0.0,0.0,65.0,65.0,70.0,81.887,0.0,0.0,-7.6,-8.381,67.0,10.29,0.0,0.0
1614,2007-03-09T06:00:00,2007-03-09T06:00:00,2007-03-09T12:00:00Z,13.816,4.049,3.741,0.0,0.0,0.0,0.027,0.013,0.0,0.046,0.108,0.004,0.11,1.47018,1.47018,1.47018,1.47018,1.35822,0.0,0.0,0.0,0.00984,0.00479,0.0,0.01679,0.03918,0.00159,0.03976,0.0,0.0,12.763,0.0,0.0,0.131,0.0,0.0,65.0,65.0,70.0,83.127,0.0,0.0,-7.6,-8.667,55.0,11.408,0.0,0.0
1615,2007-03-09T07:00:00,2007-03-09T07:00:00,2007-03-09T13:00:00Z,14.885,4.362,3.581,0.0,0.0,0.0,0.188,0.012,0.0,0.049,0.395,0.008,0.13,1.30414,1.30414,1.30414,1.30414,1.07041,0.0,0.0,0.0,0.05611,0.00373,0.0,0.01459,0.11807,0.00243,0.03879,0.0,0.0,12.218,0.0,0.0,0.129,0.0,0.0,65.0,65.0,70.0,82.03,0.0,0.0,-9.4,-9.964,74.0,9.171,0.0,0.0
1616,2007-03-09T08:00:00,2007-03-09T08:00:00,2007-03-09T14:00:00Z,14.249,4.176,3.481,0.0,0.0,0.238,0.237,0.012,0.0,0.051,0.0,0.009,0.147,0.91146,0.91146,0.91146,0.91146,0.75975,0.0,0.0,0.05199,0.05175,0.00265,0.0,0.01121,0.0,0.00194,0.03217,0.0,0.0,11.878,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,86.519,0.0,0.0,-7.6,-8.667,55.0,13.869,25.677,81.152
1617,2007-03-09T09:00:00,2007-03-09T09:00:00,2007-03-09T15:00:00Z,11.963,3.506,3.037,0.0,0.0,0.0,0.248,0.012,0.0,0.053,0.0,0.006,0.151,0.68406,0.68406,0.68406,0.68406,0.59249,0.0,0.0,0.0,0.0483,0.0023,0.0,0.01028,0.0,0.00125,0.02945,0.0,0.0,10.362,0.0,0.0,0.135,0.0,0.0,65.0,65.0,70.0,89.321,0.0,0.0,-5.8,-7.091,50.0,16.106,38.357,143.283
1618,2007-03-09T10:00:00,2007-03-09T10:00:00,2007-03-09T16:00:00Z,12.621,3.699,2.63,0.0,0.0,0.601,0.25,0.01,0.0,0.053,0.0,0.004,0.151,0.69479,0.69479,0.69479,0.69479,0.49395,0.0,0.0,0.11289,0.04701,0.00188,0.0,0.00989,0.0,0.00082,0.02835,1.788,0.639,8.973,0.0,1.741,0.132,0.0,0.0,65.0,65.0,70.0,81.39,0.0,0.0,-2.2,-3.85,46.0,12.751,64.351,93.515
1619,2007-03-09T11:00:00,2007-03-09T11:00:00,2007-03-09T17:00:00Z,11.639,3.411,2.671,0.0,0.0,0.282,0.243,0.008,0.0,0.051,0.0,0.005,0.151,0.62117,0.62117,0.62117,0.62117,0.48648,0.0,0.0,0.05132,0.04428,0.00143,0.0,0.00936,0.0,0.00083,0.02749,1.337,0.478,9.115,0.0,1.305,0.133,0.0,0.0,65.0,65.0,70.0,83.913,0.0,0.0,-0.4,-2.357,41.0,14.987,94.466,46.282
1620,2007-03-09T12:00:00,2007-03-09T12:00:00,2007-03-09T18:00:00Z,10.332,3.028,2.83,0.0,0.0,0.0,0.027,0.005,0.0,0.051,0.0,0.004,0.11,0.55476,0.55476,0.55476,0.55476,0.51854,0.0,0.0,0.0,0.00497,0.00098,0.0,0.00941,0.0,0.0008,0.02006,0.0,0.0,9.658,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,84.955,0.0,0.0,1.4,-0.357,51.0,16.106,98.269,57.377
1621,2007-03-09T13:00:00,2007-03-09T13:00:00,2007-03-09T19:00:00Z,12.225,3.583,3.132,0.0,0.0,0.251,0.027,0.004,0.0,0.054,0.0,0.004,0.11,0.65401,0.65401,0.65401,0.65401,0.57179,0.0,0.0,0.04585,0.00495,0.00078,0.0,0.00985,0.0,0.0008,0.01999,0.445,0.159,10.688,0.0,0.435,0.133,0.0,0.0,65.0,65.0,70.0,98.24,0.0,0.0,3.2,1.104,46.0,21.922,96.367,30.432
1622,2007-03-09T14:00:00,2007-03-09T14:00:00,2007-03-09T20:00:00Z,10.689,3.132,2.574,0.0,0.0,0.36,0.027,0.004,0.0,0.054,0.0,0.004,0.11,0.58701,0.58701,0.58701,0.58701,0.48228,0.0,0.0,0.06746,0.00508,0.00074,0.0,0.01011,0.0,0.00082,0.02052,1.342,0.479,8.782,0.0,1.305,0.132,0.0,0.0,65.0,65.0,70.0,79.369,0.0,0.0,6.8,4.222,43.0,14.987,96.367,66.253
1623,2007-03-09T15:00:00,2007-03-09T15:00:00,2007-03-09T21:00:00Z,10.762,3.154,2.774,0.0,0.0,0.182,0.027,0.004,0.0,0.054,0.0,0.004,0.11,0.58272,0.58272,0.58272,0.58272,0.51243,0.0,0.0,0.03355,0.00501,0.00073,0.0,0.00997,0.0,0.00081,0.02023,0.446,0.159,9.464,0.0,0.435,0.134,0.0,0.0,65.0,65.0,70.0,92.18,0.0,0.0,8.6,5.825,43.0,20.804,91.613,46.916
1624,2007-03-09T16:00:00,2007-03-09T16:00:00,2007-03-09T22:00:00Z,9.389,2.752,2.554,0.0,0.0,0.0,0.027,0.004,0.0,0.053,0.0,0.004,0.11,0.52901,0.52901,0.52901,0.52901,0.49096,0.0,0.0,0.0,0.00521,0.00082,0.0,0.01012,0.0,0.00084,0.02105,0.0,0.0,8.714,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,80.51,0.0,0.0,8.6,5.825,43.0,16.106,63.717,44.697
1625,2007-03-09T17:00:00,2007-03-09T17:00:00,2007-03-09T23:00:00Z,10.493,3.075,2.481,0.0,0.0,0.0,0.247,0.007,0.0,0.057,0.108,0.007,0.168,0.69964,0.69964,0.69964,0.69964,0.5645,0.0,0.0,0.0,0.05619,0.00154,0.0,0.01286,0.02455,0.00168,0.03831,0.0,0.0,8.466,0.0,0.0,0.129,0.0,0.0,65.0,65.0,70.0,85.672,0.0,0.0,8.6,6.023,47.0,18.343,34.236,123.946
1626,2007-03-09T18:00:00,2007-03-09T18:00:00,2007-03-10T00:00:00Z,18.548,5.436,2.627,0.0,0.0,0.238,0.295,0.013,0.03,0.062,1.979,0.01,0.183,1.80603,1.80603,1.80603,1.80603,0.87267,0.0,0.0,0.07913,0.09792,0.00439,0.00997,0.02049,0.65751,0.00333,0.06063,0.0,0.0,8.962,0.0,0.0,0.135,0.0,0.0,65.0,65.0,70.0,34.331,99.99,0.0,8.6,6.023,47.0,14.987,12.997,82.103
1627,2007-03-09T19:00:00,2007-03-09T19:00:00,2007-03-10T01:00:00Z,9.77,2.863,2.202,0.0,0.0,0.0,0.381,0.017,0.0,0.064,0.0,0.012,0.186,1.03081,1.03081,1.03081,1.03081,0.7928,0.0,0.0,0.0,0.13733,0.00629,0.0,0.02312,0.0,0.00429,0.06698,0.0,0.0,7.514,0.0,0.0,0.135,0.0,0.0,65.0,65.0,70.0,77.309,0.0,0.0,6.8,4.633,52.0,13.869,0.0,0.0
1628,2007-03-09T20:00:00,2007-03-09T20:00:00,2007-03-10T02:00:00Z,10.297,3.018,2.27,0.0,0.0,0.0,0.475,0.023,0.0,0.062,0.0,0.013,0.175,0.99331,0.99331,0.99331,0.99331,0.74702,0.0,0.0,0.0,0.15645,0.00763,0.0,0.0203,0.0,0.00417,0.05775,0.0,0.0,7.744,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,74.728,0.0,0.0,5.0,3.202,57.0,11.408,0.0,0.0
1629,2007-03-09T21:00:00,2007-03-09T21:00:00,2007-03-10T03:00:00Z,14.233,4.171,2.15,0.0,0.0,0.59,0.513,0.032,0.0,0.06,0.647,0.013,0.165,1.36013,1.36013,1.36013,1.36013,0.70115,0.0,0.0,0.19224,0.16715,0.01059,0.0,0.01969,0.21111,0.00438,0.05383,1.655,0.591,7.337,0.0,1.614,0.132,0.0,0.0,65.0,65.0,70.0,75.954,0.0,0.0,3.2,1.729,62.0,11.408,0.0,0.0
1630,2007-03-09T22:00:00,2007-03-09T22:00:00,2007-03-10T04:00:00Z,14.546,4.263,1.554,0.0,0.0,0.0,0.462,0.037,0.0,0.059,1.979,0.013,0.158,1.41073,1.41073,1.41073,1.41073,0.51435,0.0,0.0,0.0,0.15293,0.0124,0.0,0.01955,0.65489,0.00432,0.05229,0.483,0.173,5.304,0.0,0.471,0.132,0.0,0.0,65.0,65.0,70.0,74.594,0.0,0.0,3.2,1.495,56.0,10.29,0.0,0.0
1631,2007-03-09T23:00:00,2007-03-09T23:00:00,2007-03-10T05:00:00Z,11.956,3.504,2.386,0.0,0.0,0.593,0.285,0.032,0.0,0.057,0.0,0.011,0.14,1.22667,1.22667,1.22667,1.22667,0.83523,0.0,0.0,0.20752,0.09972,0.01137,0.0,0.01979,0.0,0.0039,0.04914,1.691,0.604,8.14,0.0,1.65,0.133,0.0,0.0,65.0,65.0,70.0,73.738,0.0,0.0,1.4,0.041,62.0,8.053,0.0,0.0
1632,2007-03-10T00:00:00,2007-03-10T00:00:00,2007-03-10T06:00:00Z,13.912,4.077,3.245,0.0,0.0,0.601,0.027,0.022,0.015,0.053,0.0,0.004,0.11,1.45168,1.45168,1.45168,1.45168,1.15546,0.0,0.0,0.21392,0.00965,0.008,0.00534,0.01875,0.0,0.00156,0.03899,1.785,0.638,11.073,0.0,1.741,0.132,0.0,0.0,65.0,65.0,70.0,44.362,50.006,0.0,-0.4,-1.456,68.0,6.935,0.0,0.0
1633,2007-03-10T01:00:00,2007-03-10T01:00:00,2007-03-10T07:00:00Z,10.836,3.176,2.967,0.0,0.0,0.0,0.027,0.016,0.0,0.051,0.0,0.004,0.11,1.1209,1.1209,1.1209,1.1209,1.04721,0.0,0.0,0.0,0.00957,0.00579,0.0,0.01814,0.0,0.00155,0.03865,0.0,0.0,10.124,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,74.926,0.0,0.0,-2.2,-3.174,68.0,5.816,0.0,0.0
1634,2007-03-10T02:00:00,2007-03-10T02:00:00,2007-03-10T08:00:00Z,11.575,3.392,3.185,0.0,0.0,0.0,0.027,0.016,0.0,0.05,0.0,0.004,0.11,1.20777,1.20777,1.20777,1.20777,1.13388,0.0,0.0,0.0,0.00965,0.00584,0.0,0.01784,0.0,0.00156,0.03899,0.0,0.0,10.866,0.0,0.0,0.131,0.0,0.0,65.0,65.0,70.0,76.762,0.0,0.0,-4.0,-4.7,75.0,6.935,0.0,0.0
1635,2007-03-10T03:00:00,2007-03-10T03:00:00,2007-03-10T09:00:00Z,12.161,3.564,3.358,0.0,0.0,0.0,0.027,0.016,0.0,0.049,0.0,0.004,0.11,1.30119,1.30119,1.30119,1.30119,1.22603,0.0,0.0,0.0,0.0099,0.00586,0.0,0.01782,0.0,0.0016,0.03998,0.0,0.0,11.459,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,78.005,0.0,0.0,-5.8,-6.263,82.0,6.935,0.0,0.0
1636,2007-03-10T04:00:00,2007-03-10T04:00:00,2007-03-10T10:00:00Z,13.017,3.815,3.372,0.0,0.0,0.238,0.027,0.016,0.0,0.048,0.0,0.004,0.11,1.40871,1.40871,1.40871,1.40871,1.24521,0.0,0.0,0.08795,0.01001,0.00593,0.0,0.01755,0.0,0.00162,0.04044,0.0,0.0,11.506,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,77.026,0.0,0.0,-5.8,-6.263,82.0,4.698,0.0,0.0
1637,2007-03-10T05:00:00,2007-03-10T05:00:00,2007-03-10T11:00:00Z,12.963,3.799,3.595,0.0,0.0,0.0,0.027,0.016,0.0,0.046,0.0,0.004,0.11,1.48497,1.48497,1.48497,1.48497,1.40537,0.0,0.0,0.0,0.0106,0.00641,0.0,0.01808,0.0,0.00171,0.0428,0.0,0.0,12.268,0.0,0.0,0.136,0.0,0.0,65.0,65.0,70.0,79.95,0.0,0.0,-7.6,-8.025,82.0,8.053,0.0,0.0
1638,2007-03-10T06:00:00,2007-03-10T06:00:00,2007-03-10T12:00:00Z,12.93,3.789,3.586,0.0,0.0,0.0,0.027,0.016,0.0,0.046,0.0,0.004,0.11,1.37595,1.37595,1.37595,1.37595,1.30214,0.0,0.0,0.0,0.00984,0.00583,0.0,0.01679,0.0,0.00159,0.03976,0.0,0.0,12.236,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,78.685,0.0,0.0,-7.6,-8.025,82.0,5.816,0.0,0.0
1639,2007-03-10T07:00:00,2007-03-10T07:00:00,2007-03-10T13:00:00Z,16.665,4.884,2.767,0.0,0.0,0.0,0.188,0.016,0.0,0.049,1.727,0.008,0.13,1.46009,1.46009,1.46009,1.46009,0.82733,0.0,0.0,0.0,0.05611,0.00469,0.0,0.01459,0.51614,0.00243,0.03879,0.0,0.0,9.443,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,78.276,0.0,0.0,-7.6,-8.025,82.0,4.698,0.0,0.0
1640,2007-03-10T08:00:00,2007-03-10T08:00:00,2007-03-10T14:00:00Z,13.247,3.882,2.523,0.0,0.0,0.0,0.237,0.015,0.0,0.051,0.9,0.009,0.147,0.84736,0.84736,0.84736,0.84736,0.55067,0.0,0.0,0.0,0.05175,0.00319,0.0,0.01121,0.19642,0.00194,0.03217,0.0,0.0,8.609,0.0,0.0,0.132,0.0,0.0,65.0,65.0,70.0,77.443,0.0,0.0,-5.8,-6.444,75.0,5.816,21.556,120.459
1641,2007-03-10T09:00:00,2007-03-10T09:00:00,2007-03-10T15:00:00Z,8.67,2.541,2.07,0.0,0.0,0.0,0.248,0.013,0.0,0.053,0.0,0.006,0.151,0.49575,0.49575,0.49575,0.49575,0.40396,0.0,0.0,0.0,0.0483,0.00251,0.0,0.01028,0.0,0.00125,0.02945,0.0,0.0,7.065,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,73.213,0.0,0.0,-0.4,-1.456,68.0,4.698,40.576,169.277
1642,2007-03-10T10:00:00,2007-03-10T10:00:00,2007-03-10T16:00:00Z,14.827,4.345,2.121,0.0,0.0,1.755,0.25,0.011,0.0,0.053,0.0,0.004,0.151,0.81621,0.81621,0.81621,0.81621,0.39847,0.0,0.0,0.32965,0.04701,0.00201,0.0,0.00989,0.0,0.00082,0.02835,5.809,2.075,7.239,0.0,5.652,0.132,0.0,0.0,65.0,65.0,70.0,73.738,0.0,0.0,1.4,-0.176,56.0,8.053,62.449,115.07
