,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2022,2007-03-26T06:00:00,2007-03-26T07:00:00,2007-03-26T12:00:00Z,2.051,0.601,0.0,0.239,0.035,0.0,0.0,0.0,0.0,0.14,0.011,0.0,0.049,0.0,0.008,0.118,0.0,0.21827,0.21827,0.21827,0.21827,0.0,0.08684,0.01285,0.0,0.0,0.0,0.0,0.05094,0.00401,0.0,0.01772,0.0,0.00295,0.04296,0.0,0.0,0.0,3.408,0.0,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,35.639,0.0,0.0,24.8,23.43,84.0,0.0,0.0,0.0
2023,2007-03-26T07:00:00,2007-03-26T08:00:00,2007-03-26T13:00:00Z,2.706,0.47,1.103,0.247,0.037,0.0,0.0,0.0,0.0,0.02,0.011,0.0,0.051,0.0,0.004,0.1,1.103,0.30292,0.30292,0.14045,0.14045,0.16247,0.07373,0.01093,0.0,0.0,0.0,0.0,0.00606,0.00321,0.0,0.01536,0.0,0.00131,0.02985,0.16247,0.0,0.0,3.514,0.0,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,33.767,0.0,0.0,28.4,26.972,85.0,0.0,0.0,0.0
2024,2007-03-26T08:00:00,2007-03-26T09:00:00,2007-03-26T14:00:00Z,0.97,0.284,0.0,0.085,0.012,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.053,0.0,0.004,0.1,0.0,0.06206,0.06206,0.06206,0.06206,0.0,0.01847,0.00264,0.0,0.0,0.0,0.0,0.00442,0.00227,0.0,0.01149,0.0,0.00096,0.02179,0.0,0.0,0.0,1.183,0.0,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,29.843,0.0,0.0,35.6,33.327,80.0,0.0,22.507,183.542
2025,2007-03-26T09:00:00,2007-03-26T10:00:00,2007-03-26T15:00:00Z,1.832,0.214,1.103,0.0,0.0,0.0,0.0,0.023,0.004,0.02,0.009,0.0,0.053,0.0,0.004,0.1,1.103,0.20413,0.20413,0.04166,0.04166,0.16247,0.0,0.0,0.0,0.0,0.00457,0.00079,0.00395,0.00173,0.0,0.01028,0.0,0.00086,0.01948,0.16247,0.0,0.0,0.0,0.0,0.592,0.0,0.433,0.0,0.0,70.0,70.0,70.0,25.618,0.0,0.0,42.8,37.296,60.0,0.0,29.164,238.7
2026,2007-03-26T10:00:00,2007-03-26T11:00:00,2007-03-26T16:00:00Z,3.116,0.234,2.316,0.0,0.0,0.0,0.0,0.044,0.008,0.02,0.007,0.0,0.051,0.0,0.004,0.1,2.316,0.38517,0.38517,0.04404,0.04404,0.34113,0.0,0.0,0.0,0.0,0.00824,0.00146,0.00381,0.00131,0.0,0.00965,0.0,0.00082,0.01875,0.34113,1.774,0.634,0.0,0.0,1.142,1.701,0.438,0.0,0.0,70.0,70.0,70.0,24.502,0.0,0.0,44.6,37.036,48.0,0.0,33.285,261.207
2027,2007-03-26T11:00:00,2007-03-26T12:00:00,2007-03-26T17:00:00Z,1.899,0.233,1.103,0.0,0.0,0.0,0.0,0.045,0.008,0.02,0.005,0.0,0.051,0.0,0.004,0.1,1.103,0.20492,0.20492,0.04246,0.04246,0.16246,0.0,0.0,0.0,0.0,0.00814,0.00144,0.00369,0.00086,0.0,0.00936,0.0,0.0008,0.01818,0.16246,0.0,0.0,0.0,0.0,1.16,0.0,0.43,0.0,0.0,70.0,70.0,70.0,24.1,0.0,0.0,48.2,38.813,41.0,5.816,36.455,278.325
2028,2007-03-26T12:00:00,2007-03-26T13:00:00,2007-03-26T18:00:00Z,0.767,0.225,0.0,0.0,0.0,0.0,0.0,0.036,0.006,0.02,0.004,0.0,0.054,0.0,0.004,0.1,0.0,0.04119,0.04119,0.04119,0.04119,0.0,0.0,0.0,0.0,0.0,0.00664,0.00117,0.00371,0.00069,0.0,0.00988,0.0,0.0008,0.01829,0.0,0.0,0.0,0.0,0.0,0.933,0.0,0.444,0.0,0.0,70.0,70.0,70.0,20.976,0.0,0.0,50.0,39.328,36.0,0.0,34.236,290.053
2029,2007-03-26T13:00:00,2007-03-26T14:00:00,2007-03-26T19:00:00Z,1.852,0.22,1.103,0.0,0.0,0.0,0.0,0.032,0.006,0.02,0.003,0.0,0.054,0.0,0.004,0.1,1.103,0.20256,0.20256,0.0401,0.0401,0.16246,0.0,0.0,0.0,0.0,0.00586,0.00103,0.0037,0.00063,0.0,0.00985,0.0,0.0008,0.01822,0.16246,0.0,0.0,0.0,0.0,0.823,0.0,0.431,0.0,0.0,70.0,70.0,70.0,22.155,0.0,0.0,50.0,38.211,30.0,4.698,34.236,292.906
2030,2007-03-26T14:00:00,2007-03-26T15:00:00,2007-03-26T20:00:00Z,0.766,0.225,0.0,0.0,0.0,0.0,0.0,0.036,0.006,0.02,0.003,0.0,0.054,0.0,0.004,0.1,0.0,0.04209,0.04209,0.04209,0.04209,0.0,0.0,0.0,0.0,0.0,0.00681,0.00119,0.0038,0.00065,0.0,0.01011,0.0,0.00082,0.01871,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.443,0.0,0.0,70.0,70.0,70.0,20.976,0.0,0.0,50.0,38.204,30.0,0.0,34.236,285.932
2031,2007-03-26T15:00:00,2007-03-26T16:00:00,2007-03-26T21:00:00Z,1.897,0.233,1.103,0.0,0.0,0.0,0.0,0.044,0.008,0.02,0.004,0.0,0.053,0.0,0.004,0.1,1.103,0.20548,0.20548,0.04302,0.04302,0.16247,0.0,0.0,0.0,0.0,0.00816,0.00143,0.00374,0.0007,0.0,0.00973,0.0,0.00081,0.01845,0.16247,0.0,0.0,0.0,0.0,1.133,0.0,0.432,0.0,0.0,70.0,70.0,70.0,20.702,0.0,0.0,53.6,40.043,26.0,5.816,31.066,277.057
2032,2007-03-26T16:00:00,2007-03-26T17:00:00,2007-03-26T22:00:00Z,0.819,0.24,0.0,0.0,0.0,0.0,0.0,0.045,0.008,0.02,0.006,0.0,0.057,0.0,0.004,0.1,0.0,0.04617,0.04617,0.04617,0.04617,0.0,0.0,0.0,0.0,0.0,0.00869,0.00152,0.0039,0.00115,0.0,0.01087,0.0,0.00084,0.01919,0.0,0.0,0.0,0.0,0.0,1.158,0.0,0.442,0.0,0.0,70.0,70.0,70.0,21.908,0.0,0.0,53.6,40.036,26.0,6.935,28.847,255.818
2033,2007-03-26T17:00:00,2007-03-26T18:00:00,2007-03-26T23:00:00Z,2.099,0.292,1.103,0.056,0.008,0.0,0.0,0.0,0.0,0.02,0.012,0.03,0.062,0.0,0.004,0.1,1.103,0.22891,0.22891,0.06644,0.06644,0.16247,0.01278,0.00182,0.0,0.0,0.0,0.0,0.00461,0.00266,0.00683,0.01403,0.0,0.001,0.02272,0.16247,0.0,0.0,0.78,0.0,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,8.073,99.99,0.0,51.8,39.139,28.0,12.751,22.824,228.239
2034,2007-03-26T18:00:00,2007-03-26T19:00:00,2007-03-27T00:00:00Z,2.011,0.589,0.0,0.0,0.0,0.0,0.0,0.037,0.006,0.285,0.015,0.0,0.064,0.0,0.012,0.17,0.0,0.19584,0.19584,0.19584,0.19584,0.0,0.0,0.0,0.0,0.0,0.0122,0.00211,0.09472,0.00514,0.0,0.02134,0.0,0.00396,0.05635,0.0,0.0,0.0,0.0,0.0,0.921,0.0,0.442,0.0,0.0,70.0,70.0,70.0,33.5,0.0,0.0,50.0,38.751,33.0,12.751,12.68,162.303
2035,2007-03-26T19:00:00,2007-03-26T20:00:00,2007-03-27T01:00:00Z,3.316,0.649,1.103,0.0,0.0,0.0,0.0,0.033,0.006,0.355,0.021,0.0,0.062,0.0,0.013,0.16,1.103,0.39597,0.39597,0.2335,0.2335,0.16247,0.0,0.0,0.0,0.0,0.0118,0.00206,0.1279,0.00739,0.0,0.0222,0.0,0.00456,0.05759,0.16247,0.0,0.0,0.0,0.0,0.83,0.0,0.433,0.0,0.0,70.0,70.0,70.0,24.424,0.0,0.0,46.4,37.354,41.0,4.698,0.0,0.0
2036,2007-03-26T20:00:00,2007-03-26T21:00:00,2007-03-27T02:00:00Z,2.282,0.669,0.0,0.0,0.0,0.0,0.0,0.028,0.005,0.383,0.029,0.0,0.06,0.0,0.013,0.151,0.0,0.22011,0.22011,0.22011,0.22011,0.0,0.0,0.0,0.0,0.0,0.00911,0.00159,0.12611,0.00946,0.0,0.01987,0.0,0.00442,0.04954,0.0,0.0,0.0,0.0,0.0,0.698,0.0,0.441,0.0,0.0,70.0,70.0,70.0,24.424,0.0,0.0,46.4,37.354,41.0,4.698,0.0,0.0
2037,2007-03-26T21:00:00,2007-03-26T22:00:00,2007-03-27T03:00:00Z,6.845,0.595,4.815,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.033,0.0,0.059,0.0,0.013,0.144,4.815,0.90324,0.90324,0.19394,0.19394,0.7093,0.0,0.0,0.0,0.0,0.0,0.0,0.11263,0.01081,0.0,0.01927,0.0,0.00426,0.04698,0.7093,3.108,1.11,0.0,0.0,0.0,2.977,0.437,0.0,0.0,69.876,70.0,70.0,27.643,0.0,0.0,41.0,35.006,55.0,4.698,0.0,0.0
2038,2007-03-26T22:00:00,2007-03-26T23:00:00,2007-03-27T04:00:00Z,3.274,0.281,2.316,0.064,0.007,0.0,0.0,0.0,0.0,0.02,0.029,0.0,0.057,0.0,0.004,0.1,2.316,0.43408,0.43408,0.09289,0.09289,0.34119,0.02107,0.00241,0.0,0.0,0.0,0.0,0.00671,0.00951,0.0,0.0187,0.0,0.00145,0.03304,0.34119,1.775,0.634,0.887,0.0,0.0,1.701,0.438,0.0,0.0,69.994,70.0,70.0,28.747,0.0,0.0,37.4,32.918,63.0,0.0,0.0,0.0
2039,2007-03-26T23:00:00,2007-03-27T00:00:00,2007-03-27T05:00:00Z,2.47,0.397,1.116,0.161,0.023,0.0,0.0,0.0,0.0,0.02,0.02,0.015,0.053,0.0,0.004,0.1,1.116,0.30335,0.30335,0.13891,0.13891,0.16444,0.05649,0.00818,0.0,0.0,0.0,0.0,0.00709,0.00697,0.00525,0.01844,0.0,0.00154,0.03495,0.16444,0.444,0.159,2.295,0.0,0.0,0.425,0.437,0.0,0.0,69.999,70.0,70.0,11.057,50.006,0.0,37.4,32.915,63.0,4.698,0.0,0.0
2040,2007-03-27T00:00:00,2007-03-27T01:00:00,2007-03-27T06:00:00Z,4.545,0.3,3.519,0.096,0.014,0.0,0.0,0.0,0.0,0.02,0.015,0.0,0.051,0.0,0.004,0.1,3.519,0.62537,0.62537,0.10698,0.10698,0.51839,0.03429,0.0049,0.0,0.0,0.0,0.0,0.00722,0.00517,0.0,0.01829,0.0,0.00156,0.03555,0.51839,2.218,0.792,1.359,0.0,0.0,2.122,0.437,0.0,0.0,70.0,70.0,70.0,30.329,0.0,0.0,41.0,36.25,64.0,8.053,0.0,0.0
2041,2007-03-27T01:00:00,2007-03-27T02:00:00,2007-03-27T07:00:00Z,1.096,0.321,0.0,0.115,0.017,0.0,0.0,0.0,0.0,0.02,0.015,0.0,0.05,0.0,0.004,0.1,0.0,0.11333,0.11333,0.11333,0.11333,0.0,0.04073,0.00584,0.0,0.0,0.0,0.0,0.00715,0.00513,0.0,0.01768,0.0,0.00155,0.03524,0.0,0.0,0.0,1.631,0.0,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,31.272,0.0,0.0,39.2,35.3,69.0,8.053,0.0,0.0
2042,2007-03-27T02:00:00,2007-03-27T03:00:00,2007-03-27T08:00:00Z,2.208,0.324,1.103,0.119,0.017,0.0,0.0,0.0,0.0,0.02,0.015,0.0,0.049,0.0,0.004,0.1,1.103,0.27777,0.27777,0.11525,0.11525,0.16252,0.0423,0.00608,0.0,0.0,0.0,0.0,0.00722,0.00517,0.0,0.01738,0.0,0.00156,0.03555,0.16252,0.0,0.0,1.679,0.0,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,30.329,0.0,0.0,41.0,37.066,70.0,8.053,0.0,0.0
2043,2007-03-27T03:00:00,2007-03-27T04:00:00,2007-03-27T09:00:00Z,1.167,0.342,0.0,0.136,0.02,0.0,0.0,0.0,0.0,0.02,0.015,0.0,0.048,0.0,0.004,0.1,0.0,0.12489,0.12489,0.12489,0.12489,0.0,0.04963,0.00716,0.0,0.0,0.0,0.0,0.0074,0.0053,0.0,0.01735,0.0,0.0016,0.03645,0.0,0.0,0.0,1.924,0.0,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,33.226,0.0,0.0,41.0,37.066,70.0,10.29,0.0,0.0
2044,2007-03-27T04:00:00,2007-03-27T05:00:00,2007-03-27T10:00:00Z,2.297,0.35,1.103,0.144,0.021,0.0,0.0,0.0,0.0,0.02,0.015,0.0,0.046,0.0,0.004,0.1,1.103,0.29176,0.29176,0.12924,0.12924,0.16252,0.05315,0.00768,0.0,0.0,0.0,0.0,0.00748,0.00536,0.0,0.01708,0.0,0.00162,0.03687,0.16252,0.0,0.0,2.038,0.0,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,33.226,0.0,0.0,41.0,37.738,75.0,10.29,0.0,0.0
2045,2007-03-27T05:00:00,2007-03-27T06:00:00,2007-03-27T11:00:00Z,2.317,0.356,1.103,0.151,0.022,0.0,0.0,0.0,0.0,0.02,0.012,0.0,0.046,0.0,0.004,0.1,1.103,0.30152,0.30152,0.13906,0.13906,0.16246,0.05919,0.00857,0.0,0.0,0.0,0.0,0.00792,0.00457,0.0,0.01808,0.0,0.00171,0.03903,0.16246,0.0,0.0,2.145,0.0,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,34.989,0.0,0.0,41.0,38.537,81.0,11.408,0.0,0.0
2046,2007-03-27T06:00:00,2007-03-27T07:00:00,2007-03-27T12:00:00Z,6.534,0.485,4.878,0.139,0.02,0.0,0.0,0.0,0.0,0.14,0.011,0.0,0.049,0.0,0.008,0.118,4.878,0.89473,0.89473,0.17615,0.17615,0.71859,0.0503,0.00726,0.0,0.0,0.0,0.0,0.05094,0.00401,0.0,0.01772,0.0,0.00295,0.04296,0.71859,3.567,1.274,1.959,0.0,0.0,3.413,0.437,0.0,0.0,70.0,70.0,70.0,29.211,0.0,0.0,41.0,38.537,81.0,6.935,0.0,0.0
2047,2007-03-27T07:00:00,2007-03-27T08:00:00,2007-03-27T13:00:00Z,6.791,0.535,4.965,0.133,0.019,0.0,0.0,0.0,0.0,0.177,0.011,0.0,0.051,0.0,0.009,0.134,4.965,0.89129,0.89129,0.15999,0.15999,0.7313,0.03986,0.00575,0.0,0.0,0.0,0.0,0.05298,0.00321,0.0,0.01536,0.0,0.00266,0.04018,0.7313,4.149,1.482,1.884,0.0,0.0,3.97,0.437,0.0,0.0,70.0,70.0,70.0,29.211,0.0,0.0,41.0,38.537,81.0,6.935,0.0,0.0
2048,2007-03-27T08:00:00,2007-03-27T09:00:00,2007-03-27T14:00:00Z,2.892,0.524,1.103,0.116,0.017,0.0,0.0,0.0,0.0,0.185,0.01,0.0,0.053,0.0,0.006,0.138,1.103,0.27694,0.27694,0.11445,0.11445,0.16249,0.02524,0.00363,0.0,0.0,0.0,0.0,0.04038,0.00227,0.0,0.01149,0.0,0.0014,0.03004,0.16249,0.0,0.0,1.63,0.0,0.0,0.0,0.437,0.0,0.0,70.0,70.0,70.0,33.226,0.0,0.0,41.0,38.537,81.0,10.29,25.677,0.0
2049,2007-03-27T09:00:00,2007-03-27T10:00:00,2007-03-27T15:00:00Z,1.784,0.523,0.0,0.116,0.017,0.0,0.0,0.0,0.0,0.187,0.009,0.0,0.053,0.0,0.004,0.138,0.0,0.10203,0.10203,0.10203,0.10203,0.0,0.02258,0.00325,0.0,0.0,0.0,0.0,0.0365,0.00173,0.0,0.01028,0.0,0.00085,0.02685,0.0,0.0,0.0,1.632,0.0,0.0,0.0,0.437,0.0,0.0,70.0,70.0,70.0,32.574,0.0,0.0,39.2,37.593,87.0,9.171,24.092,0.0
2050,2007-03-27T10:00:00,2007-03-27T11:00:00,2007-03-27T16:00:00Z,7.71,0.516,5.949,0.117,0.017,0.0,0.0,0.0,0.0,0.182,0.007,0.0,0.051,0.0,0.005,0.138,5.949,0.97318,0.97318,0.09697,0.09697,0.87622,0.02201,0.00316,0.0,0.0,0.0,0.0,0.03413,0.00131,0.0,0.00965,0.0,0.00085,0.02585,0.87622,3.821,1.365,1.652,0.0,0.0,3.652,0.437,0.0,0.0,70.0,70.0,70.0,31.272,0.0,0.0,39.2,37.593,87.0,8.053,41.21,0.0
2051,2007-03-27T11:00:00,2007-03-27T12:00:00,2007-03-27T17:00:00Z,1.84,0.487,0.178,0.097,0.014,0.0,0.0,0.0,0.0,0.174,0.005,0.0,0.051,0.0,0.005,0.141,0.178,0.11497,0.11497,0.0887,0.0887,0.02627,0.01769,0.00253,0.0,0.0,0.0,0.0,0.03175,0.00086,0.0,0.00936,0.0,0.00086,0.02565,0.02627,0.0,0.0,1.366,0.0,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,30.189,0.0,0.0,39.2,38.34,93.0,6.935,35.821,0.0
2052,2007-03-27T12:00:00,2007-03-27T13:00:00,2007-03-27T18:00:00Z,2.266,0.337,1.116,0.135,0.02,0.0,0.0,0.0,0.0,0.02,0.004,0.0,0.054,0.0,0.004,0.1,1.116,0.22617,0.22617,0.06174,0.06174,0.16443,0.02478,0.00358,0.0,0.0,0.0,0.0,0.00371,0.00069,0.0,0.00988,0.0,0.0008,0.01829,0.16443,0.444,0.159,1.912,0.0,0.0,0.424,0.437,0.0,0.0,70.0,70.0,70.0,34.089,0.0,0.0,39.2,38.339,93.0,10.29,48.501,0.0
2053,2007-03-27T13:00:00,2007-03-27T14:00:00,2007-03-27T19:00:00Z,2.251,0.333,1.116,0.132,0.019,0.0,0.0,0.0,0.0,0.02,0.003,0.0,0.054,0.0,0.004,0.1,1.116,0.22515,0.22515,0.06073,0.06073,0.16442,0.02405,0.00347,0.0,0.0,0.0,0.0,0.0037,0.00063,0.0,0.00985,0.0,0.0008,0.01822,0.16442,0.444,0.159,1.861,0.0,0.0,0.424,0.437,0.0,0.0,70.0,70.0,70.0,31.272,0.0,0.0,39.2,38.339,93.0,8.053,43.746,0.0
2054,2007-03-27T14:00:00,2007-03-27T15:00:00,2007-03-27T20:00:00Z,2.296,0.35,1.103,0.146,0.021,0.0,0.0,0.0,0.0,0.02,0.003,0.0,0.054,0.0,0.004,0.1,1.103,0.22797,0.22797,0.06551,0.06551,0.16246,0.02745,0.00397,0.0,0.0,0.0,0.0,0.0038,0.00065,0.0,0.01011,0.0,0.00082,0.01871,0.16246,0.0,0.0,2.072,0.0,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,33.469,0.0,0.0,37.4,36.574,93.0,9.171,42.795,0.0
2055,2007-03-27T15:00:00,2007-03-27T16:00:00,2007-03-27T21:00:00Z,1.831,0.537,0.0,0.136,0.02,0.0,0.0,0.0,0.0,0.171,0.004,0.0,0.053,0.0,0.006,0.147,0.0,0.09914,0.09914,0.09914,0.09914,0.0,0.02508,0.00362,0.0,0.0,0.0,0.0,0.03168,0.0007,0.0,0.00973,0.0,0.00112,0.02721,0.0,0.0,0.0,1.917,0.0,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,34.033,0.0,0.0,33.8,33.043,93.0,8.053,34.553,0.0
2056,2007-03-27T16:00:00,2007-03-27T17:00:00,2007-03-27T22:00:00Z,3.013,0.56,1.103,0.133,0.019,0.0,0.0,0.0,0.0,0.185,0.006,0.0,0.057,0.0,0.007,0.154,1.103,0.27009,0.27009,0.10763,0.10763,0.16246,0.02551,0.00368,0.0,0.0,0.0,0.0,0.03549,0.00115,0.0,0.01087,0.0,0.00142,0.02951,0.16246,0.0,0.0,1.873,0.0,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,34.033,0.0,0.0,33.8,33.043,93.0,8.053,26.311,0.0
2057,2007-03-27T17:00:00,2007-03-27T18:00:00,2007-03-27T23:00:00Z,6.196,1.816,0.0,0.238,0.035,0.0,0.0,0.0,0.0,0.22,0.012,0.03,0.062,1.042,0.01,0.166,0.0,0.41311,0.41311,0.41311,0.41311,0.0,0.05417,0.00801,0.0,0.0,0.0,0.0,0.05012,0.00266,0.00683,0.01403,0.23716,0.00228,0.03786,0.0,0.0,0.0,3.397,0.0,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,8.206,99.99,0.0,33.8,33.044,93.0,6.935,18.069,0.0
2058,2007-03-27T18:00:00,2007-03-27T19:00:00,2007-03-28T00:00:00Z,3.388,0.666,1.116,0.104,0.015,0.0,0.0,0.0,0.0,0.285,0.015,0.0,0.064,0.0,0.012,0.17,1.116,0.38561,0.38561,0.22118,0.22118,0.16443,0.03468,0.00498,0.0,0.0,0.0,0.0,0.09472,0.00514,0.0,0.02134,0.0,0.00396,0.05635,0.16443,0.444,0.159,1.467,0.0,0.0,0.424,0.437,0.0,0.0,70.0,70.0,70.0,33.761,0.0,0.0,34.34,33.353,91.0,8.053,9.51,0.0
2059,2007-03-27T19:00:00,2007-03-27T20:00:00,2007-03-28T01:00:00Z,7.474,0.781,4.811,0.149,0.022,0.0,0.0,0.0,0.0,0.355,0.021,0.0,0.062,0.0,0.013,0.16,4.811,0.9896,0.9896,0.281,0.281,0.7086,0.0536,0.00777,0.0,0.0,0.0,0.0,0.1279,0.00739,0.0,0.0222,0.0,0.00456,0.05759,0.7086,3.08,1.1,2.104,0.0,0.0,2.945,0.437,0.0,0.0,70.0,70.0,70.0,40.422,0.0,0.0,33.8,33.044,93.0,12.751,0.0,0.0
2060,2007-03-27T20:00:00,2007-03-27T21:00:00,2007-03-28T02:00:00Z,6.264,0.787,3.578,0.132,0.019,0.0,0.0,0.0,0.0,0.383,0.029,0.0,0.06,0.0,0.013,0.151,3.578,0.78613,0.78613,0.25903,0.25903,0.5271,0.04336,0.00626,0.0,0.0,0.0,0.0,0.12611,0.00946,0.0,0.01987,0.0,0.00442,0.04954,0.5271,2.809,1.003,1.858,0.0,0.0,2.688,0.438,0.0,0.0,70.0,70.0,70.0,34.033,0.0,0.0,33.8,33.044,93.0,8.053,0.0,0.0
2061,2007-03-27T21:00:00,2007-03-27T22:00:00,2007-03-28T03:00:00Z,5.807,0.763,3.205,0.147,0.021,0.0,0.0,0.0,0.0,0.345,0.033,0.0,0.059,0.0,0.013,0.144,3.205,0.72075,0.72075,0.2487,0.2487,0.47205,0.04783,0.00693,0.0,0.0,0.0,0.0,0.11263,0.01081,0.0,0.01927,0.0,0.00426,0.04698,0.47205,1.852,0.661,2.073,0.0,0.0,1.769,0.436,0.0,0.0,70.0,70.0,70.0,36.638,0.0,0.0,33.8,33.044,93.0,10.29,0.0,0.0
2062,2007-03-27T22:00:00,2007-03-27T23:00:00,2007-03-28T04:00:00Z,5.078,0.631,2.924,0.169,0.025,0.0,0.0,0.0,0.0,0.213,0.029,0.0,0.057,0.0,0.011,0.128,2.924,0.63963,0.63963,0.20886,0.20886,0.43077,0.056,0.00815,0.0,0.0,0.0,0.0,0.07045,0.00951,0.0,0.0187,0.0,0.00369,0.04235,0.43077,2.367,0.846,2.397,0.0,0.0,2.264,0.437,0.0,0.0,70.0,70.0,70.0,36.638,0.0,0.0,33.8,33.044,93.0,10.29,0.0,0.0
2063,2007-03-27T23:00:00,2007-03-28T00:00:00,2007-03-28T05:00:00Z,5.033,0.539,3.193,0.285,0.043,0.0,0.0,0.0,0.0,0.02,0.02,0.015,0.053,0.0,0.004,0.1,3.193,0.65912,0.65912,0.18885,0.18885,0.47027,0.0997,0.01491,0.0,0.0,0.0,0.0,0.00709,0.00697,0.00525,0.01844,0.0,0.00154,0.03495,0.47027,1.772,0.633,4.079,0.0,0.0,1.698,0.438,0.0,0.0,70.0,70.0,70.0,16.573,50.006,0.0,33.8,32.278,86.0,11.408,0.0,0.0
2064,2007-03-28T00:00:00,2007-03-28T01:00:00,2007-03-28T06:00:00Z,1.469,0.43,0.0,0.209,0.031,0.0,0.0,0.0,0.0,0.02,0.015,0.0,0.051,0.0,0.004,0.1,0.0,0.15327,0.15327,0.15327,0.15327,0.0,0.07452,0.01096,0.0,0.0,0.0,0.0,0.00722,0.00517,0.0,0.01829,0.0,0.00156,0.03555,0.0,0.0,0.0,2.97,0.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,36.638,0.0,0.0,33.8,32.278,86.0,10.29,0.0,0.0
2065,2007-03-28T01:00:00,2007-03-28T02:00:00,2007-03-28T07:00:00Z,2.666,0.458,1.103,0.234,0.035,0.0,0.0,0.0,0.0,0.02,0.015,0.0,0.05,0.0,0.004,0.1,1.103,0.32419,0.32419,0.16169,0.16169,0.1625,0.0827,0.01224,0.0,0.0,0.0,0.0,0.00715,0.00513,0.0,0.01768,0.0,0.00155,0.03524,0.1625,0.0,0.0,3.332,0.0,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,39.046,0.0,0.0,32.0,31.161,92.0,11.408,0.0,0.0
