Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-12-07T19:00:00,2007-12-07T19:00:00,2007-12-08T01:00:00Z,20.015,1.178,15.996,0.102,0.05,0.0,0.655,0.024,0.0,0.05,0.0,0.015,0.282,13.721,2.275,0.0,3.02978,3.02978,0.67353,0.67353,2.35626,0.05857,0.02859,0.0,0.37471,0.01367,0.0,0.02836,0.0,0.00857,0.16105,2.0211,0.33516,0.0,1.208,0.431,11.326,0.0,1.072,0.446,0.0,0.0,69.0,69.0,69.0,85.65,0.0,0.0,8.6,8.166,91.0,0.0,0.0,0.0
2007-12-07T20:00:00,2007-12-07T20:00:00,2007-12-08T02:00:00Z,18.018,1.114,14.218,0.098,0.05,0.0,0.605,0.032,0.0,0.048,0.0,0.016,0.266,13.115,1.103,0.0,2.72381,2.72381,0.62951,0.62951,2.0943,0.05534,0.02826,0.0,0.34186,0.01793,0.0,0.02691,0.0,0.009,0.15021,1.9318,0.1625,0.0,0.0,0.0,10.826,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,83.982,0.0,0.0,10.4,9.519,83.0,0.0,0.0,0.0
2007-12-07T21:00:00,2007-12-07T21:00:00,2007-12-08T03:00:00Z,17.974,0.988,14.605,0.109,0.05,0.0,0.471,0.044,0.0,0.047,0.0,0.017,0.25,14.605,0.0,0.0,2.69732,2.69732,0.54606,0.54606,2.15126,0.06028,0.02765,0.0,0.26049,0.02455,0.0,0.02578,0.0,0.00933,0.13799,2.15126,0.0,0.0,0.0,0.0,12.056,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,89.099,0.0,0.0,6.8,6.036,83.0,5.592,0.0,0.0
2007-12-07T22:00:00,2007-12-07T22:00:00,2007-12-08T04:00:00Z,24.688,0.875,21.703,0.115,0.05,0.0,0.358,0.051,0.0,0.046,0.0,0.016,0.239,15.367,6.336,0.0,3.68205,3.68205,0.48523,0.48523,3.19682,0.06362,0.02773,0.0,0.19844,0.02841,0.0,0.02531,0.0,0.0091,0.13261,2.2635,0.93332,0.0,5.187,1.853,12.685,0.0,4.599,0.445,0.0,0.0,69.0,69.0,69.0,89.707,0.0,0.0,6.8,5.718,76.0,6.263,0.0,0.0
2007-12-07T23:00:00,2007-12-07T23:00:00,2007-12-08T05:00:00Z,20.388,0.431,18.918,0.124,0.05,0.0,0.032,0.044,0.0,0.044,0.0,0.004,0.132,16.662,2.255,0.0,3.0194,3.0194,0.23282,0.23282,2.78658,0.06718,0.02701,0.0,0.01748,0.02398,0.0,0.02357,0.0,0.00237,0.07123,2.45436,0.33222,0.0,0.866,0.309,13.754,0.0,0.767,0.444,0.0,0.0,69.0,69.0,69.0,91.755,0.0,0.0,5.0,4.29,83.0,6.711,0.0,0.0
2007-12-08T00:00:00,2007-12-08T00:00:00,2007-12-08T06:00:00Z,21.348,0.445,19.83,0.14,0.05,0.0,0.032,0.031,0.015,0.041,0.0,0.004,0.132,18.716,1.115,0.0,3.16899,3.16899,0.24796,0.24796,2.92103,0.07789,0.02788,0.0,0.01805,0.01714,0.00836,0.02267,0.0,0.00245,0.07353,2.75681,0.16422,0.0,0.434,0.155,15.449,0.0,0.384,0.444,0.0,0.0,69.0,69.0,69.0,60.07,50.006,0.0,5.0,4.29,83.0,7.382,0.0,0.0
2007-12-08T01:00:00,2007-12-08T01:00:00,2007-12-08T07:00:00Z,19.114,0.413,17.705,0.132,0.05,0.0,0.032,0.022,0.0,0.04,0.0,0.004,0.132,17.705,0.0,0.0,2.83365,2.83365,0.22575,0.22575,2.6079,0.07225,0.02734,0.0,0.0177,0.01227,0.0,0.02169,0.0,0.0024,0.0721,2.6079,0.0,0.0,0.0,0.0,14.615,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,94.352,0.0,0.0,3.56,2.891,83.0,7.829,0.0,0.0
2007-12-08T02:00:00,2007-12-08T02:00:00,2007-12-08T08:00:00Z,21.139,0.419,19.711,0.139,0.05,0.0,0.032,0.022,0.0,0.039,0.0,0.004,0.132,18.596,1.115,0.0,3.13514,3.13514,0.23171,0.23171,2.90343,0.07684,0.02768,0.0,0.01792,0.01242,0.0,0.02141,0.0,0.00243,0.073,2.73915,0.16428,0.0,0.434,0.155,15.35,0.0,0.385,0.445,0.0,0.0,69.0,69.0,69.0,97.132,0.0,0.0,1.4,0.79,83.0,8.5,0.0,0.0
2007-12-08T03:00:00,2007-12-08T03:00:00,2007-12-08T09:00:00Z,20.818,0.415,19.403,0.137,0.05,0.0,0.032,0.022,0.0,0.038,0.0,0.004,0.132,18.299,1.103,0.0,3.07725,3.07725,0.21924,0.21924,2.85801,0.07218,0.02642,0.0,0.01711,0.0116,0.0,0.01992,0.0,0.00232,0.06969,2.69551,0.1625,0.0,0.0,0.0,15.106,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,96.683,0.0,0.0,3.2,2.541,83.0,9.171,0.0,0.0
2007-12-08T04:00:00,2007-12-08T04:00:00,2007-12-08T10:00:00Z,20.434,0.419,19.003,0.142,0.05,0.0,0.032,0.022,0.0,0.037,0.0,0.004,0.132,19.003,0.0,0.0,3.01774,3.01774,0.21853,0.21853,2.79921,0.07396,0.02607,0.0,0.01688,0.01145,0.0,0.01913,0.0,0.00229,0.06876,2.79921,0.0,0.0,0.0,0.0,15.687,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,98.953,0.0,0.0,1.4,0.79,83.0,9.619,0.0,0.0
2007-12-08T05:00:00,2007-12-08T05:00:00,2007-12-08T11:00:00Z,21.781,0.42,20.347,0.144,0.05,0.0,0.032,0.022,0.0,0.036,0.0,0.004,0.132,19.243,1.103,0.0,3.21293,3.21293,0.21587,0.21587,2.99707,0.07375,0.02567,0.0,0.01662,0.01152,0.0,0.01833,0.0,0.00225,0.06771,2.83456,0.1625,0.0,0.0,0.0,15.885,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,100.203,0.0,0.0,1.4,0.501,75.0,10.29,0.0,0.0
2007-12-08T06:00:00,2007-12-08T06:00:00,2007-12-08T12:00:00Z,21.423,0.425,19.972,0.149,0.05,0.0,0.032,0.022,0.0,0.036,0.0,0.004,0.132,19.972,0.0,0.0,3.18141,3.18141,0.2396,0.2396,2.94181,0.08397,0.02816,0.0,0.01823,0.01237,0.0,0.02011,0.0,0.00247,0.07428,2.94181,0.0,0.0,0.0,0.0,16.486,0.0,0.0,0.45,0.0,0.0,69.0,69.0,69.0,102.552,0.0,0.0,-0.4,-1.23,75.0,10.737,0.0,0.0
2007-12-08T07:00:00,2007-12-08T07:00:00,2007-12-08T13:00:00Z,22.233,0.425,20.784,0.147,0.05,0.0,0.032,0.021,0.0,0.038,0.0,0.004,0.132,19.68,1.103,0.0,3.30056,3.30056,0.23913,0.23913,3.06143,0.08271,0.02815,0.0,0.01823,0.01209,0.0,0.02122,0.0,0.00247,0.07425,2.89893,0.16251,0.0,0.0,0.0,16.246,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,102.553,0.0,0.0,1.4,0.79,83.0,11.408,0.0,0.0
2007-12-08T08:00:00,2007-12-08T08:00:00,2007-12-08T14:00:00Z,19.94,0.417,18.518,0.138,0.05,0.0,0.032,0.02,0.0,0.04,0.0,0.004,0.132,18.518,0.0,0.0,2.95137,2.95137,0.22361,0.22361,2.72776,0.0742,0.02684,0.0,0.01738,0.01074,0.0,0.0213,0.0,0.00235,0.07079,2.72776,0.0,0.0,0.0,0.0,15.286,0.0,0.0,0.448,0.0,0.0,69.0,69.0,69.0,94.965,0.0,0.0,3.2,2.541,83.0,8.053,0.0,0.0
2007-12-08T09:00:00,2007-12-08T09:00:00,2007-12-08T15:00:00Z,20.913,0.414,19.5,0.137,0.05,0.0,0.032,0.018,0.0,0.041,0.0,0.004,0.132,18.396,1.103,0.0,3.03291,3.03291,0.16061,0.16061,2.87229,0.05325,0.01939,0.0,0.01255,0.00681,0.0,0.01577,0.0,0.0017,0.05114,2.70978,0.16251,0.0,0.0,0.0,15.186,0.0,0.0,0.442,0.0,0.0,69.0,69.0,69.0,97.249,0.0,0.0,5.0,4.625,91.0,10.29,8.559,0.0
2007-12-08T10:00:00,2007-12-08T10:00:00,2007-12-08T16:00:00Z,18.799,0.404,17.421,0.13,0.05,0.0,0.032,0.015,0.0,0.041,0.0,0.004,0.132,17.421,0.0,0.0,2.71296,2.71296,0.14686,0.14686,2.5661,0.04727,0.01818,0.0,0.01177,0.00532,0.0,0.01478,0.0,0.00159,0.04794,2.5661,0.0,0.0,0.0,0.0,14.38,0.0,0.0,0.447,0.0,0.0,69.0,69.0,69.0,91.869,0.0,0.0,6.8,6.8,100.0,8.053,14.582,0.0
2007-12-08T11:00:00,2007-12-08T11:00:00,2007-12-08T17:00:00Z,18.765,0.392,17.428,0.122,0.05,0.0,0.032,0.012,0.0,0.04,0.0,0.004,0.132,16.325,1.103,0.0,2.71137,2.71137,0.14419,0.14419,2.56718,0.04484,0.0184,0.0,0.01191,0.00431,0.0,0.0146,0.0,0.00161,0.04852,2.40466,0.16252,0.0,0.0,0.0,13.476,0.0,0.0,0.443,0.0,0.0,69.0,69.0,69.0,88.721,0.0,0.0,10.4,9.934,91.0,8.053,25.36,0.0
2007-12-08T12:00:00,2007-12-08T12:00:00,2007-12-08T18:00:00Z,17.535,0.743,14.998,0.112,0.05,0.0,0.294,0.008,0.0,0.04,0.0,0.006,0.234,14.998,0.0,0.0,2.47916,2.47916,0.26988,0.26988,2.20927,0.04065,0.01816,0.0,0.10682,0.00283,0.0,0.01441,0.0,0.00216,0.08485,2.20927,0.0,0.0,0.0,0.0,12.381,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,93.817,0.0,0.0,15.8,14.787,84.0,12.527,29.798,0.0
2007-12-08T13:00:00,2007-12-08T13:00:00,2007-12-08T19:00:00Z,18.01,0.727,15.529,0.099,0.05,0.0,0.286,0.006,0.0,0.042,0.0,0.006,0.239,13.259,2.27,0.0,2.54098,2.54098,0.25354,0.25354,2.28744,0.03452,0.01744,0.0,0.09964,0.00204,0.0,0.01453,0.0,0.00199,0.08338,1.95311,0.33433,0.0,1.11,0.397,10.945,0.0,0.987,0.445,0.0,0.0,69.0,69.0,69.0,82.621,0.0,0.0,19.4,18.252,84.0,9.171,25.043,0.0
2007-12-08T14:00:00,2007-12-08T14:00:00,2007-12-08T20:00:00Z,19.204,0.724,16.733,0.098,0.05,0.0,0.283,0.005,0.0,0.042,0.0,0.007,0.239,13.176,3.556,0.0,2.72766,2.72766,0.26295,0.26295,2.46471,0.03571,0.01816,0.0,0.10278,0.00195,0.0,0.01513,0.0,0.00242,0.08681,1.94085,0.52386,0.0,2.78,0.993,10.877,0.0,2.472,0.445,0.0,0.0,69.0,69.0,69.0,82.621,0.0,0.0,19.4,17.231,70.0,9.171,26.311,0.0
2007-12-08T15:00:00,2007-12-08T15:00:00,2007-12-08T21:00:00Z,18.523,0.724,16.054,0.093,0.05,0.0,0.292,0.005,0.0,0.042,0.0,0.007,0.234,12.518,3.536,0.0,2.63165,2.63165,0.26694,0.26694,2.36471,0.03446,0.01844,0.0,0.10779,0.00198,0.0,0.01536,0.0,0.00272,0.08619,1.84393,0.52078,0.0,2.555,0.912,10.333,0.0,2.271,0.445,0.0,0.0,69.0,69.0,69.0,76.524,0.0,0.0,19.4,16.789,64.0,4.474,19.02,0.0
2007-12-08T16:00:00,2007-12-08T16:00:00,2007-12-08T22:00:00Z,18.217,0.365,16.97,0.1,0.05,0.0,0.032,0.006,0.0,0.041,0.0,0.004,0.132,13.415,3.555,0.0,2.68003,2.68003,0.18031,0.18031,2.49972,0.04943,0.02468,0.0,0.01598,0.00289,0.0,0.02007,0.0,0.00217,0.0651,1.97603,0.52369,0.0,2.763,0.987,11.074,0.0,2.456,0.445,0.0,0.0,69.0,69.0,69.0,76.524,0.0,0.0,19.4,16.789,64.0,4.474,8.876,0.0
2007-12-08T17:00:00,2007-12-08T17:00:00,2007-12-08T23:00:00Z,17.966,0.909,14.866,0.103,0.05,0.0,0.439,0.009,0.0,0.044,0.0,0.009,0.255,13.75,1.115,0.0,2.74267,2.74267,0.55297,0.55297,2.1897,0.06245,0.03042,0.0,0.26712,0.00564,0.0,0.02655,0.0,0.00564,0.15514,2.02541,0.1643,0.0,0.433,0.155,11.35,0.0,0.385,0.445,0.0,0.0,69.0,69.0,69.0,82.296,0.0,0.0,12.2,11.312,84.0,0.0,0.0,0.0
2007-12-08T18:00:00,2007-12-08T18:00:00,2007-12-09T00:00:00Z,22.178,1.13,18.322,0.12,0.05,0.0,0.575,0.019,0.03,0.048,0.0,0.013,0.276,16.042,2.281,0.0,3.3563,3.3563,0.65744,0.65744,2.69887,0.06966,0.02909,0.0,0.33471,0.01079,0.01745,0.0277,0.0,0.00733,0.16071,2.36292,0.33595,0.0,1.3,0.464,13.242,0.0,1.156,0.445,0.0,0.0,69.0,69.0,69.0,33.582,99.99,0.0,17.6,15.562,70.0,0.0,0.0,0.0
2007-12-08T19:00:00,2007-12-08T19:00:00,2007-12-09T01:00:00Z,18.768,1.186,14.72,0.072,0.05,0.0,0.655,0.023,0.0,0.05,0.039,0.015,0.282,9.668,1.115,3.937,2.84666,2.84666,0.67846,0.67846,2.1682,0.04127,0.02859,0.0,0.37471,0.01339,0.0,0.02836,0.02251,0.00857,0.16105,1.42403,0.16427,0.5799,0.433,0.155,7.98,0.0,0.385,0.445,0.0,0.0,69.0,69.0,69.0,77.122,0.0,0.0,17.6,16.043,77.0,0.0,0.0,0.0
2007-12-08T20:00:00,2007-12-08T20:00:00,2007-12-09T02:00:00Z,15.662,1.102,11.901,0.089,0.05,0.0,0.605,0.029,0.0,0.048,0.0,0.016,0.266,11.901,0.0,0.0,2.3761,2.3761,0.62301,0.62301,1.75308,0.05022,0.02826,0.0,0.34186,0.01655,0.0,0.02691,0.0,0.009,0.15021,1.75308,0.0,0.0,0.0,0.0,9.824,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,80.591,0.0,0.0,14.0,13.051,84.0,0.0,0.0,0.0
2007-12-08T21:00:00,2007-12-08T21:00:00,2007-12-09T03:00:00Z,20.109,0.974,16.786,0.099,0.05,0.0,0.471,0.04,0.0,0.047,0.0,0.017,0.25,13.325,3.461,0.0,3.01113,3.01113,0.53862,0.53862,2.47252,0.05499,0.02765,0.0,0.26049,0.02239,0.0,0.02578,0.0,0.00933,0.13799,1.96278,0.50974,0.0,1.733,0.619,10.999,0.0,1.541,0.445,0.0,0.0,69.0,69.0,69.0,83.982,0.0,0.0,10.4,9.935,91.0,0.0,0.0,0.0
2007-12-08T22:00:00,2007-12-08T22:00:00,2007-12-09T04:00:00Z,17.684,0.425,16.234,0.113,0.05,0.0,0.032,0.048,0.0,0.046,0.0,0.004,0.132,15.119,1.115,0.0,2.62701,2.62701,0.2357,0.2357,2.39131,0.0626,0.02773,0.0,0.01795,0.02652,0.0,0.02531,0.0,0.00243,0.07315,2.22708,0.16423,0.0,0.433,0.155,12.481,0.0,0.385,0.445,0.0,0.0,69.0,69.0,69.0,85.65,0.0,0.0,8.6,7.439,76.0,0.0,0.0,0.0
2007-12-08T23:00:00,2007-12-08T23:00:00,2007-12-09T05:00:00Z,17.435,0.423,15.991,0.119,0.05,0.0,0.032,0.041,0.0,0.044,0.0,0.004,0.132,15.991,0.0,0.0,2.58405,2.58405,0.22853,0.22853,2.35552,0.06447,0.02701,0.0,0.01748,0.0224,0.0,0.02357,0.0,0.00237,0.07123,2.35552,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.45,0.0,0.0,69.0,69.0,69.0,87.301,0.0,0.0,6.8,5.72,76.0,0.0,0.0,0.0
2007-12-09T00:00:00,2007-12-09T00:00:00,2007-12-09T06:00:00Z,19.437,0.429,17.974,0.126,0.05,0.0,0.032,0.029,0.015,0.041,0.0,0.004,0.132,16.858,1.115,0.0,2.88667,2.88667,0.23914,0.23914,2.64753,0.07016,0.02788,0.0,0.01805,0.01605,0.00836,0.02267,0.0,0.00245,0.07353,2.48324,0.16429,0.0,0.433,0.155,13.916,0.0,0.385,0.445,0.0,0.0,69.0,69.0,69.0,52.639,50.006,0.0,10.4,9.935,91.0,0.0,0.0,0.0
2007-12-09T01:00:00,2007-12-09T01:00:00,2007-12-09T07:00:00Z,18.399,0.399,17.036,0.119,0.05,0.0,0.032,0.022,0.0,0.04,0.0,0.004,0.132,15.908,1.128,0.0,2.72777,2.72777,0.21842,0.21842,2.50935,0.06492,0.02734,0.0,0.0177,0.01227,0.0,0.02169,0.0,0.0024,0.0721,2.34324,0.16612,0.0,0.868,0.31,13.131,0.0,0.772,0.443,0.0,0.0,69.0,69.0,69.0,85.65,0.0,0.0,8.6,7.779,83.0,0.0,0.0,0.0
2007-12-09T02:00:00,2007-12-09T02:00:00,2007-12-09T08:00:00Z,18.905,0.402,17.532,0.123,0.05,0.0,0.032,0.022,0.0,0.039,0.0,0.004,0.132,16.428,1.104,0.0,2.80519,2.80519,0.22275,0.22275,2.58244,0.06788,0.02768,0.0,0.01792,0.01242,0.0,0.02141,0.0,0.00243,0.073,2.41989,0.16255,0.0,0.0,0.0,13.561,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,87.301,0.0,0.0,6.8,6.036,83.0,0.0,0.0,0.0
2007-12-09T03:00:00,2007-12-09T03:00:00,2007-12-09T09:00:00Z,18.034,0.401,16.664,0.123,0.05,0.0,0.032,0.022,0.0,0.038,0.0,0.004,0.132,16.508,0.156,0.0,2.66674,2.66674,0.21217,0.21217,2.45457,0.06512,0.02642,0.0,0.01711,0.0116,0.0,0.01992,0.0,0.00232,0.06969,2.43163,0.02295,0.0,0.0,0.0,13.627,0.0,0.0,0.438,0.0,0.0,69.0,69.0,69.0,87.301,0.0,0.0,6.8,6.037,83.0,0.0,0.0,0.0
2007-12-09T04:00:00,2007-12-09T04:00:00,2007-12-09T10:00:00Z,19.409,0.405,18.028,0.127,0.05,0.0,0.032,0.022,0.0,0.037,0.0,0.004,0.132,17.08,0.948,0.0,2.86658,2.86658,0.21105,0.21105,2.65553,0.06647,0.02607,0.0,0.01688,0.01145,0.0,0.01913,0.0,0.00229,0.06876,2.51595,0.13958,0.0,0.0,0.0,14.099,0.0,0.0,0.452,0.0,0.0,69.0,69.0,69.0,88.935,0.0,0.0,5.0,4.291,83.0,0.0,0.0,0.0
2007-12-09T05:00:00,2007-12-09T05:00:00,2007-12-09T11:00:00Z,19.915,0.407,18.527,0.13,0.05,0.0,0.032,0.022,0.0,0.036,0.0,0.004,0.132,17.423,1.103,0.0,2.93785,2.93785,0.20889,0.20889,2.72896,0.06678,0.02567,0.0,0.01662,0.01152,0.0,0.01833,0.0,0.00225,0.06771,2.56646,0.1625,0.0,0.0,0.0,14.382,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,90.553,0.0,0.0,3.2,2.543,83.0,0.0,0.0,0.0
2007-12-09T06:00:00,2007-12-09T06:00:00,2007-12-09T12:00:00Z,18.887,0.407,17.499,0.131,0.05,0.0,0.032,0.022,0.0,0.036,0.0,0.004,0.132,17.499,0.0,0.0,2.8068,2.8068,0.2292,0.2292,2.5776,0.07357,0.02816,0.0,0.01823,0.01237,0.0,0.02011,0.0,0.00247,0.07428,2.5776,0.0,0.0,0.0,0.0,14.445,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,90.553,0.0,0.0,3.2,2.543,83.0,0.0,0.0,0.0
2007-12-09T07:00:00,2007-12-09T07:00:00,2007-12-09T13:00:00Z,20.571,0.413,19.164,0.135,0.05,0.0,0.032,0.021,0.0,0.038,0.0,0.004,0.132,18.06,1.103,0.0,3.05511,3.05511,0.23232,0.23232,2.8228,0.07591,0.02815,0.0,0.01823,0.01209,0.0,0.02122,0.0,0.00247,0.07425,2.6603,0.1625,0.0,0.0,0.0,14.908,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,92.156,0.0,0.0,1.4,0.792,83.0,0.0,0.0,0.0
2007-12-09T08:00:00,2007-12-09T08:00:00,2007-12-09T14:00:00Z,19.539,0.414,18.128,0.135,0.05,0.0,0.032,0.02,0.0,0.04,0.0,0.004,0.132,18.128,0.0,0.0,2.89223,2.89223,0.22204,0.22204,2.67019,0.07264,0.02684,0.0,0.01738,0.01074,0.0,0.0213,0.0,0.00235,0.07079,2.67019,0.0,0.0,0.0,0.0,14.964,0.0,0.0,0.45,0.0,0.0,69.0,69.0,69.0,93.324,0.0,0.0,3.2,2.234,75.0,6.711,0.0,0.0
2007-12-09T09:00:00,2007-12-09T09:00:00,2007-12-09T15:00:00Z,20.307,0.41,18.909,0.133,0.05,0.0,0.032,0.018,0.0,0.041,0.0,0.004,0.132,17.805,1.103,0.0,2.94413,2.94413,0.1589,0.1589,2.78523,0.05154,0.01939,0.0,0.01255,0.00681,0.0,0.01577,0.0,0.0017,0.05114,2.62272,0.16251,0.0,0.0,0.0,14.698,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,95.757,0.0,0.0,6.8,5.406,69.0,10.29,4.755,0.0
2007-12-09T10:00:00,2007-12-09T10:00:00,2007-12-09T16:00:00Z,18.031,0.398,16.672,0.124,0.05,0.0,0.032,0.015,0.0,0.041,0.0,0.004,0.132,16.672,0.0,0.0,2.60056,2.60056,0.14483,0.14483,2.45573,0.04524,0.01818,0.0,0.01177,0.00532,0.0,0.01478,0.0,0.00159,0.04794,2.45573,0.0,0.0,0.0,0.0,13.762,0.0,0.0,0.448,0.0,0.0,69.0,69.0,69.0,88.574,0.0,0.0,8.6,7.102,69.0,6.711,12.046,0.0
2007-12-09T11:00:00,2007-12-09T11:00:00,2007-12-09T17:00:00Z,19.485,0.76,16.894,0.118,0.05,0.0,0.306,0.012,0.0,0.04,0.0,0.006,0.229,15.79,1.103,0.0,2.76791,2.76791,0.27947,0.27947,2.48844,0.04337,0.0184,0.0,0.11259,0.00431,0.0,0.0146,0.0,0.0021,0.08411,2.32593,0.16251,0.0,0.0,0.0,13.035,0.0,0.0,0.442,0.0,0.0,69.0,69.0,69.0,90.558,0.0,0.0,10.4,8.479,63.0,9.171,18.386,0.0
2007-12-09T12:00:00,2007-12-09T12:00:00,2007-12-09T18:00:00Z,18.2,0.392,16.862,0.126,0.05,0.0,0.032,0.008,0.0,0.04,0.0,0.004,0.132,16.862,0.0,0.0,2.62616,2.62616,0.14233,0.14233,2.48384,0.0457,0.01816,0.0,0.01175,0.00283,0.0,0.01441,0.0,0.00159,0.04788,2.48384,0.0,0.0,0.0,0.0,13.919,0.0,0.0,0.447,0.0,0.0,69.0,69.0,69.0,95.275,0.0,0.0,10.4,8.479,63.0,11.408,26.628,0.0
2007-12-09T13:00:00,2007-12-09T13:00:00,2007-12-09T19:00:00Z,17.136,0.376,15.852,0.11,0.05,0.0,0.032,0.006,0.0,0.042,0.0,0.004,0.132,14.748,1.103,0.0,2.46618,2.46618,0.13122,0.13122,2.33496,0.0384,0.01744,0.0,0.01129,0.00204,0.0,0.01453,0.0,0.00153,0.04599,2.17245,0.16252,0.0,0.0,0.0,12.174,0.0,0.0,0.443,0.0,0.0,69.0,69.0,69.0,82.296,0.0,0.0,12.2,9.858,58.0,0.0,70.691,29.798
2007-12-09T14:00:00,2007-12-09T14:00:00,2007-12-09T20:00:00Z,16.345,0.729,13.857,0.103,0.05,0.0,0.283,0.005,0.0,0.042,0.0,0.007,0.239,13.857,0.0,0.0,2.30593,2.30593,0.26479,0.26479,2.04114,0.03756,0.01816,0.0,0.10278,0.00195,0.0,0.01513,0.0,0.00242,0.08681,2.04114,0.0,0.0,0.0,0.0,11.439,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,88.997,0.0,0.0,12.2,10.141,63.0,9.171,19.337,229.19
2007-12-09T15:00:00,2007-12-09T15:00:00,2007-12-09T21:00:00Z,16.285,0.725,13.811,0.095,0.05,0.0,0.292,0.005,0.0,0.042,0.0,0.007,0.234,12.708,1.103,0.0,2.30184,2.30184,0.26746,0.26746,2.03438,0.03499,0.01844,0.0,0.10779,0.00198,0.0,0.01536,0.0,0.00272,0.08619,1.87185,0.16252,0.0,0.0,0.0,10.49,0.0,0.0,0.445,0.0,0.0,69.0,69.0,69.0,88.997,0.0,0.0,12.2,9.858,58.0,9.171,15.85,197.807
2007-12-09T16:00:00,2007-12-09T16:00:00,2007-12-09T22:00:00Z,19.434,0.786,16.751,0.098,0.05,0.0,0.339,0.006,0.0,0.041,0.0,0.008,0.244,13.152,3.599,0.0,2.85555,2.85555,0.38806,0.38806,2.46749,0.04846,0.02468,0.0,0.16754,0.00289,0.0,0.02007,0.0,0.00375,0.12067,1.9373,0.53019,0.0,3.218,1.15,10.857,0.0,2.866,0.445,0.0,0.0,69.0,69.0,69.0,88.997,0.0,0.0,12.2,10.142,63.0,9.171,10.778,126.482
2007-12-09T17:00:00,2007-12-09T17:00:00,2007-12-09T23:00:00Z,20.309,0.908,17.21,0.102,0.05,0.0,0.439,0.009,0.0,0.044,0.0,0.009,0.255,13.669,3.541,0.0,3.08769,3.08769,0.5526,0.5526,2.53509,0.06208,0.03042,0.0,0.26712,0.00564,0.0,0.02655,0.0,0.00564,0.15514,2.01343,0.52166,0.0,2.602,0.93,11.283,0.0,2.319,0.445,0.0,0.0,69.0,69.0,69.0,88.997,0.0,0.0,12.2,10.142,63.0,9.171,0.0,0.0
