,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
1025,2007-02-12T17:00:00,2007-02-12T17:00:00,2007-02-12T23:00:00Z,4.098,1.201,0.0,0.837,0.143,0.0,0.0,0.0,0.0,0.032,0.009,0.0,0.044,0.0,0.004,0.132,0.0,0.0,0.40696,0.40696,0.40696,0.40696,0.0,0.28345,0.04845,0.0,0.0,0.0,0.0,0.01097,0.00316,0.0,0.01475,0.0,0.00149,0.04469,0.0,0.0,0.0,0.0,11.876,0.0,0.0,0.0,0.438,0.0,0.0,69.0,69.0,69.0,94.255,0.0,0.0,8.6,6.263,52.0,10.29,12.997,175.617
1026,2007-02-12T18:00:00,2007-02-12T18:00:00,2007-02-13T00:00:00Z,6.515,1.586,1.104,1.12,0.202,0.0,0.0,0.0,0.0,0.032,0.018,0.03,0.047,0.0,0.004,0.132,1.104,0.0,0.86569,0.86569,0.70313,0.70313,0.16255,0.49658,0.08937,0.0,0.0,0.0,0.0,0.01435,0.00806,0.0133,0.02106,0.0,0.00194,0.05847,0.16255,0.0,0.0,0.0,16.49,0.0,0.0,0.0,0.452,0.0,0.0,69.0,69.0,69.0,44.164,99.99,0.0,8.6,6.509,57.0,9.171,0.0,0.0
1027,2007-02-12T19:00:00,2007-02-12T19:00:00,2007-02-13T01:00:00Z,5.735,1.357,1.103,0.949,0.166,0.0,0.0,0.0,0.0,0.032,0.024,0.0,0.049,0.0,0.004,0.132,1.103,0.0,0.7275,0.7275,0.565,0.565,0.1625,0.39502,0.06918,0.0,0.0,0.0,0.0,0.01347,0.01002,0.0,0.02059,0.0,0.00183,0.05489,0.1625,0.0,0.0,0.0,13.574,0.0,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,93.644,0.0,0.0,6.8,5.13,63.0,9.171,0.0,0.0
1028,2007-02-12T20:00:00,2007-02-12T20:00:00,2007-02-13T02:00:00Z,11.304,1.226,7.122,0.775,0.131,0.0,0.0,0.0,0.0,0.032,0.032,0.0,0.047,0.071,0.004,0.132,0.0,7.122,1.56571,1.56571,0.51667,0.51667,1.04904,0.3268,0.05529,0.0,0.0,0.0,0.0,0.01364,0.01346,0.0,0.02002,0.03002,0.00185,0.05559,0.0,1.04904,0.0,0.0,10.915,0.0,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,91.869,0.0,0.0,6.8,5.403,69.0,8.053,0.0,0.0
1029,2007-02-12T21:00:00,2007-02-12T21:00:00,2007-02-13T03:00:00Z,7.912,1.923,1.349,0.817,0.139,0.0,0.0,0.0,0.0,0.605,0.045,0.0,0.047,0.002,0.017,0.252,1.103,0.246,0.97809,0.97809,0.77931,0.77931,0.19877,0.33094,0.05626,0.0,0.0,0.0,0.0,0.24533,0.01812,0.0,0.01884,0.001,0.00689,0.10193,0.1625,0.03627,0.0,0.0,11.606,0.0,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,92.107,0.0,0.0,8.6,7.098,69.0,9.171,0.0,0.0
1030,2007-02-12T22:00:00,2007-02-12T22:00:00,2007-02-13T04:00:00Z,6.133,1.797,0.0,0.817,0.139,0.0,0.0,0.0,0.0,0.487,0.052,0.0,0.046,0.0,0.017,0.241,0.0,0.0,0.75207,0.75207,0.75207,0.75207,0.0,0.34194,0.05812,0.0,0.0,0.0,0.0,0.20371,0.02159,0.0,0.01905,0.0,0.00691,0.10075,0.0,0.0,0.0,0.0,11.617,0.0,0.0,0.0,0.45,0.0,0.0,69.0,69.0,69.0,88.83,0.0,0.0,8.6,7.096,69.0,6.935,0.0,0.0
1031,2007-02-12T23:00:00,2007-02-12T23:00:00,2007-02-13T05:00:00Z,6.812,1.673,1.103,0.793,0.134,0.0,0.0,0.0,0.0,0.429,0.045,0.0,0.044,0.0,0.014,0.214,1.103,0.0,0.87587,0.87587,0.71336,0.71336,0.16251,0.33822,0.0572,0.0,0.0,0.0,0.0,0.18299,0.01907,0.0,0.01856,0.0,0.00602,0.09129,0.16251,0.0,0.0,0.0,11.261,0.0,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,85.174,0.0,0.0,10.4,8.786,69.0,4.698,0.0,0.0
1032,2007-02-13T00:00:00,2007-02-13T00:00:00,2007-02-13T06:00:00Z,5.755,1.359,1.117,0.941,0.164,0.0,0.0,0.0,0.0,0.032,0.031,0.015,0.041,0.0,0.004,0.132,1.117,0.0,0.75156,0.75156,0.58708,0.58708,0.16448,0.40626,0.07062,0.0,0.0,0.0,0.0,0.01398,0.01337,0.00648,0.01752,0.0,0.00189,0.05695,0.16448,0.0,0.447,0.16,13.572,0.0,0.0,0.438,0.445,0.0,0.0,69.0,69.0,69.0,55.439,50.006,0.0,10.4,8.786,69.0,6.935,0.0,0.0
1033,2007-02-13T01:00:00,2007-02-13T01:00:00,2007-02-13T07:00:00Z,5.432,1.261,1.131,0.878,0.151,0.0,0.0,0.0,0.0,0.032,0.023,0.0,0.04,0.0,0.004,0.132,1.131,0.0,0.72959,0.72959,0.56304,0.56304,0.16655,0.39237,0.06757,0.0,0.0,0.0,0.0,0.01446,0.0101,0.0,0.01768,0.0,0.00196,0.0589,0.16655,0.0,0.892,0.319,12.539,0.0,0.0,0.876,0.446,0.0,0.0,69.0,69.0,69.0,88.997,0.0,0.0,12.2,10.528,70.0,9.171,0.0,0.0
1034,2007-02-13T02:00:00,2007-02-13T02:00:00,2007-02-13T08:00:00Z,5.423,1.266,1.103,0.884,0.152,0.0,0.0,0.0,0.0,0.032,0.023,0.0,0.039,0.0,0.004,0.132,1.103,0.0,0.735,0.735,0.57249,0.57249,0.16251,0.39971,0.06886,0.0,0.0,0.0,0.0,0.01464,0.01022,0.0,0.01745,0.0,0.00198,0.05963,0.16251,0.0,0.0,0.0,12.639,0.0,0.0,0.0,0.443,0.0,0.0,69.0,69.0,69.0,88.997,0.0,0.0,12.2,10.865,76.0,9.171,0.0,0.0
1035,2007-02-13T03:00:00,2007-02-13T03:00:00,2007-02-13T09:00:00Z,5.311,1.225,1.131,0.851,0.146,0.0,0.0,0.0,0.0,0.032,0.023,0.0,0.038,0.0,0.004,0.132,1.131,0.0,0.73127,0.73127,0.56471,0.56471,0.16656,0.3921,0.06712,0.0,0.0,0.0,0.0,0.01492,0.01042,0.0,0.01733,0.0,0.00202,0.06079,0.16656,0.0,0.892,0.319,12.12,0.0,0.0,0.876,0.446,0.0,0.0,69.0,69.0,69.0,83.963,0.0,0.0,14.0,12.211,70.0,6.935,0.0,0.0
1036,2007-02-13T04:00:00,2007-02-13T04:00:00,2007-02-13T10:00:00Z,5.256,1.215,1.111,0.843,0.144,0.0,0.0,0.0,0.0,0.032,0.023,0.0,0.037,0.0,0.004,0.132,1.111,0.0,0.74808,0.74808,0.58437,0.58437,0.16371,0.4055,0.06926,0.0,0.0,0.0,0.0,0.01557,0.01087,0.0,0.01761,0.0,0.00211,0.06344,0.16371,0.0,0.263,0.094,12.017,0.0,0.0,0.258,0.446,0.0,0.0,69.0,69.0,69.0,82.742,0.0,0.0,14.0,12.21,70.0,5.816,0.0,0.0
1037,2007-02-13T05:00:00,2007-02-13T05:00:00,2007-02-13T11:00:00Z,12.176,1.244,7.93,0.83,0.141,0.0,0.0,0.0,0.0,0.036,0.023,0.0,0.036,0.0,0.008,0.171,7.93,0.0,1.74063,1.74063,0.57258,0.57258,1.16805,0.38182,0.06503,0.0,0.0,0.0,0.0,0.01649,0.0104,0.0,0.01639,0.0,0.00364,0.07881,1.16805,0.0,5.99,2.139,11.822,0.0,0.0,5.873,0.445,0.0,0.0,69.0,69.0,69.0,80.134,0.0,0.0,15.8,13.888,70.0,4.698,0.0,0.0
1038,2007-02-13T06:00:00,2007-02-13T06:00:00,2007-02-13T12:00:00Z,5.516,1.291,1.111,0.816,0.138,0.0,0.0,0.0,0.0,0.098,0.018,0.0,0.036,0.0,0.009,0.177,1.111,0.0,0.73196,0.73196,0.56835,0.56835,0.16361,0.35913,0.06097,0.0,0.0,0.0,0.0,0.04298,0.008,0.0,0.01568,0.0,0.00379,0.07779,0.16361,0.0,0.241,0.086,11.614,0.0,0.0,0.237,0.446,0.0,0.0,69.0,69.0,69.0,82.309,0.0,0.0,15.8,13.888,70.0,6.935,0.0,0.0
1039,2007-02-13T07:00:00,2007-02-13T07:00:00,2007-02-13T13:00:00Z,10.977,1.463,5.986,0.829,0.141,0.0,0.0,0.0,0.0,0.23,0.017,0.0,0.038,0.0,0.01,0.198,5.986,0.0,1.51767,1.51767,0.63591,0.63591,0.88175,0.36027,0.06129,0.0,0.0,0.0,0.0,0.09999,0.00748,0.0,0.01635,0.0,0.00448,0.08606,0.88175,0.0,3.981,1.422,11.823,0.0,0.0,3.9,0.444,0.0,0.0,69.0,69.0,69.0,82.742,0.0,0.0,14.0,12.571,76.0,5.816,0.0,0.0
1040,2007-02-13T08:00:00,2007-02-13T08:00:00,2007-02-13T14:00:00Z,5.464,1.547,0.187,0.824,0.14,0.0,0.0,0.0,0.0,0.291,0.017,0.0,0.04,0.0,0.011,0.225,0.187,0.0,0.52094,0.52094,0.49341,0.49341,0.02753,0.26274,0.04466,0.0,0.0,0.0,0.0,0.09281,0.00533,0.0,0.01263,0.0,0.00359,0.07165,0.02753,0.0,0.0,0.0,11.745,0.0,0.0,0.0,0.452,0.0,0.0,69.0,69.0,69.0,86.048,0.0,0.0,10.4,9.519,83.0,5.816,0.951,49.135
1041,2007-02-13T09:00:00,2007-02-13T09:00:00,2007-02-13T15:00:00Z,7.113,1.051,3.527,0.708,0.118,0.0,0.0,0.0,0.0,0.032,0.016,0.0,0.041,0.0,0.004,0.132,3.527,0.0,0.77511,0.77511,0.25556,0.25556,0.51955,0.17214,0.0286,0.0,0.0,0.0,0.0,0.00787,0.00394,0.0,0.00987,0.0,0.00107,0.03207,0.51955,0.0,2.236,0.799,9.996,0.0,0.0,2.192,0.445,0.0,0.0,69.0,69.0,69.0,82.257,0.0,0.0,17.6,15.151,64.0,8.053,21.239,165.473
1042,2007-02-13T10:00:00,2007-02-13T10:00:00,2007-02-13T16:00:00Z,8.257,1.004,4.83,0.671,0.11,0.0,0.0,0.0,0.0,0.032,0.014,0.0,0.041,0.0,0.004,0.132,4.83,0.0,0.94946,0.94946,0.23804,0.23804,0.71142,0.15902,0.02618,0.0,0.0,0.0,0.0,0.00767,0.00326,0.0,0.00961,0.0,0.00104,0.03125,0.71142,0.0,3.131,1.118,9.478,0.0,0.0,3.069,0.445,0.0,0.0,69.0,69.0,69.0,84.235,0.0,0.0,17.6,15.151,64.0,9.171,23.141,238.383
1043,2007-02-13T11:00:00,2007-02-13T11:00:00,2007-02-13T17:00:00Z,6.938,0.972,3.622,0.647,0.106,0.0,0.0,0.0,0.0,0.032,0.011,0.0,0.04,0.0,0.004,0.132,3.622,0.0,0.74815,0.74815,0.21468,0.21468,0.53346,0.14291,0.02339,0.0,0.0,0.0,0.0,0.00715,0.00239,0.0,0.00874,0.0,0.00097,0.02913,0.53346,0.0,3.132,1.119,9.139,0.0,0.0,3.069,0.445,0.0,0.0,69.0,69.0,69.0,82.621,0.0,0.0,19.4,16.053,54.0,9.171,25.677,265.645
1044,2007-02-13T12:00:00,2007-02-13T12:00:00,2007-02-13T18:00:00Z,4.475,0.988,1.104,0.664,0.109,0.0,0.0,0.0,0.0,0.032,0.007,0.0,0.04,0.0,0.004,0.132,1.104,0.0,0.37014,0.37014,0.20758,0.20758,0.16255,0.13942,0.02287,0.0,0.0,0.0,0.0,0.0068,0.00155,0.0,0.00832,0.0,0.00092,0.02771,0.16255,0.0,0.0,0.0,9.402,0.0,0.0,0.0,0.452,0.0,0.0,69.0,69.0,69.0,80.603,0.0,0.0,19.4,16.425,59.0,8.053,26.311,276.106
1045,2007-02-13T13:00:00,2007-02-13T13:00:00,2007-02-13T19:00:00Z,4.395,0.965,1.103,0.643,0.105,0.0,0.0,0.0,0.0,0.032,0.006,0.0,0.042,0.0,0.004,0.132,1.103,0.0,0.36752,0.36752,0.20502,0.20502,0.1625,0.13676,0.02234,0.0,0.0,0.0,0.0,0.00688,0.00125,0.0,0.00883,0.0,0.00093,0.02803,0.1625,0.0,0.0,0.0,9.107,0.0,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,75.916,0.0,0.0,21.2,17.638,54.0,5.816,26.628,279.91
1046,2007-02-13T14:00:00,2007-02-13T14:00:00,2007-02-13T20:00:00Z,3.184,0.933,0.0,0.617,0.1,0.0,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,0.0,0.0,0.19628,0.19628,0.19628,0.19628,0.0,0.12985,0.02109,0.0,0.0,0.0,0.0,0.00681,0.00114,0.0,0.00874,0.0,0.00092,0.02774,0.0,0.0,0.0,0.0,8.728,0.0,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,74.924,0.0,0.0,21.2,17.638,54.0,4.698,25.994,274.204
1047,2007-02-13T15:00:00,2007-02-13T15:00:00,2007-02-13T21:00:00Z,3.955,0.836,1.103,0.535,0.085,0.0,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,1.103,0.0,0.34731,0.34731,0.1848,0.1848,0.1625,0.11824,0.01889,0.0,0.0,0.0,0.0,0.00716,0.0012,0.0,0.00919,0.0,0.00097,0.02916,0.1625,0.0,0.0,0.0,7.521,0.0,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,74.16,0.0,0.0,23.0,18.794,49.0,5.816,23.775,260.256
1048,2007-02-13T16:00:00,2007-02-13T16:00:00,2007-02-13T22:00:00Z,2.751,0.806,0.0,0.51,0.081,0.0,0.0,0.0,0.0,0.032,0.006,0.0,0.041,0.0,0.004,0.132,0.0,0.0,0.19762,0.19762,0.19762,0.19762,0.0,0.12503,0.01986,0.0,0.0,0.0,0.0,0.00794,0.00145,0.0,0.00995,0.0,0.00108,0.03233,0.0,0.0,0.0,0.0,7.176,0.0,0.0,0.0,0.45,0.0,0.0,69.0,69.0,69.0,77.245,0.0,0.0,21.2,17.638,54.0,6.935,19.337,232.677
1049,2007-02-13T17:00:00,2007-02-13T17:00:00,2007-02-13T23:00:00Z,3.877,0.813,1.103,0.51,0.081,0.0,0.0,0.0,0.0,0.032,0.009,0.0,0.044,0.0,0.004,0.132,1.103,0.0,0.43795,0.43795,0.27544,0.27544,0.16251,0.17294,0.02745,0.0,0.0,0.0,0.0,0.01097,0.00316,0.0,0.01475,0.0,0.00149,0.04469,0.16251,0.0,0.0,0.0,7.191,0.0,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,74.924,0.0,0.0,21.2,17.237,49.0,4.698,13.948,176.251
1050,2007-02-13T18:00:00,2007-02-13T18:00:00,2007-02-14T00:00:00Z,4.086,1.198,0.0,0.8,0.134,0.0,0.0,0.0,0.0,0.032,0.018,0.03,0.047,0.0,0.004,0.132,0.0,0.0,0.53097,0.53097,0.53097,0.53097,0.0,0.35446,0.05933,0.0,0.0,0.0,0.0,0.01435,0.00806,0.0133,0.02106,0.0,0.00194,0.05847,0.0,0.0,0.0,0.0,11.573,0.0,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,32.384,99.99,0.0,19.4,16.048,54.0,0.0,0.951,44.697
1051,2007-02-13T19:00:00,2007-02-13T19:00:00,2007-02-14T01:00:00Z,4.564,1.014,1.103,0.663,0.109,0.0,0.0,0.0,0.0,0.032,0.024,0.0,0.049,0.0,0.004,0.132,1.103,0.0,0.58463,0.58463,0.42212,0.42212,0.16251,0.27609,0.04523,0.0,0.0,0.0,0.0,0.01347,0.01002,0.0,0.02059,0.0,0.00183,0.05489,0.16251,0.0,0.0,0.0,9.418,0.0,0.0,0.0,0.442,0.0,0.0,69.0,69.0,69.0,78.867,0.0,0.0,15.8,13.5,64.0,0.0,0.0,0.0
1052,2007-02-13T20:00:00,2007-02-13T20:00:00,2007-02-14T02:00:00Z,3.733,1.094,0.0,0.726,0.12,0.0,0.0,0.0,0.0,0.032,0.032,0.0,0.047,0.0,0.004,0.132,0.0,0.0,0.46115,0.46115,0.46115,0.46115,0.0,0.30593,0.05065,0.0,0.0,0.0,0.0,0.01364,0.01346,0.0,0.02002,0.0,0.00185,0.05559,0.0,0.0,0.0,0.0,10.381,0.0,0.0,0.0,0.448,0.0,0.0,69.0,69.0,69.0,82.296,0.0,0.0,12.2,10.864,76.0,0.0,0.0,0.0
1053,2007-02-13T21:00:00,2007-02-13T21:00:00,2007-02-14T03:00:00Z,7.107,1.76,1.103,0.682,0.112,0.0,0.0,0.0,0.0,0.605,0.045,0.0,0.047,0.0,0.017,0.252,1.103,0.0,0.87552,0.87552,0.71301,0.71301,0.16252,0.27645,0.04544,0.0,0.0,0.0,0.0,0.24533,0.01812,0.0,0.01884,0.0,0.00689,0.10193,0.16252,0.0,0.0,0.0,9.705,0.0,0.0,0.0,0.443,0.0,0.0,69.0,69.0,69.0,83.982,0.0,0.0,10.4,9.153,76.0,0.0,0.0,0.0
1054,2007-02-13T22:00:00,2007-02-13T22:00:00,2007-02-14T04:00:00Z,4.06,1.19,0.0,0.791,0.133,0.0,0.0,0.0,0.0,0.032,0.052,0.0,0.046,0.0,0.004,0.132,0.0,0.0,0.49789,0.49789,0.49789,0.49789,0.0,0.33114,0.05555,0.0,0.0,0.0,0.0,0.01354,0.02159,0.0,0.01905,0.0,0.00184,0.05518,0.0,0.0,0.0,0.0,11.379,0.0,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,87.301,0.0,0.0,6.8,5.718,76.0,0.0,0.0,0.0
1055,2007-02-13T23:00:00,2007-02-13T23:00:00,2007-02-14T05:00:00Z,5.241,1.213,1.103,0.818,0.138,0.0,0.0,0.0,0.0,0.032,0.045,0.0,0.044,0.0,0.004,0.132,1.103,0.0,0.67956,0.67956,0.51703,0.51703,0.16252,0.34862,0.05889,0.0,0.0,0.0,0.0,0.0138,0.01907,0.0,0.01856,0.0,0.00187,0.05623,0.16252,0.0,0.0,0.0,11.748,0.0,0.0,0.0,0.444,0.0,0.0,69.0,69.0,69.0,87.301,0.0,0.0,6.8,5.718,76.0,0.0,0.0,0.0
1056,2007-02-14T00:00:00,2007-02-14T00:00:00,2007-02-14T06:00:00Z,4.659,1.365,0.0,0.946,0.164,0.0,0.0,0.0,0.0,0.032,0.031,0.015,0.041,0.0,0.004,0.132,0.0,0.0,0.58972,0.58972,0.58972,0.58972,0.0,0.40869,0.07083,0.0,0.0,0.0,0.0,0.01398,0.01337,0.00648,0.01752,0.0,0.00189,0.05695,0.0,0.0,0.0,0.0,13.754,0.0,0.0,0.0,0.445,0.0,0.0,69.0,69.0,69.0,56.927,50.006,0.0,5.0,4.289,83.0,0.0,0.0,0.0
1057,2007-02-14T01:00:00,2007-02-14T01:00:00,2007-02-14T07:00:00Z,6.566,1.261,2.263,0.88,0.151,0.0,0.0,0.0,0.0,0.032,0.023,0.0,0.04,0.0,0.004,0.132,2.263,0.0,0.89665,0.89665,0.56338,0.56338,0.33327,0.39286,0.06743,0.0,0.0,0.0,0.0,0.01446,0.0101,0.0,0.01768,0.0,0.00196,0.0589,0.33327,0.0,0.893,0.319,12.633,0.0,0.0,0.876,0.445,0.0,0.0,69.0,69.0,69.0,88.935,0.0,0.0,5.0,4.289,83.0,0.0,0.0,0.0
1058,2007-02-14T02:00:00,2007-02-14T02:00:00,2007-02-14T08:00:00Z,4.333,1.27,0.0,0.888,0.153,0.0,0.0,0.0,0.0,0.032,0.023,0.0,0.039,0.0,0.004,0.132,0.0,0.0,0.57421,0.57421,0.57421,0.57421,0.0,0.40132,0.06897,0.0,0.0,0.0,0.0,0.01464,0.01022,0.0,0.01745,0.0,0.00198,0.05963,0.0,0.0,0.0,0.0,12.763,0.0,0.0,0.0,0.445,0.0,0.0,69.0,69.0,69.0,88.935,0.0,0.0,5.0,4.288,83.0,0.0,0.0,0.0
1059,2007-02-14T03:00:00,2007-02-14T03:00:00,2007-02-14T09:00:00Z,5.27,1.221,1.103,0.848,0.145,0.0,0.0,0.0,0.0,0.032,0.023,0.0,0.038,0.0,0.004,0.132,1.103,0.0,0.72549,0.72549,0.56296,0.56296,0.16253,0.3908,0.06668,0.0,0.0,0.0,0.0,0.01492,0.01042,0.0,0.01733,0.0,0.00202,0.06079,0.16253,0.0,0.0,0.0,12.134,0.0,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,85.65,0.0,0.0,8.6,7.093,69.0,0.0,0.0,0.0
1060,2007-02-14T04:00:00,2007-02-14T04:00:00,2007-02-14T10:00:00Z,4.296,1.259,0.0,0.88,0.151,0.0,0.0,0.0,0.0,0.032,0.023,0.0,0.037,0.0,0.004,0.132,0.0,0.0,0.60566,0.60566,0.60566,0.60566,0.0,0.4234,0.07266,0.0,0.0,0.0,0.0,0.01557,0.01087,0.0,0.01761,0.0,0.00211,0.06344,0.0,0.0,0.0,0.0,12.648,0.0,0.0,0.0,0.444,0.0,0.0,69.0,69.0,69.0,87.301,0.0,0.0,6.8,5.717,76.0,0.0,0.0,0.0
1061,2007-02-14T05:00:00,2007-02-14T05:00:00,2007-02-14T11:00:00Z,5.459,1.277,1.103,0.895,0.154,0.0,0.0,0.0,0.0,0.032,0.023,0.0,0.036,0.0,0.004,0.132,1.103,0.0,0.74989,0.74989,0.58735,0.58735,0.16253,0.41202,0.07096,0.0,0.0,0.0,0.0,0.01489,0.0104,0.0,0.01639,0.0,0.00202,0.06068,0.16253,0.0,0.0,0.0,12.875,0.0,0.0,0.0,0.447,0.0,0.0,69.0,69.0,69.0,87.781,0.0,0.0,6.8,6.034,83.0,3.355,0.0,0.0
1062,2007-02-14T06:00:00,2007-02-14T06:00:00,2007-02-14T12:00:00Z,4.322,1.267,0.0,0.891,0.153,0.0,0.0,0.0,0.0,0.032,0.018,0.0,0.036,0.0,0.004,0.132,0.0,0.0,0.55764,0.55764,0.55764,0.55764,0.0,0.39219,0.06752,0.0,0.0,0.0,0.0,0.01425,0.008,0.0,0.01568,0.0,0.00193,0.05806,0.0,0.0,0.0,0.0,12.791,0.0,0.0,0.0,0.442,0.0,0.0,69.0,69.0,69.0,87.676,0.0,0.0,8.6,7.094,69.0,5.816,0.0,0.0
1063,2007-02-14T07:00:00,2007-02-14T07:00:00,2007-02-14T13:00:00Z,6.057,1.452,1.103,0.82,0.139,0.0,0.0,0.0,0.0,0.23,0.017,0.0,0.038,0.0,0.01,0.198,1.103,0.0,0.79368,0.79368,0.63114,0.63114,0.16254,0.35629,0.0605,0.0,0.0,0.0,0.0,0.09999,0.00748,0.0,0.01635,0.0,0.00448,0.08606,0.16254,0.0,0.0,0.0,11.684,0.0,0.0,0.0,0.448,0.0,0.0,69.0,69.0,69.0,84.403,0.0,0.0,12.2,10.128,63.0,5.816,0.0,0.0
1064,2007-02-14T08:00:00,2007-02-14T08:00:00,2007-02-14T14:00:00Z,4.037,1.183,0.0,0.819,0.139,0.0,0.0,0.0,0.0,0.032,0.017,0.0,0.04,0.0,0.004,0.132,0.0,0.0,0.37743,0.37743,0.37743,0.37743,0.0,0.26135,0.04432,0.0,0.0,0.0,0.0,0.01033,0.00533,0.0,0.01263,0.0,0.0014,0.04207,0.0,0.0,0.0,0.0,11.703,0.0,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,83.895,0.0,0.0,15.8,12.45,48.0,8.053,0.317,0.0
1065,2007-02-14T09:00:00,2007-02-14T09:00:00,2007-02-14T15:00:00Z,5.101,1.172,1.103,0.809,0.137,0.0,0.0,0.0,0.0,0.032,0.016,0.0,0.041,0.0,0.004,0.132,1.103,0.0,0.44743,0.44743,0.28489,0.28489,0.16254,0.19678,0.0333,0.0,0.0,0.0,0.0,0.00787,0.00394,0.0,0.00987,0.0,0.00107,0.03207,0.16254,0.0,0.0,0.0,11.554,0.0,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,84.235,0.0,0.0,17.6,13.746,44.0,9.171,8.242,0.0
1066,2007-02-14T10:00:00,2007-02-14T10:00:00,2007-02-14T16:00:00Z,4.91,1.112,1.117,0.761,0.128,0.0,0.0,0.0,0.0,0.032,0.014,0.0,0.041,0.0,0.004,0.132,1.117,0.0,0.42797,0.42797,0.26345,0.26345,0.16452,0.18038,0.03023,0.0,0.0,0.0,0.0,0.00767,0.00326,0.0,0.00961,0.0,0.00104,0.03125,0.16452,0.0,0.447,0.16,10.826,0.0,0.0,0.439,0.445,0.0,0.0,69.0,69.0,69.0,80.603,0.0,0.0,19.4,15.368,45.0,8.053,38.991,1.902
1067,2007-02-14T11:00:00,2007-02-14T11:00:00,2007-02-14T17:00:00Z,4.899,1.104,1.131,0.758,0.127,0.0,0.0,0.0,0.0,0.032,0.011,0.0,0.04,0.0,0.004,0.132,1.131,0.0,0.41057,0.41057,0.24397,0.24397,0.1666,0.16755,0.02804,0.0,0.0,0.0,0.0,0.00715,0.00239,0.0,0.00874,0.0,0.00097,0.02913,0.1666,0.0,0.895,0.32,10.804,0.0,0.0,0.876,0.443,0.0,0.0,69.0,69.0,69.0,90.085,0.0,0.0,21.2,16.588,41.0,12.751,63.717,27.262
