,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
248,2007-01-11T08:00:00,2007-01-11T08:00:00,2007-01-11T14:00:00Z,13.981,0.347,12.795,0.087,0.05,0.0,0.032,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,11.691,1.104,2.03691,2.03691,0.1522,0.1522,1.88472,0.03833,0.0219,0.0,0.01418,0.00727,0.0,0.01738,0.0,0.0,0.0,0.0,0.00192,0.05122,1.72212,0.16259,0.0,0.0,0.0,0.0,9.525,0.0,0.0,0.46,1.0,0.0,68.327,70.0,70.0,69.866,0.0,0.0,-4.0,-4.51,82.0,8.053,0.0,0.0
249,2007-01-11T09:00:00,2007-01-11T09:00:00,2007-01-11T15:00:00Z,12.878,0.348,11.691,0.087,0.05,0.0,0.032,0.016,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,11.691,0.0,1.83028,1.83028,0.10816,0.10816,1.72212,0.0272,0.01554,0.0,0.01006,0.005,0.0,0.01264,0.0,0.0,0.0,0.0,0.00136,0.03634,1.72212,0.0,0.0,0.0,0.0,0.0,9.513,0.0,0.0,0.444,1.0,0.0,69.081,70.0,70.0,70.371,0.0,0.0,-2.2,-2.97,75.0,9.171,12.997,56.426
250,2007-01-11T10:00:00,2007-01-11T10:00:00,2007-01-11T16:00:00Z,13.974,0.346,12.795,0.087,0.05,0.0,0.032,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,11.691,1.104,1.98019,1.98019,0.09552,0.09552,1.88467,0.02419,0.01382,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.0,0.0,0.0,0.00121,0.03232,1.72212,0.16255,0.0,0.0,0.0,0.0,9.508,0.0,0.0,0.451,0.0,0.0,69.862,70.0,70.0,68.725,0.0,0.0,-2.2,-2.971,75.0,6.935,29.164,51.354
251,2007-01-11T11:00:00,2007-01-11T11:00:00,2007-01-11T17:00:00Z,12.435,0.332,11.303,0.078,0.05,0.0,0.032,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,10.389,0.914,1.75242,1.75242,0.0875,0.0875,1.66492,0.0205,0.01318,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.0,0.0,0.0,0.00116,0.03083,1.53036,0.13457,0.0,0.0,0.0,0.0,8.557,0.0,0.0,0.431,0.0,0.0,69.985,70.0,70.0,69.061,0.0,0.0,-0.4,-1.237,75.0,8.053,43.746,7.925
252,2007-01-11T12:00:00,2007-01-11T12:00:00,2007-01-11T18:00:00Z,10.666,0.321,9.571,0.07,0.05,0.0,0.032,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,9.381,0.189,1.49217,1.49217,0.08241,0.08241,1.40975,0.01803,0.01284,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.0,0.0,0.0,0.00113,0.03003,1.38186,0.02789,0.0,0.0,0.0,0.0,7.743,0.0,0.0,0.444,0.0,0.0,69.998,70.0,70.0,68.077,0.0,0.0,1.4,0.494,75.0,8.053,48.184,3.804
253,2007-01-11T13:00:00,2007-01-11T13:00:00,2007-01-11T19:00:00Z,10.663,0.315,9.59,0.064,0.05,0.0,0.032,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,8.487,1.103,1.49026,1.49026,0.07771,0.07771,1.41255,0.01568,0.01235,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.0,0.0,0.0,0.00108,0.02887,1.25009,0.16246,0.0,0.0,0.0,0.0,7.006,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,67.019,0.0,0.0,3.2,2.22,75.0,8.053,55.158,9.51
254,2007-01-11T14:00:00,2007-01-11T14:00:00,2007-01-11T20:00:00Z,9.218,0.312,8.155,0.061,0.05,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,8.155,0.0,1.27657,1.27657,0.07539,0.07539,1.20118,0.01476,0.01209,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.0,0.0,0.0,0.00106,0.02828,1.20118,0.0,0.0,0.0,0.0,0.0,6.732,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,66.051,0.0,0.0,3.2,2.219,75.0,6.935,18.386,0.0
255,2007-01-11T15:00:00,2007-01-11T15:00:00,2007-01-11T21:00:00Z,10.219,0.311,9.158,0.06,0.05,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,8.055,1.103,1.42609,1.42609,0.07713,0.07713,1.34896,0.01495,0.0124,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.0,0.0,0.0,0.00109,0.029,1.1865,0.16246,0.0,0.0,0.0,0.0,6.65,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,67.02,0.0,0.0,3.2,2.534,83.0,8.053,13.631,0.0
256,2007-01-11T16:00:00,2007-01-11T16:00:00,2007-01-11T22:00:00Z,10.055,1.226,5.872,0.044,0.05,0.0,0.322,0.006,0.0,0.041,0.0,0.0,0.0,0.54,0.008,0.217,5.872,0.0,1.21925,1.21925,0.35436,0.35436,0.86488,0.0127,0.01445,0.0,0.09299,0.00169,0.0,0.01175,0.0,0.0,0.0,0.15594,0.0022,0.06264,0.86488,0.0,0.0,0.0,0.0,0.0,4.847,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,66.051,0.0,0.0,3.2,2.534,83.0,6.935,7.608,0.0
257,2007-01-11T17:00:00,2007-01-11T17:00:00,2007-01-11T23:00:00Z,9.936,0.78,7.274,0.046,0.05,0.0,0.396,0.009,0.0,0.044,0.0,0.0,0.0,0.0,0.009,0.226,6.171,1.103,1.40782,1.40782,0.33643,0.33643,1.07139,0.01991,0.02156,0.0,0.17066,0.004,0.0,0.01882,0.0,0.0,0.0,0.0,0.004,0.09748,0.90893,0.16247,0.0,0.0,0.0,0.0,5.094,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,66.051,0.0,0.0,3.2,2.534,83.0,6.935,5.072,35.504
258,2007-01-11T18:00:00,2007-01-11T18:00:00,2007-01-12T00:00:00Z,14.921,1.014,11.462,0.086,0.05,0.0,0.525,0.018,0.03,0.048,0.0,0.0,0.0,0.0,0.013,0.245,11.462,0.0,2.13978,2.13978,0.45147,0.45147,1.68831,0.0382,0.02227,0.0,0.23373,0.00804,0.01336,0.0212,0.0,0.0,0.0,0.0,0.00561,0.10906,1.68831,0.0,0.0,0.0,0.0,0.0,9.462,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,25.793,99.99,0.0,3.2,2.535,83.0,5.816,0.0,0.0
259,2007-01-11T19:00:00,2007-01-11T19:00:00,2007-01-12T01:00:00Z,15.554,1.072,11.897,0.042,0.05,0.0,0.641,0.024,0.0,0.05,0.0,0.0,0.0,0.0,0.015,0.25,5.639,6.258,2.24275,2.24275,0.49032,0.49032,1.75243,0.01931,0.02287,0.0,0.29345,0.01094,0.0,0.02269,0.0,0.0,0.0,0.0,0.00685,0.11422,0.83063,0.9218,0.0,0.0,4.431,1.583,4.655,0.0,4.22,0.437,0.0,0.0,70.0,70.0,70.0,66.051,0.0,0.0,3.2,2.535,83.0,6.935,0.0,0.0
260,2007-01-11T20:00:00,2007-01-11T20:00:00,2007-01-12T02:00:00Z,13.45,1.068,9.807,0.04,0.05,0.0,0.647,0.032,0.0,0.048,0.0,0.0,0.0,0.0,0.016,0.236,5.355,4.452,1.90102,1.90102,0.45639,0.45639,1.44463,0.01713,0.02137,0.0,0.27645,0.01356,0.0,0.02035,0.0,0.0,0.0,0.0,0.00681,0.10071,0.78884,0.65579,0.0,0.0,3.106,1.109,4.421,0.0,2.954,0.436,0.0,0.0,70.0,70.0,70.0,65.292,0.0,0.0,3.2,2.535,83.0,5.816,0.0,0.0
261,2007-01-11T21:00:00,2007-01-11T21:00:00,2007-01-12T03:00:00Z,9.393,0.954,6.137,0.04,0.05,0.0,0.535,0.044,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.221,5.303,0.834,1.30937,1.30937,0.40536,0.40536,0.904,0.01686,0.02124,0.0,0.22742,0.01886,0.0,0.0198,0.0,0.0,0.0,0.0,0.00717,0.094,0.78111,0.12289,0.0,0.0,0.443,0.158,4.378,0.0,0.422,0.437,0.0,0.0,70.0,70.0,70.0,66.051,0.0,0.0,3.2,2.222,75.0,6.935,0.0,0.0
262,2007-01-11T22:00:00,2007-01-11T22:00:00,2007-01-12T04:00:00Z,7.96,0.347,6.777,0.046,0.05,0.0,0.032,0.051,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.117,6.17,0.608,1.15728,1.15728,0.15898,0.15898,0.99829,0.02117,0.02293,0.0,0.01484,0.02349,0.0,0.02092,0.0,0.0,0.0,0.0,0.00201,0.05361,0.90878,0.08951,0.0,0.0,0.0,0.0,5.093,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,65.292,0.0,0.0,3.2,2.223,75.0,5.816,0.0,0.0
263,2007-01-11T23:00:00,2007-01-11T23:00:00,2007-01-12T05:00:00Z,8.934,0.341,7.769,0.05,0.05,0.0,0.032,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.117,6.639,1.13,1.29801,1.29801,0.15369,0.15369,1.14432,0.02237,0.02251,0.0,0.01457,0.01999,0.0,0.01965,0.0,0.0,0.0,0.0,0.00197,0.05264,0.9779,0.16642,0.0,0.0,0.888,0.317,5.481,0.0,0.843,0.435,0.0,0.0,70.0,70.0,70.0,68.212,0.0,0.0,3.2,2.223,75.0,9.171,0.0,0.0
264,2007-01-12T00:00:00,2007-01-12T00:00:00,2007-01-12T06:00:00Z,11.341,0.358,10.121,0.067,0.05,0.0,0.032,0.031,0.015,0.041,0.0,0.0,0.0,0.0,0.004,0.117,9.018,1.103,1.66574,1.66574,0.17492,0.17492,1.49082,0.03302,0.02446,0.0,0.01583,0.01504,0.00734,0.01989,0.0,0.0,0.0,0.0,0.00215,0.0572,1.3283,0.16252,0.0,0.0,0.0,0.0,7.444,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,38.473,50.006,0.0,1.4,0.786,83.0,6.935,0.0,0.0
265,2007-01-12T01:00:00,2007-01-12T01:00:00,2007-01-12T07:00:00Z,9.307,0.319,8.219,0.053,0.05,0.0,0.032,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,7.116,1.103,1.36846,1.36846,0.15784,0.15784,1.21062,0.02635,0.02474,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.0,0.0,0.0,0.00217,0.05784,1.04816,0.16246,0.0,0.0,0.0,0.0,5.874,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,68.085,0.0,0.0,1.4,0.496,75.0,8.053,0.0,0.0
266,2007-01-12T02:00:00,2007-01-12T02:00:00,2007-01-12T08:00:00Z,8.12,0.317,7.037,0.053,0.05,0.0,0.032,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.117,7.037,0.0,1.19398,1.19398,0.15741,0.15741,1.03657,0.02611,0.02479,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.0,0.0,0.0,0.00217,0.05797,1.03657,0.0,0.0,0.0,0.0,0.0,5.809,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,66.385,0.0,0.0,1.4,0.498,75.0,5.816,0.0,0.0
267,2007-01-12T03:00:00,2007-01-12T03:00:00,2007-01-12T09:00:00Z,9.592,0.319,8.503,0.055,0.05,0.0,0.032,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,7.4,1.103,1.40825,1.40825,0.1558,0.1558,1.25246,0.02703,0.02441,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.0,0.0,0.0,0.00214,0.05707,1.08999,0.16246,0.0,0.0,0.0,0.0,6.109,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,69.259,0.0,0.0,1.4,0.787,83.0,9.171,0.0,0.0
268,2007-01-12T04:00:00,2007-01-12T04:00:00,2007-01-12T10:00:00Z,8.315,0.317,7.233,0.054,0.05,0.0,0.032,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.117,7.233,0.0,1.22109,1.22109,0.15561,0.15561,1.06548,0.02658,0.02455,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.0,0.0,0.0,0.00215,0.0574,1.06548,0.0,0.0,0.0,0.0,0.0,5.971,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,67.131,0.0,0.0,1.4,0.244,68.0,6.935,0.0,0.0
269,2007-01-12T05:00:00,2007-01-12T05:00:00,2007-01-12T11:00:00Z,9.552,0.317,8.471,0.055,0.05,0.0,0.032,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,7.368,1.103,1.40014,1.40014,0.15241,0.15241,1.24773,0.02651,0.02404,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.0,0.0,0.0,0.00211,0.05622,1.08527,0.16247,0.0,0.0,0.0,0.0,6.082,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,68.085,0.0,0.0,1.4,0.244,68.0,8.053,0.0,0.0
270,2007-01-12T06:00:00,2007-01-12T06:00:00,2007-01-12T12:00:00Z,8.464,0.313,7.397,0.055,0.05,0.0,0.032,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,7.397,0.0,1.23347,1.23347,0.14392,0.14392,1.08956,0.02547,0.02301,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.0,0.0,0.0,0.00202,0.0538,1.08956,0.0,0.0,0.0,0.0,0.0,6.106,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,68.085,0.0,0.0,1.4,0.244,68.0,8.053,0.0,0.0
271,2007-01-12T07:00:00,2007-01-12T07:00:00,2007-01-12T13:00:00Z,17.262,2.212,9.713,0.036,0.05,0.0,0.232,0.017,0.0,0.038,0.0,0.0,0.0,1.655,0.01,0.174,4.808,4.904,2.44912,2.44912,1.01846,1.01846,1.43066,0.01656,0.02302,0.0,0.10677,0.00786,0.0,0.01735,0.0,0.0,0.0,0.76198,0.0047,0.08021,0.70823,0.72243,0.0,0.0,3.743,1.337,3.969,0.0,3.568,0.437,0.0,0.0,70.0,70.0,70.0,70.298,0.0,0.0,-0.4,-1.233,75.0,9.171,0.0,0.0
272,2007-01-12T08:00:00,2007-01-12T08:00:00,2007-01-12T14:00:00Z,15.284,0.66,13.032,0.051,0.05,0.0,0.294,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.011,0.198,6.845,6.187,2.20878,2.20878,0.28916,0.28916,1.91962,0.02244,0.0219,0.0,0.12859,0.00727,0.0,0.01738,0.0,0.0,0.0,0.0,0.00489,0.08668,1.00821,0.91141,0.0,0.0,4.045,1.445,5.65,0.0,3.859,0.437,0.0,0.0,70.0,70.0,70.0,69.142,0.0,0.0,-0.4,-1.233,75.0,8.053,0.0,0.0
273,2007-01-12T09:00:00,2007-01-12T09:00:00,2007-01-12T15:00:00Z,8.571,0.317,7.491,0.056,0.05,0.0,0.032,0.016,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,7.491,0.0,1.20184,1.20184,0.09839,0.09839,1.10346,0.01743,0.01554,0.0,0.01006,0.005,0.0,0.01264,0.0,0.0,0.0,0.0,0.00136,0.03634,1.10346,0.0,0.0,0.0,0.0,0.0,6.184,0.0,0.0,0.437,0.0,0.0,70.0,70.0,70.0,70.298,0.0,0.0,-0.4,-1.232,75.0,9.171,8.876,0.0
274,2007-01-12T10:00:00,2007-01-12T10:00:00,2007-01-12T16:00:00Z,10.027,0.317,8.947,0.059,0.05,0.0,0.032,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,7.844,1.103,1.40542,1.40542,0.08756,0.08756,1.31787,0.01623,0.01382,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.0,0.0,0.0,0.00121,0.03232,1.15538,0.16249,0.0,0.0,0.0,0.0,6.475,0.0,0.0,0.437,0.0,0.0,70.0,70.0,70.0,71.678,0.0,0.0,-0.4,-1.232,75.0,10.29,12.046,0.0
275,2007-01-12T11:00:00,2007-01-12T11:00:00,2007-01-12T17:00:00Z,15.752,0.317,14.671,0.063,0.05,0.0,0.032,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,8.412,6.259,2.24456,2.24456,0.08359,0.08359,2.16097,0.0166,0.01318,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.0,0.0,0.0,0.00116,0.03083,1.23908,0.92189,0.0,0.0,4.436,1.584,6.944,0.0,4.229,0.437,0.0,0.0,70.0,70.0,70.0,73.285,0.0,0.0,-0.4,-0.964,83.0,11.408,16.801,0.0
276,2007-01-12T12:00:00,2007-01-12T12:00:00,2007-01-12T18:00:00Z,9.857,0.308,8.805,0.058,0.05,0.0,0.032,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,7.689,1.116,1.37618,1.37618,0.07916,0.07916,1.29702,0.01478,0.01284,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.0,0.0,0.0,0.00113,0.03003,1.13266,0.16436,0.0,0.0,0.443,0.158,6.348,0.0,0.423,0.437,0.0,0.0,70.0,70.0,70.0,68.203,0.0,0.0,-0.4,-1.23,75.0,6.935,21.873,0.0
277,2007-01-12T13:00:00,2007-01-12T13:00:00,2007-01-12T19:00:00Z,8.889,0.31,7.832,0.059,0.05,0.0,0.032,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,7.832,0.0,1.23015,1.23015,0.0765,0.0765,1.15366,0.01447,0.01235,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.0,0.0,0.0,0.00108,0.02887,1.15366,0.0,0.0,0.0,0.0,0.0,6.466,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,69.705,0.0,0.0,-0.22,-1.09,74.0,8.724,22.824,0.0
278,2007-01-12T14:00:00,2007-01-12T14:00:00,2007-01-12T20:00:00Z,10.243,0.311,9.182,0.06,0.05,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,8.079,1.103,1.42769,1.42769,0.07525,0.07525,1.35244,0.01462,0.01209,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.0,0.0,0.0,0.00106,0.02828,1.18997,0.16247,0.0,0.0,0.0,0.0,6.669,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,71.678,0.0,0.0,-0.4,-1.23,75.0,10.29,23.775,0.0
279,2007-01-12T15:00:00,2007-01-12T15:00:00,2007-01-12T21:00:00Z,9.323,0.312,8.257,0.062,0.05,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,8.257,0.0,1.29375,1.29375,0.07751,0.07751,1.21624,0.01533,0.0124,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.0,0.0,0.0,0.00109,0.029,1.21624,0.0,0.0,0.0,0.0,0.0,6.816,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,73.285,0.0,0.0,-0.4,-1.229,75.0,11.408,31.066,0.0
280,2007-01-12T16:00:00,2007-01-12T16:00:00,2007-01-12T22:00:00Z,9.971,0.309,8.918,0.058,0.05,0.0,0.032,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,7.815,1.103,1.40282,1.40282,0.08922,0.08922,1.31361,0.0169,0.01445,0.0,0.00936,0.00169,0.0,0.01175,0.0,0.0,0.0,0.0,0.00127,0.03379,1.15114,0.16247,0.0,0.0,0.0,0.0,6.452,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,69.142,0.0,0.0,-0.4,-1.229,75.0,8.053,23.458,133.456
281,2007-01-12T17:00:00,2007-01-12T17:00:00,2007-01-12T23:00:00Z,9.232,0.318,8.148,0.061,0.05,0.0,0.032,0.009,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.117,8.148,0.0,1.3372,1.3372,0.13694,0.13694,1.20026,0.0263,0.02156,0.0,0.01396,0.004,0.0,0.01882,0.0,0.0,0.0,0.0,0.00189,0.05042,1.20026,0.0,0.0,0.0,0.0,0.0,6.727,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,69.266,0.0,0.0,-2.2,-2.964,75.0,6.935,3.804,77.348
282,2007-01-12T18:00:00,2007-01-12T18:00:00,2007-01-13T00:00:00Z,14.114,0.387,12.794,0.087,0.05,0.0,0.032,0.018,0.03,0.048,0.0,0.0,0.0,0.0,0.004,0.117,11.691,1.103,2.05686,2.05686,0.17227,0.17227,1.88459,0.03897,0.02227,0.0,0.01441,0.00804,0.01336,0.0212,0.0,0.0,0.0,0.0,0.00195,0.05207,1.72212,0.16247,0.0,0.0,0.0,0.0,10.085,0.0,0.0,0.433,1.0,0.0,67.642,70.0,70.0,28.57,99.99,0.0,-4.0,-4.506,82.0,5.816,0.0,0.0
283,2007-01-12T19:00:00,2007-01-12T19:00:00,2007-01-13T01:00:00Z,14.098,2.195,6.609,0.049,0.05,0.0,0.641,0.024,0.0,0.05,0.0,0.0,0.0,1.116,0.015,0.25,6.609,0.0,1.9776,1.9776,1.00406,1.00406,0.97354,0.02263,0.02287,0.0,0.29345,0.01094,0.0,0.02269,0.0,0.0,0.0,0.51042,0.00685,0.11422,0.97354,0.0,0.0,0.0,0.0,0.0,5.232,0.0,0.0,0.459,0.0,0.0,69.795,70.0,70.0,68.938,0.0,0.0,-4.0,-4.702,75.0,6.935,0.0,0.0
284,2007-01-12T20:00:00,2007-01-12T20:00:00,2007-01-13T02:00:00Z,11.633,1.079,7.952,0.051,0.05,0.0,0.647,0.032,0.0,0.048,0.0,0.0,0.0,0.0,0.016,0.236,6.849,1.103,1.63253,1.63253,0.46117,0.46117,1.17136,0.02191,0.02137,0.0,0.27645,0.01356,0.0,0.02035,0.0,0.0,0.0,0.0,0.00681,0.10071,1.00888,0.16248,0.0,0.0,0.0,0.0,5.635,0.0,0.0,0.436,0.0,0.0,69.972,70.0,70.0,72.149,0.0,0.0,-5.8,-6.264,82.0,8.053,0.0,0.0
285,2007-01-12T21:00:00,2007-01-12T21:00:00,2007-01-13T03:00:00Z,10.513,0.968,7.208,0.054,0.05,0.0,0.535,0.044,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.221,7.208,0.0,1.47318,1.47318,0.41142,0.41142,1.06176,0.02292,0.02124,0.0,0.22742,0.01886,0.0,0.0198,0.0,0.0,0.0,0.0,0.00717,0.094,1.06176,0.0,0.0,0.0,0.0,0.0,5.948,0.0,0.0,0.44,0.0,0.0,69.996,70.0,70.0,70.65,0.0,0.0,-5.8,-6.445,75.0,5.816,0.0,0.0
286,2007-01-12T22:00:00,2007-01-12T22:00:00,2007-01-13T04:00:00Z,11.65,0.836,8.796,0.058,0.05,0.0,0.404,0.051,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.212,7.693,1.103,1.67922,1.67922,0.38355,0.38355,1.29567,0.0264,0.02293,0.0,0.18509,0.02349,0.0,0.02092,0.0,0.0,0.0,0.0,0.00752,0.0972,1.13319,0.16248,0.0,0.0,0.0,0.0,6.35,0.0,0.0,0.435,0.0,0.0,69.999,70.0,70.0,72.405,0.0,0.0,-7.6,-8.026,82.0,6.935,0.0,0.0
287,2007-01-12T23:00:00,2007-01-12T23:00:00,2007-01-13T05:00:00Z,13.996,0.749,11.442,0.059,0.05,0.0,0.349,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.014,0.188,7.882,3.56,2.02242,2.02242,0.33702,0.33702,1.6854,0.02656,0.02251,0.0,0.15722,0.01999,0.0,0.01965,0.0,0.0,0.0,0.0,0.00631,0.08478,1.16098,0.52442,0.0,0.0,2.64,0.943,6.507,0.0,2.52,0.438,0.0,0.0,70.0,70.0,70.0,71.716,0.0,0.0,-7.6,-8.215,74.0,5.816,0.0,0.0
288,2007-01-13T00:00:00,2007-01-13T00:00:00,2007-01-13T06:00:00Z,16.276,0.563,14.356,0.082,0.05,0.0,0.163,0.031,0.015,0.041,0.0,0.0,0.0,0.0,0.012,0.169,10.944,3.411,2.38994,2.38994,0.27533,0.27533,2.11461,0.04007,0.02446,0.0,0.07982,0.01504,0.00734,0.01989,0.0,0.0,0.0,0.0,0.00581,0.08291,1.61209,0.50251,0.0,0.0,2.017,0.72,9.035,0.0,1.92,0.436,0.0,0.0,70.0,70.0,70.0,42.7,50.006,0.0,-9.4,-9.964,74.0,4.698,0.0,0.0
289,2007-01-13T01:00:00,2007-01-13T01:00:00,2007-01-13T07:00:00Z,11.143,0.332,10.011,0.066,0.05,0.0,0.032,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,8.783,1.228,1.63868,1.63868,0.16401,0.16401,1.47467,0.03252,0.02474,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.0,0.0,0.0,0.00217,0.05784,1.29377,0.18089,0.0,0.0,1.331,0.475,7.251,0.0,1.271,0.437,0.0,0.0,70.0,70.0,70.0,71.854,0.0,0.0,-9.4,-9.964,74.0,3.355,0.0,0.0
