,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
278,2007-01-12T14:00:00,2007-01-12T14:00:00,2007-01-12T20:00:00Z,35.001,0.49,33.328,0.05,0.0,0.139,0.0,0.0,0.045,0.007,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.209,33.328,0.0,5.02777,5.02777,0.11859,0.11859,4.90918,0.01209,0.0,0.0335,0.0,0.0,0.01091,0.00167,0.0,0.00891,0.0,0.0,0.0,0.0,0.00104,0.05047,4.90918,0.0,0.0,0.0,0.0,0.0,27.135,27.135,0.0,0.0,0.415,0.0,0.0,1.95,72.0,72.0,75.0,251.405,0.0,0.0,-0.4,-1.23,75.0,10.29,23.775,0.0
279,2007-01-12T15:00:00,2007-01-12T15:00:00,2007-01-12T21:00:00Z,36.884,0.49,35.211,0.05,0.0,0.139,0.0,0.0,0.045,0.007,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.209,33.741,1.47,5.30824,5.30824,0.12162,0.12162,5.18663,0.0124,0.0,0.03435,0.0,0.0,0.01118,0.00172,0.0,0.00914,0.0,0.0,0.0,0.0,0.00107,0.05176,4.97005,0.21658,0.0,0.0,0.0,0.0,27.465,27.465,0.0,0.0,0.424,0.0,0.0,2.222,72.0,72.0,75.0,255.215,0.0,0.0,-0.4,-1.229,75.0,11.408,31.066,0.0
280,2007-01-12T16:00:00,2007-01-12T16:00:00,2007-01-12T22:00:00Z,34.308,0.782,31.639,0.05,0.0,0.139,0.0,0.0,0.246,0.008,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.298,31.639,0.0,4.88651,4.88651,0.22612,0.22612,4.66039,0.01445,0.0,0.04003,0.0,0.0,0.07123,0.00218,0.0,0.0104,0.0,0.0,0.0,0.0,0.00171,0.08612,4.66039,0.0,0.0,0.0,0.0,0.0,25.784,25.784,0.0,0.0,0.423,0.0,0.0,3.982,72.0,72.0,75.0,245.457,0.0,0.0,-0.4,-1.229,75.0,8.053,23.458,133.456
281,2007-01-12T17:00:00,2007-01-12T17:00:00,2007-01-12T23:00:00Z,37.201,0.975,33.872,0.05,0.0,0.139,0.0,0.0,0.298,0.012,0.0,0.039,0.0,0.125,0.0,0.0,0.007,0.306,32.36,1.512,5.41003,5.41003,0.42063,0.42063,4.9894,0.02156,0.0,0.05973,0.0,0.0,0.12872,0.00515,0.0,0.01665,0.0,0.05396,0.0,0.0,0.0029,0.13198,4.76666,0.22274,1.41,0.0,0.0,0.0,26.361,26.361,0.0,0.99,0.42,0.0,0.0,2.264,72.0,72.0,75.0,247.038,0.0,0.0,-2.2,-2.964,75.0,6.935,3.804,77.348
282,2007-01-12T18:00:00,2007-01-12T18:00:00,2007-01-13T00:00:00Z,47.217,2.587,38.389,0.05,0.0,0.139,0.0,0.0,0.388,0.023,0.03,0.042,0.0,0.156,1.041,0.386,0.008,0.323,36.889,1.5,6.80683,6.80683,1.15211,1.15211,5.65472,0.02227,0.0,0.06168,0.0,0.0,0.17276,0.01036,0.01336,0.01875,0.0,0.06966,0.4638,0.17187,0.00371,0.14389,5.43371,0.221,1.015,0.0,0.0,0.0,30.23,29.984,0.0,0.713,0.421,1.0,0.0,-0.702,71.366,72.0,75.0,153.997,153.89,0.0,-4.0,-4.506,82.0,5.816,0.0,0.0
283,2007-01-12T19:00:00,2007-01-12T19:00:00,2007-01-13T01:00:00Z,46.238,3.149,35.495,0.05,0.0,0.139,0.0,0.0,0.894,0.031,0.0,0.044,0.0,0.021,1.511,0.0,0.015,0.446,34.005,1.49,6.66869,6.66869,1.44033,1.44033,5.22836,0.02287,0.0,0.06336,0.0,0.0,0.4088,0.01409,0.0,0.02007,0.0,0.00952,0.69103,0.0,0.00674,0.20385,5.00895,0.21941,0.0,0.0,0.465,0.183,27.467,27.677,0.0,0.457,0.428,0.0,0.0,-2.282,71.907,72.0,75.0,189.937,78.179,0.0,-4.0,-4.702,75.0,6.935,0.0,0.0
284,2007-01-12T20:00:00,2007-01-12T20:00:00,2007-01-13T02:00:00Z,45.23,1.069,41.582,0.05,0.0,0.139,0.0,0.0,0.473,0.041,0.0,0.042,0.0,0.0,0.0,0.0,0.01,0.315,34.836,6.746,6.582,6.582,0.45692,0.45692,6.12508,0.02137,0.0,0.05921,0.0,0.0,0.20213,0.01747,0.0,0.018,0.0,0.0,0.0,0.0,0.00427,0.13448,5.13136,0.99372,0.0,0.0,4.66,1.837,28.31,28.341,0.0,4.566,0.422,0.0,0.0,-4.33,71.988,72.0,75.0,256.383,0.0,0.0,-5.8,-6.264,82.0,8.053,0.0,0.0
285,2007-01-12T21:00:00,2007-01-12T21:00:00,2007-01-13T03:00:00Z,40.159,1.444,35.231,0.05,0.0,0.139,0.0,0.0,0.746,0.057,0.0,0.041,0.0,0.0,0.0,0.0,0.017,0.395,33.723,1.508,5.8031,5.8031,0.61355,0.61355,5.18955,0.02124,0.0,0.05884,0.0,0.0,0.31682,0.02431,0.0,0.01752,0.0,0.0,0.0,0.0,0.00705,0.16777,4.96735,0.2222,0.0,0.0,0.932,0.367,27.447,27.451,0.0,0.913,0.422,0.0,0.0,-5.455,71.998,72.0,75.0,252.831,0.0,0.0,-5.8,-6.445,75.0,5.816,0.0,0.0
286,2007-01-12T22:00:00,2007-01-12T22:00:00,2007-01-13T04:00:00Z,44.581,1.252,40.311,0.05,0.0,0.139,0.0,0.0,0.562,0.066,0.0,0.04,0.0,0.0,0.0,0.0,0.016,0.378,35.533,4.778,6.51169,6.51169,0.57394,0.57394,5.93775,0.02293,0.0,0.06351,0.0,0.0,0.25784,0.03027,0.0,0.01851,0.0,0.0,0.0,0.0,0.0074,0.17348,5.23402,0.70374,0.0,0.0,2.794,1.101,28.898,28.899,0.0,2.734,0.42,0.0,0.0,-6.926,72.0,72.0,75.0,258.159,0.0,0.0,-7.6,-8.026,82.0,6.935,0.0,0.0
287,2007-01-12T23:00:00,2007-01-12T23:00:00,2007-01-13T05:00:00Z,45.085,0.831,42.248,0.05,0.0,0.139,0.0,0.0,0.266,0.057,0.0,0.039,0.0,0.0,0.0,0.0,0.009,0.272,36.461,5.787,6.5974,6.5974,0.37428,0.37428,6.22312,0.02251,0.0,0.06235,0.0,0.0,0.11958,0.02576,0.0,0.01738,0.0,0.0,0.0,0.0,0.00407,0.12263,5.37071,0.85241,0.0,0.0,4.781,1.884,29.641,29.641,0.0,4.682,0.421,0.0,0.0,-7.878,72.0,72.0,75.0,256.559,0.0,0.0,-7.6,-8.215,74.0,5.816,0.0,0.0
288,2007-01-13T00:00:00,2007-01-13T00:00:00,2007-01-13T06:00:00Z,43.792,0.836,40.941,0.05,0.0,0.139,0.0,0.0,0.227,0.04,0.03,0.036,0.0,0.0,0.0,0.0,0.012,0.302,36.889,4.052,6.4393,6.4393,0.40874,0.40874,6.03056,0.02446,0.0,0.06776,0.0,0.0,0.11119,0.01938,0.01468,0.0176,0.0,0.0,0.0,0.0,0.00572,0.14797,5.43371,0.59685,0.0,0.0,2.322,0.915,30.44,29.984,0.0,2.278,0.422,1.0,0.0,-9.329,70.824,72.0,75.0,186.923,99.99,0.0,-9.4,-9.964,74.0,4.698,0.0,0.0
289,2007-01-13T01:00:00,2007-01-13T01:00:00,2007-01-13T07:00:00Z,38.901,0.59,36.889,0.05,0.0,0.139,0.0,0.0,0.079,0.029,0.0,0.035,0.0,0.0,0.0,0.0,0.007,0.251,36.889,0.0,5.72541,5.72541,0.29169,0.29169,5.43371,0.02474,0.0,0.06852,0.0,0.0,0.03906,0.01431,0.0,0.01736,0.0,0.0,0.0,0.0,0.00338,0.12433,5.43371,0.0,0.0,0.0,0.467,0.184,29.75,29.984,0.0,0.457,0.428,1.0,0.0,-10.611,71.426,72.0,75.0,255.73,0.0,0.0,-9.4,-9.964,74.0,3.355,0.0,0.0
290,2007-01-13T02:00:00,2007-01-13T02:00:00,2007-01-13T08:00:00Z,40.099,0.51,38.359,0.05,0.0,0.139,0.0,0.0,0.045,0.029,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.209,36.889,1.471,5.90306,5.90306,0.25273,0.25273,5.65033,0.02479,0.0,0.06867,0.0,0.0,0.02236,0.01434,0.0,0.01696,0.0,0.0,0.0,0.0,0.00214,0.10346,5.43371,0.21662,0.0,0.0,0.0,0.0,30.142,29.984,0.0,0.0,0.433,1.0,0.0,-11.816,71.016,72.0,75.0,261.565,0.0,0.0,-11.2,-11.557,82.0,4.698,0.0,0.0
291,2007-01-13T03:00:00,2007-01-13T03:00:00,2007-01-13T09:00:00Z,38.623,0.508,36.889,0.05,0.0,0.139,0.0,0.0,0.045,0.028,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.209,36.889,0.0,5.68177,5.68177,0.24806,0.24806,5.43371,0.02441,0.0,0.0676,0.0,0.0,0.02201,0.01381,0.0,0.01627,0.0,0.0,0.0,0.0,0.0021,0.10185,5.43371,0.0,0.0,0.0,0.0,0.0,30.118,29.984,0.0,0.0,0.428,1.0,0.0,-12.367,70.67,72.0,75.0,261.893,0.0,0.0,-11.2,-11.715,74.0,5.816,0.0,0.0
292,2007-01-13T04:00:00,2007-01-13T04:00:00,2007-01-13T10:00:00Z,40.09,0.507,38.359,0.05,0.0,0.139,0.0,0.0,0.045,0.028,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.209,36.889,1.471,5.89941,5.89941,0.24909,0.24909,5.65033,0.02455,0.0,0.068,0.0,0.0,0.02214,0.01389,0.0,0.01594,0.0,0.0,0.0,0.0,0.00212,0.10245,5.43371,0.21662,0.0,0.0,0.0,0.0,30.046,29.984,0.0,0.0,0.427,1.0,0.0,-12.656,70.509,72.0,75.0,261.19,0.0,0.0,-11.2,-11.715,74.0,5.816,0.0,0.0
293,2007-01-13T05:00:00,2007-01-13T05:00:00,2007-01-13T11:00:00Z,41.804,0.507,40.074,0.05,0.0,0.139,0.0,0.0,0.045,0.029,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.209,36.889,3.185,6.14671,6.14671,0.24382,0.24382,5.90289,0.02404,0.0,0.0666,0.0,0.0,0.02168,0.01391,0.0,0.01519,0.0,0.0,0.0,0.0,0.00207,0.10034,5.43371,0.46918,0.0,0.0,2.79,1.1,30.009,29.984,0.0,2.739,0.434,1.0,0.0,-12.813,70.443,72.0,75.0,258.963,0.0,0.0,-10.84,-11.283,78.0,4.698,0.0,0.0
294,2007-01-13T06:00:00,2007-01-13T06:00:00,2007-01-13T12:00:00Z,43.382,0.506,41.654,0.05,0.0,0.139,0.0,0.0,0.045,0.028,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.209,36.889,4.765,6.3686,6.3686,0.23302,0.23302,6.13558,0.02301,0.0,0.06373,0.0,0.0,0.02075,0.01302,0.0,0.01453,0.0,0.0,0.0,0.0,0.00198,0.09601,5.43371,0.70187,0.0,0.0,2.684,1.058,30.046,29.984,0.0,2.632,0.433,1.0,0.0,-13.306,70.282,72.0,75.0,258.644,0.0,0.0,-11.2,-11.556,82.0,3.355,0.0,0.0
295,2007-01-13T07:00:00,2007-01-13T07:00:00,2007-01-13T13:00:00Z,39.28,0.701,36.889,0.05,0.0,0.139,0.0,0.0,0.184,0.028,0.0,0.033,0.0,0.0,0.0,0.0,0.007,0.26,36.889,0.0,5.75636,5.75636,0.32265,0.32265,5.43371,0.02302,0.0,0.06376,0.0,0.0,0.08488,0.01273,0.0,0.01535,0.0,0.0,0.0,0.0,0.00331,0.11961,5.43371,0.0,0.0,0.0,0.0,0.0,29.999,29.984,0.0,0.0,0.439,1.0,0.0,-13.41,70.241,72.0,75.0,259.235,0.0,0.0,-11.2,-11.556,82.0,4.698,0.0,0.0
296,2007-01-13T08:00:00,2007-01-13T08:00:00,2007-01-13T14:00:00Z,42.556,0.765,39.944,0.05,0.0,0.139,0.0,0.0,0.227,0.026,0.0,0.035,0.0,0.0,0.0,0.0,0.008,0.281,36.889,3.056,6.21904,6.21904,0.33521,0.33521,5.88382,0.0219,0.0,0.06067,0.0,0.0,0.09957,0.01129,0.0,0.01537,0.0,0.0,0.0,0.0,0.00335,0.12306,5.43371,0.45011,0.0,0.0,1.36,0.536,29.873,29.984,0.0,1.331,0.433,1.0,0.0,-12.383,70.526,72.0,75.0,256.644,0.0,0.0,-9.4,-9.789,82.0,5.816,0.0,0.0
297,2007-01-13T09:00:00,2007-01-13T09:00:00,2007-01-13T15:00:00Z,43.653,1.051,40.066,0.05,0.0,0.139,0.0,0.0,0.434,0.023,0.0,0.036,0.0,0.0,0.0,0.0,0.008,0.362,36.889,3.177,6.22851,6.22851,0.32678,0.32678,5.90173,0.01554,0.0,0.04305,0.0,0.0,0.13506,0.00704,0.0,0.01118,0.0,0.0,0.0,0.0,0.00247,0.11244,5.43371,0.46802,0.0,0.0,2.709,1.068,29.651,29.984,0.0,2.661,0.434,1.0,0.0,-9.762,71.382,72.0,75.0,249.803,0.0,0.0,-5.8,-6.442,75.0,5.816,4.438,0.0
298,2007-01-13T10:00:00,2007-01-13T10:00:00,2007-01-13T16:00:00Z,37.872,0.779,35.215,0.05,0.0,0.139,0.0,0.0,0.246,0.019,0.0,0.036,0.0,0.0,0.0,0.0,0.005,0.285,35.215,0.0,5.40246,5.40246,0.21528,0.21528,5.18718,0.01382,0.0,0.03829,0.0,0.0,0.06788,0.00521,0.0,0.00994,0.0,0.0,0.0,0.0,0.00134,0.07878,5.18718,0.0,0.0,0.0,0.0,0.0,28.435,28.645,0.0,0.0,0.418,0.0,0.0,-2.742,71.924,72.0,75.0,242.819,0.0,0.0,-2.2,-3.354,62.0,4.698,38.991,123.312
299,2007-01-13T11:00:00,2007-01-13T11:00:00,2007-01-13T17:00:00Z,39.025,0.897,35.963,0.05,0.0,0.139,0.0,0.0,0.24,0.015,0.0,0.035,0.0,0.0,0.0,0.129,0.005,0.285,34.493,1.47,5.53399,5.53399,0.23659,0.23659,5.29741,0.01318,0.0,0.03652,0.0,0.0,0.0633,0.00398,0.0,0.00925,0.0,0.0,0.0,0.03391,0.00131,0.07514,5.08082,0.21659,0.0,0.0,0.0,0.0,28.041,28.067,0.0,0.0,0.429,0.0,0.0,0.612,71.991,72.0,75.0,251.25,0.0,0.0,-0.4,-1.651,62.0,10.29,45.014,23.458
300,2007-01-13T12:00:00,2007-01-13T12:00:00,2007-01-13T18:00:00Z,37.187,1.285,32.802,0.05,0.0,0.139,0.0,0.0,0.418,0.01,0.0,0.035,0.0,0.0,0.0,0.258,0.006,0.37,31.313,1.489,5.16182,5.16182,0.33008,0.33008,4.83175,0.01284,0.0,0.03557,0.0,0.0,0.10738,0.00258,0.0,0.00901,0.0,0.0,0.0,0.06621,0.0015,0.09497,4.61243,0.21931,0.0,0.0,0.467,0.184,25.52,25.523,0.0,0.457,0.419,0.0,0.0,3.421,71.999,72.0,75.0,244.419,0.0,0.0,1.4,0.045,62.0,9.171,56.743,17.435
301,2007-01-13T13:00:00,2007-01-13T13:00:00,2007-01-13T19:00:00Z,34.144,0.757,31.562,0.05,0.0,0.139,0.0,0.0,0.225,0.008,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.293,30.054,1.508,4.83592,4.83592,0.18687,0.18687,4.64905,0.01235,0.0,0.0342,0.0,0.0,0.05567,0.00186,0.0,0.0091,0.0,0.0,0.0,0.0,0.00123,0.07247,4.42689,0.22216,0.0,0.0,0.932,0.367,24.515,24.515,0.0,0.915,0.422,0.0,0.0,6.579,72.0,72.0,75.0,235.643,0.0,0.0,3.2,1.735,62.0,6.935,55.158,9.51
302,2007-01-13T14:00:00,2007-01-13T14:00:00,2007-01-13T20:00:00Z,31.484,0.755,28.908,0.05,0.0,0.139,0.0,0.0,0.224,0.007,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.293,28.908,0.0,4.44071,4.44071,0.18255,0.18255,4.25816,0.01209,0.0,0.0335,0.0,0.0,0.05409,0.00167,0.0,0.00891,0.0,0.0,0.0,0.0,0.00131,0.07098,4.25816,0.0,0.0,0.0,0.0,0.0,23.599,23.599,0.0,0.0,0.424,0.0,0.0,9.369,72.0,72.0,75.0,236.909,0.0,0.0,5.0,3.208,57.0,9.171,52.939,54.524
303,2007-01-13T15:00:00,2007-01-13T15:00:00,2007-01-13T21:00:00Z,30.073,0.754,27.501,0.05,0.0,0.139,0.0,0.0,0.226,0.007,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.289,27.501,0.0,4.23784,4.23784,0.18698,0.18698,4.05086,0.0124,0.0,0.03435,0.0,0.0,0.05615,0.00172,0.0,0.00914,0.0,0.0,0.0,0.0,0.00143,0.07179,4.05086,0.0,0.0,0.0,0.0,0.0,22.473,22.473,0.0,0.0,0.413,0.0,0.0,12.045,72.0,72.0,75.0,236.553,0.0,0.0,6.8,4.869,57.0,10.29,33.919,151.525
304,2007-01-13T16:00:00,2007-01-13T16:00:00,2007-01-13T22:00:00Z,36.656,1.675,30.939,0.05,0.0,0.139,0.0,0.0,0.246,0.008,0.0,0.036,0.0,0.008,0.885,0.0,0.006,0.298,27.84,3.1,5.04158,5.04158,0.48419,0.48419,4.55739,0.01445,0.0,0.04003,0.0,0.0,0.07123,0.00218,0.0,0.0104,0.0,0.00226,0.25581,0.0,0.00171,0.08612,4.10079,0.4566,0.0,0.0,1.859,0.733,22.744,22.744,0.0,1.826,0.422,0.0,0.0,12.04,72.0,72.0,75.0,198.178,45.807,0.0,6.8,5.141,63.0,10.29,19.337,105.56
305,2007-01-13T17:00:00,2007-01-13T17:00:00,2007-01-13T23:00:00Z,51.749,4.359,36.875,0.05,0.0,0.139,0.0,0.0,0.551,0.012,0.0,0.039,0.0,0.029,3.128,0.0,0.009,0.403,31.512,5.364,7.31148,7.31148,1.87973,1.87973,5.43175,0.02156,0.0,0.05973,0.0,0.0,0.23775,0.00515,0.0,0.01665,0.0,0.01234,1.34866,0.0,0.00393,0.17397,4.64168,0.79007,2.528,0.0,1.863,0.734,25.682,25.682,0.0,3.604,0.421,0.0,0.0,10.26,72.0,72.0,75.0,135.18,161.861,0.0,6.8,5.413,69.0,8.053,4.438,8.242
306,2007-01-13T18:00:00,2007-01-13T18:00:00,2007-01-14T00:00:00Z,41.705,2.56,32.971,0.05,0.0,0.139,0.0,0.0,0.731,0.024,0.03,0.042,0.0,0.0,1.095,0.0,0.012,0.437,31.91,1.061,5.99658,5.99658,1.13995,1.13995,4.85663,0.02227,0.0,0.06168,0.0,0.0,0.32561,0.01064,0.01336,0.01875,0.0,0.0,0.48747,0.0,0.00552,0.19465,4.70041,0.15622,0.0,0.0,0.0,0.0,26.001,26.001,0.0,0.0,0.43,0.0,0.0,8.723,72.0,72.0,75.0,145.724,156.641,0.0,6.8,5.413,69.0,11.408,0.0,0.0
307,2007-01-13T19:00:00,2007-01-13T19:00:00,2007-01-14T01:00:00Z,30.141,1.068,26.495,0.05,0.0,0.139,0.0,0.0,0.469,0.03,0.0,0.044,0.0,0.0,0.0,0.0,0.01,0.327,26.495,0.0,4.39146,4.39146,0.48874,0.48874,3.90272,0.02287,0.0,0.06336,0.0,0.0,0.21463,0.01381,0.0,0.02007,0.0,0.0,0.0,0.0,0.00435,0.14966,3.90272,0.0,0.0,0.0,0.0,0.0,21.669,21.669,0.0,0.0,0.42,0.0,0.0,7.967,72.0,72.0,75.0,236.553,0.0,0.0,6.8,5.413,69.0,10.29,0.0,0.0
308,2007-01-13T20:00:00,2007-01-13T20:00:00,2007-01-14T02:00:00Z,33.219,1.066,29.582,0.05,0.0,0.139,0.0,0.0,0.473,0.038,0.0,0.042,0.0,0.0,0.0,0.0,0.01,0.315,26.44,3.142,4.81306,4.81306,0.45557,0.45557,4.35749,0.02137,0.0,0.05921,0.0,0.0,0.20213,0.01613,0.0,0.018,0.0,0.0,0.0,0.0,0.00427,0.13448,3.89463,0.46286,0.0,0.0,2.33,0.918,21.625,21.625,0.0,2.283,0.42,0.0,0.0,7.464,72.0,72.0,75.0,233.101,0.0,0.0,6.8,6.041,83.0,9.171,0.0,0.0
309,2007-01-13T21:00:00,2007-01-13T21:00:00,2007-01-14T03:00:00Z,32.68,0.99,29.303,0.05,0.0,0.139,0.0,0.0,0.395,0.052,0.0,0.041,0.0,0.0,0.0,0.0,0.01,0.302,26.245,3.058,4.73678,4.73678,0.42042,0.42042,4.31636,0.02124,0.0,0.05884,0.0,0.0,0.16791,0.02217,0.0,0.01752,0.0,0.0,0.0,0.0,0.00444,0.12831,3.86586,0.4505,0.0,0.0,1.393,0.549,21.468,21.468,0.0,1.37,0.423,0.0,0.0,7.977,72.0,72.0,75.0,236.879,0.0,0.0,8.6,7.446,76.0,11.408,0.0,0.0
310,2007-01-13T22:00:00,2007-01-13T22:00:00,2007-01-14T04:00:00Z,30.608,0.898,27.543,0.05,0.0,0.139,0.0,0.0,0.304,0.062,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.293,26.054,1.489,4.46893,4.46893,0.41185,0.41185,4.05707,0.02293,0.0,0.06351,0.0,0.0,0.13939,0.02825,0.0,0.01851,0.0,0.0,0.0,0.0,0.00468,0.13458,3.83774,0.21933,0.0,0.0,0.466,0.184,21.316,21.316,0.0,0.457,0.42,0.0,0.0,8.121,72.0,72.0,75.0,232.77,0.0,0.0,8.6,7.107,69.0,10.29,0.0,0.0
311,2007-01-13T23:00:00,2007-01-13T23:00:00,2007-01-14T05:00:00Z,32.432,0.539,30.594,0.05,0.0,0.139,0.0,0.0,0.045,0.053,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.209,29.086,1.508,4.74897,4.74897,0.24248,0.24248,4.50649,0.02251,0.0,0.06235,0.0,0.0,0.0203,0.02406,0.0,0.01738,0.0,0.0,0.0,0.0,0.00194,0.09394,4.2843,0.22219,0.0,0.0,0.932,0.367,23.741,23.741,0.0,0.915,0.422,0.0,0.0,7.36,72.0,72.0,75.0,246.247,0.0,0.0,6.8,6.041,83.0,12.751,0.0,0.0
312,2007-01-14T00:00:00,2007-01-14T00:00:00,2007-01-14T06:00:00Z,36.452,0.55,34.577,0.05,0.0,0.139,0.0,0.0,0.045,0.037,0.03,0.036,0.0,0.0,0.0,0.0,0.004,0.209,33.048,1.529,5.36203,5.36203,0.26889,0.26889,5.09314,0.02446,0.0,0.06776,0.0,0.0,0.02206,0.01815,0.01468,0.0176,0.0,0.0,0.0,0.0,0.00211,0.10208,4.86796,0.22518,0.0,0.0,1.398,0.551,26.911,26.911,0.0,1.37,0.42,0.0,0.0,7.141,72.0,72.0,75.0,185.571,99.99,0.0,6.8,6.041,83.0,14.987,0.0,0.0
313,2007-01-14T01:00:00,2007-01-14T01:00:00,2007-01-14T07:00:00Z,32.454,0.511,30.712,0.05,0.0,0.139,0.0,0.0,0.045,0.029,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.209,29.242,1.47,4.77649,4.77649,0.2526,0.2526,4.52389,0.02474,0.0,0.06852,0.0,0.0,0.02231,0.01431,0.0,0.01736,0.0,0.0,0.0,0.0,0.00213,0.10323,4.30731,0.21658,0.0,0.0,0.0,0.0,23.866,23.866,0.0,0.0,0.426,0.0,0.0,7.01,72.0,72.0,75.0,246.247,0.0,0.0,6.8,5.725,76.0,12.751,0.0,0.0
314,2007-01-14T02:00:00,2007-01-14T02:00:00,2007-01-14T08:00:00Z,30.94,0.51,29.201,0.05,0.0,0.139,0.0,0.0,0.045,0.029,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.209,27.692,1.509,4.55398,4.55398,0.25273,0.25273,4.30125,0.02479,0.0,0.06867,0.0,0.0,0.02236,0.01434,0.0,0.01696,0.0,0.0,0.0,0.0,0.00214,0.10346,4.07905,0.22221,0.0,0.0,0.933,0.368,22.626,22.626,0.0,0.917,0.422,0.0,0.0,7.708,72.0,72.0,75.0,236.879,0.0,0.0,8.6,7.103,69.0,11.408,0.0,0.0
315,2007-01-14T03:00:00,2007-01-14T03:00:00,2007-01-14T09:00:00Z,30.162,0.508,28.428,0.05,0.0,0.139,0.0,0.0,0.045,0.028,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.209,28.428,0.0,4.43543,4.43543,0.24806,0.24806,4.18737,0.02441,0.0,0.0676,0.0,0.0,0.02201,0.01381,0.0,0.01627,0.0,0.0,0.0,0.0,0.0021,0.10185,4.18737,0.0,0.0,0.0,0.0,0.0,23.215,23.215,0.0,0.0,0.418,0.0,0.0,7.088,72.0,72.0,75.0,236.553,0.0,0.0,6.8,6.039,83.0,10.29,0.0,0.0
