Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-22T22:00:00,2007-01-22T22:00:00,2007-01-23T03:00:00Z,3.697,0.635,1.531,0.0,0.0,0.0,0.214,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.016,0.348,0.0,1.531,0.0,0.98035,0.98035,0.75487,0.75487,0.22549,0.0,0.0,0.0,0.25403,0.01963,0.0,0.04799,0.0,0.0,0.0,0.0,0.01918,0.41404,0.0,0.22549,0.0,0.0,0.0,1.586,0.625,0.0,0.0,1.416,0.435,0.0,0.0,70.185,70.0,75.0,137.126,0.0,0.0,64.4,54.172,52.0,14.987,0.0,0.0
2007-01-22T23:00:00,2007-01-22T23:00:00,2007-01-23T04:00:00Z,2.876,0.412,1.471,0.0,0.0,0.0,0.099,0.014,0.0,0.039,0.0,0.0,0.0,0.0,0.009,0.251,0.0,1.471,0.0,0.7087,0.7087,0.49207,0.49207,0.21663,0.0,0.0,0.0,0.11855,0.01709,0.0,0.04612,0.0,0.0,0.0,0.0,0.0108,0.29951,0.0,0.21663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.0,0.0,70.141,70.0,75.0,101.391,0.0,0.0,64.4,54.172,52.0,11.408,0.0,0.0
2007-01-23T00:00:00,2007-01-23T00:00:00,2007-01-23T05:00:00Z,2.004,0.294,1.0,0.007,0.0,0.0,0.015,0.01,0.03,0.036,0.0,0.0,0.0,0.0,0.004,0.192,1.0,0.0,0.0,0.49464,0.49464,0.34742,0.34742,0.14723,0.00883,0.0,0.0,0.01719,0.01169,0.03542,0.04247,0.0,0.0,0.0,0.0,0.00509,0.22673,0.14723,0.0,0.0,0.0,0.0,0.0,0.0,0.827,0.0,0.0,0.444,0.0,0.0,70.002,70.0,75.0,63.751,99.99,0.0,62.6,54.25,59.0,12.751,0.0,0.0
2007-01-23T01:00:00,2007-01-23T01:00:00,2007-01-23T06:00:00Z,4.616,0.258,3.736,0.005,0.0,0.0,0.015,0.007,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.192,0.614,3.121,0.0,0.84848,0.84848,0.29821,0.29821,0.55028,0.00532,0.0,0.0,0.01684,0.00836,0.0,0.04059,0.0,0.0,0.0,0.0,0.00499,0.22212,0.09048,0.4598,0.0,0.0,0.0,2.306,0.909,0.507,0.0,2.057,0.437,0.0,0.0,70.0,70.0,75.0,86.876,0.0,0.0,62.6,54.247,59.0,9.171,0.0,0.0
2007-01-23T02:00:00,2007-01-23T02:00:00,2007-01-23T07:00:00Z,1.555,0.257,0.677,0.005,0.0,0.0,0.015,0.007,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.192,0.677,0.0,0.0,0.39318,0.39318,0.29353,0.29353,0.09965,0.00577,0.0,0.0,0.0166,0.00824,0.0,0.03901,0.0,0.0,0.0,0.0,0.00492,0.21898,0.09965,0.0,0.0,0.0,0.0,0.0,0.0,0.558,0.0,0.0,0.432,0.0,0.0,70.0,70.0,75.0,72.742,0.0,0.0,60.8,55.409,72.0,5.816,0.0,0.0
2007-01-23T03:00:00,2007-01-23T03:00:00,2007-01-23T08:00:00Z,4.335,0.266,3.427,0.015,0.0,0.0,0.015,0.007,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.192,1.956,1.471,0.0,0.80807,0.80807,0.30322,0.30322,0.50485,0.01668,0.0,0.0,0.01659,0.00824,0.0,0.03798,0.0,0.0,0.0,0.0,0.00491,0.21882,0.28818,0.21667,0.0,0.0,0.0,0.0,0.0,1.615,0.0,0.0,0.44,0.0,0.0,70.0,70.0,75.0,101.787,0.0,0.0,55.4,53.351,88.0,8.053,0.0,0.0
2007-01-23T04:00:00,2007-01-23T04:00:00,2007-01-23T09:00:00Z,2.65,0.264,1.75,0.013,0.0,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,1.75,0.0,0.0,0.56025,0.56025,0.30244,0.30244,0.25781,0.01502,0.0,0.0,0.0167,0.00829,0.0,0.03723,0.0,0.0,0.0,0.0,0.00495,0.22026,0.25781,0.0,0.0,0.0,0.0,0.0,0.0,1.445,0.0,0.0,0.439,0.0,0.0,70.0,70.0,75.0,114.222,0.0,0.0,59.0,54.74,77.0,11.408,0.0,0.0
2007-01-23T05:00:00,2007-01-23T05:00:00,2007-01-23T10:00:00Z,4.593,0.266,3.685,0.017,0.0,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,2.214,1.471,0.0,0.84986,0.84986,0.30711,0.30711,0.54275,0.01911,0.0,0.0,0.01679,0.00834,0.0,0.03642,0.0,0.0,0.0,0.0,0.00497,0.22148,0.32611,0.21663,0.0,0.0,0.0,0.0,0.0,1.828,0.0,0.0,0.429,0.0,0.0,70.0,70.0,75.0,166.393,0.0,0.0,60.8,55.406,72.0,17.224,0.0,0.0
2007-01-23T06:00:00,2007-01-23T06:00:00,2007-01-23T11:00:00Z,3.348,0.267,2.438,0.018,0.0,0.0,0.015,0.006,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,2.438,0.0,0.0,0.67184,0.67184,0.31265,0.31265,0.35918,0.0214,0.0,0.0,0.01707,0.00682,0.0,0.03704,0.0,0.0,0.0,0.0,0.00506,0.22525,0.35918,0.0,0.0,0.0,0.0,0.0,0.0,2.013,0.0,0.0,0.445,0.0,0.0,70.0,70.0,75.0,108.109,0.0,0.0,55.4,53.353,88.0,9.171,0.0,0.0
2007-01-23T07:00:00,2007-01-23T07:00:00,2007-01-23T12:00:00Z,5.041,0.269,4.122,0.019,0.0,0.0,0.015,0.006,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.192,2.596,1.526,0.0,0.92735,0.92735,0.32012,0.32012,0.60723,0.02311,0.0,0.0,0.01731,0.00654,0.0,0.03965,0.0,0.0,0.0,0.0,0.00513,0.22838,0.38242,0.22481,0.0,0.0,0.0,1.457,0.574,2.143,0.0,1.296,0.436,0.0,0.0,70.0,70.0,75.0,108.109,0.0,0.0,55.4,54.386,94.0,9.171,0.0,0.0
2007-01-23T08:00:00,2007-01-23T08:00:00,2007-01-23T13:00:00Z,7.384,0.402,6.012,0.022,0.0,0.0,0.073,0.005,0.0,0.035,0.0,0.0,0.0,0.0,0.008,0.259,2.989,3.023,0.0,1.35677,1.35677,0.47123,0.47123,0.88554,0.02622,0.0,0.0,0.08566,0.00626,0.0,0.04113,0.0,0.0,0.0,0.0,0.00895,0.30301,0.44026,0.44527,0.0,0.0,0.0,1.068,0.421,2.467,0.0,0.951,0.437,0.0,0.0,70.0,70.0,75.0,120.217,0.0,0.0,53.6,53.6,100.0,10.29,0.0,0.0
2007-01-23T09:00:00,2007-01-23T09:00:00,2007-01-23T14:00:00Z,6.32,0.544,4.463,0.022,0.0,0.0,0.14,0.005,0.0,0.036,0.0,0.0,0.0,0.0,0.008,0.333,2.936,1.528,0.0,1.14277,1.14277,0.48529,0.48529,0.65747,0.01959,0.0,0.0,0.12506,0.00463,0.0,0.03208,0.0,0.0,0.0,0.0,0.00708,0.29686,0.43241,0.22506,0.0,0.0,0.0,1.509,0.595,2.423,0.0,1.348,0.439,0.0,0.0,70.0,70.0,75.0,143.589,0.0,0.0,55.4,54.386,94.0,13.869,4.121,0.0
2007-01-23T10:00:00,2007-01-23T10:00:00,2007-01-23T15:00:00Z,7.092,0.55,5.213,0.028,0.0,0.0,0.144,0.004,0.0,0.036,0.0,0.0,0.0,0.0,0.005,0.333,3.699,1.514,0.0,1.18549,1.18549,0.41756,0.41756,0.76794,0.021,0.0,0.0,0.10931,0.00334,0.0,0.02729,0.0,0.0,0.0,0.0,0.00408,0.25254,0.54485,0.22309,0.0,0.0,0.0,1.154,0.455,3.054,0.0,1.028,0.436,0.0,0.0,70.0,70.0,75.0,187.362,0.0,0.0,55.4,54.386,94.0,18.343,23.775,0.0
2007-01-23T11:00:00,2007-01-23T11:00:00,2007-01-23T16:00:00Z,6.577,0.411,5.176,0.028,0.0,0.0,0.077,0.003,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.262,3.705,1.471,0.0,1.07001,1.07001,0.30762,0.30762,0.76239,0.02077,0.0,0.0,0.05785,0.00259,0.0,0.02628,0.0,0.0,0.0,0.0,0.00372,0.19641,0.54573,0.21667,0.0,0.0,0.0,0.0,0.0,3.058,0.0,0.0,0.438,0.0,0.0,70.0,70.0,75.0,196.621,0.0,0.0,57.2,55.087,88.0,19.461,37.723,0.0
2007-01-23T12:00:00,2007-01-23T12:00:00,2007-01-23T17:00:00Z,4.933,0.41,3.534,0.026,0.0,0.0,0.075,0.002,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.266,3.534,0.0,0.0,0.82641,0.82641,0.30584,0.30584,0.52057,0.01973,0.0,0.0,0.05564,0.00176,0.0,0.02618,0.0,0.0,0.0,0.0,0.00379,0.19874,0.52057,0.0,0.0,0.0,0.0,0.0,0.0,2.918,0.0,0.0,0.44,0.0,0.0,70.0,70.0,75.0,184.376,0.0,0.0,57.2,55.086,88.0,18.343,23.775,0.0
2007-01-23T13:00:00,2007-01-23T13:00:00,2007-01-23T18:00:00Z,8.58,0.417,7.157,0.03,0.0,0.0,0.073,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.27,4.073,3.084,0.0,1.36421,1.36421,0.30997,0.30997,1.05424,0.02266,0.0,0.0,0.0541,0.0014,0.0,0.02738,0.0,0.0,0.0,0.0,0.00369,0.20074,0.59999,0.45425,0.0,0.0,0.0,1.843,0.726,3.363,0.0,1.642,0.437,0.0,0.0,70.0,70.0,75.0,211.784,0.0,0.0,57.2,55.084,88.0,20.804,26.945,0.0
2007-01-23T14:00:00,2007-01-23T14:00:00,2007-01-23T19:00:00Z,5.92,0.275,4.98,0.026,0.0,0.0,0.015,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.192,3.457,1.523,0.0,0.93637,0.93637,0.20283,0.20283,0.73355,0.01905,0.0,0.0,0.01072,0.00127,0.0,0.02714,0.0,0.0,0.0,0.0,0.00318,0.14146,0.50916,0.22439,0.0,0.0,0.0,1.387,0.547,2.854,0.0,1.236,0.437,0.0,0.0,70.0,70.0,75.0,150.122,0.0,0.0,57.2,55.084,88.0,14.987,29.798,0.0
2007-01-23T15:00:00,2007-01-23T15:00:00,2007-01-23T20:00:00Z,9.494,0.408,8.101,0.025,0.0,0.0,0.072,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.266,3.363,4.738,0.0,1.49471,1.49471,0.30146,0.30146,1.19326,0.01858,0.0,0.0,0.05351,0.00128,0.0,0.0272,0.0,0.0,0.0,0.0,0.00427,0.19663,0.49539,0.69786,0.0,0.0,0.0,2.736,1.079,2.776,0.0,2.437,0.436,0.0,0.0,70.0,70.0,75.0,161.088,0.0,0.0,57.2,55.084,88.0,16.106,21.556,0.0
2007-01-23T16:00:00,2007-01-23T16:00:00,2007-01-23T21:00:00Z,6.162,0.417,4.738,0.024,0.0,0.0,0.075,0.002,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.274,3.215,1.523,0.0,1.02463,1.02463,0.32672,0.32672,0.69791,0.01884,0.0,0.0,0.05886,0.00148,0.0,0.02817,0.0,0.0,0.0,0.0,0.00462,0.21476,0.47358,0.22433,0.0,0.0,0.0,1.383,0.545,2.654,0.0,1.236,0.439,0.0,0.0,70.0,70.0,75.0,161.088,0.0,0.0,57.2,55.084,88.0,16.106,32.017,0.0
2007-01-23T17:00:00,2007-01-23T17:00:00,2007-01-23T22:00:00Z,5.796,0.436,4.309,0.021,0.0,0.0,0.085,0.003,0.0,0.039,0.0,0.0,0.0,0.0,0.007,0.282,2.786,1.524,0.0,1.09902,1.09902,0.46425,0.46425,0.63477,0.02221,0.0,0.0,0.09052,0.00318,0.0,0.04112,0.0,0.0,0.0,0.0,0.00716,0.30006,0.41034,0.22443,0.0,0.0,0.0,1.389,0.547,2.3,0.0,1.236,0.435,0.0,0.0,70.0,70.0,75.0,139.671,0.0,0.0,57.2,55.084,88.0,13.869,21.556,15.533
2007-01-23T18:00:00,2007-01-23T18:00:00,2007-01-23T23:00:00Z,6.98,0.519,5.208,0.028,0.0,0.0,0.108,0.006,0.03,0.042,0.0,0.0,0.0,0.0,0.008,0.297,3.737,1.471,0.0,1.39096,1.39096,0.62378,0.62378,0.76717,0.03361,0.0,0.0,0.12923,0.00699,0.03605,0.0506,0.0,0.0,0.0,0.0,0.01002,0.3573,0.55049,0.21668,0.0,0.0,0.0,0.0,0.0,3.085,0.0,0.0,0.443,0.0,0.0,70.0,70.0,75.0,76.738,99.99,0.0,55.4,54.385,94.0,12.751,1.268,1.902
2007-01-23T19:00:00,2007-01-23T19:00:00,2007-01-24T00:00:00Z,13.563,0.522,11.782,0.022,0.0,0.0,0.138,0.008,0.0,0.044,0.0,0.0,0.0,0.0,0.01,0.301,2.882,8.9,0.0,2.35929,2.35929,0.62384,0.62384,1.73546,0.02578,0.0,0.0,0.16514,0.00921,0.0,0.05244,0.0,0.0,0.0,0.0,0.01137,0.35991,0.42446,1.31099,0.0,0.0,0.0,6.935,2.734,2.379,0.0,6.179,0.437,0.0,0.0,70.0,70.0,75.0,115.328,0.0,0.0,55.4,54.385,94.0,10.29,0.0,0.0
2007-01-23T20:00:00,2007-01-23T20:00:00,2007-01-24T01:00:00Z,6.0,0.545,4.14,0.011,0.0,0.0,0.156,0.01,0.0,0.042,0.0,0.0,0.0,0.026,0.01,0.29,1.5,0.0,2.641,1.25501,1.25501,0.64515,0.64515,0.60986,0.01328,0.0,0.0,0.18424,0.01209,0.0,0.04984,0.0,0.0,0.0,0.03125,0.01181,0.34264,0.22091,0.0,0.38895,0.0,0.0,0.461,0.182,1.238,0.0,0.411,0.438,0.0,0.0,70.0,70.0,75.0,115.328,0.0,0.0,55.4,53.35,88.0,10.29,0.0,0.0
2007-01-23T21:00:00,2007-01-23T21:00:00,2007-01-24T02:00:00Z,8.227,0.729,5.739,0.02,0.0,0.0,0.274,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.017,0.363,2.655,3.084,0.0,1.70564,1.70564,0.86027,0.86027,0.84538,0.02345,0.0,0.0,0.32286,0.01688,0.0,0.04865,0.0,0.0,0.0,0.0,0.01958,0.42885,0.39109,0.45429,0.0,0.0,0.0,1.839,0.725,2.192,0.0,1.642,0.438,0.0,0.0,70.0,70.0,75.0,118.445,0.0,0.0,51.8,47.884,76.0,9.171,0.0,0.0
2007-01-23T22:00:00,2007-01-23T22:00:00,2007-01-24T03:00:00Z,7.617,0.355,6.407,0.037,0.05,0.0,0.015,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.192,4.919,1.488,0.0,1.36548,1.36548,0.42168,0.42168,0.9438,0.04378,0.05946,0.0,0.01731,0.01963,0.0,0.04799,0.0,0.0,0.0,0.0,0.00513,0.22838,0.72464,0.21916,0.0,0.0,0.0,0.461,0.182,4.061,0.0,0.411,0.436,0.0,0.0,70.0,70.0,75.0,139.353,0.0,0.0,46.4,44.524,87.0,10.29,0.0,0.0
2007-01-23T23:00:00,2007-01-23T23:00:00,2007-01-24T04:00:00Z,9.536,0.365,8.292,0.051,0.05,0.0,0.015,0.014,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.192,6.804,1.488,0.0,1.65713,1.65713,0.43576,0.43576,1.22137,0.06084,0.05973,0.0,0.01739,0.01709,0.0,0.04612,0.0,0.0,0.0,0.0,0.00515,0.22944,1.00225,0.21912,0.0,0.0,0.0,0.463,0.182,5.617,0.0,0.411,0.433,0.0,0.0,70.0,70.0,75.0,176.313,0.0,0.0,44.6,41.94,81.0,14.987,0.0,0.0
2007-01-24T00:00:00,2007-01-24T00:00:00,2007-01-24T05:00:00Z,8.825,0.393,7.485,0.056,0.05,0.0,0.015,0.01,0.03,0.036,0.0,0.0,0.0,0.0,0.004,0.192,7.485,0.0,0.0,1.56621,1.56621,0.46374,0.46374,1.10247,0.06613,0.05903,0.0,0.01719,0.01169,0.03542,0.04247,0.0,0.0,0.0,0.0,0.00509,0.22673,1.10247,0.0,0.0,0.0,0.0,0.0,0.0,6.179,0.0,0.0,0.445,0.0,0.0,70.0,70.0,75.0,90.451,99.99,0.0,44.6,41.219,76.0,11.408,0.0,0.0
2007-01-24T01:00:00,2007-01-24T01:00:00,2007-01-24T06:00:00Z,9.67,0.355,8.458,0.052,0.05,0.0,0.015,0.007,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.192,6.934,1.524,0.0,1.65659,1.65659,0.41074,0.41074,1.24585,0.06002,0.05783,0.0,0.01684,0.00836,0.0,0.04059,0.0,0.0,0.0,0.0,0.00499,0.22212,1.02143,0.22443,0.0,0.0,0.0,1.39,0.548,5.725,0.0,1.237,0.436,0.0,0.0,70.0,70.0,75.0,154.951,0.0,0.0,42.8,40.241,81.0,11.408,0.0,0.0
2007-01-24T02:00:00,2007-01-24T02:00:00,2007-01-24T07:00:00Z,9.498,0.353,8.292,0.051,0.05,0.0,0.015,0.007,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.192,6.821,1.471,0.0,1.62443,1.62443,0.40298,0.40298,1.22145,0.05821,0.05701,0.0,0.0166,0.00824,0.0,0.03901,0.0,0.0,0.0,0.0,0.00492,0.21898,1.00479,0.21667,0.0,0.0,0.0,0.0,0.0,5.631,0.0,0.0,0.438,0.0,0.0,70.0,70.0,75.0,148.627,0.0,0.0,42.8,40.243,81.0,10.29,0.0,0.0
2007-01-24T03:00:00,2007-01-24T03:00:00,2007-01-24T08:00:00Z,10.301,0.369,9.041,0.068,0.05,0.0,0.015,0.007,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.192,9.041,0.0,0.0,1.75232,1.75232,0.4206,0.4206,1.33173,0.07709,0.05697,0.0,0.01659,0.00824,0.0,0.03798,0.0,0.0,0.0,0.0,0.00491,0.21882,1.33173,0.0,0.0,0.0,0.0,0.0,0.0,7.464,0.0,0.0,0.44,0.0,0.0,70.0,70.0,75.0,179.406,0.0,0.0,39.2,37.597,87.0,13.869,0.0,0.0
2007-01-24T04:00:00,2007-01-24T04:00:00,2007-01-24T09:00:00Z,11.6,0.378,10.311,0.077,0.05,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,10.311,0.0,0.0,1.95212,1.95212,0.43326,0.43326,1.51886,0.0885,0.05734,0.0,0.0167,0.00829,0.0,0.03723,0.0,0.0,0.0,0.0,0.00495,0.22026,1.51886,0.0,0.0,0.0,0.0,0.0,0.0,8.512,0.0,0.0,0.428,0.0,0.0,70.0,70.0,75.0,206.013,0.0,0.0,39.2,36.081,75.0,17.224,0.0,0.0
2007-01-24T05:00:00,2007-01-24T05:00:00,2007-01-24T10:00:00Z,13.95,0.383,12.642,0.084,0.05,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,11.171,1.471,0.0,2.30419,2.30419,0.44208,0.44208,1.86211,0.09641,0.05766,0.0,0.01679,0.00834,0.0,0.03642,0.0,0.0,0.0,0.0,0.00497,0.22148,1.64542,0.21669,0.0,0.0,0.0,0.0,0.0,9.222,0.0,0.0,0.445,0.0,0.0,70.0,70.0,75.0,209.449,0.0,0.0,37.4,34.291,74.0,17.224,0.0,0.0
2007-01-24T06:00:00,2007-01-24T06:00:00,2007-01-24T11:00:00Z,13.424,0.391,12.089,0.084,0.05,0.0,0.015,0.006,0.0,0.032,0.0,0.0,0.0,0.009,0.004,0.192,11.21,0.0,0.88,2.23936,2.23936,0.4586,0.4586,1.78076,0.09839,0.05864,0.0,0.01707,0.00682,0.0,0.03704,0.0,0.0,0.0,0.01032,0.00506,0.22525,1.65116,0.0,0.1296,0.0,0.0,0.0,0.0,9.254,0.0,0.0,0.435,0.0,0.0,70.0,70.0,75.0,203.731,0.0,0.0,35.6,33.324,80.0,16.106,0.0,0.0
2007-01-24T07:00:00,2007-01-24T07:00:00,2007-01-24T12:00:00Z,15.676,0.493,13.995,0.081,0.05,0.0,0.059,0.006,0.0,0.033,0.0,0.0,0.0,0.018,0.007,0.239,10.76,1.471,1.764,2.64737,2.64737,0.58597,0.58597,2.06141,0.09576,0.05946,0.0,0.07066,0.00654,0.0,0.03965,0.0,0.0,0.0,0.02098,0.00855,0.28438,1.58493,0.21665,0.25982,0.0,0.0,0.0,0.0,8.883,0.0,0.0,0.435,0.0,0.0,70.0,70.0,75.0,203.731,0.0,0.0,35.6,33.327,80.0,16.106,0.0,0.0
2007-01-24T08:00:00,2007-01-24T08:00:00,2007-01-24T13:00:00Z,13.502,0.518,11.736,0.088,0.05,0.0,0.073,0.005,0.0,0.035,0.0,0.0,0.0,0.0,0.008,0.259,11.736,0.0,0.0,2.33527,2.33527,0.60655,0.60655,1.72872,0.10294,0.0586,0.0,0.08566,0.00626,0.0,0.04113,0.0,0.0,0.0,0.0,0.00895,0.30301,1.72872,0.0,0.0,0.0,0.0,0.0,0.0,9.689,0.0,0.0,0.442,0.0,0.0,70.0,70.0,75.0,198.916,0.0,0.0,33.8,32.287,86.0,14.987,0.0,0.0
2007-01-24T09:00:00,2007-01-24T09:00:00,2007-01-24T14:00:00Z,16.449,0.523,14.664,0.087,0.05,0.0,0.077,0.005,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.262,11.565,3.099,0.0,2.62665,2.62665,0.46671,0.46671,2.15994,0.07718,0.04459,0.0,0.06889,0.00463,0.0,0.03208,0.0,0.0,0.0,0.0,0.00547,0.23388,1.70347,0.45646,0.0,0.0,0.0,2.027,0.799,9.547,0.0,1.808,0.437,0.0,0.0,70.0,70.0,75.0,191.152,0.0,0.0,33.8,31.387,79.0,13.869,12.363,0.0
2007-01-24T10:00:00,2007-01-24T10:00:00,2007-01-24T15:00:00Z,17.78,0.521,16.003,0.084,0.05,0.0,0.079,0.004,0.0,0.036,0.0,0.0,0.0,0.0,0.005,0.262,11.196,4.807,0.0,2.75222,2.75222,0.39493,0.39493,2.35729,0.06356,0.03793,0.0,0.06018,0.00334,0.0,0.02729,0.0,0.0,0.0,0.0,0.00368,0.19896,1.64917,0.70811,0.0,0.0,0.0,3.281,1.293,9.243,0.0,2.924,0.436,0.0,0.0,70.0,70.0,75.0,176.469,0.0,0.0,33.8,31.387,79.0,11.408,16.484,0.0
2007-01-24T11:00:00,2007-01-24T11:00:00,2007-01-24T16:00:00Z,15.429,0.512,13.682,0.079,0.05,0.0,0.077,0.003,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.262,10.552,3.131,0.0,2.39886,2.39886,0.38344,0.38344,2.01542,0.05914,0.03745,0.0,0.05785,0.00259,0.0,0.02628,0.0,0.0,0.0,0.0,0.00372,0.19641,1.5543,0.46112,0.0,0.0,0.0,2.422,0.955,8.711,0.0,2.163,0.438,0.0,0.0,70.0,70.0,75.0,172.242,0.0,0.0,35.6,33.331,80.0,11.408,25.36,0.0
2007-01-24T12:00:00,2007-01-24T12:00:00,2007-01-24T17:00:00Z,13.837,0.512,12.088,0.079,0.05,0.0,0.075,0.002,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.266,10.555,1.534,0.0,2.16294,2.16294,0.38234,0.38234,1.7806,0.05893,0.0373,0.0,0.05564,0.00176,0.0,0.02618,0.0,0.0,0.0,0.0,0.00379,0.19874,1.55468,0.22592,0.0,0.0,0.0,1.649,0.65,8.713,0.0,1.471,0.437,0.0,0.0,70.0,70.0,75.0,172.242,0.0,0.0,35.6,33.331,80.0,11.408,23.775,0.0
2007-01-24T13:00:00,2007-01-24T13:00:00,2007-01-24T18:00:00Z,20.105,0.524,18.316,0.088,0.05,0.0,0.073,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.27,11.74,6.575,0.0,3.08771,3.08771,0.38977,0.38977,2.69794,0.0653,0.03716,0.0,0.0541,0.0014,0.0,0.02738,0.0,0.0,0.0,0.0,0.00369,0.20074,1.72937,0.96857,0.0,0.0,0.0,4.191,1.652,9.692,0.0,3.737,0.437,0.0,0.0,70.0,70.0,75.0,195.175,0.0,0.0,35.6,32.517,73.0,14.987,40.259,0.0
2007-01-24T14:00:00,2007-01-24T14:00:00,2007-01-24T19:00:00Z,13.535,0.513,11.785,0.077,0.05,0.0,0.072,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.27,10.253,1.531,0.0,2.1138,2.1138,0.3779,0.3779,1.7359,0.05652,0.03683,0.0,0.05318,0.00127,0.0,0.02714,0.0,0.0,0.0,0.0,0.004,0.19896,1.51032,0.22558,0.0,0.0,0.0,1.597,0.629,8.465,0.0,1.427,0.439,0.0,0.0,70.0,70.0,75.0,166.577,0.0,0.0,35.6,32.517,73.0,10.29,33.602,0.0
