Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-02-25T15:00:00,2007-02-25T15:00:00,2007-02-25T20:00:00Z,1.92,0.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.007,0.256,0.0,0.33877,0.33877,0.33877,0.33877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15191,0.00325,0.0,0.02502,0.0,0.0,0.0,0.0,0.0044,0.15419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.0,0.0,71.657,70.0,72.0,89.422,0.0,0.0,63.68,49.221,34.0,19.014,64.351,184.81
2007-02-25T16:00:00,2007-02-25T16:00:00,2007-02-25T21:00:00Z,3.289,0.637,1.116,0.0,0.0,0.0,0.0,0.054,0.004,0.258,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.008,0.268,1.116,0.56671,0.56671,0.40237,0.40237,0.16434,0.0,0.0,0.0,0.0,0.03395,0.00244,0.16271,0.00372,0.0,0.02562,0.0,0.0,0.0,0.0,0.00476,0.16916,0.16434,0.0,0.0,0.461,0.182,0.0,0.0,1.222,0.412,0.424,0.0,0.0,71.992,70.0,72.0,79.522,0.0,0.0,64.4,49.756,34.0,17.224,39.942,201.294
2007-02-25T17:00:00,2007-02-25T17:00:00,2007-02-25T22:00:00Z,3.555,0.719,1.103,0.0,0.0,0.0,0.0,0.086,0.011,0.279,0.009,0.0,0.044,0.0,0.0,0.0,0.0,0.009,0.28,1.103,0.74049,0.74049,0.57807,0.57807,0.16242,0.0,0.0,0.0,0.0,0.06946,0.00921,0.22467,0.00751,0.0,0.03501,0.0,0.0,0.0,0.0,0.00738,0.22482,0.16242,0.0,0.0,0.0,0.0,0.0,0.0,1.986,0.0,0.421,0.0,0.0,72.0,70.0,72.0,63.116,0.0,0.0,62.6,50.354,42.0,13.869,35.821,159.767
2007-02-25T18:00:00,2007-02-25T18:00:00,2007-02-25T23:00:00Z,6.306,0.806,3.554,0.0,0.0,0.0,0.0,0.05,0.007,0.339,0.019,0.03,0.047,0.0,0.0,0.0,0.0,0.012,0.303,3.554,1.40765,1.40765,0.88415,0.88415,0.5235,0.0,0.0,0.0,0.0,0.05461,0.00718,0.3714,0.02047,0.03289,0.05207,0.0,0.0,0.0,0.0,0.01367,0.33185,0.5235,0.0,0.0,2.772,1.093,0.0,0.0,1.139,2.476,0.421,0.0,0.0,72.0,70.0,72.0,8.899,99.99,0.0,62.6,50.354,42.0,6.935,16.167,24.409
2007-02-25T19:00:00,2007-02-25T19:00:00,2007-02-26T00:00:00Z,2.033,0.596,0.0,0.0,0.0,0.0,0.0,0.045,0.006,0.236,0.024,0.0,0.049,0.0,0.0,0.0,0.0,0.01,0.226,0.0,0.67065,0.67065,0.67065,0.67065,0.0,0.0,0.0,0.0,0.0,0.051,0.00667,0.26543,0.02655,0.0,0.05568,0.0,0.0,0.0,0.0,0.01078,0.25454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031,0.0,0.417,0.0,0.0,72.0,70.0,72.0,36.544,0.0,0.0,59.0,49.474,51.0,5.816,0.0,0.0
2007-02-25T20:00:00,2007-02-25T20:00:00,2007-02-26T01:00:00Z,4.544,0.675,2.242,0.0,0.0,0.0,0.0,0.032,0.004,0.287,0.029,0.0,0.047,0.0,0.047,0.0,0.0,0.01,0.217,2.242,1.07716,1.07716,0.74694,0.74694,0.33021,0.0,0.0,0.0,0.0,0.03576,0.00462,0.31776,0.03264,0.0,0.05259,0.0,0.05195,0.0,0.0,0.01112,0.2405,0.33021,0.255,0.0,0.462,0.182,0.0,0.0,0.725,0.575,0.42,0.0,0.0,72.0,70.0,72.0,42.414,0.0,0.0,59.0,47.96,44.0,8.053,0.0,0.0
2007-02-25T21:00:00,2007-02-25T21:00:00,2007-02-26T02:00:00Z,15.517,3.112,4.899,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.041,0.0,0.047,0.0,0.109,2.399,0.0,0.011,0.209,4.899,4.1566,4.1566,3.43493,3.43493,0.72168,0.0,0.0,0.0,0.0,0.0,0.0,0.32785,0.04502,0.0,0.05134,0.0,0.12086,2.64801,0.0,0.0116,0.23024,0.72168,1.677,0.0,2.791,1.1,0.0,0.0,0.0,3.567,0.422,0.0,0.0,71.243,70.0,72.0,17.598,124.148,0.0,57.2,45.883,41.0,11.408,0.0,0.0
2007-02-25T22:00:00,2007-02-25T22:00:00,2007-02-26T03:00:00Z,14.718,3.986,1.115,0.0,0.0,0.0,0.0,0.0,0.0,0.487,0.048,0.0,0.046,0.0,0.0,3.128,0.0,0.016,0.262,1.115,4.58673,4.58673,4.42244,4.42244,0.16429,0.0,0.0,0.0,0.0,0.0,0.0,0.54023,0.05342,0.0,0.05049,0.0,0.0,3.46967,0.0,0.01802,0.29061,0.16429,0.0,0.0,0.462,0.182,0.0,0.0,0.0,0.412,0.427,0.0,0.0,71.271,70.0,72.0,14.248,161.861,0.0,57.2,45.233,38.0,11.408,0.0,0.0
2007-02-25T23:00:00,2007-02-25T23:00:00,2007-02-26T04:00:00Z,5.785,0.654,3.555,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.042,0.0,0.044,0.0,0.0,0.209,0.0,0.009,0.188,3.555,1.25452,1.25452,0.73093,0.73093,0.52359,0.0,0.0,0.0,0.0,0.0,0.0,0.18154,0.04671,0.0,0.04869,0.0,0.0,0.23331,0.0,0.01017,0.2105,0.52359,0.0,0.0,2.772,1.093,0.0,0.0,0.0,2.476,0.427,0.0,0.0,71.756,70.0,72.0,38.463,10.796,0.0,57.2,44.574,35.0,9.171,0.0,0.0
2007-02-26T00:00:00,2007-02-26T00:00:00,2007-02-26T05:00:00Z,3.71,0.418,2.284,0.056,0.006,0.0,0.0,0.0,0.0,0.087,0.029,0.015,0.041,0.0,0.0,0.0,0.0,0.008,0.176,2.284,0.80254,0.80254,0.46605,0.46605,0.33648,0.06205,0.00673,0.0,0.0,0.0,0.0,0.0971,0.03234,0.01673,0.04526,0.0,0.0,0.0,0.0,0.00897,0.19688,0.33648,0.0,0.0,1.387,0.547,0.824,0.0,0.0,1.238,0.423,0.0,0.0,70.039,70.0,72.0,37.581,50.006,0.0,46.4,42.883,76.0,11.408,0.0,0.0
2007-02-26T01:00:00,2007-02-26T01:00:00,2007-02-26T06:00:00Z,2.16,0.306,1.116,0.059,0.008,0.0,0.0,0.0,0.0,0.029,0.023,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.143,1.116,0.50169,0.50169,0.33736,0.33736,0.16433,0.06507,0.00897,0.0,0.0,0.0,0.0,0.03178,0.02493,0.0,0.04365,0.0,0.0,0.0,0.0,0.00476,0.15822,0.16433,0.0,0.0,0.462,0.182,0.865,0.0,0.0,0.412,0.437,0.0,0.0,70.001,70.0,72.0,54.404,0.0,0.0,46.4,42.881,76.0,8.053,0.0,0.0
2007-02-26T02:00:00,2007-02-26T02:00:00,2007-02-26T07:00:00Z,2.228,0.326,1.116,0.078,0.011,0.0,0.0,0.0,0.0,0.029,0.023,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.143,1.116,0.52319,0.52319,0.35886,0.35886,0.16433,0.08544,0.01176,0.0,0.0,0.0,0.0,0.03171,0.02487,0.0,0.04246,0.0,0.0,0.0,0.0,0.00474,0.15787,0.16433,0.0,0.0,0.462,0.182,1.147,0.0,0.0,0.412,0.437,0.0,0.0,70.0,70.0,72.0,53.932,0.0,0.0,44.6,41.212,76.0,6.935,0.0,0.0
2007-02-26T03:00:00,2007-02-26T03:00:00,2007-02-26T08:00:00Z,2.372,0.368,1.116,0.116,0.016,0.0,0.0,0.0,0.0,0.029,0.023,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.143,1.116,0.5691,0.5691,0.40477,0.40477,0.16433,0.127,0.01751,0.0,0.0,0.0,0.0,0.03167,0.02484,0.0,0.04132,0.0,0.0,0.0,0.0,0.00474,0.15768,0.16433,0.0,0.0,0.462,0.182,1.723,0.0,0.0,0.412,0.437,0.0,0.0,70.0,70.0,72.0,54.093,0.0,0.0,42.8,41.057,87.0,5.816,0.0,0.0
2007-02-26T04:00:00,2007-02-26T04:00:00,2007-02-26T09:00:00Z,1.373,0.402,0.0,0.146,0.02,0.0,0.0,0.0,0.0,0.029,0.023,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.143,0.0,0.44358,0.44358,0.44358,0.44358,0.0,0.16135,0.02234,0.0,0.0,0.0,0.0,0.03176,0.02491,0.0,0.04035,0.0,0.0,0.0,0.0,0.00475,0.15812,0.0,0.0,0.0,0.0,0.0,2.191,0.0,0.0,0.0,0.438,0.0,0.0,70.0,70.0,72.0,52.622,0.0,0.0,41.72,40.413,90.0,2.908,0.0,0.0
2007-02-26T05:00:00,2007-02-26T05:00:00,2007-02-26T10:00:00Z,2.664,0.458,1.103,0.174,0.024,0.0,0.0,0.0,0.0,0.03,0.023,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.165,1.103,0.67119,0.67119,0.5087,0.5087,0.16249,0.19313,0.02685,0.0,0.0,0.0,0.0,0.03374,0.02513,0.0,0.0396,0.0,0.0,0.0,0.0,0.00671,0.18353,0.16249,0.0,0.0,0.0,0.0,2.604,0.0,0.0,0.0,0.437,0.0,0.0,70.0,70.0,72.0,52.931,0.0,0.0,41.0,40.102,93.0,0.0,0.0,0.0
2007-02-26T06:00:00,2007-02-26T06:00:00,2007-02-26T11:00:00Z,3.247,0.951,0.0,0.197,0.027,0.0,0.0,0.0,0.0,0.087,0.018,0.0,0.036,0.0,0.0,0.0,0.386,0.008,0.192,0.0,1.07128,1.07128,1.07128,1.07128,0.0,0.22133,0.0309,0.0,0.0,0.0,0.0,0.098,0.02047,0.0,0.04011,0.0,0.0,0.0,0.43451,0.00954,0.21643,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.437,0.0,0.0,70.0,70.0,72.0,70.26,0.0,0.0,40.82,39.668,91.0,11.632,0.0,0.0
2007-02-26T07:00:00,2007-02-26T07:00:00,2007-02-26T12:00:00Z,7.902,0.912,4.79,0.374,0.054,0.0,0.0,0.0,0.0,0.204,0.017,0.0,0.038,0.0,0.0,0.0,0.0,0.01,0.215,4.79,1.7226,1.7226,1.01701,1.01701,0.70559,0.41686,0.06003,0.0,0.0,0.0,0.0,0.22757,0.01918,0.0,0.04193,0.0,0.0,0.0,0.0,0.01129,0.24016,0.70559,0.0,0.0,3.142,1.238,5.657,0.0,0.0,2.802,0.437,0.0,0.0,70.0,70.0,72.0,124.571,0.0,0.0,39.2,38.338,93.0,23.04,0.0,0.0
2007-02-26T08:00:00,2007-02-26T08:00:00,2007-02-26T13:00:00Z,7.676,0.789,4.983,0.339,0.049,0.0,0.0,0.0,0.0,0.144,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.008,0.194,4.983,1.54582,1.54582,0.81178,0.81178,0.73404,0.3487,0.05001,0.0,0.0,0.0,0.0,0.14762,0.01719,0.0,0.04071,0.0,0.0,0.0,0.0,0.00791,0.19964,0.73404,0.0,0.0,4.579,1.805,5.106,0.0,0.0,4.082,0.437,0.0,0.0,70.0,70.0,72.0,78.611,0.0,0.0,35.6,34.808,93.0,12.751,0.0,0.0
2007-02-26T09:00:00,2007-02-26T09:00:00,2007-02-26T14:00:00Z,5.094,1.17,1.103,0.326,0.047,0.0,0.0,0.0,0.0,0.151,0.016,0.0,0.041,0.0,0.0,0.0,0.386,0.006,0.197,1.103,0.98381,0.98381,0.8213,0.8213,0.16252,0.22898,0.03278,0.0,0.0,0.0,0.0,0.10613,0.01139,0.0,0.02849,0.0,0.0,0.0,0.27098,0.00432,0.13823,0.16252,0.0,0.0,0.0,0.0,4.905,0.0,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,91.764,0.0,0.0,35.6,34.121,87.0,16.106,30.432,4.121
2007-02-26T10:00:00,2007-02-26T10:00:00,2007-02-26T15:00:00Z,5.024,0.795,2.313,0.336,0.048,0.0,0.0,0.0,0.0,0.154,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.005,0.197,2.313,0.83168,0.83168,0.491,0.491,0.34068,0.20775,0.02981,0.0,0.0,0.0,0.0,0.09522,0.0085,0.0,0.02507,0.0,0.0,0.0,0.0,0.00301,0.12165,0.34068,0.0,0.0,1.844,0.727,5.055,0.0,0.0,1.643,0.436,0.0,0.0,70.0,70.0,72.0,78.611,0.0,0.0,35.6,33.312,80.0,12.751,24.092,0.0
2007-02-26T11:00:00,2007-02-26T11:00:00,2007-02-26T16:00:00Z,3.956,0.832,1.116,0.375,0.054,0.0,0.0,0.0,0.0,0.151,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.197,1.116,0.66829,0.66829,0.50389,0.50389,0.1644,0.2272,0.03285,0.0,0.0,0.0,0.0,0.09115,0.00654,0.0,0.02396,0.0,0.0,0.0,0.0,0.00302,0.11917,0.1644,0.0,0.0,0.462,0.182,5.649,0.0,0.0,0.412,0.437,0.0,0.0,70.0,70.0,72.0,84.112,0.0,0.0,33.8,32.276,86.0,13.869,26.628,0.0
2007-02-26T12:00:00,2007-02-26T12:00:00,2007-02-26T17:00:00Z,5.116,0.837,2.259,0.385,0.056,0.0,0.0,0.0,0.0,0.145,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.2,2.259,0.82918,0.82918,0.49649,0.49649,0.3327,0.22795,0.03304,0.0,0.0,0.0,0.0,0.08612,0.00437,0.0,0.02346,0.0,0.0,0.0,0.0,0.00302,0.11853,0.3327,0.0,0.0,0.923,0.364,5.783,0.0,0.0,0.823,0.437,0.0,0.0,70.0,70.0,72.0,84.112,0.0,0.0,33.8,32.277,86.0,13.869,31.7,0.0
2007-02-26T13:00:00,2007-02-26T13:00:00,2007-02-26T18:00:00Z,6.333,0.966,3.037,0.496,0.073,0.0,0.0,0.0,0.0,0.141,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.005,0.203,3.037,1.01895,1.01895,0.57164,0.57164,0.44731,0.29368,0.04346,0.0,0.0,0.0,0.0,0.08352,0.00349,0.0,0.02459,0.0,0.0,0.0,0.0,0.00295,0.11995,0.44731,0.0,0.0,2.311,0.911,7.499,0.0,0.0,2.058,0.436,0.0,0.0,70.0,70.0,72.0,121.287,0.0,0.0,33.8,31.371,79.0,21.922,34.553,0.0
2007-02-26T14:00:00,2007-02-26T14:00:00,2007-02-26T19:00:00Z,5.671,0.847,2.781,0.394,0.057,0.0,0.0,0.0,0.0,0.14,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.005,0.203,2.781,0.91047,0.91047,0.50077,0.50077,0.4097,0.23321,0.03394,0.0,0.0,0.0,0.0,0.08276,0.0032,0.0,0.02457,0.0,0.0,0.0,0.0,0.00322,0.11986,0.4097,0.0,0.0,1.839,0.725,5.912,0.0,0.0,1.643,0.438,0.0,0.0,70.0,70.0,72.0,98.138,0.0,0.0,35.06,31.666,72.0,17.448,95.099,119.508
2007-02-26T15:00:00,2007-02-26T15:00:00,2007-02-26T20:00:00Z,2.484,0.728,0.0,0.293,0.042,0.0,0.0,0.0,0.0,0.141,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.006,0.2,0.0,0.43825,0.43825,0.43825,0.43825,0.0,0.1763,0.02517,0.0,0.0,0.0,0.0,0.08463,0.00325,0.0,0.02502,0.0,0.0,0.0,0.0,0.00349,0.12038,0.0,0.0,0.0,0.0,0.0,4.377,0.0,0.0,0.0,0.435,0.0,0.0,70.0,70.0,72.0,78.611,0.0,0.0,35.6,31.531,67.0,12.751,83.688,118.874
2007-02-26T16:00:00,2007-02-26T16:00:00,2007-02-26T21:00:00Z,3.805,0.792,1.103,0.342,0.049,0.0,0.0,0.0,0.0,0.143,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.006,0.206,1.103,0.66261,0.66261,0.50011,0.50011,0.1625,0.21572,0.03105,0.0,0.0,0.0,0.0,0.09027,0.00372,0.0,0.02562,0.0,0.0,0.0,0.0,0.00374,0.12999,0.1625,0.0,0.0,0.0,0.0,5.121,0.0,0.0,0.0,0.439,0.0,0.0,70.0,70.0,72.0,88.433,0.0,0.0,33.8,32.278,86.0,14.987,56.743,5.706
2007-02-26T17:00:00,2007-02-26T17:00:00,2007-02-26T22:00:00Z,3.636,1.066,0.0,0.447,0.066,0.0,0.0,0.0,0.0,0.154,0.009,0.0,0.044,0.0,0.0,0.0,0.129,0.007,0.211,0.0,0.85711,0.85711,0.85711,0.85711,0.0,0.35914,0.05269,0.0,0.0,0.0,0.0,0.12393,0.00751,0.0,0.03501,0.0,0.0,0.0,0.10342,0.00543,0.16998,0.0,0.0,0.0,0.0,0.0,6.725,0.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,72.0,110.814,0.0,0.0,30.2,27.973,78.0,19.461,25.994,0.0
2007-02-26T18:00:00,2007-02-26T18:00:00,2007-02-26T23:00:00Z,7.142,1.77,1.103,0.661,0.101,0.0,0.0,0.0,0.0,0.339,0.018,0.03,0.047,0.0,0.0,0.0,0.258,0.012,0.303,1.103,2.10285,2.10285,1.94035,1.94035,0.1625,0.72515,0.11074,0.0,0.0,0.0,0.0,0.3714,0.01993,0.03289,0.05207,0.0,0.0,0.0,0.28264,0.01367,0.33185,0.1625,0.0,0.0,0.0,0.0,10.063,0.0,0.0,0.0,0.44,0.0,0.0,70.0,70.0,72.0,83.922,99.99,0.0,28.4,26.286,78.0,25.277,7.608,0.0
2007-02-26T19:00:00,2007-02-26T19:00:00,2007-02-27T00:00:00Z,6.161,1.479,1.116,0.555,0.084,0.0,0.0,0.0,0.0,0.443,0.024,0.0,0.049,0.0,0.0,0.0,0.0,0.015,0.309,1.116,1.82854,1.82854,1.66419,1.66419,0.16434,0.62491,0.09413,0.0,0.0,0.0,0.0,0.49842,0.0271,0.0,0.05568,0.0,0.0,0.0,0.0,0.01668,0.34726,0.16434,0.0,0.0,0.461,0.182,8.324,0.0,0.0,0.412,0.437,0.0,0.0,70.0,70.0,72.0,131.226,0.0,0.0,26.6,23.944,71.0,23.04,0.0,0.0
2007-02-26T20:00:00,2007-02-26T20:00:00,2007-02-27T01:00:00Z,5.044,1.478,0.0,0.477,0.071,0.0,0.0,0.0,0.0,0.545,0.032,0.0,0.047,0.0,0.0,0.0,0.0,0.016,0.291,0.0,1.63656,1.63656,1.63656,1.63656,0.0,0.52775,0.07829,0.0,0.0,0.0,0.0,0.60297,0.03536,0.0,0.05259,0.0,0.0,0.0,0.0,0.01747,0.32214,0.0,0.0,0.0,0.0,0.0,7.126,0.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,72.0,99.556,0.0,0.0,24.8,22.815,77.0,16.106,0.0,0.0
2007-02-26T21:00:00,2007-02-26T21:00:00,2007-02-27T02:00:00Z,7.399,1.506,2.259,0.487,0.072,0.0,0.0,0.0,0.0,0.566,0.045,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.274,2.259,1.99558,1.99558,1.66288,1.66288,0.3327,0.53731,0.07978,0.0,0.0,0.0,0.0,0.62454,0.04936,0.0,0.05134,0.0,0.0,0.0,0.0,0.01845,0.30211,0.3327,0.0,0.0,0.922,0.363,7.291,0.0,0.0,0.823,0.438,0.0,0.0,70.0,70.0,72.0,92.659,0.0,0.0,23.0,21.124,77.0,13.869,0.0,0.0
2007-02-26T22:00:00,2007-02-26T22:00:00,2007-02-27T03:00:00Z,6.172,1.478,1.129,0.535,0.08,0.0,0.0,0.0,0.0,0.487,0.052,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.262,1.129,1.80583,1.80583,1.63955,1.63955,0.16628,0.59396,0.08899,0.0,0.0,0.0,0.0,0.54023,0.05724,0.0,0.05049,0.0,0.0,0.0,0.0,0.01802,0.29061,0.16628,0.0,0.0,0.923,0.364,8.036,0.0,0.0,0.823,0.437,0.0,0.0,70.0,70.0,72.0,94.066,0.0,0.0,21.2,19.431,77.0,13.869,0.0,0.0
2007-02-26T23:00:00,2007-02-26T23:00:00,2007-02-27T04:00:00Z,4.876,1.102,1.116,0.725,0.112,0.0,0.0,0.0,0.0,0.029,0.045,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.143,1.116,1.3968,1.3968,1.23241,1.23241,0.16439,0.81041,0.12578,0.0,0.0,0.0,0.0,0.03223,0.05001,0.0,0.04869,0.0,0.0,0.0,0.0,0.00482,0.16046,0.16439,0.0,0.0,0.461,0.182,10.988,0.0,0.0,0.412,0.437,0.0,0.0,70.0,70.0,72.0,122.831,0.0,0.0,21.2,18.882,70.0,20.804,0.0,0.0
2007-02-27T00:00:00,2007-02-27T00:00:00,2007-02-27T05:00:00Z,7.444,1.139,3.557,0.757,0.119,0.0,0.0,0.0,0.0,0.029,0.031,0.015,0.041,0.0,0.0,0.0,0.0,0.004,0.143,3.557,1.79485,1.79485,1.27091,1.27091,0.52394,0.84475,0.13262,0.0,0.0,0.0,0.0,0.03215,0.03453,0.01673,0.04526,0.0,0.0,0.0,0.0,0.00481,0.16005,0.52394,0.0,0.0,2.775,1.094,11.413,0.0,0.0,2.473,0.437,0.0,0.0,70.0,70.0,72.0,62.652,50.006,0.0,19.4,17.218,70.0,13.869,0.0,0.0
2007-02-27T01:00:00,2007-02-27T01:00:00,2007-02-27T06:00:00Z,4.861,1.101,1.103,0.746,0.117,0.0,0.0,0.0,0.0,0.029,0.023,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.143,1.103,1.37709,1.37709,1.21458,1.21458,0.16251,0.82213,0.12913,0.0,0.0,0.0,0.0,0.03178,0.02493,0.0,0.04365,0.0,0.0,0.0,0.0,0.00476,0.15822,0.16251,0.0,0.0,0.0,0.0,11.182,0.0,0.0,0.0,0.441,0.0,0.0,70.0,70.0,72.0,103.44,0.0,0.0,19.4,17.218,70.0,16.106,0.0,0.0
2007-02-27T02:00:00,2007-02-27T02:00:00,2007-02-27T07:00:00Z,3.706,1.086,0.0,0.733,0.115,0.0,0.0,0.0,0.0,0.029,0.023,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.143,0.0,1.19497,1.19497,1.19497,1.19497,0.0,0.80677,0.12655,0.0,0.0,0.0,0.0,0.03171,0.02487,0.0,0.04246,0.0,0.0,0.0,0.0,0.00474,0.15787,0.0,0.0,0.0,0.0,0.0,10.972,0.0,0.0,0.0,0.432,0.0,0.0,70.0,70.0,72.0,95.468,0.0,0.0,19.4,17.218,70.0,13.869,0.0,0.0
2007-02-27T03:00:00,2007-02-27T03:00:00,2007-02-27T08:00:00Z,4.863,1.102,1.103,0.748,0.118,0.0,0.0,0.0,0.0,0.029,0.023,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.143,1.103,1.3736,1.3736,1.21109,1.21109,0.16251,0.82157,0.12926,0.0,0.0,0.0,0.0,0.03167,0.02484,0.0,0.04132,0.0,0.0,0.0,0.0,0.00474,0.15768,0.16251,0.0,0.0,0.0,0.0,11.189,0.0,0.0,0.0,0.442,0.0,0.0,70.0,70.0,72.0,95.468,0.0,0.0,19.4,17.216,70.0,13.869,0.0,0.0
2007-02-27T04:00:00,2007-02-27T04:00:00,2007-02-27T09:00:00Z,4.096,1.2,0.0,0.832,0.133,0.0,0.0,0.0,0.0,0.029,0.023,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.143,0.0,1.32296,1.32296,1.32296,1.32296,0.0,0.91649,0.14657,0.0,0.0,0.0,0.0,0.03176,0.02491,0.0,0.04035,0.0,0.0,0.0,0.0,0.00475,0.15812,0.0,0.0,0.0,0.0,0.0,12.504,0.0,0.0,0.0,0.432,0.0,0.0,70.0,70.0,72.0,109.12,0.0,0.0,17.6,16.032,77.0,17.224,0.0,0.0
2007-02-27T05:00:00,2007-02-27T05:00:00,2007-02-27T10:00:00Z,5.117,1.176,1.103,0.812,0.13,0.0,0.0,0.0,0.0,0.029,0.023,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.143,1.103,1.47046,1.47046,1.30794,1.30794,0.16251,0.9026,0.14426,0.0,0.0,0.0,0.0,0.03204,0.02513,0.0,0.0396,0.0,0.0,0.0,0.0,0.00479,0.15952,0.16251,0.0,0.0,0.0,0.0,12.133,0.0,0.0,0.0,0.442,0.0,0.0,70.0,70.0,72.0,100.64,0.0,0.0,17.6,15.548,70.0,14.987,0.0,0.0
