Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-04-12T04:00:00,2007-04-12T05:00:00,2007-04-12T09:00:00Z,3.587,0.323,2.484,0.019,0.0,0.0,0.026,0.001,0.008,0.0,0.041,0.0,0.0,0.0,0.0,0.005,0.224,2.484,0.0,0.0,0.64537,0.64537,0.27954,0.27954,0.36582,0.01606,0.0,0.0,0.02247,0.00053,0.00715,0.0,0.03535,0.0,0.0,0.0,0.0,0.00451,0.19348,0.36582,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.453,0.0,0.0,56.622,68.0,60.447,68.0,72.0,106.087,0.0,0.0,55.22,52.832,86.0,12.974,0.0,0.0
2007-04-12T05:00:00,2007-04-12T06:00:00,2007-04-12T10:00:00Z,6.133,0.326,5.021,0.027,0.0,0.0,0.025,0.001,0.007,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.221,3.62,1.4,0.0,1.02105,1.02105,0.28153,0.28153,0.73952,0.02338,0.0,0.0,0.02169,0.00051,0.00574,0.0,0.0353,0.0,0.0,0.0,0.0,0.00372,0.19117,0.53325,0.20627,0.0,0.0,0.0,0.0,0.0,2.989,0.0,0.0,0.442,0.0,0.0,54.489,68.0,60.021,68.0,72.0,104.247,0.0,0.0,53.06,52.088,94.0,12.079,0.0,0.0
2007-04-12T06:00:00,2007-04-12T07:00:00,2007-04-12T11:00:00Z,13.285,0.433,11.809,0.037,0.0,0.0,0.096,0.002,0.006,0.0,0.043,0.0,0.0,0.0,0.0,0.006,0.242,4.917,6.892,0.0,2.11216,2.11216,0.37271,0.37271,1.73946,0.0317,0.0,0.0,0.08308,0.00195,0.00542,0.0,0.0372,0.0,0.0,0.0,0.0,0.00528,0.20807,0.72433,1.01513,0.0,0.0,0.0,6.205,2.383,4.059,0.0,5.095,0.451,0.0,0.0,52.37,68.0,59.566,68.0,72.0,104.522,0.0,0.0,50.9,50.9,100.0,11.408,0.0,0.0
2007-04-12T07:00:00,2007-04-12T08:00:00,2007-04-12T12:00:00Z,10.424,0.53,8.617,0.041,0.05,0.0,0.118,0.003,0.006,0.0,0.045,0.0,0.0,0.0,0.0,0.007,0.259,5.493,3.124,0.0,1.60036,1.60036,0.3311,0.3311,1.26926,0.0257,0.03126,0.0,0.07408,0.00174,0.00382,0.0,0.02842,0.0,0.0,0.0,0.0,0.00406,0.16201,0.80914,0.46013,0.0,0.0,0.0,2.648,1.017,4.535,0.0,2.173,0.451,0.0,0.0,50.015,68.0,59.101,68.0,72.0,91.13,0.0,0.0,47.84,47.84,100.0,6.711,6.34,0.0
2007-04-12T08:00:00,2007-04-12T09:00:00,2007-04-12T13:00:00Z,8.064,0.541,6.217,0.047,0.05,0.0,0.121,0.003,0.006,0.0,0.047,0.0,0.0,0.0,0.0,0.005,0.263,6.217,0.0,0.0,1.14895,1.14895,0.23313,0.23313,0.91583,0.02004,0.02154,0.0,0.05215,0.00122,0.00256,0.0,0.02007,0.0,0.0,0.0,0.0,0.00228,0.11327,0.91583,0.0,0.0,0.0,0.0,0.0,0.0,5.133,0.0,0.0,0.448,0.0,0.0,50.151,68.0,58.729,68.0,72.0,102.665,0.0,0.0,48.92,48.92,100.0,10.29,19.02,0.0
2007-04-12T09:00:00,2007-04-12T10:00:00,2007-04-12T14:00:00Z,9.772,0.54,7.929,0.048,0.05,0.0,0.12,0.003,0.005,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.263,6.457,1.472,0.0,1.38039,1.38039,0.21238,0.21238,1.16801,0.019,0.01967,0.0,0.04721,0.00111,0.00198,0.0,0.01832,0.0,0.0,0.0,0.0,0.00168,0.10341,0.95117,0.21684,0.0,0.0,0.0,0.0,0.0,5.331,0.0,0.0,0.451,0.0,0.0,50.975,68.0,58.521,68.0,72.0,91.13,0.0,0.0,47.84,46.809,93.0,6.711,37.723,0.0
2007-04-12T10:00:00,2007-04-12T11:00:00,2007-04-12T15:00:00Z,9.446,0.543,7.593,0.057,0.05,0.0,0.117,0.003,0.004,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.263,7.593,0.0,0.0,1.32322,1.32322,0.20479,0.20479,1.11843,0.02142,0.01885,0.0,0.04409,0.00103,0.00149,0.0,0.01713,0.0,0.0,0.0,0.0,0.00165,0.09912,1.11843,0.0,0.0,0.0,0.0,0.0,0.0,6.268,0.0,0.0,0.454,0.0,0.0,51.611,68.0,58.356,68.0,72.0,129.781,0.0,0.0,48.92,47.256,89.0,14.764,32.651,15.216
2007-04-12T11:00:00,2007-04-12T12:00:00,2007-04-12T16:00:00Z,10.485,0.478,8.855,0.043,0.0,0.0,0.113,0.003,0.003,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.266,5.809,3.046,0.0,1.48174,1.48174,0.1774,0.1774,1.30434,0.01614,0.0,0.0,0.04189,0.00098,0.001,0.0,0.01687,0.0,0.0,0.0,0.0,0.00166,0.09886,0.85564,0.4487,0.0,0.0,0.0,1.538,0.591,4.795,0.0,1.258,0.449,0.0,0.0,59.833,68.0,58.685,68.0,72.0,109.202,0.0,0.0,51.98,49.231,83.0,12.527,48.184,236.481
2007-04-12T12:00:00,2007-04-12T13:00:00,2007-04-12T17:00:00Z,6.033,0.469,4.432,0.033,0.0,0.0,0.109,0.003,0.002,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.27,4.432,0.0,0.0,0.82803,0.82803,0.17527,0.17527,0.65276,0.01238,0.0,0.0,0.0408,0.00096,0.00081,0.0,0.01782,0.0,0.0,0.0,0.0,0.00164,0.10087,0.65276,0.0,0.0,0.0,0.0,0.51,0.196,3.658,0.0,0.419,0.453,0.0,0.0,68.554,68.0,59.444,68.0,72.0,96.401,0.0,0.0,54.86,50.542,75.0,11.408,78.299,208.268
2007-04-12T13:00:00,2007-04-12T14:00:00,2007-04-12T18:00:00Z,9.969,0.463,8.39,0.027,0.0,0.0,0.109,0.003,0.002,0.0,0.048,0.0,0.0,0.0,0.0,0.005,0.27,3.6,4.79,0.0,1.40876,1.40876,0.17292,0.17292,1.23583,0.01007,0.0,0.0,0.04063,0.00095,0.00074,0.0,0.01783,0.0,0.0,0.0,0.0,0.00177,0.10092,0.53028,0.70555,0.0,0.0,0.0,3.569,1.371,2.972,0.0,2.93,0.451,0.0,0.0,72.736,68.0,60.371,68.0,72.0,106.151,0.0,0.0,57.92,51.219,64.0,13.645,53.256,251.38
2007-04-12T14:00:00,2007-04-12T15:00:00,2007-04-12T19:00:00Z,4.116,0.451,2.577,0.019,0.0,0.0,0.108,0.003,0.002,0.0,0.048,0.0,0.0,0.0,0.0,0.005,0.266,2.577,0.0,0.0,0.5488,0.5488,0.16925,0.16925,0.37956,0.00723,0.0,0.0,0.04061,0.00095,0.00074,0.0,0.01791,0.0,0.0,0.0,0.0,0.00189,0.09991,0.37956,0.0,0.0,0.0,0.0,0.0,0.0,2.127,0.0,0.0,0.445,0.0,0.0,73.836,68.0,61.066,68.0,72.0,162.242,0.0,0.0,60.98,51.1,51.0,20.58,63.4,232.36
2007-04-12T15:00:00,2007-04-12T16:00:00,2007-04-12T20:00:00Z,4.999,0.453,3.452,0.015,0.0,0.0,0.109,0.003,0.002,0.0,0.047,0.0,0.0,0.0,0.0,0.005,0.273,1.98,1.472,0.0,0.67958,0.67958,0.17112,0.17112,0.50846,0.00559,0.0,0.0,0.04104,0.00096,0.00081,0.0,0.01758,0.0,0.0,0.0,0.0,0.00193,0.1032,0.29161,0.21686,0.0,0.0,0.0,0.0,0.0,1.634,0.0,0.0,0.456,0.0,0.0,71.082,68.0,61.378,68.0,72.0,130.147,0.0,0.0,61.88,51.613,50.0,17.224,69.423,0.0
2007-04-12T16:00:00,2007-04-12T17:00:00,2007-04-12T21:00:00Z,3.549,0.466,1.959,0.015,0.0,0.0,0.109,0.003,0.003,0.0,0.05,0.0,0.0,0.0,0.0,0.006,0.281,1.959,0.0,0.0,0.46652,0.46652,0.17802,0.17802,0.28851,0.0056,0.0,0.0,0.04172,0.00098,0.0013,0.0,0.01909,0.0,0.0,0.0,0.0,0.0022,0.10713,0.28851,0.0,0.0,0.0,0.0,0.0,0.0,1.617,0.0,0.0,0.451,0.0,0.0,67.517,68.0,61.282,68.0,72.0,131.252,0.0,0.0,60.98,51.1,51.0,17.224,56.743,0.0
2007-04-12T17:00:00,2007-04-12T18:00:00,2007-04-12T22:00:00Z,6.36,0.37,5.099,0.027,0.0,0.0,0.025,0.001,0.007,0.03,0.055,0.0,0.0,0.0,0.0,0.004,0.221,3.61,1.489,0.0,0.91124,0.91124,0.16017,0.16017,0.75106,0.0117,0.0,0.0,0.01089,0.00026,0.00288,0.013,0.02363,0.0,0.0,0.0,0.0,0.00187,0.09595,0.5318,0.21927,0.0,0.0,0.0,0.51,0.196,2.98,0.0,0.419,0.452,0.0,0.0,63.562,68.0,60.94,68.0,72.0,77.751,99.99,0.0,57.92,51.807,67.0,17.224,39.625,0.0
2007-04-12T18:00:00,2007-04-12T19:00:00,2007-04-12T23:00:00Z,4.325,0.517,2.561,0.019,0.0,0.0,0.123,0.003,0.009,0.0,0.057,0.0,0.0,0.0,0.0,0.008,0.298,2.561,0.0,0.0,0.70962,0.70962,0.33233,0.33233,0.37729,0.01232,0.0,0.0,0.07914,0.00186,0.00566,0.0,0.03652,0.0,0.0,0.0,0.0,0.00514,0.19169,0.37729,0.0,0.0,0.0,0.0,0.0,0.0,2.114,0.0,0.0,0.446,0.0,0.0,61.982,68.0,60.747,68.0,72.0,133.796,0.0,0.0,59.0,51.346,60.0,17.224,20.922,0.0
2007-04-12T19:00:00,2007-04-12T20:00:00,2007-04-13T00:00:00Z,7.868,0.745,5.326,0.01,0.0,0.0,0.271,0.006,0.012,0.0,0.055,0.0,0.0,0.0,0.026,0.012,0.353,1.29,1.472,2.563,1.4264,1.4264,0.64192,0.64192,0.78449,0.00832,0.0,0.0,0.23377,0.00549,0.01007,0.0,0.04699,0.0,0.0,0.0,0.02208,0.01068,0.30451,0.19009,0.21685,0.37756,0.0,0.0,0.0,0.0,1.065,0.0,0.0,0.453,0.0,0.0,58.521,68.0,60.504,68.0,72.0,83.666,0.0,0.0,54.86,50.536,75.0,9.171,7.608,0.0
2007-04-12T20:00:00,2007-04-12T21:00:00,2007-04-13T01:00:00Z,7.075,0.796,4.359,0.021,0.0,0.0,0.351,0.008,0.016,0.0,0.053,0.0,0.0,0.0,0.0,0.013,0.332,2.854,1.505,0.0,1.35775,1.35775,0.71566,0.71566,0.64209,0.0192,0.0,0.0,0.31549,0.00741,0.01472,0.0,0.04802,0.0,0.0,0.0,0.0,0.01183,0.29899,0.4204,0.22169,0.0,0.0,0.0,1.02,0.392,2.356,0.0,0.838,0.451,0.0,0.0,56.027,68.0,60.224,68.0,72.0,98.248,0.0,0.0,53.96,49.529,74.0,11.408,0.0,0.0
2007-04-12T21:00:00,2007-04-12T22:00:00,2007-04-13T02:00:00Z,9.044,0.61,6.963,0.029,0.0,0.0,0.226,0.005,0.019,0.0,0.052,0.0,0.0,0.0,0.0,0.009,0.27,3.882,3.081,0.0,1.55682,1.55682,0.53117,0.53117,1.02565,0.0253,0.0,0.0,0.19658,0.00461,0.01645,0.0,0.04553,0.0,0.0,0.0,0.0,0.00744,0.23525,0.57188,0.45377,0.0,0.0,0.0,2.041,0.784,3.205,0.0,1.672,0.45,0.0,0.0,53.011,68.0,59.824,68.0,72.0,83.438,0.0,0.0,50.9,47.217,77.0,6.711,0.0,0.0
2007-04-12T22:00:00,2007-04-12T23:00:00,2007-04-13T03:00:00Z,7.418,0.539,5.579,0.042,0.0,0.0,0.167,0.004,0.016,0.0,0.05,0.0,0.0,0.0,0.0,0.008,0.252,5.579,0.0,0.0,1.27953,1.27953,0.45768,0.45768,0.82185,0.03546,0.0,0.0,0.1416,0.00332,0.0139,0.0,0.04247,0.0,0.0,0.0,0.0,0.00647,0.21445,0.82185,0.0,0.0,0.0,0.0,0.511,0.196,4.606,0.0,0.419,0.451,0.0,0.0,51.102,68.0,59.302,68.0,72.0,120.218,0.0,0.0,50.0,45.396,71.0,13.645,0.0,0.0
2007-04-12T23:00:00,2007-04-13T00:00:00,2007-04-13T04:00:00Z,10.909,0.449,9.378,0.059,0.05,0.0,0.025,0.001,0.011,0.03,0.047,0.0,0.0,0.0,0.0,0.004,0.221,7.906,1.472,0.0,1.7738,1.7738,0.39243,0.39243,1.38137,0.05175,0.04374,0.0,0.02199,0.00052,0.00991,0.02624,0.04075,0.0,0.0,0.0,0.0,0.00377,0.19376,1.16452,0.21685,0.0,0.0,0.0,0.0,0.0,6.526,0.0,0.0,0.455,0.0,0.0,49.783,68.0,58.876,68.0,72.0,67.184,99.99,0.0,48.92,44.576,72.0,13.645,0.0,0.0
2007-04-13T00:00:00,2007-04-13T01:00:00,2007-04-13T05:00:00Z,9.148,0.413,7.738,0.058,0.05,0.0,0.025,0.001,0.008,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.221,7.738,0.0,0.0,1.50149,1.50149,0.3617,0.3617,1.13979,0.05069,0.04377,0.0,0.022,0.00052,0.00724,0.0,0.03979,0.0,0.0,0.0,0.0,0.00377,0.19391,1.13979,0.0,0.0,0.0,0.0,0.0,0.0,6.388,0.0,0.0,0.451,0.0,0.0,48.583,68.0,58.547,68.0,72.0,124.125,0.0,0.0,47.84,43.904,74.0,13.645,0.0,0.0
2007-04-13T01:00:00,2007-04-13T02:00:00,2007-04-13T06:00:00Z,13.358,0.42,11.924,0.066,0.05,0.0,0.025,0.001,0.008,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.221,8.843,3.081,0.0,2.11523,2.11523,0.35886,0.35886,1.75637,0.0565,0.04269,0.0,0.02146,0.0005,0.00706,0.0,0.03784,0.0,0.0,0.0,0.0,0.00368,0.18912,1.30258,0.45378,0.0,0.0,0.0,2.036,0.782,7.3,0.0,1.666,0.451,0.0,0.0,47.227,68.0,58.201,68.0,72.0,126.732,0.0,0.0,46.4,42.731,75.0,13.645,0.0,0.0
2007-04-13T02:00:00,2007-04-13T03:00:00,2007-04-13T07:00:00Z,11.036,0.425,9.587,0.072,0.05,0.0,0.025,0.001,0.008,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.221,9.587,0.0,0.0,1.77843,1.77843,0.36629,0.36629,1.41213,0.06187,0.04312,0.0,0.02168,0.00051,0.00713,0.0,0.03724,0.0,0.0,0.0,0.0,0.00372,0.19103,1.41213,0.0,0.0,0.0,0.0,0.0,0.0,7.914,0.0,0.0,0.447,0.0,0.0,46.041,68.0,57.857,68.0,72.0,128.686,0.0,0.0,45.32,41.88,76.0,13.645,0.0,0.0
2007-04-13T03:00:00,2007-04-13T04:00:00,2007-04-13T08:00:00Z,13.451,0.43,11.982,0.079,0.05,0.0,0.025,0.001,0.008,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.221,10.51,1.472,0.0,2.13693,2.13693,0.37194,0.37194,1.76499,0.06795,0.0432,0.0,0.02171,0.00051,0.00715,0.0,0.03632,0.0,0.0,0.0,0.0,0.00373,0.19137,1.54815,0.21684,0.0,0.0,0.0,0.0,0.0,8.676,0.0,0.0,0.453,0.0,0.0,44.741,68.0,57.505,68.0,72.0,131.289,0.0,0.0,43.88,40.83,78.0,13.645,0.0,0.0
2007-04-13T04:00:00,2007-04-13T05:00:00,2007-04-13T09:00:00Z,14.3,0.461,12.727,0.076,0.05,0.0,0.027,0.001,0.008,0.0,0.041,0.0,0.0,0.0,0.026,0.006,0.226,10.164,0.0,2.563,2.27293,2.27293,0.39818,0.39818,1.87475,0.06573,0.04321,0.0,0.02323,0.00055,0.00715,0.0,0.03535,0.0,0.0,0.0,0.02215,0.00529,0.19553,1.49719,0.0,0.37756,0.0,0.0,0.0,0.0,8.391,0.0,0.0,0.453,0.0,0.0,43.56,68.0,57.168,68.0,72.0,133.239,0.0,0.0,42.8,39.82,78.0,13.645,0.0,0.0
2007-04-13T05:00:00,2007-04-13T06:00:00,2007-04-13T10:00:00Z,14.87,0.498,13.171,0.088,0.05,0.0,0.071,0.002,0.007,0.0,0.041,0.0,0.0,0.0,0.0,0.007,0.233,11.699,1.472,0.0,2.36998,2.36998,0.42995,0.42995,1.94003,0.07556,0.04316,0.0,0.06154,0.00144,0.00574,0.0,0.0353,0.0,0.0,0.0,0.0,0.00576,0.20145,1.72322,0.21681,0.0,0.0,0.0,0.0,0.0,9.658,0.0,0.0,0.443,0.0,0.0,42.546,68.0,56.856,68.0,72.0,134.86,0.0,0.0,41.9,39.115,79.0,13.645,0.0,0.0
2007-04-13T06:00:00,2007-04-13T07:00:00,2007-04-13T11:00:00Z,16.116,0.541,14.27,0.095,0.05,0.0,0.096,0.002,0.006,0.0,0.043,0.0,0.0,0.0,0.0,0.006,0.242,12.736,1.534,0.0,2.56812,2.56812,0.46619,0.46619,2.10193,0.08211,0.04308,0.0,0.08308,0.00195,0.00542,0.0,0.0372,0.0,0.0,0.0,0.0,0.00528,0.20807,1.876,0.22593,0.0,0.0,0.0,1.872,0.719,10.514,0.0,1.534,0.452,0.0,0.0,41.598,68.0,56.555,68.0,72.0,136.479,0.0,0.0,41.0,38.272,79.0,13.645,0.0,0.0
2007-04-13T07:00:00,2007-04-13T08:00:00,2007-04-13T12:00:00Z,16.133,0.583,14.143,0.095,0.05,0.0,0.118,0.003,0.006,0.0,0.045,0.0,0.0,0.0,0.0,0.007,0.259,12.671,1.472,0.0,2.44794,2.44794,0.36468,0.36468,2.08326,0.05928,0.03126,0.0,0.07408,0.00174,0.00382,0.0,0.02842,0.0,0.0,0.0,0.0,0.00406,0.16201,1.86643,0.21683,0.0,0.0,0.0,0.0,0.0,10.46,0.0,0.0,0.448,0.0,0.0,41.876,68.0,56.369,68.0,72.0,134.86,0.0,0.0,41.9,38.71,76.0,13.645,7.291,0.0
2007-04-13T08:00:00,2007-04-13T09:00:00,2007-04-13T13:00:00Z,16.44,0.591,14.422,0.097,0.05,0.0,0.121,0.003,0.006,0.0,0.047,0.0,0.0,0.0,0.0,0.005,0.263,12.911,1.511,0.0,2.37911,2.37911,0.2547,0.2547,2.12441,0.04162,0.02154,0.0,0.05215,0.00122,0.00256,0.0,0.02007,0.0,0.0,0.0,0.0,0.00228,0.11327,1.90182,0.22259,0.0,0.0,0.0,1.208,0.464,10.659,0.0,0.991,0.452,0.0,0.0,42.517,68.0,56.237,68.0,72.0,134.86,0.0,0.0,41.9,39.118,79.0,13.645,18.386,0.0
2007-04-13T09:00:00,2007-04-13T10:00:00,2007-04-13T14:00:00Z,20.233,0.592,18.214,0.1,0.05,0.0,0.12,0.003,0.005,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.263,13.358,4.856,0.0,2.9156,2.9156,0.23269,0.23269,2.68291,0.03931,0.01967,0.0,0.04721,0.00111,0.00198,0.0,0.01832,0.0,0.0,0.0,0.0,0.00168,0.10341,1.96761,0.7153,0.0,0.0,0.0,4.168,1.601,11.027,0.0,3.411,0.451,0.0,0.0,42.867,68.0,56.109,68.0,72.0,136.479,0.0,0.0,41.0,39.977,92.0,13.645,36.772,0.0
2007-04-13T10:00:00,2007-04-13T11:00:00,2007-04-13T15:00:00Z,15.104,0.585,13.11,0.098,0.05,0.0,0.117,0.003,0.004,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.263,13.11,0.0,0.0,2.15145,2.15145,0.22035,0.22035,1.93109,0.03698,0.01885,0.0,0.04409,0.00103,0.00149,0.0,0.01713,0.0,0.0,0.0,0.0,0.00165,0.09912,1.93109,0.0,0.0,0.0,0.0,0.0,0.0,10.823,0.0,0.0,0.447,0.0,0.0,43.799,68.0,56.042,68.0,72.0,136.479,0.0,0.0,41.0,40.491,96.0,13.645,45.331,0.0
2007-04-13T11:00:00,2007-04-13T12:00:00,2007-04-13T16:00:00Z,18.52,0.585,16.525,0.1,0.05,0.0,0.113,0.003,0.003,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.266,13.407,3.118,0.0,2.6512,2.6512,0.21707,0.21707,2.43412,0.03725,0.01856,0.0,0.04189,0.00098,0.001,0.0,0.01687,0.0,0.0,0.0,0.0,0.00166,0.09886,1.97487,0.45925,0.0,0.0,0.0,2.553,0.981,11.068,0.0,2.087,0.45,0.0,0.0,44.951,68.0,56.01,68.0,72.0,150.774,0.0,0.0,41.9,41.511,97.0,16.106,56.743,0.0
2007-04-13T12:00:00,2007-04-13T13:00:00,2007-04-13T17:00:00Z,17.473,0.591,15.458,0.105,0.05,0.0,0.109,0.003,0.002,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.27,13.969,1.489,0.0,2.4975,2.4975,0.2206,0.2206,2.2769,0.03904,0.01867,0.0,0.0408,0.00096,0.00081,0.0,0.01782,0.0,0.0,0.0,0.0,0.00164,0.10087,2.0576,0.2193,0.0,0.0,0.0,0.509,0.195,11.532,0.0,0.417,0.454,0.0,0.0,45.74,68.0,55.977,68.0,72.0,183.801,0.0,0.0,42.98,41.507,89.0,20.58,63.717,0.0
2007-04-13T13:00:00,2007-04-13T14:00:00,2007-04-13T18:00:00Z,18.264,0.596,16.23,0.11,0.05,0.0,0.109,0.003,0.002,0.0,0.048,0.0,0.0,0.0,0.0,0.005,0.27,14.741,1.488,0.0,2.61337,2.61337,0.22276,0.22276,2.39061,0.04122,0.01868,0.0,0.04063,0.00095,0.00074,0.0,0.01783,0.0,0.0,0.0,0.0,0.00177,0.10092,2.17136,0.21925,0.0,0.0,0.0,0.509,0.195,12.169,0.0,0.417,0.452,0.0,0.0,44.493,68.0,55.803,68.0,72.0,187.819,0.0,0.0,39.92,39.92,100.0,20.58,79.25,0.0
2007-04-13T14:00:00,2007-04-13T15:00:00,2007-04-13T19:00:00Z,15.587,0.584,13.596,0.102,0.05,0.0,0.108,0.003,0.002,0.0,0.048,0.0,0.0,0.0,0.0,0.005,0.266,13.596,0.0,0.0,2.22168,2.22168,0.21895,0.21895,2.00274,0.03817,0.01876,0.0,0.04061,0.00095,0.00074,0.0,0.01791,0.0,0.0,0.0,0.0,0.00189,0.09991,2.00274,0.0,0.0,0.0,0.0,0.0,0.0,11.224,0.0,0.0,0.446,0.0,0.0,44.887,68.0,55.796,68.0,72.0,161.805,0.0,0.0,39.92,39.048,93.0,17.224,76.714,0.0
2007-04-13T15:00:00,2007-04-13T16:00:00,2007-04-13T20:00:00Z,18.597,0.742,16.066,0.09,0.05,0.0,0.192,0.005,0.002,0.0,0.047,0.0,0.0,0.0,0.026,0.006,0.325,11.997,1.506,2.563,2.64644,2.64644,0.27996,0.27996,2.36648,0.03388,0.01887,0.0,0.0724,0.0017,0.00081,0.0,0.01758,0.0,0.0,0.0,0.00967,0.00224,0.12279,1.76714,0.22178,0.37756,0.0,0.0,1.021,0.392,9.904,0.0,0.835,0.45,0.0,0.0,46.584,68.0,55.9,68.0,72.0,192.289,0.0,0.0,43.88,41.962,86.0,21.698,68.789,0.0
2007-04-13T16:00:00,2007-04-13T17:00:00,2007-04-13T21:00:00Z,14.045,0.724,11.576,0.075,0.05,0.0,0.193,0.005,0.003,0.0,0.05,0.0,0.0,0.0,0.0,0.007,0.34,10.087,1.489,0.0,1.98149,1.98149,0.27632,0.27632,1.70517,0.02882,0.01909,0.0,0.07384,0.00173,0.0013,0.0,0.01909,0.0,0.0,0.0,0.0,0.00276,0.12968,1.48587,0.2193,0.0,0.0,0.0,0.509,0.196,8.327,0.0,0.417,0.454,0.0,0.0,50.332,68.0,56.271,68.0,72.0,142.688,0.0,0.0,46.94,43.39,76.0,16.106,77.982,33.602
2007-04-13T17:00:00,2007-04-13T18:00:00,2007-04-13T22:00:00Z,14.239,0.75,11.68,0.076,0.0,0.0,0.2,0.005,0.007,0.03,0.055,0.0,0.0,0.0,0.0,0.01,0.368,10.208,1.472,0.0,2.04535,2.04535,0.32484,0.32484,1.72051,0.03309,0.0,0.0,0.08666,0.00203,0.00288,0.013,0.02363,0.0,0.0,0.0,0.0,0.00425,0.1593,1.50368,0.21682,0.0,0.0,0.0,0.0,0.0,8.427,0.0,0.0,0.447,0.0,0.0,54.067,68.0,56.746,68.0,72.0,94.752,99.99,0.0,50.0,44.909,68.0,18.343,96.367,28.847
