,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
643,2007-01-27T19:00:00,2007-01-27T19:00:00,2007-01-28T01:00:00Z,7.165,2.1,0.087,0.013,0.0,0.0,0.0,0.0,1.021,0.641,0.023,0.0,0.05,0.0,0.0,0.0,0.0,0.015,0.25,0.96062,0.96062,0.96062,0.96062,0.03968,0.0058,0.0,0.0,0.0,0.0,0.46722,0.29345,0.01071,0.0,0.02269,0.0,0.0,0.0,0.0,0.00685,0.11422,0.0,0.0,3.705,1.323,1.185,0.0,0.0,3.598,0.121,0.0,0.0,70.0,70.0,70.0,31.122,0.0,0.0,28.4,27.643,92.0,4.698,0.0,0.0
644,2007-01-27T20:00:00,2007-01-27T20:00:00,2007-01-28T02:00:00Z,8.077,2.367,0.089,0.013,0.0,0.0,0.0,0.0,1.29,0.647,0.029,0.0,0.048,0.0,0.0,0.0,0.0,0.016,0.236,1.01188,1.01188,1.01188,1.01188,0.03818,0.00558,0.0,0.0,0.0,0.0,0.55128,0.27645,0.01251,0.0,0.02035,0.0,0.0,0.0,0.0,0.00681,0.10071,0.0,0.0,4.315,1.541,1.224,0.0,0.0,4.184,0.121,0.0,0.0,70.0,70.0,70.0,32.461,0.0,0.0,28.4,27.644,92.0,8.053,0.0,0.0
645,2007-01-27T21:00:00,2007-01-27T21:00:00,2007-01-28T03:00:00Z,5.755,1.687,0.098,0.014,0.0,0.0,0.0,0.0,0.714,0.535,0.04,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.221,0.71657,0.71657,0.71657,0.71657,0.04156,0.00608,0.0,0.0,0.0,0.0,0.30333,0.22742,0.0172,0.0,0.0198,0.0,0.0,0.0,0.0,0.00717,0.094,0.0,0.0,2.143,0.765,1.345,0.0,0.0,2.083,0.122,0.0,0.0,70.0,70.0,70.0,33.271,0.0,0.0,26.6,26.6,100.0,8.053,0.0,0.0
646,2007-01-27T22:00:00,2007-01-27T22:00:00,2007-01-28T04:00:00Z,2.855,0.837,0.097,0.014,0.0,0.0,0.0,0.0,0.0,0.404,0.048,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.212,0.38362,0.38362,0.38362,0.38362,0.04447,0.0065,0.0,0.0,0.0,0.0,0.0,0.18509,0.02192,0.0,0.02092,0.0,0.0,0.0,0.0,0.00752,0.0972,0.0,0.0,0.0,0.0,1.335,0.0,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,32.288,0.0,0.0,26.6,25.882,92.0,5.816,0.0,0.0
647,2007-01-27T23:00:00,2007-01-27T23:00:00,2007-01-28T05:00:00Z,3.266,0.957,0.11,0.016,0.0,0.0,0.0,0.0,0.194,0.349,0.041,0.0,0.044,0.0,0.0,0.0,0.0,0.014,0.188,0.43095,0.43095,0.43095,0.43095,0.04961,0.00727,0.0,0.0,0.0,0.0,0.08743,0.15722,0.01867,0.0,0.01965,0.0,0.0,0.0,0.0,0.00631,0.08478,0.0,0.0,0.447,0.16,1.523,0.0,0.0,0.433,0.12,0.0,0.0,70.0,70.0,70.0,32.72,0.0,0.0,26.6,25.882,92.0,6.935,0.0,0.0
648,2007-01-28T00:00:00,2007-01-28T00:00:00,2007-01-28T06:00:00Z,2.924,0.857,0.258,0.039,0.0,0.0,0.0,0.0,0.322,0.032,0.029,0.015,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.41924,0.41924,0.41924,0.41924,0.12606,0.01923,0.0,0.0,0.0,0.0,0.15747,0.01583,0.01408,0.00734,0.01989,0.0,0.0,0.0,0.0,0.00215,0.0572,0.0,0.0,1.336,0.477,3.657,0.0,0.0,1.299,0.122,0.0,0.0,70.0,70.0,70.0,12.942,50.006,0.0,26.6,25.882,92.0,6.935,0.0,0.0
649,2007-01-28T01:00:00,2007-01-28T01:00:00,2007-01-28T07:00:00Z,1.389,0.407,0.166,0.025,0.0,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.20135,0.20135,0.20135,0.20135,0.08234,0.01226,0.0,0.0,0.0,0.0,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.0,0.0,0.0,0.00217,0.05784,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,32.288,0.0,0.0,26.6,25.156,84.0,5.816,0.0,0.0
650,2007-01-28T02:00:00,2007-01-28T02:00:00,2007-01-28T08:00:00Z,1.482,0.434,0.191,0.029,0.0,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.117,0.21538,0.21538,0.21538,0.21538,0.09469,0.01419,0.0,0.0,0.0,0.0,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.0,0.0,0.0,0.00217,0.05797,0.0,0.0,0.0,0.0,2.675,0.0,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,34.072,0.0,0.0,24.8,23.433,84.0,8.053,0.0,0.0
651,2007-01-28T03:00:00,2007-01-28T03:00:00,2007-01-28T09:00:00Z,2.32,0.68,0.2,0.03,0.0,0.0,0.0,0.0,0.237,0.032,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,0.3319,0.3319,0.3319,0.3319,0.0975,0.01465,0.0,0.0,0.0,0.0,0.11563,0.0158,0.01072,0.0,0.0184,0.0,0.0,0.0,0.0,0.00214,0.05707,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,34.072,0.0,0.0,24.8,24.12,92.0,8.053,0.0,0.0
652,2007-01-28T04:00:00,2007-01-28T04:00:00,2007-01-28T10:00:00Z,1.536,0.45,0.207,0.031,0.0,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.117,0.22095,0.22095,0.22095,0.22095,0.10143,0.01528,0.0,0.0,0.0,0.0,0.0,0.01589,0.01078,0.0,0.01802,0.0,0.0,0.0,0.0,0.00215,0.0574,0.0,0.0,0.0,0.0,2.898,0.0,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,34.072,0.0,0.0,24.8,23.434,84.0,8.053,0.0,0.0
653,2007-01-28T05:00:00,2007-01-28T05:00:00,2007-01-28T11:00:00Z,1.536,0.45,0.207,0.031,0.0,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,0.21651,0.21651,0.21651,0.21651,0.09964,0.01501,0.0,0.0,0.0,0.0,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.0,0.0,0.0,0.00211,0.05622,0.0,0.0,0.0,0.0,2.906,0.0,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,33.112,0.0,0.0,24.8,23.434,84.0,5.816,0.0,0.0
654,2007-01-28T06:00:00,2007-01-28T06:00:00,2007-01-28T12:00:00Z,1.583,0.464,0.219,0.033,0.0,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,0.21345,0.21345,0.21345,0.21345,0.10095,0.01527,0.0,0.0,0.0,0.0,0.0,0.01489,0.0101,0.0,0.01643,0.0,0.0,0.0,0.0,0.00202,0.0538,0.0,0.0,0.0,0.0,3.082,0.0,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,33.621,0.0,0.0,23.0,22.358,92.0,4.698,0.0,0.0
655,2007-01-28T07:00:00,2007-01-28T07:00:00,2007-01-28T13:00:00Z,1.609,0.472,0.225,0.034,0.0,0.0,0.0,0.0,0.0,0.032,0.021,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,0.21713,0.21713,0.21713,0.21713,0.10348,0.01568,0.0,0.0,0.0,0.0,0.0,0.0149,0.00988,0.0,0.01735,0.0,0.0,0.0,0.0,0.00202,0.05382,0.0,0.0,0.0,0.0,3.159,0.0,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,33.927,0.0,0.0,23.0,22.358,92.0,5.816,0.0,0.0
656,2007-01-28T08:00:00,2007-01-28T08:00:00,2007-01-28T14:00:00Z,1.657,0.486,0.236,0.036,0.0,0.0,0.0,0.0,0.0,0.032,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.21277,0.21277,0.21277,0.21277,0.10356,0.01575,0.0,0.0,0.0,0.0,0.0,0.01418,0.00876,0.0,0.01738,0.0,0.0,0.0,0.0,0.00192,0.05122,0.0,0.0,0.0,0.0,3.327,0.0,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,34.432,0.0,0.0,21.2,20.594,92.0,4.698,0.0,0.0
657,2007-01-28T09:00:00,2007-01-28T09:00:00,2007-01-28T15:00:00Z,1.634,0.479,0.232,0.035,0.0,0.0,0.0,0.0,0.0,0.032,0.018,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.14882,0.14882,0.14882,0.14882,0.07201,0.01094,0.0,0.0,0.0,0.0,0.0,0.01006,0.00546,0.0,0.01264,0.0,0.0,0.0,0.0,0.00136,0.03634,0.0,0.0,0.0,0.0,3.255,0.0,0.0,0.0,0.118,0.0,0.0,70.0,70.0,70.0,34.338,0.0,0.0,23.0,21.711,84.0,6.935,10.461,0.0
658,2007-01-28T10:00:00,2007-01-28T10:00:00,2007-01-28T16:00:00Z,2.372,0.695,0.217,0.033,0.0,0.0,0.0,0.0,0.237,0.032,0.015,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.19219,0.19219,0.19219,0.19219,0.05987,0.00906,0.0,0.0,0.0,0.0,0.06549,0.00895,0.00405,0.0,0.01124,0.0,0.0,0.0,0.0,0.00121,0.03232,0.0,0.0,0.0,0.0,3.035,0.0,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,32.799,0.0,0.0,24.8,23.436,84.0,4.698,33.285,4.121
659,2007-01-28T11:00:00,2007-01-28T11:00:00,2007-01-28T17:00:00Z,1.548,0.454,0.216,0.033,0.0,0.0,0.0,0.0,0.0,0.032,0.012,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.11958,0.11958,0.11958,0.11958,0.05691,0.00861,0.0,0.0,0.0,0.0,0.0,0.00853,0.00309,0.0,0.01046,0.0,0.0,0.0,0.0,0.00116,0.03083,0.0,0.0,0.0,0.0,3.025,0.0,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,33.112,0.0,0.0,24.8,23.437,84.0,5.816,45.014,1.902
660,2007-01-28T12:00:00,2007-01-28T12:00:00,2007-01-28T18:00:00Z,1.49,0.437,0.205,0.031,0.0,0.0,0.0,0.0,0.0,0.032,0.008,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.11219,0.11219,0.11219,0.11219,0.0526,0.00793,0.0,0.0,0.0,0.0,0.0,0.00831,0.002,0.0,0.01019,0.0,0.0,0.0,0.0,0.00113,0.03003,0.0,0.0,0.0,0.0,2.865,0.0,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,33.271,0.0,0.0,26.6,24.52,77.0,8.053,62.766,65.302
661,2007-01-28T13:00:00,2007-01-28T13:00:00,2007-01-28T19:00:00Z,4.581,1.342,0.174,0.026,0.0,0.0,0.0,0.0,0.587,0.291,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.006,0.212,0.33149,0.33149,0.33149,0.33149,0.04291,0.00641,0.0,0.0,0.0,0.0,0.14485,0.07183,0.00145,0.0,0.01029,0.0,0.0,0.0,0.0,0.00141,0.05234,0.0,0.0,2.342,0.837,2.42,0.0,0.0,2.275,0.121,0.0,0.0,70.0,70.0,70.0,33.271,0.0,0.0,26.6,24.521,77.0,8.053,54.524,5.706
662,2007-01-28T14:00:00,2007-01-28T14:00:00,2007-01-28T20:00:00Z,3.329,0.976,0.152,0.023,0.0,0.0,0.0,0.0,0.247,0.288,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.007,0.212,0.23594,0.23594,0.23594,0.23594,0.03677,0.00546,0.0,0.0,0.0,0.0,0.05974,0.06972,0.0013,0.0,0.01007,0.0,0.0,0.0,0.0,0.00161,0.05126,0.0,0.0,0.499,0.178,2.111,0.0,0.0,0.486,0.122,0.0,0.0,70.0,70.0,70.0,33.271,0.0,0.0,26.6,24.52,77.0,8.053,61.815,62.132
663,2007-01-28T15:00:00,2007-01-28T15:00:00,2007-01-28T21:00:00Z,1.407,0.412,0.184,0.028,0.0,0.0,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,0.10226,0.10226,0.10226,0.10226,0.04565,0.00683,0.0,0.0,0.0,0.0,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.0,0.0,0.0,0.00109,0.029,0.0,0.0,0.0,0.0,2.572,0.0,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,32.72,0.0,0.0,26.6,24.52,77.0,6.935,40.259,158.182
664,2007-01-28T16:00:00,2007-01-28T16:00:00,2007-01-28T22:00:00Z,2.553,0.748,0.136,0.02,0.0,0.0,0.0,0.0,0.0,0.322,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.008,0.217,0.21629,0.21629,0.21629,0.21629,0.03923,0.0058,0.0,0.0,0.0,0.0,0.0,0.09299,0.00169,0.0,0.01175,0.0,0.0,0.0,0.0,0.0022,0.06264,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,32.288,0.0,0.0,26.6,24.52,77.0,5.816,22.19,181.957
665,2007-01-28T17:00:00,2007-01-28T17:00:00,2007-01-28T23:00:00Z,4.785,1.402,0.142,0.021,0.0,0.0,0.0,0.0,0.555,0.396,0.009,0.0,0.044,0.0,0.0,0.0,0.0,0.009,0.226,0.60471,0.60471,0.60471,0.60471,0.0613,0.00907,0.0,0.0,0.0,0.0,0.2394,0.17066,0.004,0.0,0.01882,0.0,0.0,0.0,0.0,0.004,0.09748,0.0,0.0,1.782,0.637,1.973,0.0,0.0,1.733,0.121,0.0,0.0,70.0,70.0,70.0,33.838,0.0,0.0,23.72,22.153,81.0,6.487,11.729,53.573
666,2007-01-28T18:00:00,2007-01-28T18:00:00,2007-01-29T00:00:00Z,3.583,1.05,0.477,0.077,0.0,0.0,0.0,0.0,0.246,0.032,0.019,0.03,0.048,0.0,0.0,0.0,0.0,0.004,0.117,0.46768,0.46768,0.46768,0.46768,0.21248,0.03445,0.0,0.0,0.0,0.0,0.1095,0.01441,0.00826,0.01336,0.0212,0.0,0.0,0.0,0.0,0.00195,0.05207,0.0,0.0,0.445,0.159,7.08,0.0,0.0,0.433,0.122,0.0,0.0,70.0,70.0,70.0,9.135,99.99,0.0,21.2,19.985,84.0,6.935,0.0,0.0
667,2007-01-28T19:00:00,2007-01-28T19:00:00,2007-01-29T01:00:00Z,1.639,0.48,0.22,0.033,0.0,0.0,0.0,0.0,0.0,0.032,0.023,0.0,0.05,0.0,0.0,0.0,0.0,0.004,0.117,0.21979,0.21979,0.21979,0.21979,0.10079,0.01529,0.0,0.0,0.0,0.0,0.0,0.01481,0.01071,0.0,0.02269,0.0,0.0,0.0,0.0,0.00201,0.05349,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,35.003,0.0,0.0,19.4,18.83,92.0,3.355,0.0,0.0
668,2007-01-28T20:00:00,2007-01-28T20:00:00,2007-01-29T02:00:00Z,3.539,1.037,0.238,0.036,0.0,0.0,0.0,0.0,0.532,0.032,0.029,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.117,0.44341,0.44341,0.44341,0.44341,0.10182,0.0155,0.0,0.0,0.0,0.0,0.22753,0.01384,0.01251,0.0,0.02035,0.0,0.0,0.0,0.0,0.00188,0.04998,0.0,0.0,1.338,0.478,3.347,0.0,0.0,1.3,0.121,0.0,0.0,70.0,70.0,70.0,35.919,0.0,0.0,19.4,18.83,92.0,6.935,0.0,0.0
669,2007-01-28T21:00:00,2007-01-28T21:00:00,2007-01-29T03:00:00Z,3.738,1.096,0.26,0.04,0.0,0.0,0.0,0.0,0.555,0.032,0.04,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.117,0.46541,0.46541,0.46541,0.46541,0.11042,0.01693,0.0,0.0,0.0,0.0,0.23577,0.01375,0.0172,0.0,0.0198,0.0,0.0,0.0,0.0,0.00186,0.04967,0.0,0.0,1.784,0.637,3.663,0.0,0.0,1.733,0.121,0.0,0.0,70.0,70.0,70.0,36.696,0.0,0.0,17.6,17.064,92.0,6.935,0.0,0.0
670,2007-01-28T22:00:00,2007-01-28T22:00:00,2007-01-29T04:00:00Z,3.385,0.992,0.231,0.035,0.0,0.0,0.0,0.0,0.0,0.404,0.048,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.212,0.45492,0.45492,0.45492,0.45492,0.10612,0.01614,0.0,0.0,0.0,0.0,0.0,0.18509,0.02192,0.0,0.02092,0.0,0.0,0.0,0.0,0.00752,0.0972,0.0,0.0,0.0,0.0,3.244,0.0,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,41.232,0.0,0.0,15.8,15.8,100.0,12.751,0.0,0.0
671,2007-01-28T23:00:00,2007-01-28T23:00:00,2007-01-29T05:00:00Z,3.015,0.884,0.215,0.032,0.0,0.0,0.0,0.0,0.0,0.349,0.041,0.0,0.044,0.0,0.0,0.0,0.0,0.014,0.188,0.39784,0.39784,0.39784,0.39784,0.09659,0.01461,0.0,0.0,0.0,0.0,0.0,0.15722,0.01867,0.0,0.01965,0.0,0.0,0.0,0.0,0.00631,0.08478,0.0,0.0,0.0,0.0,3.002,0.0,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,37.947,0.0,0.0,15.8,15.8,100.0,8.053,0.0,0.0
672,2007-01-29T00:00:00,2007-01-29T00:00:00,2007-01-29T06:00:00Z,2.234,0.655,0.36,0.057,0.0,0.0,0.0,0.0,0.0,0.032,0.029,0.015,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.32031,0.32031,0.32031,0.32031,0.17608,0.02774,0.0,0.0,0.0,0.0,0.0,0.01583,0.01408,0.00734,0.01989,0.0,0.0,0.0,0.0,0.00215,0.0572,0.0,0.0,0.0,0.0,5.177,0.0,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,15.861,50.006,0.0,17.6,17.065,92.0,8.053,0.0,0.0
673,2007-01-29T01:00:00,2007-01-29T01:00:00,2007-01-29T07:00:00Z,1.704,0.499,0.246,0.038,0.0,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.24705,0.24705,0.24705,0.24705,0.12168,0.01861,0.0,0.0,0.0,0.0,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.0,0.0,0.0,0.00217,0.05784,0.0,0.0,0.0,0.0,3.448,0.0,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,36.422,0.0,0.0,19.4,18.257,84.0,8.053,0.0,0.0
674,2007-01-29T02:00:00,2007-01-29T02:00:00,2007-01-29T08:00:00Z,1.723,0.505,0.252,0.038,0.0,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.117,0.25031,0.25031,0.25031,0.25031,0.12472,0.01909,0.0,0.0,0.0,0.0,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.0,0.0,0.0,0.00217,0.05797,0.0,0.0,0.0,0.0,3.534,0.0,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,35.919,0.0,0.0,19.4,18.257,84.0,6.935,0.0,0.0
675,2007-01-29T03:00:00,2007-01-29T03:00:00,2007-01-29T09:00:00Z,2.533,0.742,0.253,0.039,0.0,0.0,0.0,0.0,0.237,0.032,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,0.36238,0.36238,0.36238,0.36238,0.12349,0.01891,0.0,0.0,0.0,0.0,0.11562,0.0158,0.01095,0.0,0.0184,0.0,0.0,0.0,0.0,0.00214,0.05707,0.0,0.0,0.0,0.0,3.555,0.0,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,36.279,0.0,0.0,21.2,19.987,84.0,9.171,0.0,0.0
676,2007-01-29T04:00:00,2007-01-29T04:00:00,2007-01-29T10:00:00Z,1.719,0.504,0.252,0.039,0.0,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.117,0.2473,0.2473,0.2473,0.2473,0.12385,0.01896,0.0,0.0,0.0,0.0,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.0,0.0,0.0,0.00215,0.0574,0.0,0.0,0.0,0.0,3.545,0.0,0.0,0.0,0.125,0.0,0.0,70.0,70.0,70.0,35.133,0.0,0.0,21.2,21.2,100.0,6.935,0.0,0.0
677,2007-01-29T05:00:00,2007-01-29T05:00:00,2007-01-29T11:00:00Z,1.737,0.509,0.258,0.04,0.0,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,0.24475,0.24475,0.24475,0.24475,0.1239,0.019,0.0,0.0,0.0,0.0,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.0,0.0,0.0,0.00211,0.05622,0.0,0.0,0.0,0.0,3.624,0.0,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,35.647,0.0,0.0,21.2,20.596,92.0,8.053,0.0,0.0
678,2007-01-29T06:00:00,2007-01-29T06:00:00,2007-01-29T12:00:00Z,1.784,0.523,0.273,0.042,0.0,0.0,0.0,0.0,0.0,0.032,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,0.2405,0.2405,0.2405,0.2405,0.1257,0.01936,0.0,0.0,0.0,0.0,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.0,0.0,0.0,0.00202,0.0538,0.0,0.0,0.0,0.0,3.851,0.0,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,37.04,0.0,0.0,19.4,19.4,100.0,9.171,0.0,0.0
679,2007-01-29T07:00:00,2007-01-29T07:00:00,2007-01-29T13:00:00Z,1.774,0.52,0.27,0.042,0.0,0.0,0.0,0.0,0.0,0.032,0.017,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,0.23938,0.23938,0.23938,0.23938,0.12429,0.01914,0.0,0.0,0.0,0.0,0.0,0.0149,0.00786,0.0,0.01735,0.0,0.0,0.0,0.0,0.00202,0.05382,0.0,0.0,0.0,0.0,3.801,0.0,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,35.919,0.0,0.0,19.4,19.4,100.0,6.935,0.0,0.0
680,2007-01-29T08:00:00,2007-01-29T08:00:00,2007-01-29T14:00:00Z,1.808,0.53,0.277,0.043,0.0,0.0,0.0,0.0,0.0,0.032,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.23206,0.23206,0.23206,0.23206,0.12137,0.01873,0.0,0.0,0.0,0.0,0.0,0.01418,0.00727,0.0,0.01738,0.0,0.0,0.0,0.0,0.00192,0.05122,0.0,0.0,0.0,0.0,3.905,0.0,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,37.04,0.0,0.0,19.4,19.4,100.0,9.171,0.0,0.0
681,2007-01-29T09:00:00,2007-01-29T09:00:00,2007-01-29T15:00:00Z,1.806,0.529,0.276,0.043,0.0,0.0,0.0,0.0,0.0,0.032,0.016,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.16457,0.16457,0.16457,0.16457,0.0859,0.01326,0.0,0.0,0.0,0.0,0.0,0.01006,0.005,0.0,0.01264,0.0,0.0,0.0,0.0,0.00136,0.03634,0.0,0.0,0.0,0.0,3.892,0.0,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,37.04,0.0,0.0,19.4,19.4,100.0,9.171,16.801,0.0
682,2007-01-29T10:00:00,2007-01-29T10:00:00,2007-01-29T16:00:00Z,3.616,1.06,0.209,0.032,0.0,0.0,0.0,0.0,0.237,0.32,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.005,0.203,0.29301,0.29301,0.29301,0.29301,0.05765,0.00872,0.0,0.0,0.0,0.0,0.06549,0.08858,0.00378,0.0,0.01124,0.0,0.0,0.0,0.0,0.00151,0.05603,0.0,0.0,0.0,0.0,2.905,0.0,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,34.338,0.0,0.0,23.0,21.715,84.0,6.935,40.576,28.213
683,2007-01-29T11:00:00,2007-01-29T11:00:00,2007-01-29T17:00:00Z,3.585,1.051,0.189,0.028,0.0,0.0,0.0,0.0,0.263,0.312,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.006,0.203,0.27705,0.27705,0.27705,0.27705,0.04975,0.00748,0.0,0.0,0.0,0.0,0.06936,0.08224,0.00283,0.0,0.01046,0.0,0.0,0.0,0.0,0.00151,0.05344,0.0,0.0,1.215,0.434,2.625,0.0,0.0,1.184,0.122,0.0,0.0,70.0,70.0,70.0,34.072,0.0,0.0,24.8,23.441,84.0,8.053,55.475,40.893
