Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-02-17T11:00:00,2007-02-17T11:00:00,2007-02-17T16:00:00Z,8.578,1.643,2.971,0.921,0.126,0.037,0.0,0.0,0.138,0.004,0.0,0.035,0.042,0.0,0.0,0.0,0.006,0.335,2.971,0.0,0.0,1.43249,1.43249,0.99491,0.99491,0.43758,0.55785,0.07603,0.02235,0.0,0.0,0.08328,0.0023,0.0,0.02119,0.02571,0.0,0.0,0.0,0.00342,0.20278,0.43758,0.0,0.0,0.0,0.32,0.0,0.0,11.016,2.548,0.0,0.206,0.438,0.0,0.0,70.0,70.0,75.0,210.895,0.0,0.0,32.0,27.692,60.0,16.106,47.233,0.0
2007-02-17T12:00:00,2007-02-17T12:00:00,2007-02-17T17:00:00Z,17.948,3.563,5.792,0.906,0.112,0.05,0.0,0.0,0.132,0.003,0.0,0.035,0.319,0.039,1.617,0.0,0.006,0.343,4.301,1.491,0.0,2.96516,2.96516,2.11198,2.11198,0.85318,0.53725,0.06654,0.0298,0.0,0.0,0.07838,0.0015,0.0,0.02075,0.18928,0.02318,0.95858,0.0,0.00349,0.20322,0.63359,0.21959,0.0,0.385,0.355,0.0,0.0,11.68,3.65,0.0,0.477,0.438,0.0,0.0,70.0,70.0,75.0,146.815,83.682,0.0,30.2,26.742,66.0,14.987,59.279,0.0
2007-02-17T13:00:00,2007-02-17T13:00:00,2007-02-17T18:00:00Z,23.599,4.734,7.447,0.914,0.101,0.061,0.0,0.0,0.071,0.002,0.0,0.037,0.144,0.0,3.128,0.0,0.005,0.271,5.948,1.499,0.0,3.8979,3.8979,2.80101,2.80101,1.09689,0.54058,0.05999,0.03616,0.0,0.0,0.04219,0.00112,0.0,0.02175,0.08502,0.0,1.85067,0.0,0.00295,0.16056,0.87614,0.22075,0.0,1.034,0.0,0.0,0.0,13.207,4.772,0.0,0.665,0.437,0.0,0.0,70.0,70.0,75.0,104.232,161.861,0.0,30.2,26.111,60.0,12.751,62.132,1.902
2007-02-17T14:00:00,2007-02-17T14:00:00,2007-02-17T19:00:00Z,11.885,2.483,3.414,0.943,0.159,0.004,0.0,0.0,0.071,0.002,0.0,0.037,0.0,0.0,0.991,0.0,0.005,0.271,0.269,3.145,0.0,1.97088,1.97088,1.46803,1.46803,0.50286,0.55747,0.09376,0.00232,0.0,0.0,0.04181,0.00103,0.0,0.02174,0.0,0.0,0.58623,0.0,0.00322,0.16045,0.0396,0.46326,0.0,2.294,0.0,0.925,0.365,9.453,0.215,0.0,2.303,0.437,0.0,0.0,70.0,70.0,75.0,143.933,51.31,0.0,33.8,28.145,51.0,12.751,89.077,32.334
2007-02-17T15:00:00,2007-02-17T15:00:00,2007-02-17T20:00:00Z,9.744,1.472,4.722,0.931,0.158,0.0,0.0,0.0,0.071,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.268,0.0,4.722,0.0,1.58169,1.58169,0.88615,0.88615,0.69554,0.56053,0.09506,0.0,0.0,0.0,0.04275,0.00105,0.0,0.02213,0.0,0.0,0.0,0.0,0.00349,0.16114,0.0,0.69554,0.0,2.413,0.0,0.926,0.365,8.975,0.0,0.0,2.378,0.436,0.0,0.0,70.0,70.0,75.0,176.469,0.0,0.0,33.8,28.149,51.0,11.408,59.596,3.804
2007-02-17T16:00:00,2007-02-17T16:00:00,2007-02-17T21:00:00Z,8.25,1.501,3.13,0.947,0.162,0.0,0.0,0.0,0.072,0.002,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.275,0.0,3.13,0.0,1.40877,1.40877,0.94777,0.94777,0.461,0.59811,0.10245,0.0,0.0,0.0,0.0456,0.0012,0.0,0.02267,0.0,0.0,0.0,0.0,0.00374,0.174,0.0,0.461,0.0,2.583,0.0,0.462,0.182,9.343,0.0,0.0,2.076,0.438,0.0,0.0,70.0,70.0,75.0,191.152,0.0,0.0,33.8,27.669,47.0,13.869,63.083,94.783
2007-02-17T17:00:00,2007-02-17T17:00:00,2007-02-17T22:00:00Z,6.311,1.407,1.511,0.856,0.142,0.0,0.0,0.0,0.078,0.003,0.0,0.039,0.0,0.0,0.0,0.0,0.007,0.283,0.0,1.511,0.0,1.35389,1.35389,1.13134,1.13134,0.22255,0.68804,0.11434,0.0,0.0,0.0,0.0626,0.00242,0.0,0.03097,0.0,0.0,0.0,0.0,0.00543,0.22753,0.0,0.22255,0.0,1.492,0.0,0.0,0.0,8.189,0.063,0.0,0.961,0.439,0.0,0.0,70.0,70.0,75.0,166.159,0.0,0.0,33.8,27.673,47.0,9.171,30.115,126.165
2007-02-17T18:00:00,2007-02-17T18:00:00,2007-02-17T23:00:00Z,9.927,1.587,4.511,0.947,0.144,0.018,0.0,0.0,0.093,0.006,0.03,0.042,0.0,0.0,0.0,0.0,0.008,0.299,1.411,3.1,0.0,2.40458,2.40458,1.74011,1.74011,0.66446,1.0382,0.15792,0.02024,0.0,0.0,0.10163,0.0066,0.03289,0.04606,0.0,0.0,0.0,0.0,0.0092,0.32739,0.20778,0.45668,0.0,0.911,0.0,1.389,0.548,10.489,1.2,0.0,1.83,0.437,0.0,0.0,70.0,70.0,75.0,119.266,99.99,0.0,33.8,27.676,47.0,12.751,12.68,54.207
2007-02-17T19:00:00,2007-02-17T19:00:00,2007-02-18T00:00:00Z,12.426,1.771,6.385,0.905,0.141,0.021,0.0,0.0,0.224,0.008,0.0,0.044,0.0,0.0,0.0,0.0,0.015,0.413,1.432,4.953,0.0,2.93319,2.93319,1.99266,1.99266,0.94054,1.01866,0.15919,0.0237,0.0,0.0,0.25179,0.00855,0.0,0.04925,0.0,0.0,0.0,0.0,0.01668,0.46483,0.21093,0.72961,0.0,2.835,0.0,2.31,0.911,9.396,1.206,0.0,3.896,0.437,0.0,0.0,70.0,70.0,75.0,172.545,0.0,0.0,28.4,24.529,60.0,6.935,0.0,0.0
2007-02-17T20:00:00,2007-02-17T20:00:00,2007-02-18T01:00:00Z,12.191,1.799,6.051,0.905,0.145,0.018,0.0,0.0,0.275,0.009,0.0,0.042,0.0,0.0,0.0,0.0,0.016,0.389,1.168,4.882,0.0,2.88359,2.88359,1.99232,1.99232,0.89126,1.0021,0.16043,0.01948,0.0,0.0,0.3046,0.01052,0.0,0.04651,0.0,0.0,0.0,0.0,0.01747,0.43121,0.17209,0.71917,0.0,2.752,0.0,1.845,0.727,9.185,0.989,0.0,3.424,0.437,0.0,0.0,70.0,70.0,75.0,168.369,0.0,0.0,28.4,24.529,60.0,4.698,0.0,0.0
2007-02-17T21:00:00,2007-02-17T21:00:00,2007-02-18T02:00:00Z,10.218,1.791,4.108,0.905,0.147,0.016,0.0,0.0,0.286,0.013,0.0,0.041,0.0,0.0,0.0,0.0,0.017,0.366,1.046,3.062,0.0,2.58186,2.58186,1.97674,1.97674,0.60512,0.99911,0.16178,0.01759,0.0,0.0,0.3155,0.01451,0.0,0.04541,0.0,0.0,0.0,0.0,0.01845,0.40439,0.15409,0.45104,0.0,2.176,0.0,0.0,0.0,9.087,0.976,0.0,1.398,0.437,0.0,0.0,70.0,70.0,75.0,165.94,0.0,0.0,28.4,24.529,60.0,0.0,0.0,0.0
2007-02-17T22:00:00,2007-02-17T22:00:00,2007-02-18T03:00:00Z,14.146,1.716,8.29,0.885,0.122,0.041,0.0,0.0,0.246,0.016,0.0,0.04,0.0,0.0,0.0,0.0,0.016,0.351,2.997,5.292,0.0,3.125,3.125,1.90389,1.90389,1.22111,0.98182,0.13516,0.04511,0.0,0.0,0.27291,0.01721,0.0,0.04466,0.0,0.0,0.0,0.0,0.01802,0.389,0.44153,0.77958,0.0,3.601,0.0,2.314,0.912,10.138,2.952,0.0,4.385,0.437,0.0,0.0,70.0,70.0,75.0,172.936,0.0,0.0,26.6,23.967,71.0,4.698,0.0,0.0
2007-02-17T23:00:00,2007-02-17T23:00:00,2007-02-18T04:00:00Z,18.296,0.74,15.772,0.05,0.0,0.162,0.0,0.0,0.149,0.013,0.0,0.039,0.0,0.0,0.0,0.0,0.014,0.312,12.95,2.822,0.0,3.1504,3.1504,0.8272,0.8272,2.3232,0.05592,0.0,0.18174,0.0,0.0,0.16714,0.01505,0.0,0.04307,0.0,0.0,0.0,0.0,0.01553,0.34875,1.90754,0.41566,0.0,1.487,0.0,0.461,0.182,10.914,10.914,0.0,1.373,0.439,0.0,0.0,70.0,70.0,75.0,175.136,0.0,0.0,24.8,22.309,71.0,0.0,0.0,0.0
2007-02-18T00:00:00,2007-02-18T00:00:00,2007-02-18T05:00:00Z,19.536,0.653,17.307,0.05,0.0,0.162,0.0,0.0,0.073,0.009,0.03,0.036,0.0,0.0,0.0,0.0,0.012,0.28,15.801,1.506,0.0,3.27806,3.27806,0.7288,0.7288,2.54926,0.05578,0.0,0.18128,0.0,0.0,0.08186,0.01042,0.03347,0.04003,0.0,0.0,0.0,0.0,0.01313,0.31284,2.32748,0.22178,0.0,0.0,0.0,0.924,0.364,13.195,13.195,0.0,0.829,0.437,0.0,0.0,70.0,70.0,75.0,111.486,99.99,0.0,24.8,22.309,71.0,0.0,0.0,0.0
2007-02-18T01:00:00,2007-02-18T01:00:00,2007-02-18T06:00:00Z,17.204,0.466,15.615,0.05,0.0,0.162,0.0,0.0,0.015,0.007,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.192,15.615,0.0,0.0,2.81371,2.81371,0.51357,0.51357,2.30015,0.05514,0.0,0.1792,0.0,0.0,0.01605,0.00803,0.0,0.03861,0.0,0.0,0.0,0.0,0.00476,0.21179,2.30015,0.0,0.0,0.0,0.0,0.0,0.0,13.047,13.047,0.0,0.0,0.429,0.0,0.0,70.0,70.0,75.0,184.079,0.0,0.0,21.2,19.985,84.0,0.0,0.0,0.0
2007-02-18T02:00:00,2007-02-18T02:00:00,2007-02-18T07:00:00Z,17.378,0.465,15.792,0.05,0.0,0.162,0.0,0.0,0.015,0.007,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.192,14.321,1.471,0.0,2.83768,2.83768,0.51148,0.51148,2.3262,0.05502,0.0,0.1788,0.0,0.0,0.01602,0.00801,0.0,0.03756,0.0,0.0,0.0,0.0,0.00474,0.21132,2.10951,0.21669,0.0,0.0,0.0,0.0,0.0,12.011,12.011,0.0,0.0,0.445,0.0,0.0,70.0,70.0,75.0,176.1,0.0,0.0,24.8,22.833,77.0,3.355,0.0,0.0
2007-02-18T03:00:00,2007-02-18T03:00:00,2007-02-18T08:00:00Z,17.882,0.464,16.299,0.05,0.0,0.162,0.0,0.0,0.015,0.007,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.192,16.299,0.0,0.0,2.91058,2.91058,0.50973,0.50973,2.40086,0.05495,0.0,0.17859,0.0,0.0,0.016,0.00783,0.0,0.03655,0.0,0.0,0.0,0.0,0.00474,0.21107,2.40086,0.0,0.0,0.0,0.0,0.0,0.0,13.594,13.594,0.0,0.0,0.436,0.0,0.0,70.0,70.0,75.0,186.272,0.0,0.0,21.2,19.985,84.0,4.698,0.0,0.0
2007-02-18T04:00:00,2007-02-18T04:00:00,2007-02-18T09:00:00Z,18.607,0.463,17.027,0.05,0.0,0.162,0.0,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,15.557,1.471,0.0,3.01832,3.01832,0.51019,0.51019,2.50813,0.0551,0.0,0.17909,0.0,0.0,0.01604,0.00785,0.0,0.03569,0.0,0.0,0.0,0.0,0.00475,0.21166,2.29148,0.21665,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,75.0,180.578,0.0,0.0,23.0,21.141,77.0,3.355,0.0,0.0
2007-02-18T05:00:00,2007-02-18T05:00:00,2007-02-18T10:00:00Z,18.238,0.462,16.661,0.05,0.0,0.162,0.0,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,16.661,0.0,0.0,2.96809,2.96809,0.51389,0.51389,2.4542,0.05559,0.0,0.18067,0.0,0.0,0.01619,0.0081,0.0,0.03503,0.0,0.0,0.0,0.0,0.00479,0.21352,2.4542,0.0,0.0,0.0,0.0,0.0,0.0,13.883,13.883,0.0,0.0,0.442,0.0,0.0,70.0,70.0,75.0,186.272,0.0,0.0,21.2,19.448,77.0,4.698,0.0,0.0
2007-02-18T06:00:00,2007-02-18T06:00:00,2007-02-18T11:00:00Z,18.482,0.462,16.906,0.05,0.0,0.162,0.0,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,16.906,0.0,0.0,3.01046,3.01046,0.52023,0.52023,2.49023,0.0563,0.0,0.18296,0.0,0.0,0.01639,0.00802,0.0,0.03548,0.0,0.0,0.0,0.0,0.00485,0.21623,2.49023,0.0,0.0,0.0,0.0,0.0,0.0,14.079,14.079,0.0,0.0,0.431,0.0,0.0,70.0,70.0,75.0,187.884,0.0,0.0,21.2,19.448,77.0,5.816,0.0,0.0
2007-02-18T07:00:00,2007-02-18T07:00:00,2007-02-18T12:00:00Z,19.946,0.464,18.364,0.05,0.0,0.162,0.0,0.0,0.015,0.007,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.192,16.893,1.471,0.0,3.22206,3.22206,0.51701,0.51701,2.70505,0.05575,0.0,0.1812,0.0,0.0,0.01623,0.00777,0.0,0.03709,0.0,0.0,0.0,0.0,0.00481,0.21416,2.48837,0.21668,0.0,0.0,0.0,0.0,0.0,14.069,14.069,0.0,0.0,0.441,0.0,0.0,70.0,70.0,75.0,186.272,0.0,0.0,21.2,19.448,77.0,4.698,0.0,0.0
2007-02-18T08:00:00,2007-02-18T08:00:00,2007-02-18T13:00:00Z,22.008,0.465,20.422,0.05,0.0,0.162,0.0,0.0,0.015,0.006,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.192,17.24,3.182,0.0,3.4864,3.4864,0.47826,0.47826,3.00814,0.05143,0.0,0.16716,0.0,0.0,0.01498,0.00668,0.0,0.03601,0.0,0.0,0.0,0.0,0.00444,0.19756,2.53938,0.46876,0.0,0.0,0.0,3.012,1.187,14.346,13.994,0.0,2.698,0.437,0.0,0.0,70.0,70.0,75.0,187.884,0.0,0.0,21.2,19.987,84.0,5.816,0.634,32.017
2007-02-18T09:00:00,2007-02-18T09:00:00,2007-02-18T14:00:00Z,13.168,1.435,8.271,0.885,0.103,0.059,0.0,0.0,0.076,0.006,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.264,5.178,3.093,0.0,2.22609,2.22609,1.00774,1.00774,1.21836,0.62148,0.07238,0.04172,0.0,0.0,0.05362,0.004,0.0,0.0252,0.0,0.0,0.0,0.0,0.00432,0.18503,0.76273,0.45563,0.0,0.0,0.0,1.94,0.765,11.884,4.279,0.0,1.74,0.438,0.0,0.0,70.0,70.0,75.0,174.671,0.0,0.0,26.6,23.97,71.0,5.816,27.579,129.335
2007-02-18T10:00:00,2007-02-18T10:00:00,2007-02-18T15:00:00Z,9.693,1.463,4.701,0.914,0.122,0.04,0.0,0.0,0.078,0.005,0.0,0.036,0.0,0.0,0.0,0.0,0.005,0.264,3.231,1.471,0.0,1.59659,1.59659,0.90409,0.90409,0.6925,0.56462,0.07566,0.02476,0.0,0.0,0.0481,0.00293,0.0,0.02217,0.0,0.0,0.0,0.0,0.00301,0.16283,0.47586,0.21664,0.0,0.0,0.0,0.0,0.0,11.036,2.584,0.0,0.0,0.431,0.0,0.0,70.0,70.0,75.0,184.812,0.0,0.0,30.2,26.128,60.0,11.408,32.334,204.781
2007-02-18T11:00:00,2007-02-18T11:00:00,2007-02-18T16:00:00Z,5.671,1.662,0.0,0.928,0.157,0.0,0.0,0.0,0.138,0.004,0.0,0.035,0.0,0.008,0.052,0.0,0.006,0.335,0.0,0.0,0.0,1.00622,1.00622,1.00622,1.00622,0.0,0.5617,0.09519,0.0,0.0,0.0,0.08328,0.0023,0.0,0.02119,0.0,0.00473,0.03162,0.0,0.00342,0.20278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.939,0.037,0.0,0.0,0.444,0.0,0.0,70.0,70.0,75.0,168.283,2.703,0.0,33.8,28.168,51.0,10.29,48.818,197.807
2007-02-18T12:00:00,2007-02-18T12:00:00,2007-02-18T17:00:00Z,19.352,4.835,2.853,0.956,0.152,0.011,0.0,0.0,0.132,0.003,0.0,0.035,0.0,0.07,3.128,0.0,0.006,0.343,0.804,2.049,0.0,3.28673,3.28673,2.86651,2.86651,0.42022,0.56698,0.08995,0.00638,0.0,0.0,0.07838,0.0015,0.0,0.02075,0.0,0.04173,1.85412,0.0,0.00349,0.20322,0.11844,0.30179,0.0,2.176,0.0,0.0,0.0,10.262,0.643,0.0,1.395,0.435,0.0,0.0,70.0,70.0,75.0,88.797,161.861,0.0,35.6,29.245,48.0,11.408,42.161,251.38
2007-02-18T13:00:00,2007-02-18T13:00:00,2007-02-18T18:00:00Z,8.737,1.3,4.302,0.7,0.109,0.0,0.0,0.0,0.071,0.002,0.0,0.037,0.0,0.0,0.104,0.0,0.005,0.271,0.0,4.302,0.0,1.4028,1.4028,0.76918,0.76918,0.63362,0.41421,0.06476,0.0,0.0,0.0,0.04219,0.00112,0.0,0.02175,0.0,0.0,0.06163,0.0,0.00295,0.16056,0.0,0.63362,0.0,3.035,0.0,1.388,0.547,6.828,0.0,0.0,3.196,0.438,0.0,0.0,70.0,70.0,75.0,166.601,5.39,0.0,39.2,32.175,45.0,12.751,40.259,257.403
2007-02-18T14:00:00,2007-02-18T14:00:00,2007-02-18T19:00:00Z,5.691,0.974,2.368,0.505,0.073,0.0,0.0,0.0,0.071,0.002,0.0,0.037,0.0,0.0,0.0,0.009,0.005,0.271,0.0,1.488,0.88,0.92455,0.92455,0.57575,0.57575,0.34881,0.29886,0.04344,0.0,0.0,0.0,0.04181,0.00103,0.0,0.02174,0.0,0.0,0.0,0.0052,0.00322,0.16045,0.0,0.21921,0.1296,0.638,0.0,0.0,0.0,5.146,0.0,0.0,0.411,0.44,0.0,0.0,70.0,70.0,75.0,153.189,0.0,0.0,41.0,32.8,39.0,10.29,37.089,265.328
2007-02-18T15:00:00,2007-02-18T15:00:00,2007-02-18T20:00:00Z,6.342,0.911,3.235,0.447,0.063,0.0,0.0,0.0,0.071,0.002,0.0,0.037,0.0,0.0,0.0,0.018,0.006,0.268,0.0,1.471,1.764,1.02479,1.02479,0.54833,0.54833,0.47645,0.26927,0.03788,0.0,0.0,0.0,0.04275,0.00105,0.0,0.02213,0.0,0.0,0.0,0.01062,0.00349,0.16114,0.0,0.21664,0.25982,0.0,0.0,0.0,0.0,4.517,0.0,0.0,0.0,0.43,0.0,0.0,70.0,70.0,75.0,163.54,0.0,0.0,42.8,33.779,36.0,12.751,33.285,258.037
2007-02-18T16:00:00,2007-02-18T16:00:00,2007-02-18T21:00:00Z,2.9,0.85,0.0,0.403,0.056,0.0,0.0,0.0,0.072,0.002,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.275,0.0,0.0,0.0,0.53675,0.53675,0.53675,0.53675,0.0,0.25443,0.03511,0.0,0.0,0.0,0.0456,0.0012,0.0,0.02267,0.0,0.0,0.0,0.0,0.00374,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.991,0.0,0.0,0.0,0.445,0.0,0.0,70.0,70.0,75.0,134.49,0.0,0.0,42.8,33.322,33.0,6.935,30.115,232.677
2007-02-18T17:00:00,2007-02-18T17:00:00,2007-02-18T22:00:00Z,4.394,0.846,1.506,0.385,0.052,0.0,0.0,0.0,0.078,0.003,0.0,0.039,0.0,0.0,0.0,0.0,0.007,0.283,0.0,1.506,0.0,0.90254,0.90254,0.68078,0.68078,0.22176,0.30988,0.04193,0.0,0.0,0.0,0.0626,0.00242,0.0,0.03097,0.0,0.0,0.0,0.0,0.00543,0.22753,0.0,0.22176,0.0,0.0,0.0,0.923,0.364,3.835,0.0,0.0,0.828,0.437,0.0,0.0,70.0,70.0,75.0,138.302,0.0,0.0,44.6,34.388,31.0,9.171,22.824,193.052
2007-02-18T18:00:00,2007-02-18T18:00:00,2007-02-18T23:00:00Z,7.409,1.244,3.163,0.505,0.073,0.0,0.0,0.0,0.171,0.006,0.03,0.042,0.0,0.0,0.0,0.0,0.012,0.405,0.0,3.163,0.0,1.83012,1.83012,1.36422,1.36422,0.4659,0.55361,0.07956,0.0,0.0,0.0,0.18762,0.0066,0.03289,0.04606,0.0,0.0,0.0,0.0,0.01367,0.44421,0.0,0.4659,0.0,0.0,0.0,2.782,1.096,5.21,0.0,0.0,2.489,0.436,0.0,0.0,70.0,70.0,75.0,77.139,99.99,0.0,42.8,33.322,33.0,6.935,11.412,103.024
2007-02-18T19:00:00,2007-02-18T19:00:00,2007-02-19T00:00:00Z,9.952,1.492,4.862,0.511,0.076,0.0,0.0,0.0,0.224,0.008,0.0,0.044,0.202,0.0,0.0,0.0,0.015,0.413,0.0,4.862,0.0,2.39503,2.39503,1.67881,1.67881,0.71622,0.57497,0.08526,0.0,0.0,0.0,0.25179,0.00855,0.0,0.04925,0.22747,0.0,0.0,0.0,0.01668,0.46483,0.0,0.71622,0.0,0.0,1.238,2.777,1.095,4.726,0.0,0.0,3.284,0.437,0.0,0.0,70.0,70.0,75.0,141.585,0.0,0.0,39.2,30.689,38.0,5.816,0.0,0.0
2007-02-18T20:00:00,2007-02-18T20:00:00,2007-02-19T01:00:00Z,8.562,1.599,3.105,0.492,0.072,0.0,0.0,0.0,0.275,0.009,0.0,0.042,0.303,0.0,0.0,0.0,0.016,0.389,0.0,3.105,0.0,2.22796,2.22796,1.77054,1.77054,0.45743,0.54423,0.08016,0.0,0.0,0.0,0.3046,0.01052,0.0,0.04651,0.33583,0.0,0.0,0.0,0.01747,0.43121,0.0,0.45743,0.0,0.0,2.267,0.462,0.182,4.517,0.0,0.0,1.872,0.438,0.0,0.0,70.0,70.0,75.0,137.73,0.0,0.0,39.2,30.689,38.0,3.355,0.0,0.0
2007-02-18T21:00:00,2007-02-18T21:00:00,2007-02-19T02:00:00Z,7.868,1.405,3.073,0.591,0.091,0.0,0.0,0.0,0.286,0.013,0.0,0.041,0.0,0.0,0.0,0.0,0.017,0.366,0.0,3.073,0.0,2.00374,2.00374,1.55103,1.55103,0.45271,0.65272,0.10006,0.0,0.0,0.0,0.3155,0.01451,0.0,0.04541,0.0,0.0,0.0,0.0,0.01845,0.40439,0.0,0.45271,0.0,0.0,0.435,1.387,0.547,5.51,0.0,0.0,1.524,0.438,0.0,0.0,70.0,70.0,75.0,146.538,0.0,0.0,37.4,29.735,41.0,5.816,0.0,0.0
2007-02-18T22:00:00,2007-02-18T22:00:00,2007-02-19T03:00:00Z,6.241,1.388,1.506,0.623,0.096,0.0,0.0,0.0,0.246,0.016,0.0,0.04,0.0,0.0,0.0,0.0,0.016,0.351,0.0,1.506,0.0,1.7613,1.7613,1.53953,1.53953,0.22177,0.69089,0.10684,0.0,0.0,0.0,0.27291,0.01721,0.0,0.04466,0.0,0.0,0.0,0.0,0.01802,0.389,0.0,0.22177,0.0,0.0,0.0,0.924,0.364,5.854,0.0,0.0,0.828,0.437,0.0,0.0,70.0,70.0,75.0,149.312,0.0,0.0,37.4,29.193,37.0,6.935,0.0,0.0
2007-02-18T23:00:00,2007-02-18T23:00:00,2007-02-19T04:00:00Z,4.547,1.333,0.0,0.696,0.11,0.0,0.0,0.0,0.149,0.013,0.0,0.039,0.0,0.0,0.0,0.0,0.014,0.312,0.0,0.0,0.0,1.49042,1.49042,1.49042,1.49042,0.0,0.77826,0.12261,0.0,0.0,0.0,0.16714,0.01505,0.0,0.04307,0.0,0.0,0.0,0.0,0.01553,0.34875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.664,0.0,0.0,0.0,0.431,0.0,0.0,70.0,70.0,75.0,162.162,0.0,0.0,37.4,29.189,37.0,10.29,0.0,0.0
2007-02-19T00:00:00,2007-02-19T00:00:00,2007-02-19T05:00:00Z,6.026,1.335,1.471,0.836,0.136,0.0,0.0,0.0,0.044,0.009,0.03,0.036,0.0,0.0,0.0,0.0,0.008,0.236,0.0,1.471,0.0,1.70569,1.70569,1.48902,1.48902,0.21668,0.93205,0.15149,0.0,0.0,0.0,0.04905,0.01042,0.03347,0.04003,0.0,0.0,0.0,0.0,0.00897,0.26354,0.0,0.21668,0.0,0.0,0.0,0.0,0.0,8.255,0.0,0.0,0.0,0.441,0.0,0.0,70.0,70.0,75.0,92.385,99.99,0.0,37.4,29.189,37.0,8.053,0.0,0.0
