Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-07-07T16:00:00,2007-07-07T17:00:00,2007-07-07T21:00:00Z,3.322,0.537,1.49,0.0,0.0,0.0,0.271,0.003,0.015,0.002,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.49,0.0,0.5415,0.5415,0.32197,0.32197,0.21953,0.0,0.0,0.0,0.16234,0.0016,0.00873,0.00118,0.0,0.03032,0.0,0.0,0.0,0.0,0.00259,0.11521,0.0,0.21953,0.0,0.0,0.0,0.799,0.315,0.0,0.0,2.849,0.513,0.396,0.0,0.0,75.0,70.0,75.0,58.667,0.0,0.0,80.6,68.271,54.0,5.816,105.877,30.115
2007-07-07T17:00:00,2007-07-07T18:00:00,2007-07-07T22:00:00Z,5.438,0.872,2.461,0.0,0.0,0.0,0.457,0.012,0.056,0.004,0.03,0.055,0.0,0.0,0.0,0.025,0.006,0.228,0.0,0.0,2.461,0.94565,0.94565,0.58315,0.58315,0.3625,0.0,0.0,0.0,0.30533,0.00786,0.03714,0.00263,0.02005,0.03686,0.0,0.0,0.0,0.01645,0.00417,0.15267,0.0,0.0,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,4.671,0.0,0.401,0.0,0.0,74.999,70.0,75.0,20.709,99.99,0.0,82.4,65.854,42.0,3.355,64.985,162.937
2007-07-07T18:00:00,2007-07-07T19:00:00,2007-07-07T23:00:00Z,2.366,0.693,0.0,0.0,0.0,0.0,0.331,0.003,0.059,0.005,0.0,0.057,0.0,0.0,0.0,0.0,0.007,0.231,0.0,0.0,0.0,0.55132,0.55132,0.55132,0.55132,0.0,0.0,0.0,0.0,0.2631,0.00265,0.04678,0.00395,0.0,0.04568,0.0,0.0,0.0,0.0,0.00557,0.18359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.566,0.0,0.391,0.0,0.0,75.0,70.0,75.0,57.028,0.0,0.0,82.4,67.861,48.0,3.355,59.913,24.092
2007-07-07T19:00:00,2007-07-07T20:00:00,2007-07-08T00:00:00Z,5.129,0.61,3.048,0.0,0.0,0.0,0.248,0.003,0.067,0.006,0.0,0.055,0.0,0.0,0.0,0.0,0.007,0.223,0.0,3.048,0.0,1.06226,1.06226,0.61325,0.61325,0.44901,0.0,0.0,0.0,0.24935,0.00268,0.06752,0.00624,0.0,0.05545,0.0,0.0,0.0,0.0,0.00734,0.22468,0.0,0.44901,0.0,0.0,0.0,1.989,0.784,0.0,0.0,2.961,1.282,0.399,0.0,0.0,75.0,70.0,75.0,128.877,0.0,0.0,75.2,67.781,69.0,14.987,34.236,53.256
2007-07-07T20:00:00,2007-07-07T21:00:00,2007-07-08T01:00:00Z,3.485,0.578,1.512,0.0,0.0,0.0,0.207,0.002,0.083,0.009,0.0,0.054,0.0,0.0,0.0,0.0,0.008,0.216,0.0,1.512,0.0,0.92751,0.92751,0.70477,0.70477,0.22274,0.0,0.0,0.0,0.25291,0.00276,0.1007,0.01046,0.0,0.06583,0.0,0.0,0.0,0.0,0.00927,0.26284,0.0,0.22274,0.0,0.0,0.0,1.589,0.626,0.0,0.0,2.556,1.023,0.398,0.0,0.0,75.0,70.0,75.0,85.458,0.0,0.0,71.6,65.507,73.0,10.29,7.608,43.746
2007-07-07T21:00:00,2007-07-07T22:00:00,2007-07-08T02:00:00Z,3.897,0.705,1.49,0.0,0.0,0.0,0.209,0.002,0.191,0.01,0.0,0.053,0.0,0.0,0.0,0.0,0.011,0.229,0.0,1.49,0.0,1.07449,1.07449,0.85495,0.85495,0.21954,0.0,0.0,0.0,0.25386,0.00285,0.2312,0.01228,0.0,0.06405,0.0,0.0,0.0,0.0,0.01286,0.27784,0.0,0.21954,0.0,0.0,0.0,0.798,0.314,0.0,0.0,2.682,0.513,0.397,0.0,0.0,75.0,70.0,75.0,63.904,0.0,0.0,69.8,65.015,78.0,6.935,0.0,0.0
2007-07-07T22:00:00,2007-07-07T23:00:00,2007-07-08T03:00:00Z,5.143,0.604,3.081,0.0,0.0,0.0,0.173,0.002,0.157,0.009,0.0,0.051,0.0,0.0,0.0,0.0,0.009,0.204,0.0,3.081,0.0,1.15895,1.15895,0.70518,0.70518,0.45377,0.0,0.0,0.0,0.20219,0.00226,0.18337,0.01025,0.0,0.05897,0.0,0.0,0.0,0.0,0.01059,0.23756,0.0,0.45377,0.0,0.0,0.0,2.572,1.014,0.0,0.0,2.223,1.648,0.396,0.0,0.0,75.0,70.0,75.0,64.291,0.0,0.0,68.0,64.437,83.0,5.816,0.0,0.0
2007-07-07T23:00:00,2007-07-08T00:00:00,2007-07-08T04:00:00Z,3.089,0.411,1.688,0.0,0.0,0.0,0.089,0.001,0.044,0.006,0.03,0.047,0.0,0.0,0.0,0.0,0.006,0.188,0.0,1.688,0.0,0.72699,0.72699,0.47831,0.47831,0.24867,0.0,0.0,0.0,0.10372,0.00109,0.05121,0.00711,0.03494,0.05486,0.0,0.0,0.0,0.0,0.00699,0.21839,0.0,0.24867,0.0,0.0,0.0,3.0,1.182,0.0,0.0,1.087,1.928,0.397,0.0,0.0,75.0,70.0,75.0,29.634,99.99,0.0,66.2,63.775,88.0,5.816,0.0,0.0
2007-07-08T00:00:00,2007-07-08T01:00:00,2007-07-08T05:00:00Z,2.663,0.387,1.341,0.0,0.0,0.0,0.12,0.001,0.025,0.005,0.0,0.046,0.0,0.0,0.0,0.0,0.005,0.185,0.0,1.341,0.0,0.66799,0.66799,0.4705,0.4705,0.19749,0.0,0.0,0.0,0.14533,0.00158,0.03092,0.00578,0.0,0.05581,0.0,0.0,0.0,0.0,0.00635,0.22473,0.0,0.19749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.499,0.0,0.406,0.0,0.0,75.0,70.0,75.0,71.231,0.0,0.0,66.2,63.775,88.0,5.816,0.0,0.0
2007-07-08T01:00:00,2007-07-08T02:00:00,2007-07-08T06:00:00Z,1.161,0.34,0.0,0.0,0.0,0.0,0.086,0.001,0.018,0.005,0.0,0.045,0.0,0.0,0.0,0.0,0.005,0.18,0.0,0.0,0.0,0.41654,0.41654,0.41654,0.41654,0.0,0.0,0.0,0.0,0.1058,0.00113,0.02227,0.00583,0.0,0.05487,0.0,0.0,0.0,0.0,0.00612,0.22053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.072,0.0,0.397,0.0,0.0,75.0,70.0,75.0,77.938,0.0,0.0,64.4,63.233,94.0,5.816,0.0,0.0
2007-07-08T02:00:00,2007-07-08T03:00:00,2007-07-08T07:00:00Z,2.581,0.323,1.48,0.0,0.0,0.0,0.063,0.001,0.015,0.005,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.48,0.0,0.59792,0.59792,0.37995,0.37995,0.21797,0.0,0.0,0.0,0.07394,0.00077,0.01714,0.00548,0.0,0.0514,0.0,0.0,0.0,0.0,0.00508,0.22614,0.0,0.21797,0.0,0.0,0.0,0.398,0.157,0.0,0.0,0.76,0.256,0.397,0.0,0.0,75.0,70.0,75.0,73.968,0.0,0.0,64.4,63.233,94.0,4.698,0.0,0.0
2007-07-08T03:00:00,2007-07-08T04:00:00,2007-07-08T08:00:00Z,1.081,0.317,0.0,0.0,0.0,0.0,0.058,0.001,0.015,0.005,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.3661,0.3661,0.3661,0.3661,0.0,0.0,0.0,0.0,0.06726,0.0007,0.01682,0.00538,0.0,0.0491,0.0,0.0,0.0,0.0,0.00498,0.22186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.399,0.0,0.0,75.0,70.0,75.0,68.258,0.0,0.0,64.4,63.233,94.0,0.0,0.0,0.0
2007-07-08T04:00:00,2007-07-08T05:00:00,2007-07-08T09:00:00Z,1.072,0.314,0.0,0.0,0.0,0.0,0.056,0.001,0.015,0.005,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.36419,0.36419,0.36419,0.36419,0.0,0.0,0.0,0.0,0.06545,0.00068,0.01688,0.00552,0.0,0.04796,0.0,0.0,0.0,0.0,0.005,0.22271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676,0.0,0.389,0.0,0.0,75.0,70.0,75.0,73.968,0.0,0.0,64.4,63.233,94.0,4.698,0.0,0.0
2007-07-08T05:00:00,2007-07-08T06:00:00,2007-07-08T10:00:00Z,2.529,0.307,1.48,0.0,0.0,0.0,0.05,0.001,0.015,0.005,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.48,0.0,0.57361,0.57361,0.35561,0.35561,0.218,0.0,0.0,0.0,0.05774,0.00059,0.01684,0.00538,0.0,0.04785,0.0,0.0,0.0,0.0,0.00499,0.2222,0.0,0.218,0.0,0.0,0.0,0.396,0.156,0.0,0.0,0.592,0.256,0.403,0.0,0.0,75.0,70.0,75.0,68.258,0.0,0.0,64.4,63.233,94.0,0.0,0.0,0.0
2007-07-08T06:00:00,2007-07-08T07:00:00,2007-07-08T11:00:00Z,2.443,0.276,1.501,0.0,0.0,0.0,0.017,0.0,0.015,0.005,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.501,0.0,0.50636,0.50636,0.28523,0.28523,0.22114,0.0,0.0,0.0,0.01718,0.00017,0.01505,0.0047,0.0,0.04513,0.0,0.0,0.0,0.0,0.00446,0.19853,0.0,0.22114,0.0,0.0,0.0,1.194,0.471,0.0,0.0,0.195,0.768,0.397,0.0,0.0,75.0,70.0,75.0,77.786,0.0,0.0,62.6,62.6,100.0,3.355,0.0,0.0
2007-07-08T07:00:00,2007-07-08T08:00:00,2007-07-08T12:00:00Z,1.032,0.303,0.0,0.0,0.0,0.0,0.041,0.0,0.015,0.004,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.22113,0.22113,0.22113,0.22113,0.0,0.0,0.0,0.0,0.02999,0.0003,0.01064,0.0031,0.0,0.03358,0.0,0.0,0.0,0.0,0.00315,0.14036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.0,0.392,0.0,0.0,75.0,70.0,75.0,71.231,0.0,0.0,66.2,63.776,88.0,5.816,27.262,83.688
2007-07-08T08:00:00,2007-07-08T09:00:00,2007-07-08T13:00:00Z,2.695,0.359,1.469,0.0,0.0,0.0,0.097,0.001,0.015,0.004,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.469,0.0,0.42688,0.42688,0.21045,0.21045,0.21643,0.0,0.0,0.0,0.05657,0.00055,0.00853,0.00218,0.0,0.02759,0.0,0.0,0.0,0.0,0.00253,0.1125,0.0,0.21643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043,0.0,0.4,0.0,0.0,75.0,70.0,75.0,32.631,0.0,0.0,71.6,66.698,78.0,0.0,42.161,148.989
2007-07-08T09:00:00,2007-07-08T10:00:00,2007-07-08T14:00:00Z,4.302,0.54,2.461,0.0,0.0,0.0,0.193,0.002,0.061,0.003,0.0,0.047,0.0,0.0,0.0,0.025,0.004,0.206,0.0,0.0,2.461,0.65577,0.65577,0.29327,0.29327,0.3625,0.0,0.0,0.0,0.10471,0.00106,0.03294,0.00169,0.0,0.0256,0.0,0.0,0.0,0.01337,0.00213,0.11178,0.0,0.0,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,2.123,0.0,0.4,0.0,0.0,75.0,70.0,75.0,28.939,0.0,0.0,75.2,67.788,69.0,4.698,45.014,200.026
2007-07-08T10:00:00,2007-07-08T11:00:00,2007-07-08T15:00:00Z,3.197,0.503,1.48,0.0,0.0,0.0,0.185,0.002,0.059,0.002,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.206,0.0,1.48,0.0,0.47926,0.47926,0.26129,0.26129,0.21797,0.0,0.0,0.0,0.09583,0.0009,0.03054,0.00129,0.0,0.02386,0.0,0.0,0.0,0.0,0.00207,0.10679,0.0,0.21797,0.0,0.0,0.0,0.405,0.159,0.0,0.0,1.863,0.259,0.394,0.0,0.0,75.0,70.0,75.0,76.474,0.0,0.0,78.8,68.808,61.0,9.171,49.135,223.167
2007-07-08T11:00:00,2007-07-08T12:00:00,2007-07-08T16:00:00Z,1.477,0.433,0.0,0.0,0.0,0.0,0.173,0.002,0.015,0.002,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.2282,0.2282,0.2282,0.2282,0.0,0.0,0.0,0.0,0.09101,0.00085,0.00768,0.00087,0.0,0.02423,0.0,0.0,0.0,0.0,0.00227,0.10128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725,0.0,0.403,0.0,0.0,75.0,70.0,75.0,51.364,0.0,0.0,78.8,67.944,58.0,5.816,72.593,210.487
2007-07-08T12:00:00,2007-07-08T13:00:00,2007-07-08T17:00:00Z,1.625,0.476,0.0,0.0,0.0,0.0,0.214,0.002,0.015,0.001,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.25272,0.25272,0.25272,0.25272,0.0,0.0,0.0,0.0,0.11347,0.00106,0.00773,0.00066,0.0,0.0256,0.0,0.0,0.0,0.0,0.00229,0.10191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.131,0.0,0.392,0.0,0.0,75.0,70.0,75.0,65.288,0.0,0.0,80.6,67.356,51.0,6.935,104.609,144.868
2007-07-08T13:00:00,2007-07-08T14:00:00,2007-07-08T18:00:00Z,3.491,0.586,1.491,0.0,0.0,0.0,0.265,0.003,0.054,0.001,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.211,0.0,1.491,0.0,0.53828,0.53828,0.3187,0.3187,0.21958,0.0,0.0,0.0,0.14406,0.00137,0.02956,0.00062,0.0,0.02623,0.0,0.0,0.0,0.0,0.00234,0.11452,0.0,0.21958,0.0,0.0,0.0,0.796,0.314,0.0,0.0,2.659,0.511,0.399,0.0,0.0,75.0,70.0,75.0,57.023,0.0,0.0,82.4,66.878,45.0,3.355,83.688,218.729
2007-07-08T14:00:00,2007-07-08T15:00:00,2007-07-08T19:00:00Z,3.632,0.624,1.501,0.0,0.0,0.0,0.305,0.003,0.054,0.001,0.0,0.048,0.0,0.0,0.0,0.0,0.005,0.208,0.0,1.501,0.0,0.55942,0.55942,0.33827,0.33827,0.22116,0.0,0.0,0.0,0.16523,0.00162,0.02945,0.00062,0.0,0.02614,0.0,0.0,0.0,0.0,0.00245,0.11276,0.0,0.22116,0.0,0.0,0.0,1.195,0.471,0.0,0.0,3.184,0.768,0.397,0.0,0.0,75.0,70.0,75.0,86.823,0.0,0.0,82.4,67.87,48.0,9.171,122.995,113.802
2007-07-08T15:00:00,2007-07-08T16:00:00,2007-07-08T20:00:00Z,2.014,0.59,0.0,0.0,0.0,0.0,0.328,0.003,0.015,0.001,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.32872,0.32872,0.32872,0.32872,0.0,0.0,0.0,0.0,0.18258,0.00176,0.00811,0.00069,0.0,0.02623,0.0,0.0,0.0,0.0,0.0024,0.10695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.335,0.0,0.389,0.0,0.0,75.0,70.0,75.0,78.121,0.0,0.0,84.2,68.316,45.0,6.935,127.75,52.939
2007-07-08T16:00:00,2007-07-08T17:00:00,2007-07-08T21:00:00Z,3.45,0.581,1.469,0.0,0.0,0.0,0.314,0.003,0.015,0.002,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.469,0.0,0.56468,0.56468,0.34823,0.34823,0.21645,0.0,0.0,0.0,0.18833,0.00187,0.00873,0.00118,0.0,0.03032,0.0,0.0,0.0,0.0,0.00259,0.11521,0.0,0.21645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.341,0.0,0.405,0.0,0.0,75.0,70.0,75.0,57.023,0.0,0.0,82.4,65.859,42.0,3.355,92.247,126.482
2007-07-08T17:00:00,2007-07-08T18:00:00,2007-07-08T22:00:00Z,5.333,0.635,3.165,0.0,0.0,0.0,0.332,0.003,0.015,0.004,0.03,0.055,0.0,0.0,0.0,0.0,0.004,0.192,0.0,3.165,0.0,0.89085,0.89085,0.42467,0.42467,0.46618,0.0,0.0,0.0,0.22183,0.00231,0.00973,0.00263,0.02005,0.03686,0.0,0.0,0.0,0.0,0.00288,0.12838,0.0,0.46618,0.0,0.0,0.0,3.984,1.57,0.0,0.0,3.746,2.555,0.397,0.0,0.0,75.0,70.0,75.0,24.078,99.99,0.0,80.96,66.373,47.0,6.263,61.498,174.349
2007-07-08T18:00:00,2007-07-08T19:00:00,2007-07-08T23:00:00Z,3.463,0.571,1.513,0.0,0.0,0.0,0.295,0.003,0.015,0.005,0.0,0.057,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.513,0.0,0.67725,0.67725,0.45443,0.45443,0.22282,0.0,0.0,0.0,0.23462,0.00246,0.01158,0.00395,0.0,0.04568,0.0,0.0,0.0,0.0,0.00343,0.15272,0.0,0.22282,0.0,0.0,0.0,1.595,0.629,0.0,0.0,3.405,1.02,0.395,0.0,0.0,75.0,70.0,75.0,76.474,0.0,0.0,78.8,66.76,54.0,9.171,62.449,33.285
2007-07-08T19:00:00,2007-07-08T20:00:00,2007-07-09T00:00:00Z,6.577,0.514,4.823,0.0,0.0,0.0,0.239,0.003,0.015,0.006,0.0,0.055,0.0,0.0,0.0,0.0,0.004,0.192,0.0,4.823,0.0,1.22737,1.22737,0.51692,0.51692,0.71045,0.0,0.0,0.0,0.24057,0.00257,0.01464,0.00624,0.0,0.05545,0.0,0.0,0.0,0.0,0.00434,0.19311,0.0,0.71045,0.0,0.0,0.0,4.769,1.88,0.0,0.0,2.867,3.065,0.398,0.0,0.0,75.0,70.0,75.0,47.551,0.0,0.0,75.2,66.736,65.0,6.935,31.7,23.141
2007-07-08T20:00:00,2007-07-08T21:00:00,2007-07-09T01:00:00Z,2.984,0.444,1.469,0.0,0.0,0.0,0.168,0.002,0.015,0.009,0.0,0.054,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.469,0.0,0.75762,0.75762,0.54121,0.54121,0.21641,0.0,0.0,0.0,0.20542,0.00235,0.01775,0.01046,0.0,0.06583,0.0,0.0,0.0,0.0,0.00526,0.23414,0.0,0.21641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.249,0.0,0.392,0.0,0.0,75.0,70.0,75.0,66.865,0.0,0.0,66.2,63.776,88.0,4.698,1.902,0.0
2007-07-08T21:00:00,2007-07-08T22:00:00,2007-07-09T02:00:00Z,1.878,0.55,0.0,0.0,0.0,0.0,0.165,0.002,0.103,0.01,0.0,0.053,0.0,0.0,0.0,0.0,0.007,0.211,0.0,0.0,0.0,0.66719,0.66719,0.66719,0.66719,0.0,0.0,0.0,0.0,0.19963,0.00227,0.1246,0.01228,0.0,0.06405,0.0,0.0,0.0,0.0,0.00904,0.25532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.192,0.0,0.404,0.0,0.0,75.0,70.0,75.0,66.865,0.0,0.0,66.2,63.776,88.0,4.698,0.0,0.0
2007-07-08T22:00:00,2007-07-08T23:00:00,2007-07-09T03:00:00Z,3.209,0.503,1.494,0.0,0.0,0.0,0.151,0.002,0.086,0.009,0.0,0.051,0.0,0.0,0.0,0.0,0.007,0.198,0.0,1.494,0.0,0.80648,0.80648,0.58636,0.58636,0.22011,0.0,0.0,0.0,0.17637,0.00198,0.10018,0.01025,0.0,0.05897,0.0,0.0,0.0,0.0,0.0078,0.23081,0.0,0.22011,0.0,0.0,0.0,0.946,0.373,0.0,0.0,1.984,0.607,0.397,0.0,0.0,75.0,70.0,75.0,60.487,0.0,0.0,66.2,65.003,94.0,0.0,0.0,0.0
2007-07-08T23:00:00,2007-07-09T00:00:00,2007-07-09T04:00:00Z,3.557,0.352,2.357,0.0,0.0,0.0,0.031,0.0,0.044,0.006,0.03,0.047,0.0,0.0,0.0,0.0,0.006,0.188,0.0,2.357,0.0,0.75699,0.75699,0.40985,0.40985,0.34715,0.0,0.0,0.0,0.03597,0.00037,0.05121,0.00711,0.03494,0.05486,0.0,0.0,0.0,0.0,0.00699,0.21839,0.0,0.34715,0.0,0.0,0.0,2.528,0.996,0.0,0.0,0.38,1.616,0.396,0.0,0.0,75.0,70.0,75.0,34.035,99.99,0.0,62.6,62.6,100.0,3.355,0.0,0.0
2007-07-09T00:00:00,2007-07-09T01:00:00,2007-07-09T05:00:00Z,1.919,0.361,0.688,0.0,0.0,0.0,0.098,0.001,0.015,0.005,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.688,0.0,0.53945,0.53945,0.43817,0.43817,0.10128,0.0,0.0,0.0,0.11912,0.00129,0.01768,0.00578,0.0,0.05581,0.0,0.0,0.0,0.0,0.00524,0.23325,0.0,0.10128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.246,0.0,0.407,0.0,0.0,75.0,70.0,75.0,68.258,0.0,0.0,64.4,63.234,94.0,0.0,0.0,0.0
2007-07-09T01:00:00,2007-07-09T02:00:00,2007-07-09T06:00:00Z,1.113,0.326,0.0,0.0,0.0,0.0,0.065,0.001,0.015,0.005,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.39945,0.39945,0.39945,0.39945,0.0,0.0,0.0,0.0,0.07959,0.00085,0.01783,0.00583,0.0,0.05487,0.0,0.0,0.0,0.0,0.00528,0.2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817,0.0,0.397,0.0,0.0,75.0,70.0,75.0,75.578,0.0,0.0,62.6,62.6,100.0,0.0,0.0,0.0
2007-07-09T02:00:00,2007-07-09T03:00:00,2007-07-09T07:00:00Z,2.533,0.312,1.469,0.0,0.0,0.0,0.052,0.001,0.015,0.005,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.469,0.0,0.58358,0.58358,0.36718,0.36718,0.2164,0.0,0.0,0.0,0.06117,0.00064,0.01714,0.0056,0.0,0.0514,0.0,0.0,0.0,0.0,0.00508,0.22614,0.0,0.2164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.0,0.39,0.0,0.0,75.0,70.0,75.0,75.578,0.0,0.0,62.6,62.6,100.0,0.0,0.0,0.0
2007-07-09T03:00:00,2007-07-09T04:00:00,2007-07-09T08:00:00Z,1.0,0.293,0.0,0.0,0.0,0.0,0.035,0.0,0.015,0.005,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.33871,0.33871,0.33871,0.33871,0.0,0.0,0.0,0.0,0.04003,0.00041,0.01682,0.00549,0.0,0.0491,0.0,0.0,0.0,0.0,0.00498,0.22186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.405,0.0,0.0,75.0,70.0,75.0,80.773,0.0,0.0,62.6,61.465,94.0,4.698,0.0,0.0
2007-07-09T04:00:00,2007-07-09T05:00:00,2007-07-09T09:00:00Z,0.902,0.264,0.0,0.0,0.0,0.0,0.007,0.0,0.015,0.005,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.192,0.0,0.0,0.0,0.30656,0.30656,0.30656,0.30656,0.0,0.0,0.0,0.0,0.0084,9.0e-05,0.01688,0.00552,0.0,0.04796,0.0,0.0,0.0,0.0,0.005,0.22271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.395,0.0,0.0,75.0,70.0,75.0,82.535,0.0,0.0,60.8,60.8,100.0,0.0,0.0,0.0
2007-07-09T05:00:00,2007-07-09T06:00:00,2007-07-09T10:00:00Z,2.343,0.256,1.469,0.0,0.0,0.0,0.0,0.0,0.015,0.004,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.192,0.0,1.469,0.0,0.51272,0.51272,0.29631,0.29631,0.21641,0.0,0.0,0.0,0.0,0.0,0.01684,0.00443,0.0,0.04785,0.0,0.0,0.0,0.0,0.00499,0.2222,0.0,0.21641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,0.0,0.0,74.669,70.0,75.0,100.947,0.0,0.0,59.0,59.0,100.0,6.935,0.0,0.0
