Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-02-12T11:00:00,2007-02-12T11:00:00,2007-02-12T16:00:00Z,6.715,1.968,0.0,1.37,0.115,0.0,0.0,0.0,0.131,0.003,0.005,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.304,0.0,0.0,0.0,1.1914,1.1914,1.1914,1.1914,0.0,0.8291,0.06971,0.0,0.0,0.0,0.07949,0.00187,0.00304,0.0,0.02119,0.0,0.0,0.0,0.0,0.00302,0.18398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.328,0.0,0.0,0.0,0.453,0.0,0.0,43.433,68.002,49.322,68.0,72.0,144.765,0.0,0.0,41.0,35.013,55.0,14.987,72.593,48.501
2007-02-12T12:00:00,2007-02-12T12:00:00,2007-02-12T17:00:00Z,7.774,1.847,1.472,1.261,0.105,0.0,0.0,0.0,0.127,0.003,0.003,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.309,0.0,1.472,0.0,1.31176,1.31176,1.09495,1.09495,0.21681,0.74733,0.06196,0.0,0.0,0.0,0.07511,0.00176,0.00203,0.0,0.02075,0.0,0.0,0.0,0.0,0.00302,0.18298,0.0,0.21681,0.0,0.0,0.0,0.0,0.0,14.147,0.0,0.0,0.0,0.444,0.0,0.0,47.565,68.002,50.116,68.0,72.0,157.4,0.0,0.0,42.8,36.557,55.0,17.224,85.907,92.247
2007-02-12T13:00:00,2007-02-12T13:00:00,2007-02-12T18:00:00Z,6.467,1.895,0.0,1.304,0.108,0.0,0.0,0.0,0.123,0.003,0.003,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.313,0.0,0.0,0.0,1.12146,1.12146,1.12146,1.12146,0.0,0.77168,0.06373,0.0,0.0,0.0,0.07284,0.00171,0.00162,0.0,0.02175,0.0,0.0,0.0,0.0,0.00295,0.18518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.796,0.0,0.0,0.0,0.459,0.0,0.0,47.159,68.002,50.593,68.0,72.0,188.617,0.0,0.0,43.7,37.028,53.0,21.251,42.161,0.0
2007-02-12T14:00:00,2007-02-12T14:00:00,2007-02-12T19:00:00Z,7.881,1.867,1.509,1.28,0.105,0.0,0.0,0.0,0.122,0.003,0.003,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.313,0.0,1.509,0.0,1.32649,1.32649,1.10414,1.10414,0.22234,0.75668,0.06211,0.0,0.0,0.0,0.07218,0.00169,0.00149,0.0,0.02174,0.0,0.0,0.0,0.0,0.00322,0.18504,0.0,0.22234,0.0,0.0,0.0,1.054,0.405,14.577,0.0,0.0,0.938,0.451,0.0,0.0,47.716,68.002,50.786,68.0,72.0,224.422,0.0,0.0,44.6,37.638,52.0,25.277,86.858,56.743
2007-02-12T15:00:00,2007-02-12T15:00:00,2007-02-12T20:00:00Z,7.281,1.702,1.472,1.131,0.092,0.0,0.0,0.0,0.123,0.003,0.003,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.309,0.0,1.472,0.0,1.24176,1.24176,1.02495,1.02495,0.21681,0.68086,0.05558,0.0,0.0,0.0,0.07381,0.00173,0.00151,0.0,0.02213,0.0,0.0,0.0,0.0,0.00349,0.18584,0.0,0.21681,0.0,0.0,0.0,0.0,0.0,12.683,0.0,0.0,0.0,0.443,0.0,0.0,49.287,68.0,51.039,68.0,72.0,193.385,0.0,0.0,44.6,37.641,52.0,21.922,76.714,107.145
2007-02-12T16:00:00,2007-02-12T16:00:00,2007-02-12T21:00:00Z,5.891,1.726,0.0,1.143,0.094,0.0,0.0,0.0,0.125,0.003,0.003,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.318,0.0,0.0,0.0,1.09044,1.09044,1.09044,1.09044,0.0,0.72197,0.05909,0.0,0.0,0.0,0.07872,0.00185,0.00173,0.0,0.02267,0.0,0.0,0.0,0.0,0.00374,0.20068,0.0,0.0,0.0,0.0,0.0,0.526,0.202,12.803,0.0,0.0,0.469,0.453,0.0,0.0,48.229,68.003,51.317,68.0,72.0,178.38,0.0,0.0,44.24,36.878,49.0,20.132,38.04,0.0
2007-02-12T17:00:00,2007-02-12T17:00:00,2007-02-12T22:00:00Z,7.358,1.725,1.472,1.119,0.092,0.0,0.0,0.0,0.134,0.003,0.004,0.0,0.039,0.0,0.0,0.0,0.0,0.007,0.326,0.0,1.472,0.0,1.60407,1.60407,1.38723,1.38723,0.21684,0.90008,0.07423,0.0,0.0,0.0,0.10808,0.00254,0.00349,0.0,0.03097,0.0,0.0,0.0,0.0,0.00543,0.26242,0.0,0.21684,0.0,0.0,0.0,0.0,0.0,12.374,0.0,0.0,0.0,0.452,0.0,0.0,47.101,68.0,51.355,68.0,72.0,165.897,0.0,0.0,42.8,35.385,47.0,18.343,34.87,132.505
2007-02-12T18:00:00,2007-02-12T18:00:00,2007-02-12T23:00:00Z,6.569,1.925,0.0,1.226,0.103,0.0,0.0,0.0,0.16,0.004,0.008,0.03,0.042,0.0,0.0,0.0,0.0,0.008,0.344,0.0,0.0,0.0,2.1107,2.1107,2.1107,2.1107,0.0,1.34368,0.11246,0.0,0.0,0.0,0.17545,0.00412,0.00927,0.03289,0.04606,0.0,0.0,0.0,0.0,0.0092,0.37757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.519,0.0,0.0,0.0,0.453,0.0,0.0,45.151,68.002,51.299,68.0,72.0,85.624,99.99,0.0,41.0,35.02,55.0,14.987,9.193,84.639
2007-02-12T19:00:00,2007-02-12T19:00:00,2007-02-13T00:00:00Z,14.361,2.01,7.503,1.249,0.109,0.0,0.0,0.0,0.206,0.005,0.011,0.0,0.044,0.0,0.0,0.0,0.028,0.01,0.349,0.0,4.753,2.75,3.36717,3.36717,2.26196,2.26196,1.10521,1.40539,0.12311,0.0,0.0,0.0,0.23148,0.00543,0.0126,0.0,0.04925,0.0,0.0,0.0,0.03095,0.01078,0.39296,0.0,0.70011,0.4051,0.0,0.0,2.989,1.148,11.662,0.0,0.0,2.661,0.45,0.0,0.0,42.136,68.002,51.115,68.0,72.0,127.984,0.0,0.0,39.2,34.663,64.0,11.408,0.0,0.0
2007-02-12T20:00:00,2007-02-12T20:00:00,2007-02-13T01:00:00Z,23.332,4.78,7.022,1.314,0.116,0.0,0.0,0.0,0.25,0.006,0.015,0.0,0.042,0.0,0.042,2.595,0.055,0.01,0.335,0.0,1.522,5.5,6.32646,6.32646,5.29208,5.29208,1.03438,1.45467,0.12812,0.0,0.0,0.0,0.27713,0.0065,0.01645,0.0,0.04651,0.0,0.04682,2.87257,0.0609,0.01112,0.37127,0.0,0.22417,0.81021,0.48,0.0,1.052,0.404,12.242,0.0,0.0,1.248,0.452,0.0,0.0,39.331,68.002,50.794,68.0,72.0,58.156,124.148,0.0,37.4,32.931,63.0,8.053,0.0,0.0
2007-02-12T21:00:00,2007-02-12T21:00:00,2007-02-13T02:00:00Z,23.467,5.97,3.098,1.455,0.126,0.0,0.0,0.0,0.493,0.012,0.021,0.0,0.041,0.0,0.0,3.383,0.0,0.017,0.423,0.0,3.098,0.0,7.04584,7.04584,6.58947,6.58947,0.45637,1.60602,0.13877,0.0,0.0,0.0,0.54467,0.01278,0.02296,0.0,0.04541,0.0,0.0,3.73402,0.0,0.01845,0.46639,0.0,0.45637,0.0,0.0,0.0,2.101,0.807,14.474,0.0,0.0,1.873,0.451,0.0,0.0,38.975,68.002,50.416,68.0,72.0,65.65,161.861,0.0,39.2,33.345,54.0,13.869,0.0,0.0
2007-02-12T22:00:00,2007-02-12T22:00:00,2007-02-13T03:00:00Z,27.343,6.013,6.825,1.573,0.138,0.0,0.0,0.0,0.425,0.01,0.024,0.0,0.04,0.0,0.0,3.383,0.0,0.016,0.404,0.0,6.825,0.0,7.67622,7.67622,6.67089,6.67089,1.00533,1.74478,0.1533,0.0,0.0,0.0,0.47114,0.01106,0.02662,0.0,0.04466,0.0,0.0,3.75266,0.0,0.01802,0.44863,0.0,1.00533,0.0,0.0,0.0,5.788,2.223,15.339,0.021,0.0,5.155,0.451,0.0,0.0,37.799,68.001,50.144,68.0,72.0,55.602,161.861,0.0,37.4,32.305,58.0,10.29,0.0,0.0
2007-02-12T23:00:00,2007-02-12T23:00:00,2007-02-13T04:00:00Z,23.887,5.857,3.904,1.63,0.141,0.006,0.0,0.0,0.258,0.006,0.021,0.0,0.039,0.0,0.0,3.383,0.0,0.014,0.36,0.845,3.059,0.0,7.12502,7.12502,6.54998,6.54998,0.57504,1.82295,0.15739,0.007,0.0,0.0,0.28855,0.00677,0.02326,0.0,0.04307,0.0,0.0,3.78324,0.0,0.01553,0.40221,0.12445,0.45059,0.0,0.0,0.0,1.581,0.607,16.37,0.76,0.0,1.41,0.452,0.0,0.0,35.959,68.0,49.841,68.0,72.0,55.269,161.861,0.0,35.6,30.946,62.0,9.171,0.0,0.0
2007-02-13T00:00:00,2007-02-13T00:00:00,2007-02-13T05:00:00Z,14.351,2.702,5.132,1.604,0.122,0.025,0.0,0.0,0.025,0.001,0.014,0.03,0.036,0.0,0.0,0.619,0.0,0.004,0.221,3.642,1.49,0.0,3.76992,3.76992,3.01393,3.01393,0.75599,1.78925,0.13646,0.02751,0.0,0.0,0.02804,0.00066,0.01606,0.03347,0.04003,0.0,0.0,0.69056,0.0,0.00481,0.24709,0.53647,0.21951,0.0,0.0,0.0,0.527,0.202,17.868,2.93,0.0,0.469,0.449,0.0,0.0,33.96,68.0,49.427,68.0,72.0,67.975,129.611,0.0,33.8,30.017,67.0,10.29,0.0,0.0
2007-02-13T01:00:00,2007-02-13T01:00:00,2007-02-13T06:00:00Z,7.768,2.088,0.644,1.644,0.142,0.005,0.0,0.0,0.025,0.001,0.011,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.221,0.644,0.0,0.0,2.39715,2.39715,2.30234,2.30234,0.0948,1.81267,0.15693,0.00517,0.0,0.0,0.02772,0.00065,0.01159,0.0,0.03861,0.0,0.0,0.0,0.0,0.00476,0.24425,0.0948,0.0,0.0,0.0,0.0,0.0,0.0,16.646,0.566,0.0,0.0,0.455,0.0,0.0,34.351,68.0,49.139,68.0,72.0,153.889,0.0,0.0,35.6,30.338,57.0,14.987,0.0,0.0
2007-02-13T02:00:00,2007-02-13T02:00:00,2007-02-13T07:00:00Z,12.191,2.059,5.167,1.615,0.132,0.015,0.0,0.0,0.025,0.001,0.011,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.221,2.108,3.059,0.0,3.02624,3.02624,2.26518,2.26518,0.76106,1.77755,0.14517,0.01657,0.0,0.0,0.02765,0.00065,0.01157,0.0,0.03756,0.0,0.0,0.0,0.0,0.00474,0.24372,0.31051,0.45055,0.0,0.0,0.0,1.585,0.609,16.962,1.764,0.0,1.409,0.45,0.0,0.0,34.234,68.0,49.0,68.0,72.0,141.909,0.0,0.0,34.7,30.553,65.0,12.527,0.0,0.0
2007-02-13T03:00:00,2007-02-13T03:00:00,2007-02-13T08:00:00Z,10.135,2.034,3.196,1.591,0.124,0.023,0.0,0.0,0.025,0.001,0.011,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.221,3.196,0.0,0.0,2.70577,2.70577,2.23501,2.23501,0.47076,1.74892,0.13669,0.02485,0.0,0.0,0.02762,0.00065,0.01155,0.0,0.03655,0.0,0.0,0.0,0.0,0.00474,0.24342,0.47076,0.0,0.0,0.0,0.0,0.0,0.0,17.121,2.63,0.0,0.0,0.456,0.0,0.0,33.784,68.0,48.889,68.0,72.0,133.815,0.0,0.0,33.8,30.595,72.0,10.29,0.0,0.0
2007-02-13T04:00:00,2007-02-13T04:00:00,2007-02-13T09:00:00Z,11.606,2.045,4.626,1.604,0.125,0.022,0.0,0.0,0.025,0.001,0.011,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.221,3.111,1.515,0.0,2.93573,2.93573,2.25427,2.25427,0.68146,1.76778,0.1382,0.02379,0.0,0.0,0.0277,0.00065,0.01159,0.0,0.03569,0.0,0.0,0.0,0.0,0.00475,0.24411,0.45827,0.22319,0.0,0.0,0.0,1.208,0.464,17.446,2.652,0.0,1.074,0.45,0.0,0.0,33.595,68.0,48.766,68.0,72.0,133.815,0.0,0.0,33.8,30.021,67.0,10.29,0.0,0.0
2007-02-13T05:00:00,2007-02-13T05:00:00,2007-02-13T10:00:00Z,19.611,2.033,12.675,1.556,0.099,0.048,0.0,0.0,0.026,0.001,0.011,0.0,0.032,0.0,0.0,0.0,0.0,0.006,0.255,7.926,4.749,0.0,4.12699,4.12699,2.25991,2.25991,1.86708,1.72961,0.11027,0.05316,0.0,0.0,0.02943,0.00069,0.01169,0.0,0.03503,0.0,0.0,0.0,0.0,0.00671,0.28333,1.16752,0.69955,0.0,0.0,0.0,2.953,1.134,19.996,6.451,0.0,2.631,0.451,0.0,0.0,31.527,68.0,48.305,68.0,72.0,169.595,0.0,0.0,30.2,27.989,78.0,16.106,0.0,0.0
2007-02-13T06:00:00,2007-02-13T06:00:00,2007-02-13T11:00:00Z,13.802,2.102,6.628,1.598,0.115,0.032,0.0,0.0,0.051,0.001,0.008,0.0,0.032,0.0,0.0,0.0,0.0,0.006,0.259,5.114,1.514,0.0,3.34349,3.34349,2.36716,2.36716,0.97633,1.79951,0.12907,0.03642,0.0,0.0,0.05688,0.00134,0.00952,0.0,0.03548,0.0,0.0,0.0,0.0,0.00719,0.29175,0.75325,0.22308,0.0,0.0,0.0,1.194,0.459,19.089,4.249,0.0,1.064,0.451,0.0,0.0,29.667,68.0,48.08,68.0,72.0,137.501,0.0,0.0,28.4,23.513,50.0,8.053,0.0,0.0
2007-02-13T07:00:00,2007-02-13T07:00:00,2007-02-13T12:00:00Z,20.033,2.14,12.731,1.564,0.101,0.046,0.0,0.0,0.102,0.002,0.008,0.0,0.033,0.0,0.0,0.0,0.0,0.007,0.277,7.827,4.904,0.0,4.26174,4.26174,2.3865,2.3865,1.87524,1.74349,0.11214,0.05177,0.0,0.0,0.11325,0.00266,0.00892,0.0,0.03709,0.0,0.0,0.0,0.0,0.00805,0.30913,1.15285,0.72239,0.0,0.0,0.0,4.197,1.612,20.327,6.763,0.0,3.735,0.45,0.0,0.0,27.348,68.0,47.692,68.0,72.0,147.69,0.0,0.0,26.6,22.932,60.0,10.29,0.0,0.0
2007-02-13T08:00:00,2007-02-13T08:00:00,2007-02-13T13:00:00Z,29.932,0.859,27.001,0.05,0.0,0.147,0.0,0.0,0.226,0.005,0.008,0.0,0.035,0.0,0.0,0.0,0.0,0.011,0.377,25.529,1.472,0.0,4.86094,4.86094,0.88371,0.88371,3.97723,0.05143,0.0,0.15121,0.0,0.0,0.23216,0.00545,0.00799,0.0,0.03601,0.0,0.0,0.0,0.0,0.01138,0.38807,3.76037,0.21686,0.0,0.0,0.0,0.0,0.0,20.924,20.924,0.0,0.0,0.457,0.0,0.0,25.335,68.0,47.211,68.0,72.0,155.14,0.0,0.0,24.8,21.778,65.0,11.408,0.0,0.0
2007-02-13T09:00:00,2007-02-13T09:00:00,2007-02-13T14:00:00Z,27.975,0.685,25.637,0.05,0.0,0.147,0.0,0.0,0.132,0.003,0.008,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.304,25.637,0.0,0.0,4.25754,4.25754,0.48126,0.48126,3.77628,0.03511,0.0,0.10321,0.0,0.0,0.09256,0.00217,0.0053,0.0,0.0252,0.0,0.0,0.0,0.0,0.00432,0.21339,3.77628,0.0,0.0,0.0,0.0,0.0,0.0,21.011,21.011,0.0,0.0,0.45,0.0,0.0,26.7,68.0,46.968,68.0,72.0,155.14,0.0,0.0,24.8,21.248,59.0,11.408,25.994,121.41
2007-02-13T10:00:00,2007-02-13T10:00:00,2007-02-13T15:00:00Z,34.064,0.686,31.724,0.05,0.0,0.147,0.0,0.0,0.134,0.003,0.006,0.0,0.036,0.0,0.0,0.0,0.0,0.005,0.304,25.03,6.695,0.0,5.09666,5.09666,0.42366,0.42366,4.673,0.0309,0.0,0.09083,0.0,0.0,0.08304,0.00195,0.00395,0.0,0.02217,0.0,0.0,0.0,0.0,0.00301,0.1878,3.68685,0.98615,0.0,0.0,0.0,5.076,1.95,20.525,20.119,0.0,4.523,0.451,0.0,0.0,30.106,68.0,47.161,68.0,72.0,151.071,0.0,0.0,24.8,20.803,54.0,10.29,32.651,187.663
2007-02-13T11:00:00,2007-02-13T11:00:00,2007-02-13T16:00:00Z,14.963,2.23,7.354,1.6,0.119,0.028,0.0,0.0,0.131,0.003,0.005,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.304,4.279,3.075,0.0,2.43329,2.43329,1.35006,1.35006,1.08322,0.96849,0.07203,0.01696,0.0,0.0,0.07949,0.00187,0.00304,0.0,0.02119,0.0,0.0,0.0,0.0,0.00302,0.18398,0.63023,0.453,0.0,0.0,0.0,1.804,0.693,18.465,3.471,0.0,1.606,0.451,0.0,0.0,36.225,68.0,47.875,68.0,72.0,144.274,0.0,0.0,28.4,23.121,46.0,10.29,40.893,207.634
2007-02-13T12:00:00,2007-02-13T12:00:00,2007-02-13T17:00:00Z,10.514,2.055,3.504,1.618,0.133,0.014,0.0,0.0,0.025,0.001,0.003,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.221,2.014,1.49,0.0,1.73411,1.73411,1.21798,1.21798,0.51613,0.95894,0.07869,0.00845,0.0,0.0,0.0149,0.00035,0.00203,0.0,0.02075,0.0,0.0,0.0,0.0,0.00256,0.13131,0.29663,0.2195,0.0,0.0,0.0,0.528,0.203,17.118,1.611,0.0,0.469,0.448,0.0,0.0,41.167,68.0,48.714,68.0,72.0,140.824,0.0,0.0,30.2,24.192,42.0,10.29,40.259,251.38
2007-02-13T13:00:00,2007-02-13T13:00:00,2007-02-13T18:00:00Z,8.541,2.055,1.529,1.618,0.146,0.0,0.0,0.0,0.025,0.001,0.003,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.529,0.0,1.44121,1.44121,1.21605,1.21605,0.22516,0.95716,0.08669,0.0,0.0,0.0,0.01487,0.00035,0.00162,0.0,0.02175,0.0,0.0,0.0,0.0,0.00255,0.13106,0.0,0.22516,0.0,0.0,0.0,1.58,0.607,15.455,0.0,0.0,1.409,0.452,0.0,0.0,48.161,68.0,49.859,68.0,72.0,125.626,0.0,0.0,30.2,24.192,42.0,0.0,37.723,259.305
2007-02-13T14:00:00,2007-02-13T14:00:00,2007-02-13T19:00:00Z,9.839,1.987,3.059,1.558,0.139,0.0,0.0,0.0,0.025,0.001,0.003,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.221,0.0,3.059,0.0,1.62552,1.62552,1.17497,1.17497,0.45055,0.921,0.08202,0.0,0.0,0.0,0.01486,0.00035,0.00149,0.0,0.02174,0.0,0.0,0.0,0.0,0.00255,0.13097,0.0,0.45055,0.0,0.0,0.0,1.582,0.608,14.567,0.0,0.0,1.409,0.45,0.0,0.0,48.896,68.0,51.033,68.0,72.0,129.23,0.0,0.0,30.2,23.86,39.0,5.816,36.138,261.524
2007-02-13T15:00:00,2007-02-13T15:00:00,2007-02-13T20:00:00Z,6.532,1.914,0.0,1.319,0.116,0.0,0.0,0.0,0.123,0.003,0.003,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.309,0.0,0.0,0.0,1.15265,1.15265,1.15265,1.15265,0.0,0.79439,0.06974,0.0,0.0,0.0,0.07381,0.00173,0.00151,0.0,0.02213,0.0,0.0,0.0,0.0,0.00349,0.18584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.291,0.0,0.0,0.0,0.453,0.0,0.0,49.363,68.002,51.747,68.0,72.0,123.853,0.0,0.0,32.0,24.964,36.0,4.698,33.919,250.429
2007-02-13T16:00:00,2007-02-13T16:00:00,2007-02-13T21:00:00Z,9.362,1.847,3.058,1.249,0.109,0.0,0.0,0.0,0.125,0.003,0.003,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.318,0.0,3.058,0.0,1.61735,1.61735,1.16692,1.16692,0.45043,0.78898,0.06856,0.0,0.0,0.0,0.07872,0.00185,0.00173,0.0,0.02267,0.0,0.0,0.0,0.0,0.00374,0.20068,0.0,0.45043,0.0,0.0,0.0,1.573,0.604,11.781,0.0,0.0,1.399,0.45,0.0,0.0,48.208,68.002,52.076,68.0,72.0,123.73,0.0,0.0,33.8,25.604,30.0,6.935,29.481,228.556
2007-02-13T17:00:00,2007-02-13T17:00:00,2007-02-13T22:00:00Z,6.67,1.955,0.0,1.325,0.116,0.0,0.0,0.0,0.134,0.003,0.004,0.0,0.039,0.0,0.0,0.0,0.0,0.007,0.326,0.0,0.0,0.0,1.57209,1.57209,1.57209,1.57209,0.0,1.06561,0.09356,0.0,0.0,0.0,0.10808,0.00254,0.00349,0.0,0.03097,0.0,0.0,0.0,0.0,0.00543,0.26242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35,0.018,0.0,0.0,0.455,0.0,0.0,43.638,68.002,51.874,68.0,72.0,130.209,0.0,0.0,32.0,24.494,32.0,8.053,22.824,175.617
2007-02-13T18:00:00,2007-02-13T18:00:00,2007-02-13T23:00:00Z,8.656,2.344,0.658,1.6,0.142,0.005,0.0,0.0,0.16,0.004,0.008,0.03,0.042,0.0,0.0,0.0,0.0,0.008,0.344,0.658,0.0,0.0,2.66663,2.66663,2.56969,2.56969,0.09694,1.75397,0.15552,0.00563,0.0,0.0,0.17545,0.00412,0.00927,0.03289,0.04606,0.0,0.0,0.0,0.0,0.0092,0.37757,0.09694,0.0,0.0,0.0,0.0,0.0,0.0,15.57,0.565,0.0,0.0,0.444,0.0,0.0,37.44,68.0,51.154,68.0,72.0,74.705,99.99,0.0,28.4,22.293,38.0,4.698,10.144,84.005
2007-02-13T19:00:00,2007-02-13T19:00:00,2007-02-14T00:00:00Z,9.868,2.034,2.926,1.581,0.136,0.011,0.0,0.0,0.025,0.001,0.011,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.221,1.454,1.472,0.0,2.72066,2.72066,2.28962,2.28962,0.43104,1.77924,0.1528,0.01264,0.0,0.0,0.02829,0.00066,0.0126,0.0,0.04925,0.0,0.0,0.0,0.0,0.00485,0.24928,0.21418,0.21686,0.0,0.0,0.0,0.0,0.0,15.729,1.232,0.0,0.0,0.457,0.0,0.0,31.858,68.0,50.134,68.0,72.0,136.68,0.0,0.0,26.6,21.988,50.0,5.816,0.0,0.0
2007-02-13T20:00:00,2007-02-13T20:00:00,2007-02-14T01:00:00Z,14.578,2.037,7.629,1.581,0.127,0.02,0.0,0.0,0.025,0.001,0.015,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.221,2.791,4.838,0.0,3.37869,3.37869,2.25497,2.25497,1.12372,1.75078,0.14046,0.02228,0.0,0.0,0.02783,0.00065,0.01645,0.0,0.04651,0.0,0.0,0.0,0.0,0.00477,0.24523,0.4111,0.71262,0.0,0.0,0.0,3.684,1.415,16.81,2.294,0.0,3.282,0.451,0.0,0.0,27.754,68.0,49.264,68.0,72.0,133.277,0.0,0.0,26.6,21.603,46.0,0.0,0.0,0.0
2007-02-13T21:00:00,2007-02-13T21:00:00,2007-02-14T02:00:00Z,14.859,2.734,5.529,1.581,0.129,0.018,0.0,0.0,0.493,0.012,0.021,0.0,0.041,0.0,0.0,0.0,0.0,0.017,0.423,2.431,3.098,0.0,3.83288,3.83288,3.01847,3.01847,0.81441,1.74555,0.14256,0.0197,0.0,0.0,0.54467,0.01278,0.02296,0.0,0.04541,0.0,0.0,0.0,0.0,0.01845,0.46639,0.35811,0.4563,0.0,0.0,0.0,2.102,0.807,16.522,2.446,0.0,1.872,0.451,0.0,0.0,24.099,68.0,48.66,68.0,72.0,133.277,0.0,0.0,26.6,21.606,46.0,0.0,0.0,0.0
