Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-03-06T23:00:00,2007-03-06T23:00:00,2007-03-07T05:00:00Z,9.782,0.283,8.816,0.023,0.05,0.0,0.02,0.029,0.0,0.057,0.0,0.004,0.1,5.244,3.572,1.39769,1.39769,0.09909,0.09909,1.2986,0.00815,0.0175,0.0,0.00709,0.01006,0.0,0.01979,0.0,0.00154,0.03495,0.77249,0.52611,2.68,0.957,4.275,0.0,2.618,0.437,0.0,0.0,70.0,70.0,70.0,38.428,0.0,0.0,24.8,23.424,84.0,8.053,0.0,0.0
2007-03-07T00:00:00,2007-03-07T00:00:00,2007-03-07T06:00:00Z,9.091,0.293,8.091,0.031,0.05,0.0,0.02,0.02,0.015,0.053,0.0,0.004,0.1,6.987,1.103,1.29609,1.29609,0.10435,0.10435,1.19173,0.01105,0.0178,0.0,0.00722,0.00708,0.00534,0.01875,0.0,0.00156,0.03555,1.02924,0.16249,0.0,0.0,5.696,0.0,0.0,0.438,0.0,0.0,70.0,70.0,70.0,16.106,50.006,0.0,24.8,23.424,84.0,6.935,0.0,0.0
2007-03-07T01:00:00,2007-03-07T01:00:00,2007-03-07T07:00:00Z,7.238,0.264,6.338,0.023,0.05,0.0,0.02,0.015,0.0,0.051,0.0,0.004,0.1,5.208,1.13,1.02667,1.02667,0.09301,0.09301,0.93365,0.00816,0.01765,0.0,0.00715,0.00513,0.0,0.01814,0.0,0.00155,0.03524,0.76714,0.16651,0.892,0.319,4.245,0.0,0.871,0.437,0.0,0.0,70.0,70.0,70.0,37.568,0.0,0.0,26.6,25.148,84.0,8.053,0.0,0.0
2007-03-07T02:00:00,2007-03-07T02:00:00,2007-03-07T08:00:00Z,7.085,0.262,6.192,0.023,0.05,0.0,0.02,0.015,0.0,0.05,0.0,0.004,0.1,5.088,1.103,1.00521,1.00521,0.09318,0.09318,0.91202,0.00805,0.0178,0.0,0.00722,0.00517,0.0,0.01784,0.0,0.00156,0.03555,0.74953,0.16249,0.0,0.0,4.148,0.0,0.0,0.438,0.0,0.0,70.0,70.0,70.0,35.964,0.0,0.0,26.6,25.149,84.0,5.816,0.0,0.0
2007-03-07T03:00:00,2007-03-07T03:00:00,2007-03-07T09:00:00Z,6.422,0.262,5.527,0.025,0.05,0.0,0.02,0.015,0.0,0.049,0.0,0.004,0.1,5.527,0.0,0.90986,0.90986,0.09579,0.09579,0.81407,0.00896,0.01825,0.0,0.0074,0.0053,0.0,0.01782,0.0,0.0016,0.03645,0.81407,0.0,0.0,0.0,4.505,0.0,0.0,0.436,0.0,0.0,70.0,70.0,70.0,41.421,0.0,0.0,26.6,25.879,92.0,11.408,0.0,0.0
2007-03-07T04:00:00,2007-03-07T04:00:00,2007-03-07T10:00:00Z,8.133,0.264,7.233,0.027,0.05,0.0,0.02,0.015,0.0,0.048,0.0,0.004,0.1,6.13,1.103,1.16282,1.16282,0.0974,0.0974,1.06542,0.01005,0.01846,0.0,0.00748,0.00536,0.0,0.01755,0.0,0.00162,0.03687,0.90293,0.1625,0.0,0.0,4.997,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,49.57,0.0,0.0,26.6,25.15,84.0,16.106,0.0,0.0
2007-03-07T05:00:00,2007-03-07T05:00:00,2007-03-07T11:00:00Z,7.189,0.369,5.928,0.026,0.05,0.0,0.02,0.015,0.0,0.046,0.108,0.004,0.1,5.928,0.0,1.01766,1.01766,0.14443,0.14443,0.87323,0.01029,0.01954,0.0,0.00792,0.00568,0.0,0.01808,0.04218,0.00171,0.03903,0.87323,0.0,0.0,0.0,4.832,0.0,0.0,0.435,0.0,0.0,70.0,70.0,70.0,46.034,0.0,0.0,24.8,22.816,77.0,13.869,0.0,0.0
2007-03-07T06:00:00,2007-03-07T06:00:00,2007-03-07T12:00:00Z,10.7,1.238,6.475,0.024,0.05,0.0,0.059,0.012,0.0,0.046,0.934,0.007,0.106,5.372,1.103,1.40341,1.40341,0.44959,0.44959,0.95382,0.00866,0.01816,0.0,0.0216,0.00424,0.0,0.01679,0.33931,0.00248,0.03836,0.79132,0.1625,0.0,0.0,4.379,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,48.869,0.0,0.0,17.6,16.035,77.0,13.869,0.0,0.0
2007-03-07T07:00:00,2007-03-07T07:00:00,2007-03-07T13:00:00Z,8.192,0.267,7.282,0.032,0.05,0.0,0.02,0.011,0.0,0.049,0.0,0.004,0.1,7.282,0.0,1.15242,1.15242,0.07973,0.07973,1.07269,0.00967,0.01495,0.0,0.00606,0.0033,0.0,0.01459,0.0,0.00131,0.02985,1.07269,0.0,0.0,0.0,5.936,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,46.787,0.0,0.0,14.0,12.566,76.0,11.408,0.0,0.0
2007-03-07T08:00:00,2007-03-07T08:00:00,2007-03-07T14:00:00Z,9.292,0.269,8.375,0.032,0.05,0.0,0.02,0.011,0.0,0.051,0.0,0.004,0.1,7.272,1.103,1.29231,1.29231,0.05869,0.05869,1.23362,0.00705,0.01091,0.0,0.00442,0.00234,0.0,0.01121,0.0,0.00096,0.02179,1.07111,0.1625,0.0,0.0,5.928,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,50.966,0.0,0.0,12.2,10.859,76.0,13.869,20.922,61.498
2007-03-07T09:00:00,2007-03-07T09:00:00,2007-03-07T15:00:00Z,9.557,0.266,8.65,0.028,0.05,0.0,0.02,0.01,0.0,0.053,0.0,0.004,0.1,6.331,2.319,1.32601,1.32601,0.05184,0.05184,1.27417,0.00549,0.00976,0.0,0.00395,0.00203,0.0,0.01028,0.0,0.00086,0.01948,0.93252,0.34166,1.787,0.638,5.161,0.0,1.744,0.437,0.0,0.0,70.0,70.0,70.0,51.659,0.0,0.0,10.4,8.782,69.0,13.869,41.21,141.698
2007-03-07T10:00:00,2007-03-07T10:00:00,2007-03-07T16:00:00Z,8.637,0.26,7.749,0.024,0.05,0.0,0.02,0.009,0.0,0.053,0.0,0.004,0.1,5.487,2.262,1.19026,1.19026,0.04891,0.04891,1.14135,0.00458,0.00939,0.0,0.00381,0.00166,0.0,0.00989,0.0,0.00082,0.01875,0.8082,0.33315,0.892,0.319,4.473,0.0,0.871,0.438,0.0,0.0,70.0,70.0,70.0,47.534,0.0,0.0,12.2,10.127,63.0,11.408,55.792,121.093
2007-03-07T11:00:00,2007-03-07T11:00:00,2007-03-07T17:00:00Z,5.609,0.254,4.743,0.021,0.05,0.0,0.02,0.007,0.0,0.051,0.0,0.004,0.1,4.743,0.0,0.74488,0.74488,0.04623,0.04623,0.69864,0.00384,0.00911,0.0,0.00369,0.00127,0.0,0.00936,0.0,0.0008,0.01818,0.69864,0.0,0.0,0.0,3.866,0.0,0.0,0.436,0.0,0.0,70.0,70.0,70.0,42.64,0.0,0.0,14.0,11.479,58.0,6.935,69.106,136.626
2007-03-07T12:00:00,2007-03-07T12:00:00,2007-03-07T18:00:00Z,6.969,0.253,6.107,0.022,0.05,0.0,0.02,0.005,0.0,0.051,0.0,0.004,0.1,5.003,1.103,0.94583,0.94583,0.04632,0.04632,0.89951,0.00407,0.00916,0.0,0.00371,0.00087,0.0,0.00941,0.0,0.0008,0.01829,0.73701,0.1625,0.0,0.0,4.079,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,43.566,0.0,0.0,15.8,13.106,58.0,9.171,55.158,219.997
2007-03-07T13:00:00,2007-03-07T13:00:00,2007-03-07T19:00:00Z,5.634,0.253,4.769,0.021,0.05,0.0,0.02,0.004,0.0,0.054,0.0,0.004,0.1,4.769,0.0,0.74876,0.74876,0.04626,0.04626,0.70251,0.00387,0.00913,0.0,0.0037,0.00069,0.0,0.00985,0.0,0.0008,0.01822,0.70251,0.0,0.0,0.0,3.888,0.0,0.0,0.435,0.0,0.0,70.0,70.0,70.0,40.979,0.0,0.0,17.6,14.093,49.0,6.935,66.887,190.199
2007-03-07T14:00:00,2007-03-07T14:00:00,2007-03-07T20:00:00Z,6.484,0.252,5.624,0.02,0.05,0.0,0.02,0.003,0.0,0.054,0.0,0.004,0.1,4.521,1.103,0.87568,0.87568,0.04722,0.04722,0.82845,0.00376,0.00937,0.0,0.0038,0.00065,0.0,0.01011,0.0,0.00082,0.01871,0.66595,0.1625,0.0,0.0,3.685,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,40.136,0.0,0.0,19.4,15.664,49.0,6.935,46.916,251.697
2007-03-07T15:00:00,2007-03-07T15:00:00,2007-03-07T21:00:00Z,5.244,0.251,4.387,0.019,0.05,0.0,0.02,0.003,0.0,0.054,0.0,0.004,0.1,4.387,0.0,0.69259,0.69259,0.04644,0.04644,0.64614,0.0036,0.00924,0.0,0.00374,0.00064,0.0,0.00997,0.0,0.00081,0.01845,0.64614,0.0,0.0,0.0,3.576,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,40.136,0.0,0.0,19.4,15.362,45.0,6.935,34.236,255.818
2007-03-07T16:00:00,2007-03-07T16:00:00,2007-03-07T22:00:00Z,6.662,0.252,5.803,0.021,0.05,0.0,0.02,0.004,0.0,0.053,0.0,0.004,0.1,4.7,1.103,0.9032,0.9032,0.04841,0.04841,0.85479,0.00401,0.00961,0.0,0.0039,0.00073,0.0,0.01012,0.0,0.00084,0.01919,0.69229,0.1625,0.0,0.0,3.831,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,44.517,0.0,0.0,19.4,15.362,45.0,11.408,31.066,220.948
2007-03-07T17:00:00,2007-03-07T17:00:00,2007-03-07T23:00:00Z,5.327,0.257,4.451,0.02,0.05,0.0,0.02,0.006,0.0,0.057,0.0,0.004,0.1,4.451,0.0,0.714,0.714,0.05842,0.05842,0.65558,0.0045,0.01138,0.0,0.00461,0.00137,0.0,0.01286,0.0,0.001,0.02272,0.65558,0.0,0.0,0.0,3.628,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,40.956,0.0,0.0,19.4,15.06,41.0,8.053,24.092,191.784
2007-03-07T18:00:00,2007-03-07T18:00:00,2007-03-08T00:00:00Z,12.389,0.591,10.371,0.041,0.05,0.0,0.22,0.012,0.03,0.062,0.0,0.01,0.166,9.268,1.103,1.72411,1.72411,0.19643,0.19643,1.52768,0.01367,0.01661,0.0,0.07319,0.00388,0.00997,0.02049,0.0,0.00333,0.05528,1.36518,0.1625,0.0,0.0,7.555,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,11.496,99.99,0.0,19.4,14.759,37.0,6.935,9.827,80.835
2007-03-07T19:00:00,2007-03-07T19:00:00,2007-03-08T01:00:00Z,6.721,0.617,4.616,0.02,0.05,0.0,0.285,0.015,0.0,0.064,0.0,0.012,0.17,4.616,0.0,0.90206,0.90206,0.22207,0.22207,0.67999,0.00738,0.018,0.0,0.10264,0.00557,0.0,0.02312,0.0,0.00429,0.06107,0.67999,0.0,0.0,0.0,3.763,0.0,0.0,0.433,0.0,0.0,70.0,70.0,70.0,41.783,0.0,0.0,17.6,13.457,40.0,8.053,0.0,0.0
2007-03-07T20:00:00,2007-03-07T20:00:00,2007-03-08T02:00:00Z,8.248,0.681,5.922,0.021,0.05,0.0,0.355,0.021,0.0,0.062,0.0,0.013,0.16,4.819,1.103,1.09667,1.09667,0.2243,0.2243,0.87237,0.00704,0.01646,0.0,0.11693,0.00676,0.0,0.0203,0.0,0.00417,0.05265,0.70986,0.16251,0.0,0.0,3.928,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,42.766,0.0,0.0,17.6,13.457,40.0,9.171,0.0,0.0
2007-03-07T21:00:00,2007-03-07T21:00:00,2007-03-08T03:00:00Z,7.082,0.707,4.669,0.021,0.05,0.0,0.383,0.029,0.0,0.06,0.0,0.013,0.151,4.669,0.0,0.9183,0.9183,0.23051,0.23051,0.68779,0.00676,0.0163,0.0,0.12493,0.00937,0.0,0.01969,0.0,0.00438,0.04908,0.68779,0.0,0.0,0.0,3.806,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,40.347,0.0,0.0,17.6,13.46,40.0,5.816,0.0,0.0
2007-03-07T22:00:00,2007-03-07T22:00:00,2007-03-08T04:00:00Z,13.764,0.668,11.484,0.024,0.05,0.0,0.345,0.033,0.0,0.059,0.0,0.013,0.144,5.305,6.179,1.91275,1.91275,0.22116,0.22116,1.69158,0.0078,0.01655,0.0,0.1143,0.01097,0.0,0.01955,0.0,0.00432,0.04767,0.78142,0.91016,3.905,1.395,4.324,0.0,3.814,0.437,0.0,0.0,70.0,70.0,70.0,41.783,0.0,0.0,17.6,13.746,44.0,8.053,0.0,0.0
2007-03-07T23:00:00,2007-03-07T23:00:00,2007-03-08T05:00:00Z,8.116,0.286,7.139,0.027,0.05,0.0,0.02,0.029,0.0,0.057,0.0,0.004,0.1,6.007,1.132,1.15179,1.15179,0.10028,0.10028,1.05152,0.00934,0.0175,0.0,0.00709,0.01006,0.0,0.01979,0.0,0.00154,0.03495,0.88478,0.16674,0.94,0.336,4.896,0.0,0.917,0.436,0.0,0.0,70.0,70.0,70.0,41.783,0.0,0.0,17.6,13.46,40.0,8.053,0.0,0.0
2007-03-08T00:00:00,2007-03-08T00:00:00,2007-03-08T06:00:00Z,10.922,0.301,9.895,0.039,0.05,0.0,0.02,0.02,0.015,0.053,0.0,0.004,0.1,8.778,1.117,1.56468,1.56468,0.10718,0.10718,1.4575,0.01388,0.0178,0.0,0.00722,0.00708,0.00534,0.01875,0.0,0.00156,0.03555,1.29298,0.16452,0.447,0.16,7.155,0.0,0.436,0.437,0.0,0.0,70.0,70.0,70.0,19.994,50.006,0.0,15.8,11.922,40.0,8.724,0.0,0.0
2007-03-08T01:00:00,2007-03-08T01:00:00,2007-03-08T07:00:00Z,9.212,0.272,8.283,0.032,0.05,0.0,0.02,0.015,0.0,0.051,0.0,0.004,0.1,7.18,1.103,1.31618,1.31618,0.09611,0.09611,1.22007,0.01125,0.01765,0.0,0.00715,0.00513,0.0,0.01814,0.0,0.00155,0.03524,1.05757,0.1625,0.0,0.0,5.853,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,44.36,0.0,0.0,14.0,11.479,58.0,9.171,0.0,0.0
2007-03-08T02:00:00,2007-03-08T02:00:00,2007-03-08T08:00:00Z,8.545,0.273,7.613,0.034,0.05,0.0,0.02,0.015,0.0,0.05,0.0,0.004,0.1,7.613,0.0,1.21863,1.21863,0.09717,0.09717,1.12146,0.01204,0.0178,0.0,0.00722,0.00517,0.0,0.01784,0.0,0.00156,0.03555,1.12146,0.0,0.0,0.0,6.206,0.0,0.0,0.433,0.0,0.0,70.0,70.0,70.0,45.147,0.0,0.0,12.2,10.862,76.0,9.171,0.0,0.0
2007-03-08T03:00:00,2007-03-08T03:00:00,2007-03-08T09:00:00Z,10.528,0.276,9.588,0.038,0.05,0.0,0.02,0.015,0.0,0.049,0.0,0.004,0.1,8.484,1.103,1.51285,1.51285,0.10058,0.10058,1.41227,0.01376,0.01825,0.0,0.0074,0.0053,0.0,0.01782,0.0,0.0016,0.03645,1.24976,0.1625,0.0,0.0,6.916,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,50.02,0.0,0.0,10.4,9.517,83.0,12.751,0.0,0.0
2007-03-08T04:00:00,2007-03-08T04:00:00,2007-03-08T10:00:00Z,9.958,0.277,9.014,0.04,0.05,0.0,0.02,0.015,0.0,0.048,0.0,0.004,0.1,9.014,0.0,1.42995,1.42995,0.10213,0.10213,1.32782,0.01478,0.01846,0.0,0.00748,0.00536,0.0,0.01755,0.0,0.00162,0.03687,1.32782,0.0,0.0,0.0,7.348,0.0,0.0,0.433,0.0,0.0,70.0,70.0,70.0,53.464,0.0,0.0,10.4,9.151,76.0,14.987,0.0,0.0
2007-03-08T05:00:00,2007-03-08T05:00:00,2007-03-08T11:00:00Z,10.611,0.273,9.678,0.038,0.05,0.0,0.02,0.015,0.0,0.046,0.0,0.004,0.1,8.575,1.103,1.53244,1.53244,0.10684,0.10684,1.4256,0.01488,0.01954,0.0,0.00792,0.00568,0.0,0.01808,0.0,0.00171,0.03903,1.26309,0.16251,0.0,0.0,6.99,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,46.548,0.0,0.0,8.96,7.829,77.0,9.171,0.0,0.0
2007-03-08T06:00:00,2007-03-08T06:00:00,2007-03-08T12:00:00Z,10.159,0.273,9.226,0.041,0.05,0.0,0.02,0.012,0.0,0.046,0.0,0.004,0.1,9.226,0.0,1.45826,1.45826,0.09927,0.09927,1.35899,0.01488,0.01816,0.0,0.00736,0.00424,0.0,0.01679,0.0,0.00159,0.03625,1.35899,0.0,0.0,0.0,7.521,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,49.601,0.0,0.0,7.16,6.2,79.0,11.408,0.0,0.0
2007-03-08T07:00:00,2007-03-08T07:00:00,2007-03-08T13:00:00Z,15.504,0.418,14.078,0.041,0.05,0.0,0.14,0.011,0.0,0.049,0.0,0.008,0.118,9.3,4.777,2.19858,2.19858,0.12493,0.12493,2.07365,0.01235,0.01495,0.0,0.04194,0.0033,0.0,0.01459,0.0,0.00243,0.03537,1.36992,0.70372,2.779,0.993,7.581,0.0,2.713,0.438,0.0,0.0,70.0,70.0,70.0,48.898,0.0,0.0,5.9,4.988,79.0,10.29,0.0,0.0
2007-03-08T08:00:00,2007-03-08T08:00:00,2007-03-08T14:00:00Z,12.226,0.475,10.606,0.042,0.05,0.0,0.177,0.011,0.0,0.051,0.0,0.009,0.134,9.489,1.118,1.66596,1.66596,0.10362,0.10362,1.56234,0.0092,0.01091,0.0,0.03868,0.00234,0.0,0.01121,0.0,0.00194,0.02934,1.39769,0.16464,0.489,0.175,7.735,0.0,0.477,0.437,0.0,0.0,70.0,70.0,70.0,54.795,0.0,0.0,6.8,5.719,76.0,14.987,13.948,0.0
2007-03-08T09:00:00,2007-03-08T09:00:00,2007-03-08T15:00:00Z,10.298,0.279,9.346,0.042,0.05,0.0,0.02,0.01,0.0,0.053,0.0,0.004,0.1,9.346,0.0,1.43108,1.43108,0.05445,0.05445,1.37663,0.0081,0.00976,0.0,0.00395,0.00203,0.0,0.01028,0.0,0.00086,0.01948,1.37663,0.0,0.0,0.0,7.618,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,49.271,0.0,0.0,5.0,4.29,83.0,10.29,37.089,0.0
2007-03-08T10:00:00,2007-03-08T10:00:00,2007-03-08T16:00:00Z,11.563,0.278,10.613,0.042,0.05,0.0,0.02,0.009,0.0,0.053,0.0,0.004,0.1,9.51,1.103,1.61562,1.61562,0.05226,0.05226,1.56336,0.00793,0.00939,0.0,0.00381,0.00166,0.0,0.00989,0.0,0.00082,0.01875,1.40086,0.1625,0.0,0.0,7.752,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,53.036,0.0,0.0,6.8,5.13,63.0,13.869,50.403,0.0
2007-03-08T11:00:00,2007-03-08T11:00:00,2007-03-08T17:00:00Z,13.918,0.275,12.98,0.042,0.05,0.0,0.02,0.007,0.0,0.051,0.0,0.004,0.1,9.456,3.524,1.96201,1.96201,0.05004,0.05004,1.91197,0.00765,0.00911,0.0,0.00369,0.00127,0.0,0.00936,0.0,0.0008,0.01818,1.39282,0.51914,2.233,0.797,7.708,0.0,2.178,0.437,0.0,0.0,70.0,70.0,70.0,51.441,0.0,0.0,6.8,5.13,63.0,12.751,54.207,0.0
2007-03-08T12:00:00,2007-03-08T12:00:00,2007-03-08T18:00:00Z,15.1,0.272,14.173,0.041,0.05,0.0,0.02,0.005,0.0,0.051,0.0,0.004,0.1,9.216,4.958,2.13749,2.13749,0.04975,0.04975,2.08774,0.0075,0.00916,0.0,0.00371,0.00087,0.0,0.00941,0.0,0.0008,0.01829,1.35749,0.73026,4.018,1.435,7.512,0.0,3.92,0.437,0.0,0.0,70.0,70.0,70.0,51.429,0.0,0.0,8.42,6.198,54.0,13.198,79.567,3.804
2007-03-08T13:00:00,2007-03-08T13:00:00,2007-03-08T19:00:00Z,10.604,0.27,9.681,0.038,0.05,0.0,0.02,0.004,0.0,0.054,0.0,0.004,0.1,8.578,1.103,1.47542,1.47542,0.04935,0.04935,1.42607,0.00695,0.00913,0.0,0.0037,0.00069,0.0,0.00985,0.0,0.0008,0.01822,1.26357,0.1625,0.0,0.0,6.993,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,51.193,0.0,0.0,9.86,7.039,45.0,13.422,88.443,7.608
2007-03-08T14:00:00,2007-03-08T14:00:00,2007-03-08T20:00:00Z,9.259,0.269,8.341,0.037,0.05,0.0,0.02,0.003,0.0,0.054,0.0,0.004,0.1,8.341,0.0,1.27908,1.27908,0.0504,0.0504,1.22868,0.00694,0.00937,0.0,0.0038,0.00065,0.0,0.01011,0.0,0.00082,0.01871,1.22868,0.0,0.0,0.0,6.799,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,51.659,0.0,0.0,10.4,7.195,39.0,13.869,92.247,28.53
2007-03-08T15:00:00,2007-03-08T15:00:00,2007-03-08T21:00:00Z,10.403,0.269,9.485,0.037,0.05,0.0,0.02,0.003,0.0,0.054,0.0,0.004,0.1,8.381,1.103,1.44679,1.44679,0.04972,0.04972,1.39707,0.00688,0.00924,0.0,0.00374,0.00064,0.0,0.00997,0.0,0.00081,0.01845,1.23457,0.1625,0.0,0.0,6.832,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,50.732,0.0,0.0,8.6,5.421,35.0,12.751,80.201,14.899
2007-03-08T16:00:00,2007-03-08T16:00:00,2007-03-08T22:00:00Z,10.101,0.272,9.174,0.041,0.05,0.0,0.02,0.004,0.0,0.053,0.0,0.004,0.1,9.174,0.0,1.4035,1.4035,0.05223,0.05223,1.35127,0.00783,0.00961,0.0,0.0039,0.00073,0.0,0.01012,0.0,0.00084,0.01919,1.35127,0.0,0.0,0.0,7.478,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,58.161,0.0,0.0,8.6,5.821,43.0,17.224,58.645,24.092
2007-03-08T17:00:00,2007-03-08T17:00:00,2007-03-08T23:00:00Z,10.95,0.277,10.006,0.04,0.05,0.0,0.02,0.006,0.0,0.057,0.0,0.004,0.1,8.903,1.103,1.53685,1.53685,0.06292,0.06292,1.47393,0.009,0.01138,0.0,0.00461,0.00137,0.0,0.01286,0.0,0.001,0.02272,1.31143,0.1625,0.0,0.0,7.257,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,56.07,0.0,0.0,8.6,5.125,29.0,16.106,36.138,118.557
2007-03-08T18:00:00,2007-03-08T18:00:00,2007-03-09T00:00:00Z,16.109,0.344,14.935,0.066,0.05,0.0,0.02,0.012,0.03,0.062,0.0,0.004,0.1,14.935,0.0,2.3142,2.3142,0.11434,0.11434,2.19986,0.02203,0.01661,0.0,0.00673,0.00388,0.00997,0.02049,0.0,0.00146,0.03317,2.19986,0.0,0.0,0.0,12.174,0.0,0.0,0.433,0.0,0.0,70.0,70.0,70.0,15.854,99.99,0.0,6.8,4.034,39.0,10.29,10.144,69.106
2007-03-08T19:00:00,2007-03-08T19:00:00,2007-03-09T01:00:00Z,14.447,1.136,10.571,0.037,0.05,0.0,0.285,0.015,0.0,0.064,0.503,0.012,0.17,8.285,2.286,1.96607,1.96607,0.40897,0.40897,1.55709,0.01325,0.018,0.0,0.10264,0.00557,0.0,0.02312,0.18103,0.00429,0.06107,1.2204,0.3367,1.264,0.451,6.754,0.0,1.234,0.438,0.0,0.0,70.0,70.0,70.0,52.847,0.0,0.0,3.2,0.944,42.0,12.751,0.0,0.0
2007-03-08T20:00:00,2007-03-08T20:00:00,2007-03-09T02:00:00Z,13.858,1.344,9.273,0.036,0.05,0.0,0.355,0.021,0.0,0.062,0.647,0.013,0.16,8.17,1.103,1.80818,1.80818,0.44231,0.44231,1.36587,0.01194,0.01646,0.0,0.11693,0.00676,0.0,0.0203,0.21311,0.00417,0.05265,1.20337,0.16249,0.0,0.0,6.659,0.0,0.0,0.438,0.0,0.0,70.0,70.0,70.0,55.08,0.0,0.0,1.4,-0.687,42.0,13.869,0.0,0.0
2007-03-08T21:00:00,2007-03-08T21:00:00,2007-03-09T03:00:00Z,14.136,2.156,6.78,0.03,0.05,0.0,0.383,0.029,0.0,0.06,1.439,0.013,0.151,6.78,0.0,1.70168,1.70168,0.70293,0.70293,0.99875,0.00982,0.0163,0.0,0.12493,0.00937,0.0,0.01969,0.46937,0.00438,0.04908,0.99875,0.0,0.0,0.0,5.527,0.0,0.0,0.436,0.0,0.0,70.0,70.0,70.0,54.239,0.0,0.0,-0.4,-2.191,46.0,12.751,0.0,0.0
2007-03-08T22:00:00,2007-03-08T22:00:00,2007-03-09T04:00:00Z,13.08,0.688,10.734,0.043,0.05,0.0,0.345,0.033,0.0,0.059,0.0,0.013,0.144,9.63,1.103,1.80859,1.80859,0.22752,0.22752,1.58107,0.01415,0.01655,0.0,0.1143,0.01097,0.0,0.01955,0.0,0.00432,0.04767,1.41857,0.1625,0.0,0.0,7.85,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,56.427,0.0,0.0,-2.2,-3.728,50.0,13.869,0.0,0.0
2007-03-08T23:00:00,2007-03-08T23:00:00,2007-03-09T05:00:00Z,13.589,0.535,11.765,0.047,0.05,0.0,0.213,0.029,0.0,0.057,0.0,0.011,0.128,10.635,1.13,1.92014,1.92014,0.18713,0.18713,1.73301,0.01653,0.0175,0.0,0.07454,0.01006,0.0,0.01979,0.0,0.0039,0.0448,1.56649,0.16651,0.892,0.319,8.669,0.0,0.87,0.436,0.0,0.0,70.0,70.0,70.0,55.617,0.0,0.0,-4.0,-5.407,50.0,12.751,0.0,0.0
