,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Clothes Dryer,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
302,2007-01-13T14:00:00,2007-01-13T14:00:00,2007-01-13T20:00:00Z,26.803,0.892,23.759,0.166,0.05,0.0,0.274,0.012,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.005,0.305,22.288,1.472,0.0,3.71551,3.71551,0.21576,0.21576,3.49975,0.04024,0.01209,0.0,0.06615,0.0028,0.0019,0.0,0.01007,0.00744,0.0,0.0,0.0,0.0,0.00131,0.07375,3.28299,0.21676,0.0,0.0,0.0,0.0,0.0,18.398,0.0,0.0,0.452,0.0,0.0,10.059,68.0,9.421,68.0,72.0,90.448,0.0,0.0,5.0,3.208,57.0,9.171,52.939,54.524
303,2007-01-13T15:00:00,2007-01-13T15:00:00,2007-01-13T21:00:00Z,24.375,0.885,21.356,0.159,0.05,0.0,0.277,0.012,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.006,0.301,21.356,0.0,0.0,3.36513,3.36513,0.21946,0.21946,3.14568,0.03954,0.0124,0.0,0.06867,0.00291,0.00195,0.0,0.01033,0.00763,0.0,0.0,0.0,0.0,0.00143,0.0746,3.14568,0.0,0.0,0.0,0.0,0.0,0.0,17.628,0.0,0.0,0.456,0.0,0.0,12.417,68.0,10.926,68.0,72.0,90.758,0.0,0.0,6.8,4.869,57.0,10.29,33.919,151.525
304,2007-01-13T16:00:00,2007-01-13T16:00:00,2007-01-13T22:00:00Z,32.891,1.02,29.41,0.167,0.05,0.0,0.301,0.013,0.009,0.0,0.041,0.03,0.0,0.008,0.086,0.0,0.006,0.31,22.407,3.124,3.879,4.62699,4.62699,0.29489,0.29489,4.3321,0.04834,0.01445,0.0,0.08712,0.00369,0.00248,0.0,0.01175,0.00868,0.0,0.00244,0.02473,0.0,0.00171,0.08949,3.30058,0.46019,0.57134,0.0,0.0,2.12,0.814,18.496,0.0,2.064,0.453,0.0,0.0,12.308,68.0,12.219,68.0,72.0,60.315,45.807,0.0,6.8,5.141,63.0,10.29,19.337,105.56
305,2007-01-13T17:00:00,2007-01-13T17:00:00,2007-01-13T23:00:00Z,54.731,1.814,48.54,0.211,0.05,0.0,0.674,0.029,0.014,0.0,0.044,0.032,0.0,0.031,0.302,0.0,0.009,0.419,28.204,6.63,13.706,7.93232,7.93232,0.78244,0.78244,7.14988,0.09079,0.02156,0.0,0.29077,0.01233,0.00585,0.0,0.01882,0.0139,0.0,0.01335,0.13038,0.0,0.00393,0.18077,4.1544,0.97663,2.01885,2.734,0.0,2.121,0.815,23.281,0.0,3.987,0.452,0.0,0.0,10.516,68.0,12.721,68.0,72.0,30.669,161.861,0.0,6.8,5.413,69.0,8.053,4.438,8.242
306,2007-01-13T18:00:00,2007-01-13T18:00:00,2007-01-14T00:00:00Z,39.288,1.903,32.793,0.209,0.05,0.0,0.894,0.038,0.027,0.03,0.048,0.035,0.0,0.0,0.106,0.0,0.012,0.454,27.996,0.0,4.797,5.6781,5.6781,0.84765,0.84765,4.83045,0.09307,0.02227,0.0,0.39822,0.01688,0.01209,0.01336,0.0212,0.01566,0.0,0.0,0.04713,0.0,0.00552,0.20226,4.12385,0.0,0.7066,0.0,0.0,0.0,0.0,23.11,0.0,0.0,0.46,0.0,0.0,8.727,68.0,12.331,68.0,72.0,34.56,156.641,0.0,6.8,5.413,69.0,11.408,0.0,0.0
307,2007-01-13T19:00:00,2007-01-13T19:00:00,2007-01-14T01:00:00Z,24.624,1.27,20.292,0.151,0.05,0.0,0.574,0.024,0.034,0.0,0.05,0.037,0.0,0.0,0.0,0.0,0.01,0.34,20.292,0.0,0.0,3.56974,3.56974,0.58077,0.58077,2.98897,0.06929,0.02287,0.0,0.26249,0.01113,0.01569,0.0,0.02269,0.01675,0.0,0.0,0.0,0.0,0.00435,0.1555,2.98897,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.0,0.0,0.448,0.0,0.0,7.786,68.0,11.668,68.0,72.0,90.758,0.0,0.0,6.8,5.413,69.0,10.29,0.0,0.0
308,2007-01-13T20:00:00,2007-01-13T20:00:00,2007-01-14T02:00:00Z,29.601,1.268,25.273,0.153,0.05,0.0,0.578,0.025,0.043,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.01,0.327,20.513,4.76,0.0,4.2649,4.2649,0.54221,0.54221,3.72269,0.06546,0.02137,0.0,0.2472,0.01048,0.01832,0.0,0.02035,0.01503,0.0,0.0,0.0,0.0,0.00427,0.13973,3.0215,0.70119,0.0,0.0,0.0,2.647,1.017,16.933,0.0,2.58,0.453,0.0,0.0,7.211,68.0,11.18,68.0,72.0,88.953,0.0,0.0,6.8,6.041,83.0,9.171,0.0,0.0
309,2007-01-13T21:00:00,2007-01-13T21:00:00,2007-01-14T03:00:00Z,26.215,1.173,22.213,0.154,0.05,0.0,0.483,0.02,0.059,0.0,0.047,0.034,0.0,0.0,0.0,0.0,0.01,0.314,20.675,1.538,0.0,3.77021,3.77021,0.49825,0.49825,3.27196,0.06557,0.02124,0.0,0.20536,0.00871,0.02519,0.0,0.0198,0.01463,0.0,0.0,0.0,0.0,0.00444,0.13332,3.0454,0.22656,0.0,0.0,0.0,1.592,0.611,17.066,0.0,1.548,0.451,0.0,0.0,7.703,68.0,10.924,68.0,72.0,91.416,0.0,0.0,8.6,7.446,76.0,11.408,0.0,0.0
310,2007-01-13T22:00:00,2007-01-13T22:00:00,2007-01-14T04:00:00Z,25.867,1.057,22.26,0.155,0.05,0.0,0.372,0.016,0.07,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.01,0.305,20.767,1.493,0.0,3.76366,3.76366,0.48471,0.48471,3.27894,0.07109,0.02293,0.0,0.17047,0.00723,0.0321,0.0,0.02092,0.01545,0.0,0.0,0.0,0.0,0.00468,0.13984,3.05896,0.21999,0.0,0.0,0.0,0.53,0.204,17.142,0.0,0.517,0.455,0.0,0.0,7.901,68.0,10.901,68.0,72.0,89.281,0.0,0.0,8.6,7.107,69.0,10.29,0.0,0.0
311,2007-01-13T23:00:00,2007-01-13T23:00:00,2007-01-14T05:00:00Z,27.943,0.635,25.777,0.17,0.05,0.0,0.055,0.002,0.061,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.004,0.217,22.745,3.031,0.0,4.08278,4.08278,0.28587,0.28587,3.79691,0.07644,0.02251,0.0,0.02483,0.00105,0.02734,0.0,0.01965,0.01451,0.0,0.0,0.0,0.0,0.00194,0.09761,3.35038,0.44652,0.0,0.0,0.0,1.062,0.408,18.776,0.0,1.034,0.452,0.0,0.0,7.216,68.0,10.863,68.0,72.0,95.775,0.0,0.0,6.8,6.041,83.0,12.751,0.0,0.0
312,2007-01-14T00:00:00,2007-01-14T00:00:00,2007-01-14T06:00:00Z,31.714,0.679,29.395,0.208,0.05,0.0,0.055,0.002,0.042,0.03,0.041,0.03,0.0,0.0,0.0,0.0,0.004,0.217,27.858,1.538,0.0,4.6623,4.6623,0.33238,0.33238,4.32992,0.10173,0.02446,0.0,0.02698,0.00114,0.02062,0.01468,0.01989,0.01469,0.0,0.0,0.0,0.0,0.00211,0.10607,4.10342,0.2265,0.0,0.0,0.0,1.588,0.61,22.996,0.0,1.548,0.454,0.0,0.0,6.98,68.0,10.765,68.0,72.0,51.184,99.99,0.0,6.8,6.041,83.0,14.987,0.0,0.0
313,2007-01-14T01:00:00,2007-01-14T01:00:00,2007-01-14T07:00:00Z,26.516,0.602,24.462,0.172,0.05,0.0,0.055,0.002,0.033,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.004,0.217,22.99,1.472,0.0,3.9011,3.9011,0.29786,0.29786,3.60324,0.0849,0.02474,0.0,0.02728,0.00116,0.01626,0.0,0.01963,0.01449,0.0,0.0,0.0,0.0,0.00213,0.10727,3.38649,0.21675,0.0,0.0,0.0,0.0,0.0,18.978,0.0,0.0,0.452,0.0,0.0,6.879,68.0,10.689,68.0,72.0,95.775,0.0,0.0,6.8,5.725,76.0,12.751,0.0,0.0
314,2007-01-14T02:00:00,2007-01-14T02:00:00,2007-01-14T08:00:00Z,25.992,0.596,23.958,0.168,0.05,0.0,0.055,0.002,0.033,0.0,0.039,0.029,0.0,0.0,0.0,0.0,0.004,0.217,22.443,1.515,0.0,3.82464,3.82464,0.29564,0.29564,3.529,0.08307,0.02479,0.0,0.02734,0.00116,0.01629,0.0,0.01918,0.01416,0.0,0.0,0.0,0.0,0.00214,0.10751,3.30585,0.22315,0.0,0.0,0.0,1.06,0.407,18.526,0.0,1.036,0.454,0.0,0.0,7.568,68.0,10.734,68.0,72.0,91.416,0.0,0.0,8.6,7.103,69.0,11.408,0.0,0.0
315,2007-01-14T03:00:00,2007-01-14T03:00:00,2007-01-14T09:00:00Z,24.731,0.596,22.698,0.169,0.05,0.0,0.055,0.002,0.032,0.0,0.038,0.028,0.0,0.0,0.0,0.0,0.004,0.217,22.698,0.0,0.0,3.63421,3.63421,0.29078,0.29078,3.34343,0.0827,0.02441,0.0,0.02692,0.00114,0.01569,0.0,0.0184,0.01359,0.0,0.0,0.0,0.0,0.0021,0.10583,3.34343,0.0,0.0,0.0,0.0,0.0,0.0,18.737,0.0,0.0,0.449,0.0,0.0,7.042,68.0,10.782,68.0,72.0,90.758,0.0,0.0,6.8,6.039,83.0,10.29,0.0,0.0
316,2007-01-14T04:00:00,2007-01-14T04:00:00,2007-01-14T10:00:00Z,26.725,0.598,24.685,0.173,0.05,0.0,0.055,0.002,0.032,0.0,0.037,0.027,0.0,0.0,0.0,0.0,0.004,0.217,23.214,1.472,0.0,3.9297,3.9297,0.29353,0.29353,3.63617,0.08508,0.02455,0.0,0.02708,0.00115,0.01578,0.0,0.01802,0.01331,0.0,0.0,0.0,0.0,0.00212,0.10646,3.4194,0.21677,0.0,0.0,0.0,0.0,0.0,19.162,0.0,0.0,0.455,0.0,0.0,6.829,68.0,10.766,68.0,72.0,95.775,0.0,0.0,6.8,6.039,83.0,12.751,0.0,0.0
317,2007-01-14T05:00:00,2007-01-14T05:00:00,2007-01-14T11:00:00Z,24.641,0.592,22.619,0.169,0.05,0.0,0.055,0.002,0.033,0.0,0.036,0.026,0.0,0.0,0.0,0.0,0.004,0.217,22.619,0.0,0.0,3.61668,3.61668,0.28485,0.28485,3.33183,0.08119,0.02404,0.0,0.02652,0.00112,0.0158,0.0,0.01717,0.01268,0.0,0.0,0.0,0.0,0.00207,0.10426,3.33183,0.0,0.0,0.0,0.0,0.0,0.0,18.672,0.0,0.0,0.454,0.0,0.0,6.707,68.0,10.732,68.0,72.0,88.953,0.0,0.0,6.8,6.039,83.0,9.171,0.0,0.0
318,2007-01-14T06:00:00,2007-01-14T06:00:00,2007-01-14T12:00:00Z,26.317,0.593,24.293,0.17,0.05,0.0,0.055,0.002,0.032,0.0,0.036,0.026,0.0,0.0,0.0,0.0,0.004,0.217,22.821,1.471,0.0,3.85124,3.85124,0.27294,0.27294,3.5783,0.07838,0.02301,0.0,0.02537,0.00108,0.01479,0.0,0.01643,0.01213,0.0,0.0,0.0,0.0,0.00198,0.09976,3.36157,0.21673,0.0,0.0,0.0,0.0,0.0,18.838,0.0,0.0,0.446,0.0,0.0,6.619,68.0,10.689,68.0,72.0,90.758,0.0,0.0,6.8,6.038,83.0,10.29,0.0,0.0
319,2007-01-14T07:00:00,2007-01-14T07:00:00,2007-01-14T13:00:00Z,28.192,0.825,25.377,0.166,0.05,0.0,0.226,0.01,0.031,0.0,0.038,0.028,0.0,0.0,0.0,0.0,0.007,0.27,22.201,3.176,0.0,4.11778,4.11778,0.37973,0.37973,3.73805,0.07629,0.02302,0.0,0.10381,0.0044,0.01447,0.0,0.01735,0.01281,0.0,0.0,0.0,0.0,0.00331,0.12428,3.27022,0.46783,0.0,0.0,0.0,2.69,1.033,18.326,0.0,2.629,0.454,0.0,0.0,6.547,68.0,10.687,68.0,72.0,88.953,0.0,0.0,6.8,6.038,83.0,9.171,0.0,0.0
320,2007-01-14T08:00:00,2007-01-14T08:00:00,2007-01-14T14:00:00Z,28.512,0.904,25.427,0.167,0.05,0.0,0.278,0.012,0.029,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.008,0.292,22.306,3.121,0.0,4.14142,4.14142,0.39604,0.39604,3.74538,0.07294,0.0219,0.0,0.12177,0.00516,0.01283,0.0,0.01738,0.01283,0.0,0.0,0.0,0.0,0.00335,0.12787,3.28561,0.45978,0.0,0.0,0.0,2.086,0.801,18.413,0.0,2.035,0.453,0.0,0.0,6.536,68.0,10.692,68.0,72.0,90.758,0.0,0.0,6.8,6.038,83.0,10.29,0.0,0.0
321,2007-01-14T09:00:00,2007-01-14T09:00:00,2007-01-14T15:00:00Z,28.259,1.24,24.028,0.156,0.05,0.0,0.531,0.023,0.026,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.008,0.376,20.906,3.122,0.0,3.92477,3.92477,0.38551,0.38551,3.53927,0.04851,0.01554,0.0,0.16518,0.007,0.00799,0.0,0.01264,0.00934,0.0,0.0,0.0,0.0,0.00247,0.11683,3.07946,0.45981,0.0,0.0,0.0,2.086,0.801,17.257,0.0,2.035,0.453,0.0,0.0,7.906,68.0,10.885,68.0,72.0,89.281,0.0,0.0,8.6,7.441,76.0,10.29,12.997,0.0
322,2007-01-14T10:00:00,2007-01-14T10:00:00,2007-01-14T16:00:00Z,29.518,1.246,25.268,0.153,0.05,0.0,0.546,0.023,0.021,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.005,0.376,20.527,4.741,0.0,4.06634,4.06634,0.34436,0.34436,3.72198,0.04236,0.01382,0.0,0.15092,0.0064,0.00592,0.0,0.01124,0.0083,0.0,0.0,0.0,0.0,0.00149,0.1039,3.02369,0.69829,0.0,0.0,0.0,2.507,0.963,16.945,0.0,2.442,0.452,0.0,0.0,10.771,68.0,11.678,68.0,72.0,94.376,0.0,0.0,8.6,7.441,76.0,12.751,39.625,129.335
323,2007-01-14T11:00:00,2007-01-14T11:00:00,2007-01-14T17:00:00Z,28.417,1.215,24.27,0.144,0.05,0.0,0.531,0.023,0.017,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.006,0.376,19.279,4.991,0.0,3.89546,3.89546,0.32047,0.32047,3.57499,0.03795,0.01318,0.0,0.14011,0.00594,0.00452,0.0,0.01046,0.00773,0.0,0.0,0.0,0.0,0.00148,0.0991,2.83981,0.73518,0.0,0.0,0.0,4.224,1.623,15.914,0.0,4.125,0.454,0.0,0.0,13.892,68.0,13.043,68.0,72.0,84.36,0.0,0.0,10.4,9.156,76.0,8.053,43.746,13.631
324,2007-01-14T12:00:00,2007-01-14T12:00:00,2007-01-14T18:00:00Z,26.947,0.88,23.943,0.15,0.05,0.0,0.282,0.012,0.011,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.005,0.301,20.045,3.898,0.0,3.75292,3.75292,0.22609,0.22609,3.52683,0.03843,0.01284,0.0,0.07254,0.00308,0.00294,0.0,0.01019,0.00753,0.0,0.0,0.0,0.0,0.0013,0.07725,2.95267,0.57416,0.0,0.0,0.0,2.496,0.959,16.547,0.0,2.431,0.452,0.0,0.0,14.169,68.0,14.157,68.0,72.0,85.926,0.0,0.0,10.4,9.156,76.0,9.171,37.723,0.0
325,2007-01-14T13:00:00,2007-01-14T13:00:00,2007-01-14T19:00:00Z,28.183,0.874,25.202,0.145,0.05,0.0,0.276,0.012,0.009,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.005,0.305,19.446,5.757,0.0,3.928,3.928,0.21568,0.21568,3.71232,0.03584,0.01235,0.0,0.06808,0.00289,0.00212,0.0,0.01029,0.0076,0.0,0.0,0.0,0.0,0.00123,0.0753,2.86434,0.84798,0.0,0.0,0.0,3.54,1.36,16.052,0.0,3.454,0.453,0.0,0.0,16.652,68.0,14.893,68.0,72.0,84.394,0.0,0.0,12.2,10.529,70.0,9.171,60.547,43.746
326,2007-01-14T14:00:00,2007-01-14T14:00:00,2007-01-14T20:00:00Z,34.073,0.87,31.105,0.144,0.05,0.0,0.274,0.012,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.005,0.305,19.27,11.835,0.0,4.79214,4.79214,0.21032,0.21032,4.58182,0.03479,0.01209,0.0,0.06615,0.0028,0.0019,0.0,0.01007,0.00744,0.0,0.0,0.0,0.0,0.00131,0.07375,2.83853,1.74329,0.0,0.0,0.0,9.264,3.558,15.907,0.0,9.041,0.453,0.0,0.0,18.537,68.0,15.799,68.0,72.0,81.498,0.0,0.0,12.2,10.865,76.0,6.935,53.256,43.429
327,2007-01-14T15:00:00,2007-01-14T15:00:00,2007-01-14T21:00:00Z,21.145,0.861,18.206,0.136,0.05,0.0,0.277,0.012,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.006,0.301,18.206,0.0,0.0,2.89539,2.89539,0.21363,0.21363,2.68176,0.03371,0.0124,0.0,0.06867,0.00291,0.00195,0.0,0.01033,0.00763,0.0,0.0,0.0,0.0,0.00143,0.0746,2.68176,0.0,0.0,0.0,0.0,0.0,0.0,15.029,0.0,0.0,0.452,0.0,0.0,19.825,68.0,17.006,68.0,72.0,82.798,0.0,0.0,12.2,10.527,70.0,8.053,36.138,177.519
328,2007-01-14T16:00:00,2007-01-14T16:00:00,2007-01-14T22:00:00Z,22.798,1.287,18.406,0.126,0.05,0.0,0.301,0.013,0.009,0.0,0.041,0.03,0.0,0.0,0.0,0.402,0.006,0.31,16.935,1.471,0.0,3.08327,3.08327,0.37203,0.37203,2.71125,0.03654,0.01445,0.0,0.08712,0.00369,0.00248,0.0,0.01175,0.00868,0.0,0.0,0.0,0.11612,0.00171,0.08949,2.4945,0.21675,0.0,0.0,0.0,0.0,0.0,13.979,0.0,0.0,0.45,0.0,0.0,20.541,68.0,18.271,68.0,72.0,79.124,0.0,0.0,12.2,10.528,70.0,3.355,14.582,160.401
329,2007-01-14T17:00:00,2007-01-14T17:00:00,2007-01-14T23:00:00Z,21.618,1.396,16.853,0.126,0.05,0.0,0.674,0.029,0.014,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.009,0.419,16.853,0.0,0.0,3.08468,3.08468,0.60217,0.60217,2.4825,0.05425,0.02156,0.0,0.29077,0.01233,0.00585,0.0,0.01882,0.0139,0.0,0.0,0.0,0.0,0.00393,0.18077,2.4825,0.0,0.0,0.0,0.0,0.0,0.0,13.912,0.0,0.0,0.458,0.0,0.0,18.298,68.0,18.839,68.0,72.0,80.48,0.0,0.0,12.2,10.528,70.0,5.816,5.706,60.23
330,2007-01-14T18:00:00,2007-01-14T18:00:00,2007-01-15T00:00:00Z,30.448,1.748,24.484,0.159,0.05,0.0,0.894,0.038,0.027,0.03,0.048,0.035,0.0,0.0,0.0,0.0,0.012,0.454,21.359,3.124,0.0,4.3849,4.3849,0.77846,0.77846,3.60645,0.07101,0.02227,0.0,0.39822,0.01688,0.01209,0.01336,0.0212,0.01566,0.0,0.0,0.0,0.0,0.00552,0.20226,3.14623,0.46021,0.0,0.0,0.0,2.12,0.814,17.632,0.0,2.068,0.453,0.0,0.0,14.704,68.0,18.243,68.0,72.0,36.49,99.99,0.0,10.4,9.519,83.0,4.698,0.0,0.0
331,2007-01-14T19:00:00,2007-01-14T19:00:00,2007-01-15T01:00:00Z,24.249,1.909,17.737,0.121,0.05,0.0,1.093,0.046,0.034,0.0,0.05,0.037,0.0,0.0,0.0,0.0,0.015,0.463,16.221,1.516,0.0,3.48574,3.48574,0.87311,0.87311,2.61263,0.05539,0.02287,0.0,0.49996,0.0212,0.01569,0.0,0.02269,0.01675,0.0,0.0,0.0,0.0,0.00674,0.21182,2.38938,0.22325,0.0,0.0,0.0,1.064,0.409,13.39,0.0,1.036,0.451,0.0,0.0,12.674,68.0,17.08,68.0,72.0,80.756,0.0,0.0,10.4,9.519,83.0,3.355,0.0,0.0
332,2007-01-14T20:00:00,2007-01-14T20:00:00,2007-01-15T02:00:00Z,27.526,1.898,21.049,0.122,0.05,0.0,1.102,0.047,0.043,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.016,0.437,16.287,4.761,0.0,3.91195,3.91195,0.8115,0.8115,3.10045,0.05197,0.02137,0.0,0.47101,0.01997,0.01832,0.0,0.02035,0.01503,0.0,0.0,0.0,0.0,0.00669,0.18677,2.39915,0.7013,0.0,0.0,0.0,2.648,1.017,13.445,0.0,2.585,0.454,0.0,0.0,11.409,68.0,15.994,68.0,72.0,81.344,0.0,0.0,10.4,9.519,83.0,4.698,0.0,0.0
333,2007-01-14T21:00:00,2007-01-14T21:00:00,2007-01-15T03:00:00Z,23.426,1.7,17.627,0.132,0.05,0.0,0.912,0.039,0.059,0.0,0.047,0.034,0.0,0.0,0.0,0.0,0.017,0.41,17.627,0.0,0.0,3.31851,3.31851,0.72204,0.72204,2.59647,0.0559,0.02124,0.0,0.38747,0.01643,0.02519,0.0,0.0198,0.01463,0.0,0.0,0.0,0.0,0.00705,0.17433,2.59647,0.0,0.0,0.0,0.0,0.0,0.0,14.551,0.0,0.0,0.453,0.0,0.0,7.468,68.0,14.887,68.0,72.0,85.153,0.0,0.0,5.0,4.29,83.0,0.0,0.0,0.0
334,2007-01-14T22:00:00,2007-01-14T22:00:00,2007-01-15T04:00:00Z,26.128,1.472,21.106,0.146,0.05,0.0,0.688,0.029,0.07,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.016,0.393,19.591,1.516,0.0,3.78379,3.78379,0.67483,0.67483,3.10896,0.06706,0.02293,0.0,0.31534,0.01337,0.0321,0.0,0.02092,0.01545,0.0,0.0,0.0,0.0,0.0074,0.18026,2.88569,0.22327,0.0,0.0,0.0,1.064,0.409,16.171,0.0,1.036,0.451,0.0,0.0,2.824,68.0,13.273,68.0,72.0,89.83,0.0,0.0,-0.4,-0.698,91.0,0.0,0.0,0.0
335,2007-01-14T23:00:00,2007-01-14T23:00:00,2007-01-15T05:00:00Z,25.039,0.969,21.734,0.151,0.05,0.0,0.325,0.014,0.061,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.009,0.283,20.262,1.472,0.0,3.63746,3.63746,0.43603,0.43603,3.20143,0.06809,0.02251,0.0,0.14625,0.0062,0.02734,0.0,0.01965,0.01451,0.0,0.0,0.0,0.0,0.00407,0.12742,2.98464,0.21679,0.0,0.0,0.0,0.0,0.0,16.726,0.0,0.0,0.461,0.0,0.0,0.917,68.0,11.792,68.0,72.0,88.286,0.0,0.0,1.4,0.79,83.0,0.0,0.0,0.0
336,2007-01-15T00:00:00,2007-01-15T00:00:00,2007-01-15T06:00:00Z,32.43,0.837,29.572,0.197,0.05,0.0,0.166,0.007,0.042,0.03,0.041,0.03,0.0,0.0,0.0,0.0,0.008,0.266,26.448,3.124,0.0,4.76568,4.76568,0.40968,0.40968,4.356,0.09658,0.02446,0.0,0.08137,0.00345,0.02062,0.01468,0.01989,0.01469,0.0,0.0,0.0,0.0,0.00391,0.13003,3.89582,0.46018,0.0,0.0,0.0,2.12,0.814,21.832,0.0,2.068,0.453,0.0,0.0,0.596,68.0,10.787,68.0,72.0,42.06,99.99,0.0,1.4,0.789,83.0,4.698,0.0,0.0
337,2007-01-15T01:00:00,2007-01-15T01:00:00,2007-01-15T07:00:00Z,24.134,0.585,22.14,0.154,0.05,0.0,0.055,0.002,0.033,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.004,0.217,20.647,1.493,0.0,3.55037,3.55037,0.2892,0.2892,3.26116,0.07625,0.02474,0.0,0.02728,0.00116,0.01626,0.0,0.01963,0.01449,0.0,0.0,0.0,0.0,0.00213,0.10727,3.04124,0.21992,0.0,0.0,0.0,0.532,0.204,17.043,0.0,0.519,0.452,0.0,0.0,4.377,68.0,10.512,68.0,72.0,84.655,0.0,0.0,8.6,8.165,91.0,6.935,0.0,0.0
338,2007-01-15T02:00:00,2007-01-15T02:00:00,2007-01-15T08:00:00Z,22.938,0.585,20.941,0.156,0.05,0.0,0.055,0.002,0.033,0.0,0.039,0.029,0.0,0.0,0.0,0.0,0.004,0.217,20.941,0.0,0.0,3.37472,3.37472,0.29008,0.29008,3.08464,0.07751,0.02479,0.0,0.02734,0.00116,0.01629,0.0,0.01918,0.01416,0.0,0.0,0.0,0.0,0.00214,0.10751,3.08464,0.0,0.0,0.0,0.0,0.0,0.0,17.286,0.0,0.0,0.452,0.0,0.0,5.991,68.0,10.818,68.0,72.0,84.231,0.0,0.0,8.6,8.165,91.0,6.487,0.0,0.0
