,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
5490,2007-08-17T18:00:00,2007-08-17T19:00:00,2007-08-18T00:00:00Z,5.214,1.087,1.506,0.0,0.0,0.0,0.0,0.108,0.013,0.346,0.02,0.0,0.057,0.239,0.0,0.0,0.0,0.01,0.293,1.506,0.57977,0.57977,0.35792,0.35792,0.22185,0.0,0.0,0.0,0.0,0.03556,0.00423,0.11395,0.00668,0.0,0.01892,0.07888,0.0,0.0,0.0,0.00319,0.09652,0.22185,0.0,1.683,0.0,0.0,0.0,0.0,2.048,0.887,0.398,0.0,0.0,77.838,75.0,72.0,75.0,47.026,0.0,59.683,71.96,62.595,60.0,5.592,28.213,0.0
5491,2007-08-17T19:00:00,2007-08-17T20:00:00,2007-08-18T01:00:00Z,4.523,0.886,1.499,0.0,0.0,0.0,0.0,0.084,0.01,0.424,0.027,0.0,0.055,0.0,0.0,0.0,0.0,0.01,0.276,1.499,0.63829,0.63829,0.4175,0.4175,0.22078,0.0,0.0,0.0,0.0,0.03954,0.00469,0.19954,0.01267,0.0,0.02598,0.0,0.0,0.0,0.0,0.00485,0.13024,0.22078,0.0,0.195,0.836,0.329,0.0,0.0,1.591,0.716,0.397,0.0,0.0,74.661,74.999,72.0,75.0,80.679,0.0,53.279,69.8,61.716,64.0,9.171,9.193,0.0
5492,2007-08-17T20:00:00,2007-08-17T21:00:00,2007-08-18T02:00:00Z,5.754,1.238,1.531,0.0,0.0,0.0,0.0,0.11,0.013,0.55,0.038,0.0,0.054,0.202,0.0,0.0,0.0,0.011,0.26,1.531,0.74992,0.74992,0.52438,0.52438,0.22555,0.0,0.0,0.0,0.0,0.04644,0.00551,0.23323,0.01595,0.0,0.02288,0.08564,0.0,0.0,0.0,0.00462,0.1101,0.22555,0.0,1.593,0.836,0.33,0.0,0.0,2.077,1.452,0.397,0.0,0.0,71.465,75.0,72.0,75.0,57.398,0.0,0.0,66.92,61.896,76.0,0.0,0.0,0.0
5493,2007-08-17T21:00:00,2007-08-17T22:00:00,2007-08-18T03:00:00Z,6.265,1.398,1.497,0.0,0.0,0.0,0.0,0.108,0.013,0.681,0.043,0.0,0.053,0.239,0.0,0.0,0.0,0.011,0.249,1.497,0.7809,0.7809,0.56043,0.56043,0.22047,0.0,0.0,0.0,0.0,0.04342,0.00516,0.27308,0.01742,0.0,0.02119,0.09603,0.0,0.0,0.0,0.00426,0.09988,0.22047,0.0,1.238,0.0,0.0,0.0,0.0,2.054,0.653,0.398,0.0,0.0,68.48,75.0,72.0,75.0,68.468,0.0,0.0,64.4,62.041,88.0,0.0,0.0,0.0
5494,2007-08-17T22:00:00,2007-08-17T23:00:00,2007-08-18T04:00:00Z,4.419,0.395,3.07,0.0,0.0,0.0,0.0,0.044,0.005,0.045,0.038,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.209,3.07,0.6258,0.6258,0.17353,0.17353,0.45227,0.0,0.0,0.0,0.0,0.01923,0.00223,0.0198,0.01653,0.0,0.0222,0.0,0.0,0.0,0.0,0.00189,0.09164,0.45227,0.0,0.0,2.083,0.821,0.0,0.0,0.818,1.531,0.398,0.0,0.0,66.085,75.0,72.0,75.0,75.811,0.0,0.0,62.6,61.466,94.0,0.0,0.0,0.0
5495,2007-08-17T23:00:00,2007-08-18T00:00:00,2007-08-18T05:00:00Z,1.233,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.026,0.03,0.047,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.16151,0.16151,0.16151,0.16151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02016,0.01165,0.01341,0.02106,0.0,0.0,0.0,0.0,0.00193,0.0933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397,0.0,0.0,64.768,74.955,72.0,75.0,32.692,99.99,0.0,62.6,61.466,94.0,0.0,0.0,0.0
5496,2007-08-18T00:00:00,2007-08-18T01:00:00,2007-08-18T06:00:00Z,2.647,0.334,1.508,0.0,0.0,0.0,0.0,0.01,0.001,0.045,0.019,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.209,1.508,0.37952,0.37952,0.15737,0.15737,0.22215,0.0,0.0,0.0,0.0,0.00483,0.00027,0.02125,0.00897,0.0,0.02166,0.0,0.0,0.0,0.0,0.00203,0.09836,0.22215,0.0,0.0,1.252,0.493,0.0,0.0,0.183,0.918,0.397,0.0,0.0,62.981,75.0,72.0,75.0,82.619,0.0,0.0,60.8,60.8,100.0,0.0,0.0,0.0
5497,2007-08-18T01:00:00,2007-08-18T02:00:00,2007-08-18T07:00:00Z,2.568,0.322,1.469,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.019,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.209,1.469,0.38164,0.38164,0.16521,0.16521,0.21642,0.0,0.0,0.0,0.0,0.0,0.0,0.02314,0.00976,0.0,0.02299,0.0,0.0,0.0,0.0,0.00221,0.1071,0.21642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397,0.0,0.0,61.18,74.914,72.0,75.0,89.492,0.0,0.0,59.0,59.0,100.0,0.671,0.0,0.0
5498,2007-08-18T02:00:00,2007-08-18T03:00:00,2007-08-18T08:00:00Z,1.093,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.019,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.17211,0.17211,0.17211,0.17211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02423,0.01,0.0,0.02345,0.0,0.0,0.0,0.0,0.00232,0.11211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.0,0.0,59.353,74.621,72.0,75.0,95.578,0.0,0.0,57.2,57.2,100.0,0.0,0.0,0.0
5499,2007-08-18T03:00:00,2007-08-18T04:00:00,2007-08-18T09:00:00Z,1.089,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.019,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.17297,0.17297,0.17297,0.17297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02444,0.01009,0.0,0.02303,0.0,0.0,0.0,0.0,0.00234,0.11308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.0,0.0,58.315,74.489,72.0,75.0,94.547,0.0,0.0,57.2,57.2,100.0,0.0,0.0,0.0
5500,2007-08-18T04:00:00,2007-08-18T05:00:00,2007-08-18T10:00:00Z,2.556,0.318,1.469,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.019,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.209,1.469,0.38896,0.38896,0.1725,0.1725,0.21646,0.0,0.0,0.0,0.0,0.0,0.0,0.02443,0.01031,0.0,0.0224,0.0,0.0,0.0,0.0,0.00234,0.11303,0.21646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,0.0,0.0,56.751,74.216,72.0,75.0,100.333,0.0,0.0,55.4,55.4,100.0,0.0,0.0,0.0
5501,2007-08-18T05:00:00,2007-08-18T06:00:00,2007-08-18T11:00:00Z,1.085,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.019,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.17424,0.17424,0.17424,0.17424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0102,0.0,0.02266,0.0,0.0,0.0,0.0,0.00236,0.11432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.0,0.0,55.861,74.066,72.0,75.0,99.4,0.0,0.0,55.4,55.4,100.0,0.0,0.0,0.0
5502,2007-08-18T06:00:00,2007-08-18T07:00:00,2007-08-18T12:00:00Z,1.092,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.018,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.11948,0.11948,0.11948,0.11948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01684,0.0068,0.0,0.0163,0.0,0.0,0.0,0.0,0.00161,0.07793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397,0.0,0.0,55.281,73.959,72.0,75.0,98.886,0.0,0.0,55.4,55.4,100.0,0.0,1.268,0.0
5503,2007-08-18T07:00:00,2007-08-18T08:00:00,2007-08-18T13:00:00Z,2.565,0.321,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.017,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.209,1.47,0.28966,0.28966,0.07317,0.07317,0.21649,0.0,0.0,0.0,0.0,0.0,0.0,0.01028,0.00387,0.0,0.01048,0.0,0.0,0.0,0.0,0.00098,0.04757,0.21649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,0.0,0.0,57.217,74.199,72.0,75.0,85.636,0.0,0.0,59.0,59.0,100.0,0.0,9.827,0.0
5504,2007-08-18T08:00:00,2007-08-18T09:00:00,2007-08-18T14:00:00Z,1.092,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.015,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.06386,0.06386,0.06386,0.06386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.00297,0.0,0.0094,0.0,0.0,0.0,0.0,0.00086,0.04163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,0.0,0.0,61.374,74.481,72.0,75.0,72.593,0.0,0.0,62.6,62.6,100.0,0.0,21.556,0.0
5505,2007-08-18T09:00:00,2007-08-18T10:00:00,2007-08-18T15:00:00Z,2.313,0.318,1.229,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.012,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.209,1.229,0.24092,0.24092,0.05986,0.05986,0.18106,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.00234,0.0,0.00888,0.0,0.0,0.0,0.0,0.00081,0.03933,0.18106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.0,0.0,65.846,74.855,72.0,75.0,58.327,0.0,0.0,66.2,63.782,88.0,0.0,33.285,0.0
5506,2007-08-18T10:00:00,2007-08-18T11:00:00,2007-08-18T16:00:00Z,1.39,0.337,0.24,0.0,0.0,0.0,0.0,0.022,0.001,0.045,0.01,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.209,0.24,0.09827,0.09827,0.06292,0.06292,0.03535,0.0,0.0,0.0,0.0,0.00407,0.00022,0.00842,0.00185,0.0,0.00858,0.0,0.0,0.0,0.0,0.00081,0.03897,0.03535,0.0,0.0,0.0,0.0,0.0,0.0,0.376,0.0,0.408,0.0,0.0,70.848,74.999,72.0,75.0,42.338,0.0,0.0,69.8,65.031,78.0,0.0,43.429,0.0
5507,2007-08-18T11:00:00,2007-08-18T12:00:00,2007-08-18T17:00:00Z,1.186,0.347,0.0,0.0,0.0,0.0,0.0,0.033,0.004,0.045,0.007,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.06664,0.06664,0.06664,0.06664,0.0,0.0,0.0,0.0,0.0,0.00634,0.00072,0.00865,0.00127,0.0,0.00881,0.0,0.0,0.0,0.0,0.00083,0.04002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587,0.0,0.396,0.0,0.0,76.475,75.0,72.0,75.0,32.725,0.0,0.0,71.6,64.558,69.0,0.0,60.547,0.0
5508,2007-08-18T12:00:00,2007-08-18T13:00:00,2007-08-18T18:00:00Z,3.22,0.513,1.469,0.0,0.0,0.0,0.0,0.048,0.006,0.173,0.005,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.229,1.469,0.31281,0.31281,0.0964,0.0964,0.2164,0.0,0.0,0.0,0.0,0.00903,0.00106,0.03258,0.00093,0.0,0.00906,0.0,0.0,0.0,0.0,0.00075,0.04299,0.2164,0.0,0.0,0.0,0.0,0.0,0.0,0.885,0.0,0.391,0.0,0.0,80.234,75.0,72.0,75.0,20.087,0.0,0.0,73.4,64.127,61.0,0.0,65.619,0.0
5509,2007-08-18T13:00:00,2007-08-18T14:00:00,2007-08-18T19:00:00Z,4.275,0.807,1.522,0.0,0.0,0.0,0.0,0.06,0.007,0.172,0.005,0.0,0.048,0.282,0.0,0.0,0.0,0.004,0.229,1.522,0.37611,0.37611,0.1519,0.1519,0.22421,0.0,0.0,0.0,0.0,0.01133,0.00134,0.03231,0.00086,0.0,0.00908,0.05308,0.0,0.0,0.0,0.00081,0.04309,0.22421,0.0,2.383,0.0,0.0,0.0,0.0,1.117,1.259,0.399,0.0,0.0,81.525,74.999,72.0,75.0,32.729,0.0,0.0,71.6,62.306,60.0,0.0,79.884,0.0
5510,2007-08-18T14:00:00,2007-08-18T15:00:00,2007-08-18T20:00:00Z,2.399,0.703,0.0,0.0,0.0,0.0,0.0,0.079,0.009,0.172,0.005,0.0,0.048,0.16,0.0,0.0,0.0,0.005,0.226,0.0,0.13158,0.13158,0.13158,0.13158,0.0,0.0,0.0,0.0,0.0,0.01476,0.00175,0.03212,0.00085,0.0,0.00903,0.02988,0.0,0.0,0.0,0.00085,0.04233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.393,0.0,0.0,92.03,74.999,72.0,75.0,5.052,0.0,0.0,75.2,57.812,34.0,0.0,62.132,175.617
5511,2007-08-18T15:00:00,2007-08-18T16:00:00,2007-08-18T21:00:00Z,3.371,0.557,1.469,0.0,0.0,0.0,0.0,0.087,0.01,0.172,0.005,0.0,0.047,0.0,0.0,0.0,0.0,0.005,0.232,1.469,0.32331,0.32331,0.10689,0.10689,0.21642,0.0,0.0,0.0,0.0,0.01671,0.00198,0.03291,0.00095,0.0,0.00903,0.0,0.0,0.0,0.0,0.00088,0.04441,0.21642,0.0,0.0,0.0,0.0,0.0,0.0,1.625,0.0,0.397,0.0,0.0,93.653,74.999,72.0,75.0,5.058,0.0,0.0,75.2,57.805,34.0,0.0,70.057,121.727
5512,2007-08-18T16:00:00,2007-08-18T17:00:00,2007-08-18T22:00:00Z,2.024,0.593,0.0,0.0,0.0,0.0,0.0,0.107,0.013,0.173,0.008,0.0,0.051,0.0,0.0,0.0,0.0,0.005,0.237,0.0,0.11664,0.11664,0.11664,0.11664,0.0,0.0,0.0,0.0,0.0,0.02095,0.00249,0.03411,0.00155,0.0,0.00994,0.0,0.0,0.0,0.0,0.00101,0.0466,0.0,0.0,0.0,0.417,0.164,0.0,0.0,1.988,0.307,0.398,0.0,0.0,93.155,75.0,72.0,75.0,71.994,0.0,0.0,77.0,58.471,32.0,9.171,63.717,170.228
5513,2007-08-18T17:00:00,2007-08-18T18:00:00,2007-08-18T23:00:00Z,3.651,0.639,1.469,0.0,0.0,0.0,0.0,0.094,0.011,0.179,0.016,0.03,0.055,0.0,0.0,0.0,0.0,0.006,0.248,1.469,0.36091,0.36091,0.14449,0.14449,0.21642,0.0,0.0,0.0,0.0,0.02126,0.00252,0.04043,0.00355,0.00678,0.01246,0.0,0.0,0.0,0.0,0.00141,0.05608,0.21642,0.0,0.0,0.0,0.0,0.0,0.0,1.767,0.0,0.395,0.0,0.0,89.994,74.999,72.0,75.0,8.411,99.99,0.0,73.4,55.546,31.0,4.474,31.7,202.245
5514,2007-08-18T18:00:00,2007-08-18T19:00:00,2007-08-19T00:00:00Z,3.421,1.003,0.0,0.0,0.0,0.0,0.0,0.132,0.016,0.346,0.02,0.0,0.057,0.0,0.0,0.0,0.129,0.01,0.293,0.0,0.33022,0.33022,0.33022,0.33022,0.0,0.0,0.0,0.0,0.0,0.04357,0.00518,0.11395,0.00654,0.0,0.01892,0.0,0.0,0.0,0.04235,0.00319,0.09652,0.0,0.0,0.0,0.417,0.164,0.0,0.0,2.497,0.307,0.399,0.0,0.0,86.834,75.0,72.0,75.0,33.503,0.0,0.0,73.4,54.919,29.0,4.474,14.582,203.513
5515,2007-08-18T19:00:00,2007-08-18T20:00:00,2007-08-19T01:00:00Z,7.062,1.172,3.063,0.0,0.0,0.0,0.0,0.134,0.016,0.424,0.025,0.0,0.055,0.0,0.0,0.0,0.232,0.01,0.276,3.063,1.00337,1.00337,0.55222,0.55222,0.45114,0.0,0.0,0.0,0.0,0.0633,0.00753,0.19954,0.01169,0.0,0.02598,0.0,0.0,0.0,0.10909,0.00485,0.13024,0.45114,0.0,0.0,1.968,0.775,0.0,0.0,2.557,1.446,0.397,0.0,0.0,81.053,75.0,72.0,75.0,66.236,0.0,0.0,71.6,53.647,29.0,8.053,9.193,92.564
5516,2007-08-18T20:00:00,2007-08-18T21:00:00,2007-08-19T02:00:00Z,5.033,1.033,1.508,0.0,0.0,0.0,0.0,0.111,0.013,0.55,0.034,0.0,0.054,0.0,0.0,0.0,0.0,0.011,0.26,1.508,0.65991,0.65991,0.43784,0.43784,0.22206,0.0,0.0,0.0,0.0,0.04689,0.00557,0.23323,0.01455,0.0,0.02288,0.0,0.0,0.0,0.0,0.00462,0.1101,0.22206,0.0,0.0,1.25,0.492,0.0,0.0,2.128,0.918,0.398,0.0,0.0,74.571,75.0,72.0,75.0,60.673,0.0,0.0,66.2,51.156,34.0,0.0,0.0,0.0
5517,2007-08-18T21:00:00,2007-08-18T22:00:00,2007-08-19T03:00:00Z,5.433,1.154,1.495,0.0,0.0,0.0,0.0,0.107,0.013,0.681,0.041,0.0,0.053,0.0,0.0,0.0,0.0,0.011,0.249,1.495,0.68302,0.68302,0.46287,0.46287,0.22016,0.0,0.0,0.0,0.0,0.0431,0.00511,0.27308,0.01626,0.0,0.02119,0.0,0.0,0.0,0.0,0.00426,0.09988,0.22016,0.0,0.0,0.836,0.329,0.0,0.0,2.079,0.614,0.397,0.0,0.0,70.513,75.0,72.0,75.0,68.468,0.0,0.0,64.4,50.582,37.0,0.0,0.0,0.0
5518,2007-08-18T22:00:00,2007-08-18T23:00:00,2007-08-19T04:00:00Z,4.691,0.925,1.535,0.0,0.0,0.0,0.0,0.08,0.009,0.519,0.035,0.0,0.051,0.0,0.0,0.0,0.0,0.009,0.221,1.535,0.63233,0.63233,0.40625,0.40625,0.22609,0.0,0.0,0.0,0.0,0.03521,0.00416,0.22809,0.01544,0.0,0.0222,0.0,0.0,0.0,0.0,0.00399,0.09716,0.22609,0.0,0.0,2.089,0.823,0.0,0.0,1.563,1.531,0.396,0.0,0.0,67.196,75.0,72.0,75.0,75.883,0.0,0.0,62.6,49.698,39.0,0.895,0.0,0.0
5519,2007-08-18T23:00:00,2007-08-19T00:00:00,2007-08-19T05:00:00Z,6.607,0.536,4.779,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.024,0.03,0.047,0.0,0.0,0.0,0.0,0.008,0.199,4.779,0.94353,0.94353,0.23952,0.23952,0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.10162,0.01091,0.01341,0.02106,0.0,0.0,0.0,0.0,0.00344,0.08908,0.704,0.0,0.0,3.763,1.483,0.0,0.0,0.0,2.768,0.398,0.0,0.0,64.395,74.928,72.0,75.0,37.779,99.99,0.0,60.8,49.68,45.0,1.79,0.0,0.0
5520,2007-08-19T00:00:00,2007-08-19T01:00:00,2007-08-19T06:00:00Z,2.819,0.388,1.495,0.0,0.0,0.0,0.0,0.036,0.002,0.079,0.019,0.0,0.046,0.0,0.0,0.0,0.0,0.005,0.201,1.495,0.40312,0.40312,0.18296,0.18296,0.22016,0.0,0.0,0.0,0.0,0.01692,0.00097,0.03722,0.00897,0.0,0.02166,0.0,0.0,0.0,0.0,0.00247,0.09476,0.22016,0.0,0.0,0.835,0.329,0.0,0.0,0.697,0.613,0.397,0.0,0.0,63.577,74.999,72.0,75.0,76.778,0.0,0.0,62.6,50.414,42.0,2.684,0.0,0.0
5521,2007-08-19T01:00:00,2007-08-19T02:00:00,2007-08-19T07:00:00Z,2.593,0.322,1.495,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.019,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.209,1.495,0.38536,0.38536,0.16521,0.16521,0.22015,0.0,0.0,0.0,0.0,0.0,0.0,0.02314,0.00976,0.0,0.02299,0.0,0.0,0.0,0.0,0.00221,0.1071,0.22015,0.0,0.0,0.837,0.33,0.0,0.0,0.0,0.613,0.396,0.0,0.0,60.2,74.79,72.0,75.0,97.954,0.0,0.0,57.2,48.034,51.0,3.579,0.0,0.0
5522,2007-08-19T02:00:00,2007-08-19T03:00:00,2007-08-19T08:00:00Z,1.093,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.019,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.17211,0.17211,0.17211,0.17211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02423,0.01,0.0,0.02345,0.0,0.0,0.0,0.0,0.00232,0.11211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.0,0.0,58.921,74.625,72.0,75.0,98.851,0.0,0.0,57.2,48.034,51.0,4.474,0.0,0.0
5523,2007-08-19T03:00:00,2007-08-19T04:00:00,2007-08-19T09:00:00Z,1.089,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.019,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.17297,0.17297,0.17297,0.17297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02444,0.01009,0.0,0.02303,0.0,0.0,0.0,0.0,0.00234,0.11308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.0,0.0,56.974,74.303,72.0,75.0,106.376,0.0,0.0,55.4,47.128,54.0,5.369,0.0,0.0
5524,2007-08-19T04:00:00,2007-08-19T05:00:00,2007-08-19T10:00:00Z,2.556,0.318,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.019,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.209,1.47,0.38897,0.38897,0.1725,0.1725,0.21647,0.0,0.0,0.0,0.0,0.0,0.0,0.02443,0.01031,0.0,0.0224,0.0,0.0,0.0,0.0,0.00234,0.11303,0.21647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407,0.0,0.0,55.884,74.096,72.0,75.0,108.004,0.0,0.0,55.4,47.128,54.0,6.263,0.0,0.0
5525,2007-08-19T05:00:00,2007-08-19T06:00:00,2007-08-19T11:00:00Z,1.085,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.019,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.17424,0.17424,0.17424,0.17424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0102,0.0,0.02266,0.0,0.0,0.0,0.0,0.00236,0.11432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.0,0.0,55.902,74.11,72.0,75.0,105.034,0.0,0.0,57.2,48.034,51.0,7.158,0.0,0.0
5526,2007-08-19T06:00:00,2007-08-19T07:00:00,2007-08-19T12:00:00Z,1.092,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.018,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.11948,0.11948,0.11948,0.11948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01684,0.0068,0.0,0.0163,0.0,0.0,0.0,0.0,0.00161,0.07793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.0,0.0,57.092,74.16,72.0,75.0,103.661,0.0,0.0,59.0,50.367,55.0,8.053,2.536,0.317
5527,2007-08-19T07:00:00,2007-08-19T08:00:00,2007-08-19T13:00:00Z,2.565,0.321,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.017,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.209,1.47,0.28966,0.28966,0.07317,0.07317,0.21649,0.0,0.0,0.0,0.0,0.0,0.0,0.01028,0.00387,0.0,0.01048,0.0,0.0,0.0,0.0,0.00098,0.04757,0.21649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,0.0,0.0,60.814,74.269,72.0,75.0,115.965,0.0,0.0,62.6,51.821,48.0,11.408,31.066,7.291
5528,2007-08-19T08:00:00,2007-08-19T09:00:00,2007-08-19T14:00:00Z,4.202,1.232,0.0,0.0,0.0,0.0,0.0,0.011,0.001,0.045,0.015,0.0,0.047,0.0,0.0,0.0,0.9,0.004,0.209,0.0,0.24571,0.24571,0.24571,0.24571,0.0,0.0,0.0,0.0,0.0,0.00217,0.00012,0.009,0.00297,0.0,0.0094,0.0,0.0,0.0,0.17956,0.00086,0.04163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215,0.0,0.403,0.0,0.0,64.338,74.998,72.0,75.0,111.686,0.0,0.0,64.4,52.562,45.0,11.408,58.011,6.657
