occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.602,0.602,0,0,0.55,0.917,0.654,0.594,0.594,0.602,0.0834,0.0952
1,0.148,0.148,0,0,0,0.817,0.406,0.5,0.5,0.21,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.168
1,0.0507,0.0507,0,0,0,0,0.312,0.47,0.47,0,0,0.331
1,0.094,0.094,0,0,0,0,0.328,0.478,0.478,0,0,0.203
1,0.188,0.188,0,0,0,0,0.367,0.507,0.507,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0.5,0.22,0.22,0,0,0,0,0.267,0.559,0.559,0,0,0
0.5,0.213,0.213,0,0,0,0,0.262,0.567,0.567,0,0,0
0.5,0.212,0.212,0,0,0,0,0.284,0.567,0.567,0,0,0
0.5,0.211,0.211,0,0,0,0,0.301,0.559,0.559,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.219,0.219,0.233,0,0,0,0.423,0.619,0.619,0,0,0.0476
1,0.431,0.431,0,0,0,0,0.698,0.787,0.787,0,0,0.0952
1,0.529,0.529,0,0,0,0,0.742,0.742,0.742,0,0,0.0476
1,0.684,0.684,0,0,0,0,0.787,0.698,0.698,0,0,0
1,0.83,0.83,0,0,0,0,0.765,0.668,0.668,0,0,0
1,0.325,0.325,0,0,0,0,0.456,0.53,0.53,0,0,0.466
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.188,0.188,0,0,0,0,0.367,0.507,0.507,0,0,0
1,0.231,0.231,0,0,0,0,0.389,0.544,0.544,0,0,0
1,0.236,0.236,0,0,0,0,0.317,0.552,0.552,0,0,0
1,0.234,0.234,0,0,0,0,0.256,0.552,0.552,0,0,0.208
1,0.228,0.228,0,0,0,0,0.262,0.552,0.552,0,0,0.314
1,0.22,0.22,0,0,0,0,0.267,0.559,0.559,0,0,0.232
1,0.213,0.213,0,0,0,0,0.262,0.567,0.567,0,0,0.143
1,0.212,0.212,0,0,0,0,0.284,0.567,0.567,0,0,0.238
1,0.374,0.374,0,0,0,0,0.344,0.653,0.653,0,0,0.217
0.5,0.212,0.212,0,0,0,0,0.306,0.574,0.574,0,0,0
0.5,0.213,0.213,0,0,0,0,0.345,0.589,0.589,0,0,0
0.5,0.219,0.219,0,0,0,0,0.423,0.619,0.619,0,0,0.0476
1,0.431,0.431,0,0,0,0,0.698,0.787,0.787,0,0,0.476
1,0.529,0.529,0,0,0,0,0.742,0.742,0.742,0,0,0.143
1,0.684,0.684,0,0,0,0,0.787,0.698,0.698,0,0,0.0476
1,0.44,0.44,0,0,0,0,0.511,0.567,0.567,0,0,0
1,0.325,0.325,0,0,0,0,0.456,0.53,0.53,0,0,0.0476
1,0.148,0.148,0,0,0,0,0.406,0.5,0.5,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0507,0.0507,0,0,0,0,0.312,0.47,0.47,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.188,0.188,0,0,0,0,0.367,0.507,0.507,0,0,0.579
1,0.231,0.231,0,0,0,0,0.389,0.544,0.544,0,0,0.247
0.5,0.236,0.236,0,0,0,0,0.317,0.552,0.552,0,0,0
0.5,0.234,0.234,0,0,0,0,0.256,0.552,0.552,0,0,0
0.5,0.228,0.228,0,0,0,0,0.262,0.552,0.552,0,0,0
0.5,0.22,0.22,0,0,0,0,0.267,0.559,0.559,0,0,0.143
0.5,0.213,0.213,0,0,0,0,0.262,0.567,0.567,0,0,0.0476
0.5,0.212,0.212,0,0,0,0,0.284,0.567,0.567,0,0,0.333
0.5,0.211,0.211,0,0,0,0,0.301,0.559,0.559,0,0,0
0.5,0.212,0.212,0,0,0,0,0.306,0.574,0.574,0,0,0
0.5,0.213,0.213,0,0,0,0,0.345,0.589,0.589,0,0,0
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0.5,0.24,0.24,0,0,0,0,0.478,0.626,0.626,0,0,0
1,0.529,0.529,0.233,0,0,0,0.742,0.742,0.742,0,0,0
1,0.684,0.684,0,0,0,0,0.787,0.698,0.698,0,0,0.0952
1,0.44,0.44,0,0,0,0,0.511,0.567,0.567,0,0,0.19
1,0.325,0.325,0,0,0,0,0.456,0.53,0.53,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.19
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0524,0.0524,0.233,0,0,0,0.366,0.475,0.475,0,0,0
1,0.139,0.139,0,0,0,0,0.399,0.49,0.49,0,0,0
0.5,0.188,0.188,0,0,0,0,0.367,0.507,0.507,0,0,0.175
0.5,0.231,0.231,0,0,0,0,0.389,0.544,0.544,0,0,0
0.5,0.236,0.236,0,0,0,0,0.317,0.552,0.552,0,0,0.113
0.5,0.234,0.234,0,0,0,0,0.256,0.552,0.552,0,0,0.389
0.5,0.228,0.228,0,0,0,0,0.262,0.552,0.552,0,0,0
0.5,0.22,0.22,0,0,0,0,0.267,0.559,0.559,0,0,0.238
0.5,0.213,0.213,0,0,0,0,0.262,0.567,0.567,0,0,0.0476
0.5,0.212,0.212,0,0,0,0,0.284,0.567,0.567,0,0,0.0476
0.5,0.211,0.211,0,0,0,0,0.301,0.559,0.559,0,0,0
1,0.374,0.374,0.233,0,0,0,0.355,0.683,0.683,0,0,0.0952
1,0.377,0.377,0,0,0,0,0.432,0.713,0.713,0,0,0.0476
1,0.39,0.39,0,0,0,0,0.587,0.772,0.772,0,0,0
1,0.431,0.431,0.233,0,0,0,0.698,0.787,0.787,0,0,0.0476
1,0.529,0.529,0,0,0,0,0.742,0.742,0.742,0,0,0.238
1,0.684,0.684,0,0,0,0,0.787,0.698,0.698,0,0,0.0769
1,0.44,0.44,0,0,0,0,0.511,0.567,0.567,0,0,0.0952
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.148,0.148,0,0,0,0,0.406,0.5,0.5,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.146
0.5,0.231,0.231,0,0,0,0,0.389,0.544,0.544,0,0,0.257
0.5,0.236,0.236,0.333,0,0,0,0.317,0.552,0.552,0,0,0.313
0.5,0.234,0.234,0.833,0,0,0,0.256,0.552,0.552,0,0,0
0.5,0.228,0.228,0,0,0,0,0.262,0.552,0.552,0,0,0
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.19
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
0.5,0.212,0.212,0,0,0,0,0.284,0.567,0.567,0,0,0.0476
0.5,0.211,0.211,0,0,0,0,0.301,0.559,0.559,0,0,0.333
1,0.374,0.374,0,0,0,0,0.355,0.683,0.683,0,0,0.0952
1,0.377,0.377,0,0,0,0,0.432,0.713,0.713,0,0,0
1,0.39,0.39,0.233,0,0,0,0.587,0.772,0.772,0,0,0
1,0.431,0.431,0,0,0,0,0.698,0.787,0.787,0,0,0.0476
1,0.529,0.529,0,0,0,0,0.742,0.742,0.742,0,0,0.0952
1,0.684,0.684,0,0,0,0,0.787,0.698,0.698,0,0,0
1,0.83,0.83,0,0,0,0,0.765,0.668,0.668,0,0,0
1,0.602,0.602,0,0,0,0,0.654,0.594,0.594,0,0,0
1,0.247,0.247,0,0,0,0,0.554,0.534,0.534,0,0,0.286
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.231,0.231,0,0,0,0,0.389,0.544,0.544,0,0,0.178
1,0.236,0.236,0,0,0,0,0.317,0.552,0.552,0,0,0
1,0.419,0.419,0,0,0,0,0.255,0.638,0.638,0,0,0
1,0.407,0.407,0,0,0,0,0.266,0.638,0.638,0,0,0
0.5,0.22,0.22,0,0,0,0,0.267,0.559,0.559,0,0,0.143
0.5,0.213,0.213,0,0,0,0,0.262,0.567,0.567,0,0,0.0476
0.5,0.212,0.212,0,0,0,0,0.284,0.567,0.567,0,0,0.0476
0.5,0.211,0.211,0,0.883,0,0,0.301,0.559,0.559,0.764,0,0.0476
0.5,0.212,0.212,0,0.6,0,0,0.306,0.574,0.574,0.503,0,0
1,0.377,0.377,0,0,0,0,0.432,0.713,0.713,0,0,0.0952
1,0.39,0.39,0,0,0,0,0.587,0.772,0.772,0,0,0.0952
1,0.431,0.431,0.467,0,0,0,0.698,0.787,0.787,0,0,0.0476
1,0.529,0.529,0,0,0,0,0.742,0.742,0.742,0,0,0.19
1,0.684,0.684,0.0833,0,0,0,0.787,0.698,0.698,0,0,0
1,0.83,0.83,0.15,0,0,0,0.765,0.668,0.668,0,0,0
1,0.325,0.325,0,0,0,0,0.456,0.53,0.53,0,0,0.171
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0507,0.0507,0,0,0,0,0.312,0.47,0.47,0,0,0
1,0.094,0.094,0,0,0,0,0.328,0.478,0.478,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.22,0.22,0,0,0,0,0.267,0.559,0.559,0,0,0
0.5,0.213,0.213,0,0,0,0,0.262,0.567,0.567,0,0,0
0.5,0.212,0.212,0,0,0,0,0.284,0.567,0.567,0,0,0
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.212,0.212,0,0,0,0,0.306,0.574,0.574,0,0,0
1,0.377,0.377,0,0,0,0,0.432,0.713,0.713,0,0,0.0476
1,0.219,0.219,0,0,0,0,0.423,0.619,0.619,0,0,0
1,0.24,0.24,0,0,0,0,0.478,0.626,0.626,0,0,0.19
1,0.289,0.289,0,0,0,0,0.5,0.604,0.604,0,0,0.333
1,0.366,0.366,0,0,0,0,0.522,0.582,0.582,0,0,0.0952
1,0.83,0.83,0.467,0,0,0,0.765,0.668,0.668,0,0,0.286
1,0.325,0.325,0,0,0,0,0.456,0.53,0.53,0,0,0.0476
1,0.148,0.148,0,0,0,0,0.406,0.5,0.5,0,0,0.0952
1,0.0857,0.0857,0,0,0,0,0.35,0.492,0.492,0,0,0.19
1,0.0612,0.0612,0,0,0,0,0.334,0.478,0.478,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.334,0.47,0.47,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.094,0.094,0,0,0,0,0.328,0.478,0.478,0,0,0.37
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.238
0.5,0.049,0.049,0.233,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.234,0.234,0,0,0,0,0.256,0.552,0.552,0,0,0.0476
0.5,0.228,0.228,0,0,0,0,0.262,0.552,0.552,0,0,0.143
0.5,0.22,0.22,0,0,0.233,0,0.267,0.559,0.559,0,0,0
0.5,0.213,0.213,0.233,0,1,0.417,0.262,0.567,0.567,0,0.679,0
0.5,0.212,0.212,0,0,0.05,1,0.284,0.567,0.567,0,0.104,0
0.5,0.211,0.211,0,0,0,0.0667,0.301,0.559,0.559,0,0,0.0476
0.5,0.212,0.212,0,0,0,0,0.306,0.574,0.574,0,0,0.443
0.5,0.213,0.213,0,0,0,0,0.345,0.589,0.589,0,0,0.203
0.5,0.219,0.219,0,0,0,0,0.423,0.619,0.619,0,0,0.0952
1,0.431,0.431,0,0,0,0,0.698,0.787,0.787,0,0,0.286
1,0.529,0.529,0,0,0,0,0.742,0.742,0.742,0,0,0.19
1,0.684,0.684,0,0.567,0,0,0.787,0.698,0.698,0.447,0,0.286
1,0.83,0.83,0,0.917,0,0,0.765,0.668,0.668,0.147,0,0
1,0.325,0.325,0,0,0,0,0.456,0.53,0.53,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.094,0.094,0,0,0,0,0.328,0.478,0.478,0,0,0.374
1,0.188,0.188,0,0,0,0,0.367,0.507,0.507,0,0,0.129
1,0.413,0.413,0,0,0,0,0.521,0.623,0.623,0,0,0.248
0.5,0.236,0.236,0,0,0,0,0.317,0.552,0.552,0,0,0
0.5,0.234,0.234,0,0.0667,0,0,0.256,0.552,0.552,0.0823,0,0
0.5,0.228,0.228,0,1,0,0,0.262,0.552,0.552,0.438,0,0.0476
0.5,0.22,0.22,0,0.417,0,0,0.267,0.559,0.559,0,0,0.0952
0.5,0.213,0.213,0.233,0,0,0,0.262,0.567,0.567,0,0,0
0.5,0.212,0.212,0,0,0,0,0.284,0.567,0.567,0,0,0
0.5,0.211,0.211,0,0,0,0,0.301,0.559,0.559,0,0,0
0.5,0.212,0.212,0,0,0,0,0.306,0.574,0.574,0,0,0.0952
0.5,0.213,0.213,0,0,0,0,0.345,0.589,0.589,0,0,0
0.5,0.219,0.219,0,0,0,0,0.423,0.619,0.619,0,0,0.0952
0,0.049,0.049,0,0,0.233,0,0.258,0.465,0.465,0,0,0
1,0.529,0.529,0,0,1,0,0.742,0.742,0.742,0,0.551,0.143
1,0.684,0.684,0,0,0.567,0.9,0.787,0.698,0.698,0,0.59,0.381
1,0.83,0.83,0,0,0,0.833,0.765,0.668,0.668,0,0.5,0.0476
1,0.325,0.325,0,0,0,0,0.456,0.53,0.53,0,0,0
1,0.148,0.148,0,0,0,0,0.406,0.5,0.5,0,0,0.143
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0.5,0.049,0.049,0.233,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.326,0.326,0.7,0,0,0,0.477,0.549,0.549,0,0,0.244
0.5,0.231,0.231,0,0,0,0,0.389,0.544,0.544,0,0,0
0.5,0.236,0.236,0,0,0,0,0.317,0.552,0.552,0,0,0
0.5,0.234,0.234,0,0,0,0,0.256,0.552,0.552,0,0,0
0.5,0.228,0.228,0,0,0,0,0.262,0.552,0.552,0,0,0
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
0.5,0.212,0.212,0,0,0,0,0.284,0.567,0.567,0,0,0.143
0.5,0.211,0.211,0,0,0,0,0.301,0.559,0.559,0,0,0.126
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.213,0.213,0,0,0,0,0.345,0.589,0.589,0,0,0
0.5,0.219,0.219,0,0,0,0,0.423,0.619,0.619,0,0,0.0476
1,0.431,0.431,0,0.567,0,0,0.698,0.787,0.787,0.434,0,0.286
1,0.529,0.529,0.233,0.917,0,0,0.742,0.742,0.742,0.294,0,0.0476
1,0.684,0.684,0,0,0,0,0.787,0.698,0.698,0,0,0.0476
1,0.83,0.83,0,0,0,0,0.765,0.668,0.668,0,0,0.571
1,0.325,0.325,0,0,0,0,0.456,0.53,0.53,0,0,0.312
1,0.148,0.148,0,0,0,0,0.406,0.5,0.5,0,0,0.333
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.143
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.188,0.188,0,0,0,0,0.367,0.507,0.507,0,0,0.352
1,0.231,0.231,0,0,0,0,0.389,0.544,0.544,0,0,0.27
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.228,0.228,0,0,0,0,0.262,0.552,0.552,0,0,0.19
0.5,0.22,0.22,0,0,0,0,0.267,0.559,0.559,0,0,0
0.5,0.213,0.213,0,0,0,0,0.262,0.567,0.567,0,0,0.0476
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.143
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.143
1,0.39,0.39,0,0,0,0,0.587,0.772,0.772,0,0,0.0476
1,0.431,0.431,0,0.317,0,0,0.698,0.787,0.787,0.347,0,0
1,0.529,0.529,0,1,0,0,0.742,0.742,0.742,0.641,0,0
1,0.684,0.684,0,0.167,0,0,0.787,0.698,0.698,0.578,0,0
1,0.83,0.83,0,0,0,0,0.765,0.668,0.668,0,0,0.419
1,0.325,0.325,0,0,0,0,0.456,0.53,0.53,0,0,0.143
1,0.148,0.148,0,0,0,0,0.406,0.5,0.5,0,0,0.19
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.236,0.236,0,0,0,0,0.317,0.552,0.552,0,0,0
1,0.234,0.234,0,0,0,0,0.256,0.552,0.552,0,0,0
1,0.407,0.407,0,0,0,0,0.266,0.638,0.638,0,0,0
0.5,0.22,0.22,0,0,0,0,0.267,0.559,0.559,0,0,0
1,0.378,0.378,0.583,0,0,0,0.266,0.668,0.668,0,0,0
0.5,0.212,0.212,0.35,0,0,0,0.284,0.567,0.567,0,0,0
0.5,0.211,0.211,0,0,0,0,0.301,0.559,0.559,0,0,0.0476
0.5,0.212,0.212,0,0,0,0,0.306,0.574,0.574,0,0,0.143
0.5,0.213,0.213,0,0,0,0,0.345,0.589,0.589,0,0,0.19
0.5,0.219,0.219,0,0,0,0,0.423,0.619,0.619,0,0,0.127
1,0.431,0.431,0,0,0,0,0.698,0.787,0.787,0,0,0.263
1,0.529,0.529,0,0,0,0,0.742,0.742,0.742,0,0,0.367
1,0.684,0.684,0,0,0,0,0.787,0.698,0.698,0,0,0.757
1,0.83,0.83,0,0,0,0,0.765,0.668,0.668,0,0,0
1,0.325,0.325,0,0,0,0,0.456,0.53,0.53,0,0,0.255
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.571
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.261
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.118
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.228,0.228,0,0,0,0,0.262,0.552,0.552,0,0,0.0952
1,0.22,0.22,0,0,0,0,0.267,0.559,0.559,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.143
1,0.377,0.377,0,0,0,0,0.432,0.713,0.713,0,0,0
0.5,0.219,0.219,0,0,0,0,0.423,0.619,0.619,0,0,0
1,0.431,0.431,0.233,0.133,0,0,0.698,0.787,0.787,0.13,0,0
1,0.529,0.529,0,1,0,0,0.742,0.742,0.742,0.576,0,0
1,0.684,0.684,0,0.35,0,0,0.787,0.698,0.698,0.546,0,0.0476
1,0.83,0.83,0,0,0,0,0.765,0.668,0.668,0.765,0,0.143
1,0.325,0.325,0,0,0,0,0.456,0.53,0.53,0.493,0,0.19
1,0.148,0.148,0,0,0,0,0.406,0.5,0.5,0.537,0,0.143
1,0.0857,0.0857,0,0,0,0,0.35,0.492,0.492,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.143
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.153
1,0.413,0.413,0.233,0,0,0,0.521,0.623,0.623,0,0,0.101
1,0.423,0.423,0,0,0,0,0.377,0.638,0.638,0,0,0
1,0.419,0.419,0,0,0,0,0.255,0.638,0.638,0,0,0
1,0.407,0.407,0.267,0,0,0,0.266,0.638,0.638,0,0,0
0.5,0.22,0.22,0.2,0,0,0,0.267,0.559,0.559,0,0,0.0476
0.5,0.213,0.213,0,0,0,0,0.262,0.567,0.567,0,0,0.381
0.5,0.212,0.212,0,0,0,0,0.284,0.567,0.567,0,0,0
0.5,0.211,0.211,0,0,0,0,0.301,0.559,0.559,0,0,0.0476
0.5,0.212,0.212,0,0,0,0,0.306,0.574,0.574,0,0,0.19
0.5,0.213,0.213,0,0,0,0,0.345,0.589,0.589,0,0,0.0952
0.5,0.219,0.219,0.7,0,0.233,0,0.423,0.619,0.619,0,0,0
1,0.431,0.431,0,0.317,1,0.15,0.698,0.787,0.787,0.212,0.203,0.0952
1,0.529,0.529,0,1,0.317,1,0.742,0.742,0.742,0.814,0,0.333
1,0.684,0.684,0,0.167,0,0.583,0.787,0.698,0.698,0.471,0,0.0952
1,0.44,0.44,0,0,0,0,0.511,0.567,0.567,0,0,0.19
1,0.325,0.325,0,0,0,0,0.456,0.53,0.53,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0507,0.0507,0,0,0,0,0.312,0.47,0.47,0,0,0
1,0.094,0.094,0,0,0,0,0.328,0.478,0.478,0,0,0
1,0.188,0.188,0,0,0,0,0.367,0.507,0.507,0,0,0.217
1,0.413,0.413,0,0,0,0,0.521,0.623,0.623,0,0,0.236
1,0.423,0.423,0,0,0,0,0.377,0.638,0.638,0,0,0.4
0.5,0.234,0.234,0,0,0.483,0,0.256,0.552,0.552,0,0.046,0.286
0.5,0.228,0.228,0,0,1,0,0.262,0.552,0.552,0,0.27,0.0476
0.5,0.22,0.22,0,0,0.833,0.633,0.267,0.559,0.559,0,0.196,0
0.5,0.213,0.213,0.233,0,0,0.6,0.262,0.567,0.567,0,0,0.0476
1,0.374,0.374,0,0,0,0,0.31,0.668,0.668,0,0,0
1,0.374,0.374,0,0,0,0,0.344,0.653,0.653,0,0,0.0476
1,0.374,0.374,0,0,0,0,0.355,0.683,0.683,0,0,0
1,0.377,0.377,0,0,0.733,0,0.432,0.713,0.713,0,0.397,0
1,0.39,0.39,0,0,0.817,0.65,0.587,0.772,0.772,0,0.298,0.0476
1,0.431,0.431,0,0,0,0.833,0.698,0.787,0.787,0,0,0.0476
1,0.529,0.529,0.267,0,0,0,0.742,0.742,0.742,0,0,0.238
1,0.684,0.684,0.433,0.567,0,0,0.787,0.698,0.698,0.459,0,0.143
1,0.44,0.44,0,0.917,0,0,0.511,0.567,0.567,0.356,0,0
