,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Clothes Dryer,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
5612,2007-08-22T20:00:00,2007-08-22T21:00:00,2007-08-23T02:00:00Z,4.187,1.227,0.0,0.0,0.0,0.0,0.09,0.005,0.673,0.029,0.043,0.0,0.061,0.045,0.0,0.0,0.0,0.0,0.011,0.27,0.0,0.0,0.0,0.51991,0.51991,0.51991,0.51991,0.0,0.0,0.0,0.0,0.0382,0.00226,0.28524,0.01209,0.01812,0.0,0.02587,0.0191,0.0,0.0,0.0,0.0,0.00462,0.1144,0.0,0.0,0.0,0.0,0.0,0.475,0.182,0.0,0.0,2.52,0.347,0.424,0.0,0.0,70.597,72.0,77.729,68.0,72.0,55.454,0.0,97.767,64.4,57.839,68.0,13.645,0.0,0.0
5613,2007-08-22T21:00:00,2007-08-22T22:00:00,2007-08-23T03:00:00Z,6.362,0.959,3.09,0.0,0.0,0.0,0.091,0.006,0.444,0.019,0.049,0.0,0.06,0.044,0.0,0.0,0.0,0.0,0.007,0.238,0.0,3.09,0.0,0.83968,0.83968,0.38445,0.38445,0.45523,0.0,0.0,0.0,0.03664,0.00228,0.17818,0.00755,0.01979,0.0,0.02396,0.01769,0.0,0.0,0.0,0.0,0.00299,0.09537,0.0,0.45523,0.0,0.0,0.0,2.37,0.91,0.0,0.0,2.69,1.73,0.422,0.0,0.0,65.698,72.0,75.166,68.0,72.0,49.059,0.0,0.0,60.8,55.428,72.0,11.408,0.0,0.0
5614,2007-08-22T22:00:00,2007-08-22T23:00:00,2007-08-23T04:00:00Z,3.168,0.489,1.499,0.0,0.0,0.0,0.064,0.004,0.055,0.002,0.043,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.499,0.0,0.43563,0.43563,0.2148,0.2148,0.22083,0.0,0.0,0.0,0.02831,0.00172,0.02422,0.00103,0.01878,0.0,0.0251,0.01853,0.0,0.0,0.0,0.0,0.00189,0.09522,0.0,0.22083,0.0,0.0,0.0,0.951,0.365,0.0,0.0,1.862,0.693,0.421,0.0,0.0,62.567,72.0,72.564,68.0,72.0,53.233,0.0,0.0,59.0,54.759,77.0,12.079,0.0,0.0
5615,2007-08-22T23:00:00,2007-08-23T00:00:00,2007-08-23T05:00:00Z,1.516,0.444,0.0,0.0,0.0,0.0,0.013,0.001,0.055,0.002,0.03,0.03,0.053,0.039,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.0,0.19869,0.19869,0.19869,0.19869,0.0,0.0,0.0,0.0,0.00574,0.00033,0.02466,0.00105,0.01324,0.01341,0.02381,0.01758,0.0,0.0,0.0,0.0,0.00193,0.09694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351,0.0,0.416,0.0,0.0,60.155,72.0,71.135,68.0,72.0,20.919,99.99,0.0,57.2,54.01,82.0,12.751,0.0,0.0
5616,2007-08-23T00:00:00,2007-08-23T01:00:00,2007-08-23T06:00:00Z,2.912,0.423,1.47,0.0,0.0,0.0,0.03,0.002,0.055,0.002,0.022,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.47,0.0,0.41579,0.41579,0.19921,0.19921,0.21657,0.0,0.0,0.0,0.01426,0.00086,0.02599,0.0011,0.01019,0.0,0.02449,0.01808,0.0,0.0,0.0,0.0,0.00203,0.1022,0.0,0.21657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877,0.0,0.423,0.0,0.0,58.12,72.0,69.829,68.0,72.0,61.498,0.0,0.0,55.4,53.359,88.0,13.422,0.0,0.0
5617,2007-08-23T01:00:00,2007-08-23T02:00:00,2007-08-23T07:00:00Z,2.921,0.408,1.529,0.0,0.0,0.0,0.019,0.001,0.055,0.002,0.022,0.0,0.051,0.037,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.529,0.0,0.4346,0.4346,0.20936,0.20936,0.22524,0.0,0.0,0.0,0.00951,0.00056,0.0283,0.0012,0.0111,0.0,0.026,0.0192,0.0,0.0,0.0,0.0,0.00221,0.11128,0.0,0.22524,0.0,0.0,0.0,1.898,0.729,0.0,0.0,0.526,1.384,0.421,0.0,0.0,57.185,72.0,68.674,68.0,72.0,64.19,0.0,0.0,55.4,52.308,82.0,14.093,0.0,0.0
5618,2007-08-23T02:00:00,2007-08-23T03:00:00,2007-08-23T08:00:00Z,2.812,0.393,1.47,0.0,0.0,0.0,0.007,0.0,0.055,0.002,0.022,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.47,0.0,0.42778,0.42778,0.21122,0.21122,0.21656,0.0,0.0,0.0,0.0036,0.00021,0.02963,0.00126,0.01161,0.0,0.02652,0.01958,0.0,0.0,0.0,0.0,0.00232,0.11649,0.0,0.21656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.419,0.0,0.0,55.764,72.0,67.706,68.0,72.0,67.411,0.0,0.0,53.6,51.623,88.0,14.54,0.0,0.0
5619,2007-08-23T03:00:00,2007-08-23T04:00:00,2007-08-23T09:00:00Z,1.31,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.002,0.022,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.0,0.20797,0.20797,0.20797,0.20797,0.0,0.0,0.0,0.0,0.0,0.0,0.02988,0.00127,0.01171,0.0,0.02604,0.01923,0.0,0.0,0.0,0.0,0.00234,0.1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.0,0.0,55.142,71.988,66.896,68.0,72.0,70.198,0.0,0.0,53.6,51.623,88.0,15.211,0.0,0.0
5620,2007-08-23T04:00:00,2007-08-23T05:00:00,2007-08-23T10:00:00Z,2.58,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.002,0.022,0.0,0.047,0.035,0.0,0.0,0.0,0.374,0.004,0.217,0.0,0.0,0.0,0.4095,0.4095,0.4095,0.4095,0.0,0.0,0.0,0.0,0.0,0.0,0.02987,0.00127,0.01171,0.0,0.02533,0.0187,0.0,0.0,0.0,0.20283,0.00234,0.11745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.0,0.0,53.953,72.007,66.133,68.0,72.0,74.344,0.0,0.0,51.8,50.852,94.0,15.882,0.0,0.0
5621,2007-08-23T05:00:00,2007-08-23T06:00:00,2007-08-23T11:00:00Z,6.195,0.412,4.789,0.0,0.0,0.0,0.0,0.0,0.101,0.004,0.017,0.0,0.047,0.035,0.0,0.0,0.0,0.0,0.005,0.203,0.0,4.789,0.0,0.93115,0.93115,0.2257,0.2257,0.70545,0.0,0.0,0.0,0.0,0.0,0.05523,0.00234,0.00953,0.0,0.02562,0.01892,0.0,0.0,0.0,0.0,0.00269,0.11138,0.0,0.70545,0.0,0.0,0.0,3.852,1.479,0.0,0.0,0.0,2.812,0.422,0.0,0.0,53.457,71.625,65.461,68.0,72.0,77.261,0.0,0.0,51.8,50.852,94.0,16.553,0.0,0.0
5622,2007-08-23T06:00:00,2007-08-23T07:00:00,2007-08-23T12:00:00Z,3.328,0.531,1.516,0.0,0.0,0.0,0.0,0.0,0.2,0.008,0.016,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.005,0.215,0.0,1.516,0.0,0.42168,0.42168,0.1983,0.1983,0.22338,0.0,0.0,0.0,0.0,0.0,0.07463,0.00316,0.00614,0.0,0.01843,0.01361,0.0,0.0,0.0,0.0,0.00204,0.08028,0.0,0.22338,0.0,0.0,0.0,1.496,0.575,0.0,0.0,0.0,1.09,0.423,0.0,0.0,53.325,71.506,64.92,68.0,72.0,79.992,0.0,0.0,51.8,51.8,100.0,17.224,1.902,0.951
5623,2007-08-23T07:00:00,2007-08-23T08:00:00,2007-08-23T13:00:00Z,3.241,0.519,1.47,0.0,0.0,0.0,0.0,0.0,0.055,0.002,0.016,0.0,0.052,0.038,0.0,0.0,0.0,0.134,0.004,0.217,0.0,1.47,0.0,0.33484,0.33484,0.11826,0.11826,0.21658,0.0,0.0,0.0,0.0,0.0,0.01257,0.00053,0.00364,0.0,0.01184,0.00875,0.0,0.0,0.0,0.03052,0.00098,0.04943,0.0,0.21658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.0,0.0,55.638,71.955,64.892,68.0,72.0,38.563,0.0,0.0,55.4,53.36,88.0,5.592,15.216,0.0
5624,2007-08-23T08:00:00,2007-08-23T09:00:00,2007-08-23T14:00:00Z,2.924,0.857,0.0,0.0,0.0,0.0,0.016,0.001,0.243,0.01,0.016,0.0,0.053,0.039,0.0,0.0,0.0,0.241,0.005,0.232,0.0,0.0,0.0,0.17099,0.17099,0.17099,0.17099,0.0,0.0,0.0,0.0,0.00325,0.00018,0.04856,0.00206,0.00309,0.0,0.01062,0.00785,0.0,0.0,0.0,0.0481,0.00095,0.04633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.427,0.0,0.0,59.039,72.0,65.289,68.0,72.0,64.287,0.0,0.0,59.0,55.714,82.0,14.764,28.847,0.0
5625,2007-08-23T09:00:00,2007-08-23T10:00:00,2007-08-23T15:00:00Z,5.203,0.61,3.122,0.0,0.0,0.0,0.022,0.001,0.234,0.01,0.013,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.004,0.232,0.0,3.122,0.0,0.57485,0.57485,0.11495,0.11495,0.45989,0.0,0.0,0.0,0.00422,0.00023,0.04419,0.00187,0.00248,0.0,0.01004,0.00741,0.0,0.0,0.0,0.0,0.00074,0.04377,0.0,0.45989,0.0,0.0,0.0,2.848,1.094,0.0,0.0,0.573,2.076,0.421,0.0,0.0,64.32,72.0,66.609,68.0,72.0,27.69,0.0,0.0,60.8,56.434,77.0,0.0,57.06,0.0
5626,2007-08-23T10:00:00,2007-08-23T11:00:00,2007-08-23T16:00:00Z,5.167,0.609,3.089,0.0,0.0,0.0,0.033,0.002,0.228,0.01,0.01,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.004,0.232,0.0,3.089,0.0,0.56871,0.56871,0.1137,0.1137,0.45501,0.0,0.0,0.0,0.00614,0.00033,0.04253,0.0018,0.00193,0.0,0.0097,0.00716,0.0,0.0,0.0,0.0,0.00075,0.04336,0.0,0.45501,0.0,0.0,0.0,2.353,0.904,0.0,0.0,0.808,1.715,0.421,0.0,0.0,71.302,72.0,68.46,68.0,72.0,37.318,0.0,0.0,64.4,58.927,73.0,9.171,93.832,44.38
5627,2007-08-23T11:00:00,2007-08-23T12:00:00,2007-08-23T17:00:00Z,4.299,0.821,1.497,0.0,0.0,0.0,0.066,0.003,0.382,0.016,0.007,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.004,0.253,0.0,1.497,0.0,0.37802,0.37802,0.15751,0.15751,0.22051,0.0,0.0,0.0,0.01263,0.00066,0.07323,0.0031,0.00135,0.0,0.00996,0.00736,0.0,0.0,0.0,0.0,0.00074,0.04847,0.0,0.22051,0.0,0.0,0.0,0.889,0.342,0.0,0.0,1.543,0.648,0.421,0.0,0.0,75.113,72.0,70.33,68.0,72.0,69.847,0.0,0.0,69.8,61.719,64.0,17.224,103.975,24.409
5628,2007-08-23T12:00:00,2007-08-23T13:00:00,2007-08-23T18:00:00Z,4.349,0.831,1.513,0.0,0.0,0.0,0.079,0.004,0.37,0.016,0.006,0.0,0.055,0.04,0.0,0.0,0.0,0.0,0.004,0.259,0.0,1.513,0.0,0.37902,0.37902,0.15614,0.15614,0.22289,0.0,0.0,0.0,0.01485,0.00076,0.06941,0.00294,0.00106,0.0,0.01025,0.00757,0.0,0.0,0.0,0.0,0.00069,0.04861,0.0,0.22289,0.0,0.0,0.0,1.402,0.539,0.0,0.0,1.817,1.023,0.422,0.0,0.0,76.249,72.0,72.123,68.0,72.0,69.256,0.0,0.0,71.6,62.29,60.0,17.224,41.21,56.109
5629,2007-08-23T13:00:00,2007-08-23T14:00:00,2007-08-23T19:00:00Z,3.71,0.648,1.499,0.0,0.0,0.0,0.083,0.004,0.21,0.009,0.005,0.0,0.055,0.04,0.0,0.0,0.0,0.0,0.004,0.238,0.0,1.499,0.0,0.34279,0.34279,0.12196,0.12196,0.22082,0.0,0.0,0.0,0.01558,0.00078,0.03951,0.00168,0.00097,0.0,0.01027,0.00758,0.0,0.0,0.0,0.0,0.00081,0.04477,0.0,0.22082,0.0,0.0,0.0,0.951,0.365,0.0,0.0,1.843,0.693,0.421,0.0,0.0,79.238,72.0,73.677,68.0,72.0,63.813,0.0,0.0,73.4,65.151,65.0,16.106,113.168,40.576
5630,2007-08-23T14:00:00,2007-08-23T15:00:00,2007-08-23T20:00:00Z,3.704,0.65,1.484,0.0,0.0,0.0,0.088,0.004,0.21,0.009,0.005,0.0,0.055,0.04,0.0,0.0,0.0,0.0,0.005,0.235,0.0,1.484,0.0,0.3404,0.3404,0.12175,0.12175,0.21865,0.0,0.0,0.0,0.01642,0.00083,0.03928,0.00167,0.00097,0.0,0.01021,0.00754,0.0,0.0,0.0,0.0,0.00085,0.04399,0.0,0.21865,0.0,0.0,0.0,0.477,0.183,0.0,0.0,1.96,0.347,0.418,0.0,0.0,79.191,72.0,74.656,68.0,72.0,63.813,0.0,0.0,73.4,65.151,65.0,16.106,74.178,0.0
5631,2007-08-23T15:00:00,2007-08-23T16:00:00,2007-08-23T21:00:00Z,3.746,0.659,1.499,0.0,0.0,0.0,0.092,0.005,0.21,0.009,0.006,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.005,0.241,0.0,1.499,0.0,0.34709,0.34709,0.12632,0.12632,0.22077,0.0,0.0,0.0,0.01759,0.00089,0.04025,0.00171,0.00108,0.0,0.01021,0.00754,0.0,0.0,0.0,0.0,0.00088,0.04615,0.0,0.22077,0.0,0.0,0.0,0.953,0.366,0.0,0.0,2.054,0.693,0.421,0.0,0.0,78.183,72.0,75.01,68.0,72.0,63.813,0.0,0.0,73.4,66.167,69.0,16.106,65.936,0.0
5632,2007-08-23T16:00:00,2007-08-23T17:00:00,2007-08-23T22:00:00Z,2.276,0.667,0.0,0.0,0.0,0.0,0.082,0.004,0.212,0.009,0.009,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.005,0.246,0.0,0.0,0.0,0.13119,0.13119,0.13119,0.13119,0.0,0.0,0.0,0.0,0.01613,0.00086,0.04171,0.00177,0.00176,0.0,0.01124,0.0083,0.0,0.0,0.0,0.0,0.00101,0.04842,0.0,0.0,0.0,0.0,0.0,0.475,0.182,0.0,0.0,1.934,0.347,0.423,0.0,0.0,75.647,72.0,74.872,68.0,72.0,64.124,0.0,0.0,69.8,63.867,73.0,16.106,67.204,0.0
5633,2007-08-23T17:00:00,2007-08-23T18:00:00,2007-08-23T23:00:00Z,4.085,0.76,1.494,0.0,0.0,0.0,0.062,0.003,0.219,0.009,0.017,0.03,0.062,0.046,0.047,0.0,0.0,0.0,0.006,0.258,0.0,1.494,0.0,0.39166,0.39166,0.17165,0.17165,0.22001,0.0,0.0,0.0,0.0139,0.00076,0.04944,0.0021,0.00393,0.00678,0.01409,0.0104,0.01057,0.0,0.0,0.0,0.00141,0.05827,0.0,0.22001,0.0,0.0,0.402,0.474,0.182,0.0,0.0,1.502,0.559,0.422,0.0,0.0,73.146,72.0,74.423,68.0,72.0,13.619,99.99,0.0,66.2,63.778,88.0,11.408,49.135,12.68
5634,2007-08-23T18:00:00,2007-08-23T19:00:00,2007-08-24T00:00:00Z,6.778,1.091,3.055,0.0,0.0,0.0,0.082,0.005,0.239,0.01,0.023,0.0,0.065,0.048,0.352,0.0,0.0,0.0,0.007,0.261,0.0,3.055,0.0,0.80936,0.80936,0.35935,0.35935,0.45002,0.0,0.0,0.0,0.02702,0.00152,0.07869,0.00334,0.00758,0.0,0.02139,0.0158,0.11586,0.0,0.0,0.0,0.00231,0.08585,0.0,0.45002,0.0,0.0,1.883,0.477,0.183,0.0,0.0,2.053,1.336,0.42,0.0,0.0,71.337,72.0,73.751,68.0,72.0,54.201,0.0,0.0,66.2,63.778,88.0,13.645,30.115,13.948
5635,2007-08-23T19:00:00,2007-08-23T20:00:00,2007-08-24T01:00:00Z,5.527,1.168,1.543,0.0,0.0,0.0,0.098,0.006,0.518,0.022,0.031,0.0,0.062,0.046,0.088,0.0,0.0,0.0,0.01,0.287,0.0,1.543,0.0,0.77731,0.77731,0.55009,0.55009,0.22722,0.0,0.0,0.0,0.046,0.00265,0.24404,0.01035,0.01439,0.0,0.02937,0.02169,0.04143,0.0,0.0,0.0,0.00485,0.13533,0.0,0.22722,0.0,0.0,2.541,0.476,0.183,0.0,0.0,2.488,1.685,0.421,0.0,0.0,69.578,72.0,73.042,68.0,72.0,44.334,0.0,0.0,66.2,63.779,88.0,11.408,5.706,0.0
5636,2007-08-23T20:00:00,2007-08-23T21:00:00,2007-08-24T02:00:00Z,5.735,1.247,1.482,0.0,0.0,0.0,0.109,0.006,0.673,0.029,0.043,0.0,0.061,0.045,0.0,0.0,0.0,0.0,0.011,0.27,0.0,1.482,0.0,0.74642,0.74642,0.52819,0.52819,0.21823,0.0,0.0,0.0,0.04605,0.00269,0.28524,0.01209,0.01812,0.0,0.02587,0.0191,0.0,0.0,0.0,0.0,0.00462,0.1144,0.0,0.21823,0.0,0.0,0.512,0.0,0.0,0.0,0.0,2.807,0.27,0.425,0.0,0.0,67.345,72.0,72.167,68.0,72.0,18.041,0.0,0.0,66.2,62.734,83.0,0.0,0.0,0.0
5637,2007-08-23T21:00:00,2007-08-23T22:00:00,2007-08-24T03:00:00Z,5.205,1.525,0.0,0.0,0.0,0.0,0.121,0.007,0.444,0.019,0.049,0.0,0.06,0.044,0.0,0.0,0.0,0.535,0.007,0.238,0.0,0.0,0.0,0.61171,0.61171,0.61171,0.61171,0.0,0.0,0.0,0.0,0.04867,0.00291,0.17818,0.00755,0.01979,0.0,0.02396,0.01769,0.0,0.0,0.0,0.21461,0.00299,0.09537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.194,0.0,0.416,0.0,0.0,64.852,72.0,71.024,68.0,72.0,18.041,0.0,0.0,66.2,62.735,83.0,0.0,0.0,0.0
5638,2007-08-23T22:00:00,2007-08-23T23:00:00,2007-08-24T04:00:00Z,5.082,1.054,1.485,0.0,0.0,0.0,0.103,0.006,0.345,0.015,0.043,0.0,0.057,0.042,0.0,0.0,0.0,0.214,0.007,0.223,0.0,1.485,0.0,0.68174,0.68174,0.46305,0.46305,0.21869,0.0,0.0,0.0,0.04521,0.00262,0.15149,0.00642,0.01878,0.0,0.0251,0.01853,0.0,0.0,0.0,0.09387,0.00294,0.09809,0.0,0.21869,0.0,0.0,0.0,0.473,0.182,0.0,0.0,2.631,0.347,0.424,0.0,0.0,63.652,72.0,70.204,68.0,72.0,18.534,0.0,0.0,66.2,62.734,83.0,2.013,0.0,0.0
5639,2007-08-23T23:00:00,2007-08-24T00:00:00,2007-08-24T05:00:00Z,2.048,0.6,0.0,0.0,0.0,0.0,0.054,0.003,0.166,0.007,0.03,0.03,0.053,0.039,0.0,0.0,0.0,0.0,0.006,0.212,0.0,0.0,0.0,0.26835,0.26835,0.26835,0.26835,0.0,0.0,0.0,0.0,0.02413,0.00132,0.07437,0.00315,0.01324,0.01341,0.02381,0.01758,0.0,0.0,0.0,0.0,0.00268,0.09465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.312,0.0,0.416,0.0,0.0,63.018,72.0,69.609,68.0,72.0,4.407,99.99,0.0,64.4,62.042,88.0,3.579,0.0,0.0
5640,2007-08-24T00:00:00,2007-08-24T01:00:00,2007-08-24T06:00:00Z,3.076,0.462,1.499,0.0,0.0,0.0,0.068,0.004,0.055,0.002,0.022,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.499,0.0,0.4387,0.4387,0.21782,0.21782,0.22088,0.0,0.0,0.0,0.03196,0.00177,0.02599,0.0011,0.01019,0.0,0.02449,0.01808,0.0,0.0,0.0,0.0,0.00203,0.1022,0.0,0.22088,0.0,0.0,0.0,0.949,0.365,0.0,0.0,1.655,0.694,0.422,0.0,0.0,62.551,72.0,69.121,68.0,72.0,19.874,0.0,0.0,65.3,63.317,90.0,0.895,0.0,0.0
5641,2007-08-24T01:00:00,2007-08-24T02:00:00,2007-08-24T07:00:00Z,3.032,0.458,1.47,0.0,0.0,0.0,0.066,0.004,0.055,0.002,0.022,0.0,0.051,0.037,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.47,0.0,0.45148,0.45148,0.23491,0.23491,0.21657,0.0,0.0,0.0,0.03377,0.00184,0.0283,0.0012,0.0111,0.0,0.026,0.0192,0.0,0.0,0.0,0.0,0.00221,0.11128,0.0,0.21657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.576,0.0,0.422,0.0,0.0,62.197,72.0,68.684,68.0,72.0,18.051,0.0,0.0,66.2,62.308,81.0,0.447,0.0,0.0
5642,2007-08-24T02:00:00,2007-08-24T03:00:00,2007-08-24T08:00:00Z,1.545,0.453,0.0,0.0,0.0,0.0,0.063,0.003,0.055,0.002,0.022,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.0,0.24333,0.24333,0.24333,0.24333,0.0,0.0,0.0,0.0,0.03409,0.00183,0.02963,0.00126,0.01161,0.0,0.02652,0.01958,0.0,0.0,0.0,0.0,0.00232,0.11649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.491,0.0,0.424,0.0,0.0,62.808,72.0,68.41,68.0,72.0,17.837,0.0,0.0,67.1,62.283,77.0,3.132,0.0,0.0
5643,2007-08-24T03:00:00,2007-08-24T04:00:00,2007-08-24T09:00:00Z,1.535,0.45,0.0,0.0,0.0,0.0,0.063,0.003,0.055,0.002,0.022,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.0,0.24371,0.24371,0.24371,0.24371,0.0,0.0,0.0,0.0,0.03394,0.00179,0.02988,0.00127,0.01171,0.0,0.02604,0.01923,0.0,0.0,0.0,0.0,0.00234,0.1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.441,0.0,0.414,0.0,0.0,63.097,72.0,68.282,68.0,72.0,14.16,0.0,0.0,68.0,62.219,73.0,0.0,0.0,0.0
5644,2007-08-24T04:00:00,2007-08-24T05:00:00,2007-08-24T10:00:00Z,2.965,0.438,1.47,0.0,0.0,0.0,0.054,0.003,0.055,0.002,0.022,0.0,0.047,0.035,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.47,0.0,0.45391,0.45391,0.23732,0.23732,0.21659,0.0,0.0,0.0,0.02916,0.0015,0.02987,0.00127,0.01171,0.0,0.02533,0.0187,0.0,0.0,0.0,0.0,0.00234,0.11745,0.0,0.21659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.428,0.0,0.0,63.41,72.0,68.202,68.0,72.0,12.153,0.0,62.83,68.9,62.346,70.0,1.118,0.0,0.0
5645,2007-08-24T05:00:00,2007-08-24T06:00:00,2007-08-24T11:00:00Z,3.598,0.61,1.516,0.0,0.0,0.0,0.061,0.003,0.101,0.004,0.017,0.0,0.047,0.035,0.0,0.0,0.0,0.134,0.005,0.203,0.0,1.516,0.0,0.55755,0.55755,0.33427,0.33427,0.22328,0.0,0.0,0.0,0.03351,0.00171,0.05523,0.00234,0.00953,0.0,0.02562,0.01892,0.0,0.0,0.0,0.07334,0.00269,0.11138,0.0,0.22328,0.0,0.0,0.0,1.484,0.57,0.0,0.0,1.351,1.082,0.421,0.0,0.0,63.686,72.0,68.143,68.0,72.0,9.603,0.0,72.207,69.8,62.443,67.0,0.447,0.0,0.0
5646,2007-08-24T06:00:00,2007-08-24T07:00:00,2007-08-24T12:00:00Z,2.913,0.854,0.0,0.0,0.0,0.0,0.078,0.004,0.2,0.008,0.016,0.0,0.049,0.036,0.0,0.0,0.0,0.241,0.005,0.215,0.0,0.0,0.0,0.31885,0.31885,0.31885,0.31885,0.0,0.0,0.0,0.0,0.02902,0.0015,0.07463,0.00316,0.00614,0.0,0.01843,0.01361,0.0,0.0,0.0,0.09003,0.00204,0.08028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.727,0.0,0.413,0.0,0.0,64.138,72.0,68.142,68.0,72.0,7.392,0.0,63.999,70.52,63.571,69.0,0.0,1.902,2.219
