Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-04-25T20:00:00,2007-04-25T21:00:00,2007-04-26T02:00:00Z,4.324,0.357,3.107,0.0,0.0,0.0,0.045,0.045,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.209,0.0,3.107,0.55331,0.55331,0.09566,0.09566,0.45765,0.0,0.0,0.0,0.01209,0.01216,0.0,0.01432,0.0,0.0,0.0,0.0,0.00116,0.05594,0.0,0.45765,0.0,0.0,2.053,0.809,0.0,0.0,1.912,0.415,0.0,0.0,63.713,72.192,72.0,75.0,92.471,0.0,0.0,57.2,46.536,44.0,4.698,0.0,0.0
2007-04-25T21:00:00,2007-04-25T22:00:00,2007-04-26T03:00:00Z,6.485,0.787,3.799,0.005,0.0,0.0,0.414,0.052,0.0,0.052,0.0,0.0,0.0,0.0,0.009,0.254,0.691,3.108,0.76332,0.76332,0.20373,0.20373,0.55959,0.00134,0.0,0.0,0.10726,0.01354,0.0,0.01353,0.0,0.0,0.0,0.0,0.00221,0.06586,0.10177,0.45781,0.0,0.0,2.063,0.813,0.572,0.0,1.921,0.42,0.0,0.0,58.808,72.001,72.0,75.0,114.209,0.0,0.0,53.6,44.814,50.0,8.053,0.0,0.0
2007-04-25T22:00:00,2007-04-25T23:00:00,2007-04-26T04:00:00Z,4.154,0.364,2.912,0.011,0.0,0.0,0.045,0.045,0.0,0.05,0.0,0.0,0.0,0.0,0.004,0.209,1.424,1.488,0.52475,0.52475,0.09583,0.09583,0.42892,0.0028,0.0,0.0,0.01187,0.01194,0.0,0.01316,0.0,0.0,0.0,0.0,0.00114,0.05493,0.20975,0.21917,0.0,0.0,0.458,0.181,1.175,0.0,0.427,0.422,0.0,0.0,55.321,72.0,72.0,75.0,110.719,0.0,0.0,51.8,42.772,47.0,5.816,0.0,0.0
2007-04-25T23:00:00,2007-04-26T00:00:00,2007-04-26T05:00:00Z,5.482,0.446,3.961,0.03,0.05,0.0,0.045,0.031,0.03,0.047,0.0,0.0,0.0,0.0,0.004,0.209,3.961,0.0,0.70503,0.70503,0.12153,0.12153,0.5835,0.00807,0.01364,0.0,0.0123,0.00856,0.00818,0.0127,0.0,0.0,0.0,0.0,0.00118,0.05691,0.5835,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.418,0.0,0.0,51.629,72.0,72.0,75.0,64.879,99.99,0.0,48.2,40.839,53.0,4.698,0.0,0.0
2007-04-26T00:00:00,2007-04-26T01:00:00,2007-04-26T06:00:00Z,6.115,0.401,4.747,0.024,0.05,0.0,0.045,0.023,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.209,3.277,1.47,0.80983,0.80983,0.11057,0.11057,0.69926,0.00675,0.01379,0.0,0.01244,0.00632,0.0,0.01253,0.0,0.0,0.0,0.0,0.00119,0.05755,0.4827,0.21656,0.0,0.0,0.0,0.0,2.705,0.0,0.0,0.419,0.0,0.0,48.58,72.0,72.0,75.0,124.731,0.0,0.0,46.4,39.154,52.0,4.698,0.0,0.0
2007-04-26T01:00:00,2007-04-26T02:00:00,2007-04-26T07:00:00Z,4.921,0.402,3.55,0.027,0.05,0.0,0.045,0.023,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.209,3.55,0.0,0.63206,0.63206,0.10914,0.10914,0.52292,0.0072,0.01358,0.0,0.01225,0.00623,0.0,0.01204,0.0,0.0,0.0,0.0,0.00117,0.05668,0.52292,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.426,0.0,0.0,46.611,72.0,72.0,75.0,127.138,0.0,0.0,46.4,38.512,48.0,5.816,0.0,0.0
2007-04-26T02:00:00,2007-04-26T03:00:00,2007-04-26T08:00:00Z,5.389,0.404,4.01,0.03,0.05,0.0,0.045,0.023,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.209,4.01,0.0,0.69971,0.69971,0.10905,0.10905,0.59066,0.00808,0.01349,0.0,0.01217,0.00618,0.0,0.01165,0.0,0.0,0.0,0.0,0.00116,0.05631,0.59066,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.415,0.0,0.0,44.527,72.0,72.0,75.0,129.013,0.0,0.0,44.96,37.478,49.0,4.698,0.0,0.0
2007-04-26T03:00:00,2007-04-26T04:00:00,2007-04-26T09:00:00Z,7.65,0.409,6.255,0.036,0.05,0.0,0.045,0.023,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.209,4.784,1.47,1.02991,1.02991,0.10859,0.10859,0.92132,0.00949,0.01328,0.0,0.01198,0.00609,0.0,0.01117,0.0,0.0,0.0,0.0,0.00115,0.05544,0.70474,0.21658,0.0,0.0,0.0,0.0,3.949,0.0,0.0,0.425,0.0,0.0,42.123,72.0,72.0,75.0,133.532,0.0,0.0,42.8,35.973,51.0,3.355,0.0,0.0
2007-04-26T04:00:00,2007-04-26T05:00:00,2007-04-26T10:00:00Z,6.531,0.41,5.131,0.038,0.05,0.0,0.045,0.023,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.209,5.131,0.0,0.86816,0.86816,0.11233,0.11233,0.75584,0.01049,0.01369,0.0,0.01235,0.00628,0.0,0.0112,0.0,0.0,0.0,0.0,0.00118,0.05714,0.75584,0.0,0.0,0.0,0.0,0.0,4.236,0.0,0.0,0.423,0.0,0.0,40.8,72.0,72.0,75.0,137.525,0.0,0.0,42.8,35.973,51.0,5.816,0.0,0.0
2007-04-26T05:00:00,2007-04-26T06:00:00,2007-04-26T11:00:00Z,7.531,0.411,6.127,0.044,0.05,0.0,0.045,0.018,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.209,5.898,0.23,1.01359,1.01359,0.11103,0.11103,0.90256,0.01189,0.01349,0.0,0.01217,0.00497,0.0,0.01104,0.0,0.0,0.0,0.0,0.00116,0.05631,0.86875,0.03381,0.0,0.0,0.0,0.0,4.869,0.0,0.0,0.412,0.0,0.0,39.347,72.0,72.0,75.0,142.573,0.0,0.0,41.0,35.013,55.0,5.816,0.0,0.0
2007-04-26T06:00:00,2007-04-26T07:00:00,2007-04-26T12:00:00Z,15.623,0.411,14.221,0.042,0.05,0.0,0.045,0.017,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.209,5.621,8.601,2.18808,2.18808,0.09325,0.09325,2.09482,0.00953,0.01135,0.0,0.01024,0.00396,0.0,0.0098,0.0,0.0,0.0,0.0,0.00098,0.04738,0.82792,1.26691,0.0,0.0,6.579,2.593,4.64,0.0,6.116,0.422,0.0,0.0,38.265,72.0,72.0,75.0,132.251,0.0,0.0,42.8,36.561,55.0,0.0,0.0,0.0
2007-04-26T07:00:00,2007-04-26T08:00:00,2007-04-26T13:00:00Z,8.022,0.606,5.953,0.031,0.05,0.0,0.213,0.017,0.0,0.045,0.0,0.0,0.0,0.0,0.007,0.244,4.121,1.832,0.98649,0.98649,0.10964,0.10964,0.87686,0.00556,0.00904,0.0,0.03845,0.00306,0.0,0.00822,0.0,0.0,0.0,0.0,0.00118,0.04413,0.60701,0.26984,0.0,0.0,1.151,0.453,3.402,0.0,1.066,0.419,0.0,0.0,43.67,72.0,72.0,75.0,124.731,0.0,0.0,46.4,39.956,57.0,4.698,31.383,124.263
2007-04-26T08:00:00,2007-04-26T09:00:00,2007-04-26T14:00:00Z,9.455,0.556,7.558,0.023,0.0,0.0,0.217,0.016,0.0,0.047,0.0,0.0,0.0,0.0,0.005,0.248,3.034,4.524,1.20726,1.20726,0.09401,0.09401,1.11325,0.00383,0.0,0.0,0.03674,0.00278,0.0,0.00788,0.0,0.0,0.0,0.0,0.0009,0.04189,0.4469,0.66635,0.0,0.0,3.55,1.399,2.504,0.0,3.298,0.421,0.0,0.0,51.646,72.0,72.0,75.0,118.957,0.0,0.0,51.8,43.324,50.0,8.053,41.844,174.666
2007-04-26T09:00:00,2007-04-26T10:00:00,2007-04-26T15:00:00Z,8.59,0.543,6.738,0.015,0.0,0.0,0.215,0.014,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.248,1.987,4.751,1.08488,1.08488,0.09238,0.09238,0.9925,0.00253,0.0,0.0,0.03666,0.00237,0.0,0.00793,0.0,0.0,0.0,0.0,0.00073,0.04216,0.29267,0.69983,0.0,0.0,2.738,1.079,1.64,0.0,2.548,0.422,0.0,0.0,60.104,72.0,72.0,75.0,108.22,0.0,0.0,55.4,45.703,47.0,8.053,36.772,244.406
2007-04-26T10:00:00,2007-04-26T11:00:00,2007-04-26T16:00:00Z,2.629,0.525,0.839,0.006,0.0,0.0,0.21,0.011,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.248,0.839,0.0,0.21202,0.21202,0.08849,0.08849,0.12352,0.00106,0.0,0.0,0.03541,0.00185,0.0,0.00767,0.0,0.0,0.0,0.0,0.00074,0.04178,0.12352,0.0,0.0,0.0,0.0,0.0,0.692,0.0,0.0,0.42,0.0,0.0,69.858,72.0,72.0,75.0,98.414,0.0,0.0,60.8,48.946,42.0,9.171,48.818,244.089
2007-04-26T11:00:00,2007-04-26T12:00:00,2007-04-26T17:00:00Z,6.557,0.511,4.814,0.0,0.0,0.0,0.203,0.007,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.251,0.0,4.814,0.79456,0.79456,0.08549,0.08549,0.70907,0.0,0.0,0.0,0.03391,0.00125,0.0,0.00761,0.0,0.0,0.0,0.0,0.00075,0.04198,0.0,0.70907,0.0,0.0,3.208,1.264,0.0,0.0,2.981,0.421,0.0,0.0,77.832,71.962,72.0,75.0,79.743,0.0,0.0,64.4,51.018,39.0,8.053,55.792,248.527
2007-04-26T12:00:00,2007-04-26T13:00:00,2007-04-26T18:00:00Z,1.064,0.312,0.0,0.0,0.0,0.0,0.045,0.006,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.05245,0.05245,0.05245,0.05245,0.0,0.0,0.0,0.0,0.00759,0.00101,0.0,0.00803,0.0,0.0,0.0,0.0,0.00073,0.0351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.0,0.0,82.224,72.019,72.0,75.0,82.305,0.0,0.0,66.2,51.877,37.0,9.171,63.083,234.579
2007-04-26T13:00:00,2007-04-26T14:00:00,2007-04-26T19:00:00Z,3.2,0.507,1.47,0.0,0.0,0.0,0.194,0.005,0.0,0.048,0.0,0.0,0.0,0.0,0.005,0.254,0.0,1.47,0.30148,0.30148,0.08492,0.08492,0.21656,0.0,0.0,0.0,0.03258,0.00092,0.0,0.008,0.0,0.0,0.0,0.0,0.0008,0.04263,0.0,0.21656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,85.923,72.623,72.0,75.0,77.335,0.0,0.0,68.0,51.852,32.0,9.171,57.694,262.475
2007-04-26T14:00:00,2007-04-26T15:00:00,2007-04-26T20:00:00Z,1.718,0.504,0.0,0.0,0.0,0.0,0.194,0.005,0.0,0.048,0.0,0.0,0.0,0.0,0.005,0.251,0.0,0.0,0.08636,0.08636,0.08636,0.08636,0.0,0.0,0.0,0.0,0.03335,0.00094,0.0,0.00819,0.0,0.0,0.0,0.0,0.00086,0.04303,0.0,0.0,0.0,0.0,0.458,0.181,0.0,0.0,0.426,0.415,0.0,0.0,88.376,73.03,72.0,75.0,74.106,0.0,0.0,69.8,53.45,33.0,9.171,48.501,261.524
2007-04-26T15:00:00,2007-04-26T16:00:00,2007-04-26T21:00:00Z,3.212,0.511,1.47,0.0,0.0,0.0,0.195,0.006,0.0,0.047,0.0,0.0,0.0,0.0,0.005,0.258,0.0,1.47,0.30253,0.30253,0.086,0.086,0.21653,0.0,0.0,0.0,0.0329,0.00101,0.0,0.00785,0.0,0.0,0.0,0.0,0.00086,0.04339,0.0,0.21653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.0,0.0,88.825,73.295,72.0,75.0,92.468,0.0,0.0,71.6,54.158,31.0,11.408,45.331,260.573
2007-04-26T16:00:00,2007-04-26T17:00:00,2007-04-26T22:00:00Z,3.736,1.095,0.0,0.0,0.0,0.0,0.349,0.009,0.0,0.05,0.0,0.0,0.0,0.36,0.007,0.32,0.0,0.0,0.18082,0.18082,0.18082,0.18082,0.0,0.0,0.0,0.0,0.05758,0.00156,0.0,0.00826,0.0,0.0,0.0,0.05939,0.00119,0.05283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,0.0,0.0,87.729,74.028,72.0,75.0,81.892,0.0,0.0,71.6,54.158,31.0,10.29,58.011,208.268
2007-04-26T17:00:00,2007-04-26T18:00:00,2007-04-26T23:00:00Z,4.736,0.946,1.509,0.0,0.0,0.0,0.364,0.018,0.03,0.055,0.122,0.0,0.0,0.0,0.01,0.346,0.0,1.509,0.38245,0.38245,0.16013,0.16013,0.22232,0.0,0.0,0.0,0.06167,0.00312,0.00508,0.00923,0.02071,0.0,0.0,0.0,0.00166,0.05866,0.0,0.22232,0.0,0.773,0.459,0.181,0.0,0.0,0.94,0.404,0.0,0.0,85.498,74.168,72.0,75.0,24.545,99.99,0.0,71.6,54.151,31.0,8.053,55.475,124.263
2007-04-26T18:00:00,2007-04-26T19:00:00,2007-04-27T00:00:00Z,12.492,1.177,8.476,0.0,0.0,0.0,0.412,0.024,0.0,0.057,0.319,0.0,0.0,0.0,0.012,0.353,0.0,8.476,1.50285,1.50285,0.2543,0.2543,1.24855,0.0,0.0,0.0,0.08894,0.00527,0.0,0.01227,0.06899,0.0,0.0,0.0,0.00252,0.0763,0.0,1.24855,0.0,2.336,4.127,1.627,0.0,0.0,5.386,0.403,0.0,0.0,81.69,74.29,72.0,75.0,61.077,0.0,0.0,69.8,53.436,33.0,6.935,38.357,82.42
2007-04-26T19:00:00,2007-04-26T20:00:00,2007-04-27T01:00:00Z,8.442,0.978,5.105,0.0,0.0,0.0,0.514,0.032,0.0,0.055,0.032,0.0,0.0,0.0,0.012,0.333,0.0,5.105,1.03723,1.03723,0.2853,0.2853,0.75194,0.0,0.0,0.0,0.14989,0.00945,0.0,0.01591,0.00931,0.0,0.0,0.0,0.00362,0.09712,0.0,0.75194,0.0,1.865,2.739,1.08,0.0,0.0,3.792,0.404,0.0,0.0,76.987,74.449,72.0,75.0,61.518,0.0,0.0,69.8,52.562,30.0,6.935,5.706,0.0
2007-04-26T20:00:00,2007-04-26T21:00:00,2007-04-27T02:00:00Z,3.959,0.722,1.496,0.0,0.0,0.0,0.353,0.045,0.0,0.053,0.0,0.0,0.0,0.0,0.009,0.261,0.0,1.496,0.41388,0.41388,0.19353,0.19353,0.22035,0.0,0.0,0.0,0.0947,0.01216,0.0,0.01432,0.0,0.0,0.0,0.0,0.00234,0.07002,0.0,0.22035,0.0,0.966,0.0,0.0,0.0,0.0,0.643,0.401,0.0,0.0,71.687,74.18,72.0,75.0,69.337,0.0,0.0,66.2,51.057,34.0,5.816,0.0,0.0
2007-04-26T21:00:00,2007-04-26T22:00:00,2007-04-27T03:00:00Z,4.173,0.782,1.505,0.0,0.0,0.0,0.414,0.052,0.0,0.052,0.0,0.0,0.0,0.0,0.009,0.254,0.0,1.505,0.42406,0.42406,0.2024,0.2024,0.22167,0.0,0.0,0.0,0.10726,0.01354,0.0,0.01353,0.0,0.0,0.0,0.0,0.00221,0.06586,0.0,0.22167,0.0,0.0,0.916,0.361,0.0,0.0,0.851,0.404,0.0,0.0,69.313,74.015,72.0,75.0,80.981,0.0,0.0,66.2,51.859,37.0,8.053,0.0,0.0
2007-04-26T22:00:00,2007-04-26T23:00:00,2007-04-27T04:00:00Z,2.184,0.64,0.0,0.0,0.0,0.0,0.299,0.045,0.0,0.05,0.0,0.0,0.0,0.0,0.008,0.238,0.0,0.0,0.16852,0.16852,0.16852,0.16852,0.0,0.0,0.0,0.0,0.07881,0.01194,0.0,0.01316,0.0,0.0,0.0,0.0,0.00201,0.06261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.0,0.0,66.013,73.523,72.0,75.0,99.051,0.0,0.0,62.6,50.332,42.0,9.171,0.0,0.0
2007-04-26T23:00:00,2007-04-27T00:00:00,2007-04-27T05:00:00Z,2.736,0.366,1.487,0.0,0.0,0.0,0.045,0.031,0.03,0.047,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.487,0.31891,0.31891,0.09983,0.09983,0.21909,0.0,0.0,0.0,0.0123,0.00856,0.00818,0.0127,0.0,0.0,0.0,0.0,0.00118,0.05691,0.0,0.21909,0.0,0.0,0.458,0.18,0.0,0.0,0.426,0.409,0.0,0.0,63.182,72.546,72.0,75.0,42.996,99.99,0.0,60.8,49.605,45.0,6.935,0.0,0.0
2007-04-27T00:00:00,2007-04-27T01:00:00,2007-04-27T06:00:00Z,1.114,0.326,0.0,0.0,0.0,0.0,0.045,0.023,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.09003,0.09003,0.09003,0.09003,0.0,0.0,0.0,0.0,0.01244,0.00632,0.0,0.01253,0.0,0.0,0.0,0.0,0.00119,0.05755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.0,0.0,61.778,72.693,72.0,75.0,93.126,0.0,0.0,60.8,49.605,45.0,8.053,0.0,0.0
2007-04-27T01:00:00,2007-04-27T02:00:00,2007-04-27T07:00:00Z,2.58,0.325,1.47,0.0,0.0,0.0,0.045,0.023,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.47,0.30488,0.30488,0.08836,0.08836,0.21652,0.0,0.0,0.0,0.01225,0.00623,0.0,0.01204,0.0,0.0,0.0,0.0,0.00117,0.05668,0.0,0.21652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,0.0,0.0,61.491,72.861,72.0,75.0,95.123,0.0,0.0,62.6,50.332,42.0,9.171,0.0,0.0
2007-04-27T02:00:00,2007-04-27T03:00:00,2007-04-27T08:00:00Z,1.106,0.324,0.0,0.0,0.0,0.0,0.045,0.023,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.08748,0.08748,0.08748,0.08748,0.0,0.0,0.0,0.0,0.01217,0.00618,0.0,0.01165,0.0,0.0,0.0,0.0,0.00116,0.05631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.0,0.0,59.132,72.405,72.0,75.0,99.788,0.0,0.0,59.0,48.817,48.0,8.053,0.0,0.0
2007-04-27T03:00:00,2007-04-27T04:00:00,2007-04-27T09:00:00Z,1.102,0.323,0.0,0.0,0.0,0.0,0.045,0.023,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.08582,0.08582,0.08582,0.08582,0.0,0.0,0.0,0.0,0.01198,0.00609,0.0,0.01117,0.0,0.0,0.0,0.0,0.00115,0.05544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.0,0.0,58.292,72.043,72.0,75.0,112.39,0.0,0.0,59.0,49.466,51.0,10.29,0.0,0.0
2007-04-27T04:00:00,2007-04-27T05:00:00,2007-04-27T10:00:00Z,2.569,0.322,1.47,0.0,0.0,0.0,0.045,0.023,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.47,0.30471,0.30471,0.08814,0.08814,0.21657,0.0,0.0,0.0,0.01235,0.00628,0.0,0.0112,0.0,0.0,0.0,0.0,0.00118,0.05714,0.0,0.21657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.0,0.0,57.567,71.964,72.0,75.0,103.862,0.0,0.0,59.0,50.313,55.0,9.171,0.0,0.0
2007-04-27T05:00:00,2007-04-27T06:00:00,2007-04-27T11:00:00Z,1.801,0.323,0.7,0.005,0.0,0.0,0.045,0.018,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.209,0.7,0.0,0.19015,0.19015,0.08706,0.08706,0.10308,0.00141,0.0,0.0,0.01217,0.00497,0.0,0.01104,0.0,0.0,0.0,0.0,0.00116,0.05631,0.10308,0.0,0.0,0.0,0.0,0.0,0.577,0.0,0.0,0.425,0.0,0.0,57.847,72.0,72.0,75.0,130.54,0.0,0.0,59.0,50.313,55.0,12.751,0.0,0.0
2007-04-27T06:00:00,2007-04-27T07:00:00,2007-04-27T12:00:00Z,5.792,0.33,4.664,0.012,0.0,0.0,0.045,0.017,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.209,1.563,3.101,0.76209,0.76209,0.07502,0.07502,0.68707,0.00265,0.0,0.0,0.01024,0.00396,0.0,0.0098,0.0,0.0,0.0,0.0,0.00098,0.04738,0.23029,0.45678,0.0,0.0,1.992,0.785,1.291,0.0,1.846,0.421,0.0,0.0,56.948,72.0,72.0,75.0,144.431,0.0,0.0,57.2,49.592,59.0,13.869,0.0,0.0
2007-04-27T07:00:00,2007-04-27T08:00:00,2007-04-27T13:00:00Z,3.037,0.535,1.213,0.009,0.0,0.0,0.213,0.017,0.0,0.045,0.0,0.0,0.0,0.0,0.007,0.244,1.213,0.0,0.2753,0.2753,0.09667,0.09667,0.17863,0.00164,0.0,0.0,0.03845,0.00306,0.0,0.00822,0.0,0.0,0.0,0.0,0.00118,0.04413,0.17863,0.0,0.0,0.0,0.0,0.0,1.001,0.0,0.0,0.417,0.0,0.0,58.734,72.0,72.0,75.0,161.909,0.0,0.0,59.0,50.313,55.0,16.106,32.017,46.916
2007-04-27T08:00:00,2007-04-27T09:00:00,2007-04-27T14:00:00Z,5.185,1.043,1.626,0.001,0.0,0.0,0.045,0.016,0.0,0.047,0.0,0.0,0.0,0.721,0.004,0.209,0.156,1.47,0.41589,0.41589,0.1764,0.1764,0.2395,0.0002,0.0,0.0,0.00762,0.00278,0.0,0.00788,0.0,0.0,0.0,0.1219,0.00073,0.03529,0.02293,0.21657,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.422,0.0,0.0,62.201,72.0,72.0,75.0,158.552,0.0,0.0,60.8,51.833,55.0,16.106,50.72,144.868
2007-04-27T09:00:00,2007-04-27T10:00:00,2007-04-27T15:00:00Z,2.402,0.532,0.585,0.004,0.0,0.0,0.215,0.014,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.248,0.585,0.0,0.17683,0.17683,0.0906,0.0906,0.08623,0.00074,0.0,0.0,0.03666,0.00237,0.0,0.00793,0.0,0.0,0.0,0.0,0.00073,0.04216,0.08623,0.0,0.0,0.0,0.0,0.0,0.483,0.0,0.0,0.425,0.0,0.0,67.047,72.0,72.0,75.0,179.45,0.0,0.0,62.6,53.353,55.0,18.343,67.838,161.035
2007-04-27T10:00:00,2007-04-27T11:00:00,2007-04-27T16:00:00Z,1.769,0.518,0.0,0.0,0.0,0.0,0.21,0.011,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.248,0.0,0.0,0.08744,0.08744,0.08744,0.08744,0.0,0.0,0.0,0.0,0.03541,0.00185,0.0,0.00767,0.0,0.0,0.0,0.0,0.00074,0.04178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.0,0.0,71.638,72.109,72.0,75.0,203.101,0.0,0.0,66.2,55.663,52.0,20.804,83.688,157.548
2007-04-27T11:00:00,2007-04-27T12:00:00,2007-04-27T17:00:00Z,4.805,0.511,3.062,0.0,0.0,0.0,0.203,0.007,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.251,0.0,3.062,0.53654,0.53654,0.08549,0.08549,0.45106,0.0,0.0,0.0,0.03391,0.00125,0.0,0.00761,0.0,0.0,0.0,0.0,0.00075,0.04198,0.0,0.45106,0.0,0.0,1.523,0.6,0.0,0.0,1.414,0.422,0.0,0.0,77.955,72.78,72.0,75.0,156.8,0.0,0.0,69.8,57.863,49.0,17.224,81.786,204.781
2007-04-27T12:00:00,2007-04-27T13:00:00,2007-04-27T18:00:00Z,5.548,0.706,3.14,0.0,0.0,0.0,0.348,0.006,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.3,0.0,3.14,0.58129,0.58129,0.11871,0.11871,0.46258,0.0,0.0,0.0,0.0585,0.00101,0.0,0.00803,0.0,0.0,0.0,0.0,0.00075,0.05043,0.0,0.46258,0.0,0.0,2.459,0.969,0.0,0.0,2.279,0.415,0.0,0.0,80.263,73.403,72.0,75.0,183.806,0.0,0.0,69.8,57.062,46.0,19.461,78.616,205.732
2007-04-27T13:00:00,2007-04-27T14:00:00,2007-04-27T19:00:00Z,8.531,0.507,6.802,0.0,0.0,0.0,0.194,0.005,0.0,0.048,0.0,0.0,0.0,0.0,0.005,0.254,0.0,6.802,1.0868,1.0868,0.08492,0.08492,1.00188,0.0,0.0,0.0,0.03258,0.00092,0.0,0.008,0.0,0.0,0.0,0.0,0.0008,0.04263,0.0,1.00188,0.0,0.0,5.209,2.053,0.0,0.0,4.828,0.41,0.0,0.0,84.225,73.584,72.0,75.0,121.585,0.0,0.0,69.8,55.42,40.0,13.869,60.864,264.377
