,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
5128,2007-08-02T16:00:00,2007-08-02T17:00:00,2007-08-02T22:00:00Z,2.267,0.341,1.103,0.0,0.0,0.0,0.115,0.009,0.032,0.006,0.0,0.057,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.22959,0.22959,0.0671,0.0671,0.16249,0.0,0.0,0.0,0.02262,0.00182,0.00637,0.0012,0.0,0.01124,0.0,0.0,0.0,0.0,0.00086,0.02299,0.0,0.16249,0.0,0.0,0.0,0.0,0.0,0.0,2.107,0.0,0.438,0.0,0.0,69.999,70.0,70.0,36.946,0.0,0.0,80.6,71.817,66.0,11.408,74.812,0.0
5129,2007-08-02T17:00:00,2007-08-02T18:00:00,2007-08-02T23:00:00Z,2.528,0.741,0.0,0.0,0.0,0.0,0.202,0.041,0.224,0.012,0.03,0.062,0.0,0.0,0.0,0.0,0.008,0.161,0.0,0.0,0.1674,0.1674,0.1674,0.1674,0.0,0.0,0.0,0.0,0.04573,0.00919,0.05064,0.00268,0.00678,0.01409,0.0,0.0,0.0,0.0,0.00187,0.03642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.395,0.0,0.436,0.0,0.0,69.999,70.0,70.0,7.168,99.99,0.0,80.6,72.94,70.0,9.171,55.792,0.0
5130,2007-08-02T18:00:00,2007-08-02T19:00:00,2007-08-03T00:00:00Z,3.428,0.681,1.103,0.0,0.0,0.0,0.154,0.025,0.248,0.016,0.0,0.065,0.0,0.0,0.0,0.0,0.01,0.164,0.0,1.103,0.38691,0.38691,0.22442,0.22442,0.16249,0.0,0.0,0.0,0.05057,0.00816,0.08179,0.00518,0.0,0.02139,0.0,0.0,0.0,0.0,0.00325,0.05408,0.0,0.16249,0.0,0.0,0.0,0.0,0.0,0.0,2.713,0.0,0.438,0.0,0.0,69.999,70.0,70.0,35.842,0.0,0.0,78.8,72.378,74.0,11.408,37.089,114.119
5131,2007-08-02T19:00:00,2007-08-02T20:00:00,2007-08-03T01:00:00Z,2.434,0.713,0.0,0.0,0.0,0.0,0.138,0.022,0.304,0.021,0.0,0.062,0.0,0.0,0.0,0.0,0.01,0.155,0.0,0.0,0.336,0.336,0.336,0.336,0.0,0.0,0.0,0.0,0.0651,0.01057,0.14324,0.00983,0.0,0.02937,0.0,0.0,0.0,0.0,0.00493,0.07297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.605,0.0,0.435,0.0,0.0,69.998,70.0,70.0,33.752,0.0,0.0,75.2,71.278,83.0,11.408,14.265,0.0
5132,2007-08-02T20:00:00,2007-08-02T21:00:00,2007-08-03T02:00:00Z,6.132,0.766,3.519,0.0,0.0,0.0,0.109,0.014,0.395,0.029,0.0,0.061,0.0,0.0,0.0,0.0,0.011,0.146,0.0,3.519,0.84287,0.84287,0.32452,0.32452,0.51835,0.0,0.0,0.0,0.04634,0.00613,0.16742,0.01238,0.0,0.02587,0.0,0.0,0.0,0.0,0.0047,0.06169,0.0,0.51835,0.0,0.0,2.933,1.047,0.0,0.0,2.29,2.117,0.438,0.0,0.0,70.0,70.0,70.0,31.505,0.0,0.0,69.8,69.8,100.0,11.408,2.219,0.0
5133,2007-08-02T21:00:00,2007-08-02T22:00:00,2007-08-03T03:00:00Z,5.236,0.86,2.301,0.0,0.0,0.0,0.11,0.017,0.489,0.034,0.0,0.06,0.0,0.0,0.0,0.0,0.011,0.14,0.0,2.301,0.68387,0.68387,0.34496,0.34496,0.33891,0.0,0.0,0.0,0.04416,0.00701,0.19602,0.01351,0.0,0.02396,0.0,0.0,0.0,0.0,0.00433,0.05596,0.0,0.33891,0.0,0.0,2.029,0.725,0.0,0.0,2.418,1.464,0.437,0.0,0.0,70.0,70.0,70.0,9.904,0.0,0.0,66.2,66.2,100.0,0.0,0.0,0.0
5134,2007-08-02T22:00:00,2007-08-02T23:00:00,2007-08-03T04:00:00Z,5.876,0.694,3.508,0.0,0.0,0.0,0.092,0.01,0.373,0.029,0.0,0.057,0.0,0.0,0.0,0.0,0.009,0.124,0.0,3.508,0.82157,0.82157,0.30481,0.30481,0.51676,0.0,0.0,0.0,0.04035,0.00431,0.16373,0.01283,0.0,0.0251,0.0,0.0,0.0,0.0,0.00405,0.05444,0.0,0.51676,0.0,0.0,2.792,0.997,0.0,0.0,2.116,2.016,0.437,0.0,0.0,70.0,70.0,70.0,14.896,0.0,0.0,64.58,64.58,100.0,4.026,0.0,0.0
5135,2007-08-02T23:00:00,2007-08-03T00:00:00,2007-08-03T05:00:00Z,2.132,0.299,1.112,0.0,0.0,0.0,0.054,0.003,0.032,0.02,0.015,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.112,0.29751,0.29751,0.13373,0.13373,0.16378,0.0,0.0,0.0,0.02422,0.00125,0.01447,0.00904,0.00671,0.02381,0.0,0.0,0.0,0.0,0.00196,0.05227,0.0,0.16378,0.0,0.0,0.399,0.143,0.0,0.0,1.294,0.288,0.436,0.0,0.0,70.0,70.0,70.0,4.335,50.006,0.0,62.6,62.6,100.0,3.803,0.0,0.0
5136,2007-08-03T00:00:00,2007-08-03T01:00:00,2007-08-03T06:00:00Z,0.958,0.281,0.0,0.0,0.0,0.0,0.057,0.003,0.032,0.015,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.13233,0.13233,0.13233,0.13233,0.0,0.0,0.0,0.0,0.02704,0.00141,0.01526,0.00696,0.0,0.02449,0.0,0.0,0.0,0.0,0.00207,0.05511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.386,0.0,0.436,0.0,0.0,70.0,70.0,70.0,17.907,0.0,0.0,62.6,62.6,100.0,4.474,0.0,0.0
5137,2007-08-03T01:00:00,2007-08-03T02:00:00,2007-08-03T07:00:00Z,2.026,0.271,1.103,0.0,0.0,0.0,0.049,0.003,0.032,0.015,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.30134,0.30134,0.13885,0.13885,0.16249,0.0,0.0,0.0,0.0251,0.0013,0.01661,0.00758,0.0,0.026,0.0,0.0,0.0,0.0,0.00225,0.06001,0.0,0.16249,0.0,0.0,0.0,0.0,0.0,0.0,1.182,0.0,0.438,0.0,0.0,70.0,70.0,70.0,20.865,0.0,0.0,60.8,60.8,100.0,5.145,0.0,0.0
5138,2007-08-03T02:00:00,2007-08-03T03:00:00,2007-08-03T08:00:00Z,2.013,0.264,1.112,0.0,0.0,0.0,0.044,0.002,0.032,0.015,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.112,0.30563,0.30563,0.14186,0.14186,0.16376,0.0,0.0,0.0,0.02364,0.00121,0.01739,0.00793,0.0,0.02652,0.0,0.0,0.0,0.0,0.00236,0.06282,0.0,0.16376,0.0,0.0,0.4,0.143,0.0,0.0,1.045,0.288,0.436,0.0,0.0,70.0,70.0,70.0,22.36,0.0,0.0,60.8,60.8,100.0,6.04,0.0,0.0
5139,2007-08-03T03:00:00,2007-08-03T04:00:00,2007-08-03T09:00:00Z,0.894,0.262,0.0,0.0,0.0,0.0,0.043,0.002,0.032,0.015,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.14192,0.14192,0.14192,0.14192,0.0,0.0,0.0,0.0,0.02342,0.00119,0.01754,0.008,0.0,0.02604,0.0,0.0,0.0,0.0,0.00238,0.06336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023,0.0,0.44,0.0,0.0,70.0,70.0,70.0,19.931,0.0,0.0,60.8,60.8,100.0,4.474,0.0,0.0
5140,2007-08-03T04:00:00,2007-08-03T05:00:00,2007-08-03T10:00:00Z,1.947,0.247,1.103,0.0,0.0,0.0,0.031,0.002,0.032,0.015,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.29647,0.29647,0.13399,0.13399,0.16248,0.0,0.0,0.0,0.0166,0.00083,0.01753,0.008,0.0,0.02533,0.0,0.0,0.0,0.0,0.00238,0.06333,0.0,0.16248,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.0,0.435,0.0,0.0,70.0,70.0,70.0,22.729,0.0,0.0,59.0,59.0,100.0,5.145,0.0,0.0
5141,2007-08-03T05:00:00,2007-08-03T06:00:00,2007-08-03T11:00:00Z,0.969,0.284,0.0,0.0,0.0,0.0,0.03,0.002,0.086,0.012,0.0,0.047,0.0,0.0,0.0,0.0,0.006,0.102,0.0,0.0,0.15553,0.15553,0.15553,0.15553,0.0,0.0,0.0,0.0,0.0164,0.00084,0.04702,0.00651,0.0,0.02562,0.0,0.0,0.0,0.0,0.00308,0.05606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.0,0.439,0.0,0.0,70.0,70.0,70.0,30.119,0.0,0.0,57.2,57.2,100.0,8.277,0.0,0.0
5142,2007-08-03T06:00:00,2007-08-03T07:00:00,2007-08-03T12:00:00Z,1.947,0.247,1.103,0.0,0.0,0.0,0.031,0.002,0.032,0.011,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.2548,0.2548,0.09232,0.09232,0.16248,0.0,0.0,0.0,0.01173,0.00057,0.01209,0.0042,0.0,0.01843,0.0,0.0,0.0,0.0,0.00164,0.04367,0.0,0.16248,0.0,0.0,0.0,0.0,0.0,0.0,0.714,0.0,0.435,0.0,0.0,70.0,70.0,70.0,23.658,0.0,0.0,60.8,60.8,100.0,6.711,4.755,0.0
5143,2007-08-03T07:00:00,2007-08-03T08:00:00,2007-08-03T13:00:00Z,0.888,0.26,0.0,0.0,0.0,0.0,0.042,0.002,0.032,0.011,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.05935,0.05935,0.05935,0.05935,0.0,0.0,0.0,0.0,0.00954,0.00045,0.00738,0.00249,0.0,0.01184,0.0,0.0,0.0,0.0,0.001,0.02665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903,0.0,0.439,0.0,0.0,70.0,70.0,70.0,18.638,0.0,0.0,66.2,66.2,100.0,6.711,16.167,0.0
5144,2007-08-03T08:00:00,2007-08-03T09:00:00,2007-08-03T14:00:00Z,2.066,0.282,1.103,0.0,0.0,0.0,0.062,0.003,0.032,0.011,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.21878,0.21878,0.05629,0.05629,0.16248,0.0,0.0,0.0,0.01234,0.00055,0.00646,0.00211,0.0,0.01062,0.0,0.0,0.0,0.0,0.00088,0.02333,0.0,0.16248,0.0,0.0,0.0,0.0,0.0,0.0,1.229,0.0,0.436,0.0,0.0,70.0,70.0,70.0,32.806,0.0,0.0,73.4,67.166,73.0,11.408,49.452,62.766
5145,2007-08-03T09:00:00,2007-08-03T10:00:00,2007-08-03T15:00:00Z,2.081,0.282,1.121,0.0,0.0,0.0,0.063,0.003,0.032,0.009,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.121,0.21815,0.21815,0.05306,0.05306,0.16509,0.0,0.0,0.0,0.01183,0.00053,0.0061,0.00169,0.0,0.01004,0.0,0.0,0.0,0.0,0.00083,0.02204,0.0,0.16509,0.0,0.0,0.797,0.285,0.0,0.0,1.25,0.574,0.438,0.0,0.0,70.0,70.0,70.0,15.519,0.0,0.0,73.4,67.166,73.0,5.592,81.152,60.23
5146,2007-08-03T10:00:00,2007-08-03T11:00:00,2007-08-03T16:00:00Z,0.975,0.286,0.0,0.0,0.0,0.0,0.07,0.003,0.032,0.007,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.05337,0.05337,0.05337,0.05337,0.0,0.0,0.0,0.0,0.01306,0.0006,0.00604,0.00132,0.0,0.0097,0.0,0.0,0.0,0.0,0.00082,0.02183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.428,0.0,0.433,0.0,0.0,70.0,70.0,70.0,13.135,0.0,0.0,73.4,67.166,73.0,4.474,115.07,77.665
5147,2007-08-03T11:00:00,2007-08-03T12:00:00,2007-08-03T17:00:00Z,2.143,0.305,1.103,0.0,0.0,0.0,0.09,0.004,0.032,0.005,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.22093,0.22093,0.05842,0.05842,0.16251,0.0,0.0,0.0,0.01729,0.00076,0.00621,0.00092,0.0,0.00996,0.0,0.0,0.0,0.0,0.00084,0.02243,0.0,0.16251,0.0,0.0,0.0,0.0,0.0,0.0,1.735,0.0,0.441,0.0,0.0,70.0,70.0,70.0,23.309,0.0,0.0,78.8,68.814,61.0,6.711,112.217,63.083
5148,2007-08-03T12:00:00,2007-08-03T13:00:00,2007-08-03T18:00:00Z,1.048,0.307,0.0,0.0,0.0,0.0,0.091,0.004,0.032,0.004,0.0,0.055,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.05769,0.05769,0.05769,0.05769,0.0,0.0,0.0,0.0,0.01706,0.00079,0.00608,0.00072,0.0,0.01025,0.0,0.0,0.0,0.0,0.00082,0.02196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.845,0.0,0.432,0.0,0.0,70.0,70.0,70.0,21.628,0.0,0.0,77.0,69.417,69.0,6.711,158.499,87.809
5149,2007-08-03T13:00:00,2007-08-03T14:00:00,2007-08-03T19:00:00Z,2.229,0.33,1.103,0.0,0.0,0.0,0.11,0.008,0.032,0.004,0.0,0.055,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.2246,0.2246,0.06209,0.06209,0.16251,0.0,0.0,0.0,0.02063,0.0016,0.00609,0.00066,0.0,0.01027,0.0,0.0,0.0,0.0,0.00083,0.02201,0.0,0.16251,0.0,0.0,0.0,0.0,0.0,0.0,2.061,0.0,0.442,0.0,0.0,69.998,70.0,70.0,32.427,0.0,0.0,78.8,69.941,65.0,10.29,127.75,117.289
5150,2007-08-03T14:00:00,2007-08-03T15:00:00,2007-08-03T20:00:00Z,1.062,0.311,0.0,0.0,0.0,0.0,0.095,0.004,0.032,0.004,0.0,0.055,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.05827,0.05827,0.05827,0.05827,0.0,0.0,0.0,0.0,0.01781,0.00083,0.00606,0.00066,0.0,0.01021,0.0,0.0,0.0,0.0,0.00082,0.02188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.973,0.0,0.432,0.0,0.0,70.0,70.0,70.0,21.629,0.0,0.0,77.0,70.725,74.0,6.711,135.992,72.593
5151,2007-08-03T15:00:00,2007-08-03T16:00:00,2007-08-03T21:00:00Z,2.156,0.309,1.103,0.0,0.0,0.0,0.093,0.004,0.032,0.004,0.0,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.2217,0.2217,0.05919,0.05919,0.16251,0.0,0.0,0.0,0.01793,0.00083,0.00621,0.00074,0.0,0.01021,0.0,0.0,0.0,0.0,0.00084,0.02243,0.0,0.16251,0.0,0.0,0.0,0.0,0.0,0.0,1.932,0.0,0.442,0.0,0.0,70.0,70.0,70.0,24.879,0.0,0.0,77.0,71.747,78.0,8.053,86.541,0.0
5152,2007-08-03T16:00:00,2007-08-03T17:00:00,2007-08-03T22:00:00Z,1.949,0.571,0.0,0.0,0.0,0.0,0.121,0.016,0.216,0.006,0.0,0.057,0.0,0.0,0.0,0.0,0.006,0.149,0.0,0.0,0.11234,0.11234,0.11234,0.11234,0.0,0.0,0.0,0.0,0.02381,0.0031,0.04252,0.0012,0.0,0.01124,0.0,0.0,0.0,0.0,0.0012,0.02927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.383,0.0,0.431,0.0,0.0,69.998,70.0,70.0,30.101,0.0,0.0,75.2,70.065,78.0,10.29,70.691,0.0
5153,2007-08-03T17:00:00,2007-08-03T18:00:00,2007-08-03T23:00:00Z,8.359,0.649,6.145,0.0,0.0,0.0,0.131,0.02,0.224,0.012,0.03,0.062,0.0,0.0,0.0,0.0,0.008,0.161,0.0,6.145,1.05173,1.05173,0.14662,0.14662,0.90511,0.0,0.0,0.0,0.02966,0.00448,0.05064,0.00268,0.00678,0.01409,0.0,0.0,0.0,0.0,0.00187,0.03642,0.0,0.90511,0.0,0.0,5.041,1.8,0.0,0.0,2.552,3.636,0.437,0.0,0.0,69.998,70.0,70.0,3.318,99.99,0.0,75.2,69.068,74.0,6.711,50.72,0.0
5154,2007-08-03T18:00:00,2007-08-03T19:00:00,2007-08-04T00:00:00Z,4.53,0.623,2.406,0.0,0.0,0.0,0.108,0.012,0.248,0.016,0.0,0.065,0.0,0.0,0.0,0.0,0.01,0.164,0.0,2.406,0.55949,0.55949,0.20504,0.20504,0.35445,0.0,0.0,0.0,0.03556,0.0038,0.08179,0.00518,0.0,0.02139,0.0,0.0,0.0,0.0,0.00325,0.05408,0.0,0.35445,0.0,0.0,2.912,1.04,0.0,0.0,2.189,2.097,0.436,0.0,0.0,70.0,70.0,70.0,18.303,0.0,0.0,73.4,68.382,78.0,6.711,33.602,0.0
5155,2007-08-03T19:00:00,2007-08-03T20:00:00,2007-08-04T01:00:00Z,5.729,0.671,3.439,0.0,0.0,0.0,0.107,0.012,0.304,0.021,0.0,0.062,0.0,0.0,0.0,0.0,0.01,0.155,0.0,3.439,0.82274,0.82274,0.3162,0.3162,0.50654,0.0,0.0,0.0,0.05019,0.00567,0.14324,0.00983,0.0,0.02937,0.0,0.0,0.0,0.0,0.00493,0.07297,0.0,0.50654,0.0,0.0,2.695,0.963,0.0,0.0,2.201,1.947,0.438,0.0,0.0,70.0,70.0,70.0,28.104,0.0,0.0,71.6,67.86,83.0,10.29,18.703,0.0
5156,2007-08-03T20:00:00,2007-08-03T21:00:00,2007-08-04T02:00:00Z,4.892,0.766,2.279,0.0,0.0,0.0,0.109,0.014,0.395,0.029,0.0,0.061,0.0,0.0,0.0,0.0,0.011,0.146,0.0,2.279,0.66019,0.66019,0.32444,0.32444,0.33575,0.0,0.0,0.0,0.04627,0.00612,0.16742,0.01238,0.0,0.02587,0.0,0.0,0.0,0.0,0.0047,0.06169,0.0,0.33575,0.0,0.0,1.586,0.567,0.0,0.0,2.299,1.144,0.437,0.0,0.0,70.0,70.0,70.0,20.062,0.0,0.0,69.8,66.15,83.0,8.053,2.219,0.0
5157,2007-08-03T21:00:00,2007-08-03T22:00:00,2007-08-04T03:00:00Z,6.456,0.842,3.584,0.0,0.0,0.0,0.097,0.012,0.489,0.034,0.0,0.06,0.0,0.0,0.0,0.0,0.011,0.14,0.0,3.584,0.86547,0.86547,0.33752,0.33752,0.52795,0.0,0.0,0.0,0.03906,0.00468,0.19602,0.01351,0.0,0.02396,0.0,0.0,0.0,0.0,0.00433,0.05596,0.0,0.52795,0.0,0.0,3.792,1.355,0.0,0.0,2.2,2.731,0.437,0.0,0.0,70.0,70.0,70.0,22.329,0.0,0.0,66.2,63.778,88.0,8.053,0.0,0.0
5158,2007-08-03T22:00:00,2007-08-03T23:00:00,2007-08-04T04:00:00Z,4.558,0.308,3.508,0.0,0.0,0.0,0.064,0.003,0.032,0.029,0.0,0.057,0.0,0.0,0.0,0.0,0.004,0.117,0.0,3.508,0.65189,0.65189,0.13515,0.13515,0.51674,0.0,0.0,0.0,0.02829,0.00145,0.01421,0.01283,0.0,0.0251,0.0,0.0,0.0,0.0,0.00193,0.05135,0.0,0.51674,0.0,0.0,2.789,0.996,0.0,0.0,1.511,2.013,0.438,0.0,0.0,70.0,70.0,70.0,23.644,0.0,0.0,66.2,63.778,88.0,8.5,0.0,0.0
5159,2007-08-03T23:00:00,2007-08-04T00:00:00,2007-08-04T05:00:00Z,3.295,0.297,2.28,0.0,0.0,0.0,0.053,0.003,0.032,0.02,0.015,0.053,0.0,0.0,0.0,0.0,0.004,0.117,0.0,2.28,0.46877,0.46877,0.13298,0.13298,0.3358,0.0,0.0,0.0,0.02356,0.00116,0.01447,0.00904,0.00671,0.02381,0.0,0.0,0.0,0.0,0.00196,0.05227,0.0,0.3358,0.0,0.0,1.596,0.57,0.0,0.0,1.185,1.15,0.437,0.0,0.0,70.0,70.0,70.0,17.859,50.006,0.0,66.2,62.732,83.0,13.422,0.0,0.0
5160,2007-08-04T00:00:00,2007-08-04T01:00:00,2007-08-04T06:00:00Z,0.943,0.276,0.0,0.0,0.0,0.0,0.053,0.003,0.032,0.015,0.0,0.052,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.13032,0.13032,0.13032,0.13032,0.0,0.0,0.0,0.0,0.02517,0.00127,0.01526,0.00696,0.0,0.02449,0.0,0.0,0.0,0.0,0.00207,0.05511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.234,0.0,0.435,0.0,0.0,70.0,70.0,70.0,31.043,0.0,0.0,64.4,61.025,83.0,10.514,0.0,0.0
5161,2007-08-04T01:00:00,2007-08-04T02:00:00,2007-08-04T07:00:00Z,2.018,0.268,1.103,0.0,0.0,0.0,0.047,0.002,0.032,0.015,0.0,0.051,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.30007,0.30007,0.13757,0.13757,0.1625,0.0,0.0,0.0,0.02392,0.0012,0.01661,0.00758,0.0,0.026,0.0,0.0,0.0,0.0,0.00225,0.06001,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,1.081,0.0,0.44,0.0,0.0,70.0,70.0,70.0,29.486,0.0,0.0,62.6,59.117,82.0,9.619,0.0,0.0
5162,2007-08-04T02:00:00,2007-08-04T03:00:00,2007-08-04T08:00:00Z,0.869,0.255,0.0,0.0,0.0,0.0,0.035,0.002,0.032,0.014,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.13683,0.13683,0.13683,0.13683,0.0,0.0,0.0,0.0,0.01902,0.00096,0.01739,0.00776,0.0,0.02652,0.0,0.0,0.0,0.0,0.00236,0.06282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841,0.0,0.434,0.0,0.0,70.0,70.0,70.0,32.657,0.0,0.0,59.0,57.928,94.0,9.843,0.0,0.0
5163,2007-08-04T03:00:00,2007-08-04T04:00:00,2007-08-04T09:00:00Z,1.973,0.255,1.103,0.0,0.0,0.0,0.037,0.002,0.032,0.014,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.30066,0.30066,0.13816,0.13816,0.1625,0.0,0.0,0.0,0.02002,0.00099,0.01754,0.00783,0.0,0.02604,0.0,0.0,0.0,0.0,0.00238,0.06336,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.855,0.0,0.44,0.0,0.0,70.0,70.0,70.0,32.679,0.0,0.0,60.8,57.416,82.0,10.29,0.0,0.0
5164,2007-08-04T04:00:00,2007-08-04T05:00:00,2007-08-04T10:00:00Z,0.86,0.252,0.0,0.0,0.0,0.0,0.035,0.002,0.032,0.015,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.13649,0.13649,0.13649,0.13649,0.0,0.0,0.0,0.0,0.01899,0.00094,0.01753,0.008,0.0,0.02533,0.0,0.0,0.0,0.0,0.00238,0.06333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807,0.0,0.433,0.0,0.0,70.0,70.0,70.0,34.008,0.0,0.0,60.8,56.434,77.0,10.737,0.0,0.0
5165,2007-08-04T05:00:00,2007-08-04T06:00:00,2007-08-04T11:00:00Z,1.955,0.25,1.103,0.0,0.0,0.0,0.033,0.002,0.032,0.014,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.117,0.0,1.103,0.29933,0.29933,0.13683,0.13683,0.16251,0.0,0.0,0.0,0.01822,0.00089,0.01773,0.00791,0.0,0.02562,0.0,0.0,0.0,0.0,0.0024,0.06405,0.0,0.16251,0.0,0.0,0.0,0.0,0.0,0.0,0.763,0.0,0.441,0.0,0.0,70.0,70.0,70.0,34.686,0.0,0.0,60.8,56.434,77.0,10.961,0.0,0.0
5166,2007-08-04T06:00:00,2007-08-04T07:00:00,2007-08-04T12:00:00Z,0.857,0.251,0.0,0.0,0.0,0.0,0.032,0.002,0.032,0.014,0.0,0.049,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.0,0.09383,0.09383,0.09383,0.09383,0.0,0.0,0.0,0.0,0.01214,0.00059,0.01209,0.00527,0.0,0.01843,0.0,0.0,0.0,0.0,0.00164,0.04367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.433,0.0,0.0,70.0,70.0,70.0,36.069,0.0,0.0,60.8,57.416,82.0,11.408,3.487,0.0
